,vầng,hào,quang,quanh,cơ,thể,báo,hiệu,bệnh,tật,các,máy,móc,hiện,đại,đã,phát,sự,sáng,của,người,trong,một,môi,trường,thích,hợp,đôi,khi,mắt,thường,cũng,nhìn,thấy,được,quầng,đó,gọi,là,có,liên,quan,đến,tình,trạng,sức,khỏe,con,thực,chất,bao,biểu,sinh,học,tạng,phủ,mô,sống,bức,xạ,năng,lượng,và,chung,theo,tiến,sĩ,khoa,isakov,xô,cũ,hay,vỏ,3,lớp,chủ,yếu,hệ,chặt,chẽ,với,nhau,đầu,tiên,gần,nhất,hình,dạng,tương,tự,giống,như,áo,giáp,bọc,ngoài,ra,xa,dần,nó,quả,trứng,hơn,nữa,thành,tròn,tỏa,rộng,mãi,vô,tận,nói,từ,cổ,phần,hồn,ý,thức,tư,tuuởng,cảm,cụ,nhà,khám,phá,khẳng,định,tưởng,thứ,vật,mang,tính,hạt,sóng,do,loại,nguyên,tử,siêu,nhẹ,cấu,tạo,nên,này,bền,vững,cả,sắc,độ,màu,vàng,xanh,da,trời,hai,dễ,phản,ánh,thái,ba,đây,mà,y,khí,công,yoga,ngoại,sát,để,chẩn,đoán,điều,trị,nhờ,thiết,bị,kỹ,thuật,dẫn,thống,kính,đặc,biệt,chứa,dung,dịch,tritanlomin,hoặc,bằng,khả,thấu,thị,ta,dáng,kích,thước,nếu,thay,đổi,biến,thì,viện,thông,tin,vaxili,kixeelep,bất,kỳ,nào,gắn,liền,hao,hụt,tế,bào,hấp,thu,mắc,điện,vì,vậy,cần,tác,động,lên,nhân,lý,cách,chữa,thôi,miên,nguồn,việc,đo,bề,dày,bảo,vệ,chiều,đạt,40,60,cm,bình,thấp,30,mất,cân,nghiêm,trọng,chỉ,còn,10,15,ở,ngất,tỉnh,tiếp,vào,trung,tâm,lực,huyệt,luân,đám,rối,thần,kinh,plexus,chuyển,dòng,xoáy,loạn,chảy,khác,ứng,biết,ví,dụ,số,mặt,selaire,tiêu,hóa,không,tốt,gan,mật,dạ,lách,chức,dinh,dưỡng,kém,về,tổ,gờ,lõm,bác,dùng,bàn,tay,dò,dọc,nhận,giác,nóng,lạnh,tê,buốt,rần,kiến,bò,giải,mã,căn,luận,phương,đông,thất,hỷ,nộ,ái,ố,bi,khủng,lòng,tham,sân,si,làm,tổn,thương,âm,dương,nội,gây,hảo,ác,độc,cơn,giận,giữ,hận,thù,những,xung,mạnh,đánh,đối,nạn,xúc,sẽ,mệt,mỏi,bồn,chồn,lo,âu,chính,ngày,xưa,bà,cho,xấu,thăm,trẻ,mới,sợ,nhiễm,họ,mình,2,triệt,lỗ,hổng,vùng,nơi,bổ,sung,mức,đầy,đủ,hằng,lúc,chỉnh,phục,hồi,đẩy,lùi,nạp,ly,nước,vỡ,trúc,h2o,nhiều,ion,uống,quản,chỗ,mát,tủ,hủy,đều,xuất,ổn,thiếu,đồng,thời,tẩy,sạch,kênh,mạch,nằm,cột,đoạn,tắc,nghẽn,thêm,chưa,triệu,chứng,chiếm,50
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08422698878264775,,,,,,,,,,0.059141155810649326,0.08422698878264775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059141155810649326,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07615115436530973,,,,,,,,,,,,,,,,,,0.05106532139331128,,,,,,,,0.09463855016667275,,,,,,,,,,,,,,,,,,,,,,,,,,0.1343986547266446,0.1343986547266446,0.1343986547266446,0.1343986547266446,0.10931282175464618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08422698878264775,,,,0.08422698878264775,0.09463855016667275,0.09463855016667275,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059141155810649326,,,0.08422698878264775,0.10931282175464618,0.10931282175464618,0.07615115436530973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09463855016667275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10931282175464618,0.1343986547266446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,0.012744497844715385,,0.033256033627526584,,,,,,,,,,,,,,0.021951378242680352,,,,,,0.027821086877869727,,,,,,,,0.021951378242680352,,,0.025589527223515953,,,,,,,,,,,0.021951378242680352,0.031110388069433163,,,,,,,0.007161461601589928,0.007752420500270981,0.019046372385383682,,,,,,,,,,,,0.02365646232425973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020426128557324515,,0.051179054447031906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05375946189065785,0.043725128701858476,0.025589527223515953,0.033690795513059105,0.0378554200666691,0.043725128701858476,0.03046046174612389,0.05375946189065785,0.025589527223515953,0.043725128701858476,0.043725128701858476,0.043725128701858476,0.05375946189065785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.014011518027242778,0.014011518027242778,,,0.013037954398292244,,,,,0.01061362775346593,,,,,,,,,0.009928847256202073,0.01061362775346593,,,,,,,,,0.027909656618207535,,,,0.021504763093441983,,,,,,0.02122725550693186,,,,,,,,,,,,,,,,,,,,,0.004571145703142507,0.004948353510811265,0.012157258969393838,,,,,,,,,,0.024163034085107938,,0.015099869568676424,,,0.021504763093441983,,,,,,,,,0.019442847923057803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027909656618207535,0.027909656618207535,,,,,0.019442847923057803,,,,0.024163034085107938,,0.048326068170215876,,,,,,,,,,,,,,,,,,,,,,,,0.03431455014297309,0.03431455014297309,0.021504763093441983,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.06862910028594618,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.021504763093441983,0.01775814056034238,0.03431455014297309,0.03431455014297309,0.03431455014297309,0.024163034085107938,0.027909656618207535,0.027909656618207535,0.027909656618207535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.03292706736402053,0.03292706736402053,,,,,,0.01911674676707308,,,,,,,,,,,0.023332791052074874,0.02494202522064494,,,,,,,,,,,,,,,,0.03292706736402053,,,0.02494202522064494,,,,,,,,,,,,,,,,,,,,,,,0.028569558578075523,,,,,,,,,,,,,,,,,,,,,,,,0.04569069261918584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11356626020000732,,0.05678313010000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06558769305278771,0.06558769305278771,0.06558769305278771,0.04569069261918584,0.06558769305278771,0.06558769305278771,0.08063919283598678,0.04569069261918584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,0.011947966729420674,,0.015588765762903085,,,,,,,0.028556682886991147,,,,,,,,,,,,,,0.03158512079349291,,,,,,,,,0.03158512079349291,,,,,,,,,,,,,0.014582994407546795,,,,,,,0.006713870251490558,0.007267894219004045,,,,,0.03158512079349291,,,0.04099230815799232,0.04099230815799232,,,,,,,,,,0.028556682886991147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035489456312502284,,,,,,,,,,,,,,,,,,,,,,,0.035489456312502284,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023990181772046208,,,,,,,,,,,,,0.03158512079349291,,,,,,,,,,,,,,,,,,,,,,,,,,0.05039949552249173,0.04099230815799232,0.04099230815799232,0.05039949552249173,0.05039949552249173,0.035489456312502284,0.05039949552249173,0.035489456312502284,0.05039949552249173,0.05039949552249173,0.04099230815799232,0.035489456312502284,0.03158512079349291,0.03158512079349291,0.05039949552249173,0.04099230815799232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,0.03475772139467832,,,,,,,,,,,0.04242325645831795,,,,,0.059867395207310055,,,,0.10324205472727938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07587569148509926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11925035100506856,0.11925035100506856,,,,,,,,,,,,,,,0.09188398776288847,0.09188398776288847,,,0.14661671424724868,0.11925035100506856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08735866169231332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06420250817969937,,,,,,,,,,,,,,,,,,,,,,,,,0.07774798964552102,0.07774798964552102,,,,,0.08735866169231332,0.10090414315813494,0.12406029667074889,0.17471732338462664,0.07774798964552102,0.10090414315813494,0.06420250817969937,0.07029337326028591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,0.02532851335693887,0.02356860987383598,,,0.029410379641650893,,0.01918617324664995,,,,,,,,,0.017948300809288366,,,0.035146686630142955,,,,,,,,,,,,,,,,0.02532851335693887,,,,,,,,,,,,,,,0.017948300809288366,,,,,,,0.008263224924911456,0.008945100577235748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02356860987383598,,0.029526377565595334,,,,,,,0.04367933084615666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035146686630142955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05045207157906747,,,,0.04367933084615666,0.03887399482276051,0.05045207157906747,0.032101254089849686,0.035146686630142955,0.05045207157906747,0.04367933084615666,0.062030148335374444,0.062030148335374444,0.062030148335374444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.031359111775257645,0.031359111775257645,,,,,,0.01820642549245055,,0.023754309733947557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022221705763880828,,,,,,,0.010230659430842753,0.011074886428958545,,,,,,,,,,,,,0.0337949461775139,,,,,,,,0.06246446957408353,0.06246446957408353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03655646746216565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03655646746216565,,,,,,,0.06246446957408353,0.06246446957408353,,,,,,,,,,,,,,,,,,0.03974440982552818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07679923127236835,0.07679923127236835,0.07679923127236835,0.054079171523813,0.054079171523813,0.06246446957408353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021964015956212942,,,,,,,,0.017330035454747646,,,,,0.01867615446652084,0.02659799645767824,0.029885857947370344,0.029885857947370344,,,,,,,,,,,,,,0.0056537854749394165,0.006120331973898143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024047732957466227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021964015956212942,,,,,,,,0.07214319887239869,,,,0.04809546591493245,,,,,,0.029885857947370344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029885857947370344,,,0.04244168043999304,0.03451983844883563,0.04244168043999304,0.04244168043999304,0.1273250413199791,0.03451983844883563,0.04244168043999304,0.04244168043999304,0.03451983844883563,0.029885857947370344,0.04244168043999304,0.04244168043999304,0.04244168043999304,0.02659799645767824,0.04244168043999304,0.04244168043999304,0.029885857947370344,0.04244168043999304,0.04244168043999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,0.042757757521105604,,,,0.028877824725479232,,,0.026108967210963334,,0.013333023458328498,0.014252585840368535,,,,,,,,,,,,0.03747868174445012,0.028877824725479232,,,,0.03747868174445012,,,,,0.026108967210963334,,,,,,,,,,,,,,,,,,0.006138395658505652,0.006644931857375127,,,,,,,,,,0.028877824725479232,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324475029142878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02193388047729939,,,,,,,,,,,,,,,,,,,0.028877824725479232,,,,,0.0324475029142878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028877824725479232,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028877824725479232,,,,,,0.03747868174445012,0.028877824725479232,0.03747868174445012,0.0324475029142878,0.03747868174445012,0.03747868174445012,0.03747868174445012,0.0324475029142878,0.023846645895316907,0.028877824725479232,0.026108967210963334,0.03747868174445012,0.028877824725479232,0.0324475029142878,0.04607953876342101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.018292815202233626,,,,0.010620414870596154,,,,,,,,,,,,0.013856680678136075,,,,,,,,,,,,,,,,0.018292815202233626,,,0.013856680678136075,,0.02132460601959663,,,,,,,,,,,,,0.028075662927549254,0.03643760725154872,,,,,0.005967884667991607,0.006460350416892484,,,,,,,,,,0.05615132585509851,,,,,,,,,0.025383718121769906,,,,,,,,0.03154618338889092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025383718121769906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03154618338889092,,,,0.025383718121769906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06309236677778184,,,,,0.07287521450309745,0.06309236677778184,0.07287521450309745,,,0.03154618338889092,0.04636847812978288,0.028075662927549254,0.025383718121769906,,,0.03154618338889092,,0.025383718121769906,0.03643760725154872,0.03154618338889092,0.03643760725154872,0.044799551575548206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,0.01197347904146201,,,,,,,,,,0.018376797552577692,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013957923940099612,,,,,,,,,,,,,,,,,,,0.011718755348056246,0.008457186000295616,,,,,,,,,,,,0.041296821890911745,,,,0.018376797552577692,,,,,,,,,,,0.020648410945455872,,,0.016614797316067575,,,,,,0.020648410945455872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02385007020101371,,,,,,,,,,,,,,,,,,,,,,0.018376797552577692,,,,,,,,,,,,,,,,,,,,,0.016614797316067575,,,,0.016614797316067575,,,,,,,,,,,0.02385007020101371,0.020648410945455872,,,,,,,,,,,,,,,,,,,,,,,0.020648410945455872,,,,,,,,,,,,,,,,,,,0.020648410945455872,,,,,,,,0.02385007020101371,0.02385007020101371,0.020648410945455872,0.030350276594039702,0.018376797552577692,0.016614797316067575,0.02385007020101371,0.018376797552577692,0.020648410945455872,,0.016614797316067575,0.02385007020101371,,0.02385007020101371,,0.029323342849449735,0.029323342849449735,0.02385007020101371,0.029323342849449735,0.029323342849449735,0.04770014040202742,0.0879700285483492,0.016614797316067575,0.029323342849449735,0.029323342849449735,0.029323342849449735,0.029323342849449735,0.029323342849449735,0.020648410945455872,0.029323342849449735,0.029323342849449735,0.029323342849449735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,0.03658563040446725,0.03658563040446725,,,,,,,,,,,,,,,,,,,,,,,,,,0.06309236677778184,,,,,,,,,,,0.02771336135627215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05076743624353981,0.06309236677778184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05615132585509851,,,,,,,,,,,,,0.05076743624353981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06309236677778184,0.07287521450309745,,,,,,,,,,,,,,0.05615132585509851,,,,,,,,,,,,,,0.04636847812978288,,,,,,,0.05076743624353981,,,,,,,,,,,,,,,,,,0.06309236677778184,,,,0.08959910315109641,0.08959910315109641,0.07287521450309745,0.07287521450309745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,0.01779841479136245,0.016561725857290148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01261231948760804,,,,,,,0.005806590487775618,0.006285746351571067,0.01544300463679758,,,,0.02731686122680468,,,,,,,,,,,,,,,0.03545280705556093,,,,,,,,,,0.049395343372092795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033123451714580296,,0.020748265316364287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020748265316364287,,,,0.024697671686046398,,0.020748265316364287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03545280705556093,,,,,,,,,,,0.03545280705556093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030693583837839815,,,,,,,,,,0.024697671686046398,,,,,,,,,,,,,,0.03545280705556093,0.03545280705556093,0.03545280705556093,0.03545280705556093,0.08717750576863435,0.03545280705556093,0.043588752884317176,0.030693583837839815,0.043588752884317176,0.03545280705556093,0.043588752884317176,0.043588752884317176,0.08717750576863435,0.043588752884317176,0.043588752884317176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,0.06372248922357693,0.21862564350929237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1892771003333455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2687973094532892,0.2687973094532892,0.2687973094532892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,0.016463533682010267,,,,0.00955837338353654,,,,,,,,,,,0.011666395526037437,,,,,,,,,,,,0.025268096634794332,,,,,,,,,,0.019192145417636967,,0.0177423467431948,,,,,,,,,,0.011666395526037437,0.025268096634794332,,,,,,,,0.014284779289037762,,0.02284534630959292,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02284534630959292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02839156505000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019192145417636967,0.025268096634794332,,,,,,,,,,,,,,,,,,,,,,,,,0.020865815158402298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02284534630959292,,,,,,,,,,,,,,,,,,,,0.032793846526393854,0.02839156505000183,,,,,,,,,,,,,,,,,,,0.025268096634794332,0.02284534630959292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04031959641799339,0.032793846526393854,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.04031959641799339,0.032793846526393854,0.04031959641799339,0.04031959641799339,0.019192145417636967,0.04031959641799339,0.032793846526393854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,0.02249029031420362,,,,,,,,,,,0.02745034241420573,0.02934355908311169,,0.05375375602257157,,,,,,,,,,,,,,0.03873772631061239,,0.03873772631061239,,,,,,,,,,,,,,,,,,,,,,0.012637873414570462,0.013680742059301733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05375375602257157,,,,,0.06680368247059253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06680368247059253,,,,,,,,,,,,,,0.06680368247059253,0.05945434502304548,,0.04909603566682893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06680368247059253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04515798921796933,,,0.09486963863057267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,0.05162102736363969,,,,0.02267456838240449,,,,,,,,,,,,,,,,0.029933697603655027,,,0.02267456838240449,,,,,,,,0.041536993290168946,,,,,,,,,,,,,0.009765629456713538,0.01057148250036952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04594199388144424,,,,,,,,,,,,,,,,0.07587569148509926,,,,,,,,,,,,,,,,,,,0.041536993290168946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05162102736363969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05162102736363969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03489480985024903,,,,0.07330835712362434,0.07330835712362434,0.07330835712362434,0.07330835712362434,0.07330835712362434,0.07330835712362434,0.07330835712362434,0.07330835712362434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
