,những,chàng,tí,hon,và,giấc,mơ,lực,sĩ,người,đàn,ông,không,may,sở,hữu,bộ,phận,đặc,trưng,giới,tính,có,kích,cỡ,được,khả,quan,lắm,thường,đến,một,kỳ,diệu,là,làm,cho,trở,thành,ấy,bắt,nguồn,từ,nhận,thức,sai,lầm,rằng,thước,dương,vật,càng,lớn,thì,năng,khoái,cảm,tình,dục,cao,số,này,liên,nam,tầm,vóc,cơ,thể,sinh,sản,cũng,như,sự,hưởng,thụ,xúc,mình,bạn,thật,ra,vẻ,nhỏ,khi,chưa,cương,đạt,tới,cứng,còn,hơn,cả,đã,to,sẵn,bình,lúc,chiều,dài,55,9,cm,tăng,lên,7,12,nhiều,nghiên,cứu,thấy,trung,sẽ,gấp,đôi,vào,chỉ,80,mối,giữa,với,của,các,chủng,tộc,khác,biệt,mới,đây,nhà,về,gene,thuộc,trường,đại,học,geneve,thuỵ,ở,loài,vú,kể,ngón,tay,chân,tỷ,lệ,tương,ứng,nhóm,gen,vai,trò,trong,tạo,phụ,âm,thí,nghiệm,trên,chuột,chứng,tỏ,bị,mất,tác,dụng,phát,triển,nói,ảnh,thông,tối,đa,sau,tuổi,dậy,19,2,mức,quanh,đó,mà,lượng,chất,tinh,trùng,tưởng,đạo,ống,rỗng,nên,phải,nhất,định,hoặc,tốt,xẹp,hai,luôn,áp,nhau,nhờ,co,giãn,phù,hợp,mọi,nữ,chi,phối,bởi,xung,huyết,mô,hộ,lối,hưng,phấn,hẹp,lại,nhưng,3,rộng,giảm,đi,phần,do,cọ,xát,khiến,đóng,trọng,nữa,phía,ít,thần,kinh,giác,tập,ngoài,môi,điểm,g,nằm,1,gọi,để,ghi,ernst,grafenberg,đầu,tiên,hiện,tượng,xuất,năm,1950,khu,vực,đều,nông,yếu,tố,độ,dần,trơn,ướt,họ,dễ,cực,khám,phá,hiểu,biết,giai,đoạn,hứng,khởi,giúp,xoá,mặc,tự,tin,tuy,nhiên,cần,dạng,tử,cung,rung,động,đám,rối,vùng,tiểu,khung,hành,vi,giao,diễn,mạnh,mẽ,hoà,chế,khá,phức,tạp,đơn,độc,văn,hoá,tâm,lý,cách,cư,xử,đồng,điệu,hồn,rất,việc,thoả,mãn,nếu,thực,cấu,trúc,vẫn,hỏi,ý,kiến,thầy,thuốc,chuyên,khoa,nội,tiết,nguyên,nhân,bất,bài,hoàn,loạn,hay,lạc,nhiễm,sắc,gây,kém,hy,vọng,trước,ta,nào,bằng,phương,pháp,ngoại,tiêm,silicon,vì,mục,đích,thẩm,mỹ,hỏng,toàn,gần,đưa,ung,thư,loại,dược,thảo,xác,nghĩa,so,điều,chủ,kết,quả,lâu,dĩ,đem,bền,vững,an,ngược,quy,luật,bao,giờ,dựa,gồm,buồng,cạnh,hang,dưới,niệu,nước,xốp,thích,não,giải,phóng,hoóc,môn,máu,đầy,khoang,chứa
10,,,,,0.010452578176075701,,,,,,,,,,,,,,,,,,,,,,,,,0.02448555625606577,,,,,,,,,,,,,,,,,,,,0.004449049274430857,0.003927614952065221,,,0.027335850756302727,,,,,,,,,,,0.031010519480076257,0.031010519480076257,0.015631732854183976,0.013302872676312655,,,0.013302872676312655,,0.012280457786335835,,,,,,,,,,,,,0.031010519480076257,0.027335850756302727,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027335850756302727,,,,,0.010452578176075701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040375345707529306,0.04897111251213154,,,0.04504349756006633,0.09008699512013266,0.09008699512013266,0.04504349756006633,0.135130492680199,0.04504349756006633,0.04504349756006633,0.027335850756302727,0.036189674158184526,0.036189674158184526,0.036189674158184526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,0.014215506319462954,,,,,,,,0.021259156681690206,,,,,,,,,,,0.013094357375453215,,,0.030133106666344462,,,,,,,,,,,,,,,,,,,,,,0.015414035254560683,0.006050707013225965,0.0053415563348087015,,,,0.03330035650824945,,,,,,0.04217430649290371,,,,,,,,0.030133106666344462,0.04921795685513096,0.01809190683978521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05027111440402492,0.03717675702857171,,,,,,,,,,,,,,,,0.07435351405714342,,,,,,,,,,,,,,,,,,,,,,,0.0666007130164989,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,0.12251831336338041,0.061259156681690206,0.03330035650824945,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,0.023089456304117212,,,,,,,,,,,,,0.011048256477557963,0.013094357375453215,,,,,,,,0.03618381367957042,,,0.0196034492753612,,,,,,,,,,,,,0.027455235081119928,0.015414035254560683,0.006050707013225965,0.0053415563348087015,0.07435351405714342,0.027455235081119928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03330035650824945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,0.030133106666344462,0.04921795685513096,0.061259156681690206,0.03717675702857171,0.04921795685513096,0.04921795685513096,0.061259156681690206,0.04217430649290371,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,0.010769322969290116,,,,,,,,,,,,,,,,,0.03195023219159372,0.008369891270877245,0.009919967708676678,,,,,,,,0.013705990030140313,,,0.014851097935879699,,,,0.028164209870130085,,,,,,,,,,0.011677299435273245,0.004583868949413611,0.004046633586976289,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03728633095085679,0.019042088789403378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019042088789403378,,,,,0.025227542809279888,0.010769322969290116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04565622222173403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04565622222173403,0.03728633095085679,,0.028164209870130085,,,,,0.03728633095085679,0.04640845203158349,0.04640845203158349,0.04640845203158349,0.04640845203158349,0.03728633095085679,0.04640845203158349,0.04640845203158349,0.03728633095085679,0.04640845203158349,0.028164209870130085,0.03728633095085679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,0.007702593000612394,,,,,,,,,,,0.009488664764821169,,,,0.009107085942758138,,,,,,,,0.009107085942758138,0.016731490075447254,,,,,,,,,,,,0.011169590764174408,0.0021922851497195527,0.0019353464981190947,,0.009947548942434757,,,0.009107085942758138,0.015405186001224787,0.009107085942758138,0.008365745037723627,,,,,,,,,,,,,,0.012102480137258504,,,0.015280545830762214,,,,0.009107085942758138,,,,,,,,,0.012065346560959946,,,,,,,0.013469839503105692,,,,,,,,,,,,,,,,,,0.009107085942758138,,,,,,,,,,,,,,,,,,,,,,,0.016731490075447254,,,,,,,,,,,,,0.013469839503105692,0.013469839503105692,0.036196039682879835,0.012065346560959946,,0.032753376811243975,,,,,,,0.015280545830762214,,,,,,,,,,,,,,,0.013469839503105692,,0.017832593063453243,,,,,,,,0.01091779227041466,,,,,,,,,,,,,,,,0.017832593063453243,,,,0.012065346560959946,0.0221953466238008,0.0221953466238008,0.0221953466238008,0.0443906932476016,0.0221953466238008,0.017832593063453243,0.0443906932476016,0.0221953466238008,0.0221953466238008,0.0221953466238008,0.0221953466238008,0.030561091661524428,0.0221953466238008,0.015280545830762214,0.0221953466238008,0.0221953466238008,0.015280545830762214,0.017832593063453243,0.01091779227041466,0.017832593063453243,0.017832593063453243,0.017832593063453243,0.0221953466238008,0.015280545830762214,0.013469839503105692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,0.00987187938851594,,,,,0.008017172327818475,,,,,,,,,,,,,0.003836200165818737,,,,,,,,,0.006281912097147643,,,0.013613506441223056,,,,0.012908596190476287,,,,,0.012908596190476287,,,,,,,0.0018547070606974656,,0.009533067736499975,,,0.008727624028476547,0.014763303251173754,,,,,,,,,,,,0.010462884259147381,,,,,,,,,,,,,0.012908596190476287,,,,,,,,0.010462884259147381,,0.012908596190476287,,,,,,,,,,,,,,0.011562623787586615,,,,0.017089568352476027,,,,,,,,,,0.00493593969425797,,,,,,,,,,,,,,,,,0.0320686893112739,,,,,,,,,,,,,,,0.011562623787586615,,,0.03138865277744214,,,0.012908596190476287,,,,,,,,0.01906613547299995,,,,,,,,,,,0.012908596190476287,,,,,,,0.011562623787586615,,,0.020925768518294762,,,,,,,,,,,,,,,,,,,,0.011562623787586615,,,,,,,,,,,,0.014643856421147121,,0.029287712842294242,,,,0.017089568352476027,,,,,,,0.012908596190476287,0.014643856421147121,0.021270540514475765,0.017089568352476027,0.017089568352476027,0.014643856421147121,0.021270540514475765,0.034179136704952054,0.04254108102895153,0.06381162154342729,0.04254108102895153,0.017089568352476027,0.017089568352476027,0.021270540514475765,0.010462884259147381,0.021270540514475765,0.021270540514475765,0.021270540514475765,0.021270540514475765,0.021270540514475765,0.04254108102895153,0.021270540514475765,0.014643856421147121,0.021270540514475765,0.021270540514475765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,0.012254746827123237,,,,,,,,0.018326859208353627,,,,,,,,,,,0.011288239116770012,,,,0.021668583794838325,,,,,,,0.016899525237380347,,0.01990470371044587,,,,,,,,,,,,0.013287961426345416,0.0052161267355396255,0.004604789943800604,0.03204892847290665,,,,0.021668583794838325,0.018326859208353627,,,,,,,,,,,,0.02597681609167626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03980940742089174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02366830610441373,,,,,,,,,,,,,,,,,,,,,,,,0.03204892847290665,0.04242927315097496,0.04242927315097496,,,,,,,,,,,,,,0.04242927315097496,,,,,,,,,,,,,,,,,,,,,,,,,0.03635716076974458,,0.03635716076974458,,,,,,0.04242927315097496,,,,,,,,,,,,,,,,,,0.04242927315097496,0.04242927315097496,0.05280961782904328,0.05280961782904328,0.03204892847290665,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,0.018413760795929938,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010084511688709942,0.008902593891347836,,,,,0.04189259533668743,0.03543192780281701,,,,,,,,,,,,,,,0.05022184444390743,,,,,,,,0.04189259533668743,0.08202992809188492,,,,0.04189259533668743,,,0.04189259533668743,,0.05022184444390743,,,,,,,,,,,,,,,,0.05550059418041575,,,,,,,,,,,,,,0.023692510532438257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05550059418041575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03543192780281701,0.04189259533668743,0.038482427173528684,,,,,0.07029051082150618,,,,,,,0.030153178066308687,,0.027835704315694557,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,0.06196126171428618,0.05550059418041575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038482427173528684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05022184444390743,0.08202992809188492,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,0.014364295055196086,,,,,,,,,,,0.008847538767198118,,0.03325537625346686,,,,,,,,,,0.016983484595954366,,,,,,,,,,,,,0.010414888685513976,0.004088315549477004,0.003609159685681555,0.07535829127413185,,,,0.016983484595954366,0.014364295055196086,,,,,,,,,,,,,,0.012224261378233252,,,,,,,,,,,,0.016983484595954366,,,0.028496153035745753,,,,,,,,,,,,,,,,0.025119430424710616,,,,0.022500240883952333,,,,,,,,0.016983484595954366,,,,,,0.01921014367494994,,,,,,,,,,,0.025119430424710616,,,,,,,,,,,,,,,,,,,,,,,0.022500240883952333,0.0203602072069895,,,,,,,,,,,,,,,,,,,,,,,0.03325537625346686,,0.03325537625346686,,,,0.022500240883952333,,,0.0203602072069895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203602072069895,,,0.03325537625346686,,,,,,,,0.028496153035745753,,,,,,,,,,,,,,,,,0.028496153035745753,,,,,,,,,0.03325537625346686,,0.04139132208222311,0.04139132208222311,0.04139132208222311,0.04139132208222311,0.03325537625346686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,0.008076992226967587,,,,,,,,,,,,,,,,,,,0.007439975781507508,,,,,,,,,,,,,,,,,,,,,,,,,0.008757974576454934,0.003437901712060208,0.003034975190232217,,,,,,0.02415813259282978,0.014281566592052534,0.013119009263702961,,,,,0.02396267414369529,,,,,,,0.010279492522605235,0.017121083333150263,0.01897888930615538,,,,0.027964748213142588,0.027964748213142588,,,,,,,,,,,,0.017121083333150263,,,,,,,,,,,,,,,,,,,,,0.055929496426285176,,,,,,,,,0.008076992226967587,0.042844699776157597,,,,,,,,0.037841314213919834,,,,,,,,0.013119009263702961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018920657106959917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02396267414369529,,,,,,,,,,,,,,,,,,,,0.027964748213142588,0.027964748213142588,,,,,,0.02396267414369529,,,,,,0.027964748213142588,0.02396267414369529,0.027964748213142588,0.027964748213142588,0.03480633902368762,0.03480633902368762,0.03480633902368762,0.03480633902368762,0.03480633902368762,0.03480633902368762,0.03480633902368762,0.03480633902368762,0.03480633902368762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,0.012047039253782164,,,,,,,,,,,,,,,,,,0.00936292921826946,0.005548456515022548,,,,,,,0.015752863147699876,0.007666062220247971,,,0.008306546303119153,,,,,,,,,,,,,,0.00653137087057656,0.0025638589039093072,0.002263371328308772,,0.011633574186915224,,,0.03195197949408364,,,,,,0.015752863147699876,,,,,,,,,0.007666062220247971,,,,,,,,,0.010650659831361212,,,0.010650659831361212,,,,,,,,,,,,,,,0.0178704688529253,,,,,,,,,,,,,,,,,,,,,,0.012047039253782164,,,,,,,,,,,,,,,,,0.009783667925473395,,,,,,,,,,,,,0.015752863147699876,0.015752863147699876,,0.014110320554342987,,,,,,,,,,,,,,,0.02085506646403854,,,,,,,,,,,,,,,,,,,,,,0.015752863147699876,,,,,,,,,,,,,,,0.015752863147699876,,0.014110320554342987,,,,,,,,,,,,,,,,,,,0.012768265536586635,,,,,,0.015752863147699876,,,0.02085506646403854,0.02085506646403854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06256519939211562,,,,,,,,,,,,,,0.025957269780377205,0.025957269780377205,0.02085506646403854,0.05191453956075441,0.05191453956075441,0.05191453956075441,0.025957269780377205,0.0178704688529253,0.025957269780377205,0.02085506646403854,0.025957269780377205,0.02085506646403854,0.025957269780377205,0.025957269780377205,0.025957269780377205,0.025957269780377205,0.025957269780377205,0.025957269780377205,0.025957269780377205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.01961088220079995,,,,0.01015393308533068,,,,,,,,0.030370223830986007,,,,,,,,0.030124504637788364,,,,,,,,,,,0.02584558119969316,,,0.014002463768115144,,,,,,,,,,,,,,,,,,,,,0.0179539694300089,0.015185111915493004,0.0179539694300089,0.01649246878865515,,,,,,,,0.030370223830986007,,,,0.01292279059984658,,0.011929587563869096,,,,,,,,,,,,,,,,,,0.02655482644897979,,,,,,,,,,,,,,,,,,,,,,,0.0179539694300089,0.02655482644897979,,,,,,,,,,,,,,,,0.02655482644897979,,,,,,,,,,,,,,,,,,,,,,,0.023785968934463893,,,,,,,,,,0.030124504637788364,,,,,,,,,,,,,,,,,0.03515568346795068,,,,,,,,,,,,,,,,,,,,,,,,0.02655482644897979,,,,,,,,,,,,,,,,,,,,,0.02152364761881747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02655482644897979,0.030124504637788364,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030124504637788364,,,,,,,,,,,,0.043756540486921576,0.03515568346795068,0.043756540486921576,0.03515568346795068,0.03515568346795068,0.043756540486921576,0.043756540486921576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,0.01692322180888447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019882645939781826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01692322180888447,,,,,,,,,0.03964328155743982,,,,,,,,,,,,,,,,,,,,,0.04425804408163299,0.04425804408163299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04425804408163299,0.05020750772964727,,,,,,,,,,0.0585928057799178,0.0585928057799178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07292756747820262,0.07292756747820262,0.14585513495640523,0.0585928057799178,0.0585928057799178,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048337610003870116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048337610003870116,0.04440280058484079,,,,,,,,,,,,0.034792128538048486,,0.03211812036426295,,,,,,,0.048337610003870116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06403914713124895,0.06403914713124895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08110443556327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11780607054171194,0.11780607054171194,0.11780607054171194,0.11780607054171194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.009805441100399975,,,,,,,,,,,,,,,,,,,,,,0.003945805884842129,,,,,0.00897698471500445,,0.023785968934463893,,,,,,,,,,,,,,,,0.01757784173397534,,,,0.002160966790437845,0.0019076986910031076,,,0.013277413224489895,,,,,0.008246234394327576,,,,,,,,0.007592555957746502,0.00646139529992329,0.010761823809408735,,,0.010761823809408735,0.011929587563869096,,,,,,,,,0.013277413224489895,0.00897698471500445,,,,,,,0.010761823809408735,,,,,0.015062252318894182,,,,,,,,,,,,,,,,,,,,,,,,,0.00507696654266534,0.00897698471500445,,,,,,,,0.011892984467231946,,,0.01757784173397534,,,,,,,,,,,,,,,,,,,,0.011892984467231946,,,,,,,,,,,,,,0.009805441100399975,0.011892984467231946,,,,,,,,,,,,,,,,,0.011892984467231946,,,,,,,,,,0.015062252318894182,,,,,,,,,,,0.013277413224489895,,,,,,,,,,,,,,,,,,,,,0.03228547142822621,,,,,,,,,,,,,,,,,,,,0.010761823809408735,,,,,,,,,,,,,,,,,,,,,,,,0.01757784173397534,0.015062252318894182,,,,,,,,,,,,,,0.01757784173397534,,,,,,,0.01757784173397534,,,,,,,,,,,,,0.01757784173397534,0.01757784173397534,,,,,,,,,,,,,,,,,0.021878270243460788,0.021878270243460788,0.015062252318894182,0.015062252318894182,0.01757784173397534,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.01757784173397534,0.05273352520192602,0.05273352520192602,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.013277413224489895,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.021878270243460788,0.01757784173397534,0.021878270243460788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.01906613547299995,0.034179136704952054,0.034179136704952054,0.034179136704952054,,,,,,0.0320686893112739,,,0.014763303251173754,,,,,,,,,,0.007672400331637474,,,,,,,,,,,,,0.017455248056953095,0.0320686893112739,,,,,,,,,,,0.01906613547299995,,0.004201879870295809,0.0037094141213949313,,0.01906613547299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025817192380952574,,0.020925768518294762,,,,,,,,,,0.02312524757517323,,,,,,,,,,,,,,,,,0.00987187938851594,,,,,,,0.02312524757517323,,,,,,,,,,,,,0.034179136704952054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034179136704952054,,,,,,,,0.029287712842294242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034179136704952054,,,,,,,,,,,,,,,,,,,,,0.034179136704952054,0.034179136704952054,0.034179136704952054,,,,,,,,,,,,,0.04254108102895153,0.04254108102895153,0.034179136704952054,0.029287712842294242,0.04254108102895153,0.04254108102895153,0.034179136704952054,0.034179136704952054,0.04254108102895153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,0.01862052927751388,,,,,,,,,,,,,0.008909884256095131,,,,0.024300892472858434,,,0.0268551262163302,,,,,,,,,,,,,,,,,,,,0.00487960243002094,0.004307706721619921,,,,0.0268551262163302,,,,,,,,,,,,,0.014590247451439687,,,,0.024300892472858434,,,,,,,,,,,,,0.020270610646784242,,,0.020270610646784242,,,,,,,,,,,,,,,,,,,,,,,,,,0.040541221293568484,,,,,,0.011464117999566897,,,,,,,,,,,,,,,,,,,0.03969190068962174,,,,,,,,,,,,,,,0.0268551262163302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268551262163302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03401153749427718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03969190068962174,,,,,,,,,,,,,,0.02998125566820299,,,,,,,,,,,0.03401153749427718,,,,,,0.09880509142208098,0.03969190068962174,0.03969190068962174,0.04940254571104049,0.04940254571104049,0.04940254571104049,0.04940254571104049,0.04940254571104049,0.02998125566820299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
