,phóng,viên,thanh,niên,đã,có,buổi,trao,đổi,với,pgs,ts,hà,duyên,châu,phó,viện,trưởng,vật,lý,địa,cầu,nội,thuộc,khoa,học,và,công,nghệ,việt,nam,về,ảnh,hưởng,của,bão,từ,trong,tháng,9,2005,đối,ông,cho,biết,chu,kỳ,11,năm,ấy,nó,như,một,đồ,thị,hình,sin,lúc,lên,xuống,2001,cực,đại,hoạt,động,mặt,trời,mạnh,nhất,những,chùm,plasma,đi,vào,vũ,trụ,phần,trùm,trái,đất,gây,hệ,dòng,điện,xung,quanh,ra,đơn,giản,là,nhiễu,loạn,rất,lớn,ví,dụ,ở,trường,toàn,đo,được,khoảng,t,44000nt,nano,tesla,nhưng,giá,trị,đấy,không,phải,nào,cũng,44000,mà,thường,thay,biên,độ,hàng,ngày,thể,30,40nt,còn,phía,100,150,180,200nt,vì,gần,xích,đạo,biến,thiên,cao,hơn,nếu,xảy,thì,bộ,chỗ,bị,nữa,600nt,đợt,đầu,đến,360nt,tức,bình,17,chỉ,rồi,lại,trận,hôm,240nt,thôi,nay,2006,2007,sẽ,xuất,hiện,ít,2008,2009,2011,2012,nhiều,trở,theo,60,70,vài,ba,chưa,tiểu,6,7,khi,cái,đặc,biệt,tới,lẽ,“cực,tiểu”,tn,vẫn,nên,chuyện,nghiên,cứu,tôi,tiếp,tục,nghĩa,người,cảm,nhận,gì,bệnh,thần,kinh,tim,mạch,giác,mệt,mỏi,bồn,chồn,não,xương,tế,bào,giống,châm,nhỏ,tác,hoặc,vừa,qua,300,mới,rõ,rệt,nghìn,vùng,quang,ánh,sáng,ban,đêm,bắc,canada,1989,thống,truyền,tải,quebec,hỏng,máy,áp,dừng,tiếng,đồng,hồ,thiệt,hại,tỷ,đô,la,dù,trước,họ,bảo,vệ,này,dẫn,dài,tổng,cộng,2,000km,đường,dây,500kv,220kv,thủy,hòa,nối,các,nơi,uông,bí,hải,phòng,ứng,chạy,khá,chúng,ghi,chục,ampe,rối,rơ,le,cần,giảm,suất,sức,khỏe,sản,cơ,chế,phối,hợp,giữa,vị,khác,thế,sau,sự,chặt,chẽ,ngành,làm,việc,ty,lực,đặt,dầu,khí,đang,thiết,để,tránh,ăn,mòn,ống,400km,do,thông,tin,phương,tiện,mỗi,nhân,dân,chủ,cẩn,thận,dự,báo,chung,kết,nhà,trên,giới,pháp,nhật,ấn,số,liệu,tinh,nằm,quá,khó,khăn,1,nói,đáng,ngại,thiếu,sớm,vậy,23,24,thưa,khả,năng,chắc,chắn,lắm,mắc,bằng,cách,chú,ý,sinh,dõi,xấu,tại,phú,thụy
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007535870700365618,0.012942573988383686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05122149597136679,,,,,,,,,,,,,,,,,,,,,0.04208849374147692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03526696440241016,,,,,,,,,,,,0.09490712124236797,0.09490712124236797,0.07609274651336914,0.05122149597136679,0.05727837178437032,0.06508704282238907,0.18981424248473594,0.09490712124236797,0.09490712124236797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009274917785065376,,,,,,,,,,0.09365261109337741,0.09365261109337741,0.06304184119552836,0.05180122306643314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0434054946491202,,,,,,,0.14099291516152695,,,,,,,,,,,,,,0.11680876460599135,0.11680876460599135,0.07049645758076348,0.11680876460599135,0.07049645758076348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,0.011644220637850469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02742084035163866,,,,,,,,0.04988265924915783,,,,,,,,,,,,0.045091997933848375,0.03394273883518241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03394273883518241,0.03394273883518241,,,,,,,,,,,0.03394273883518241,,,,,0.03394273883518241,,,,,,,,,,,0.03857009945030463,,,0.02742084035163866,,,,,,,,,,,,,,,,0.02089894186809491,,,,,,,,,,,,,0.060706958188286565,,,0.09106043728242985,,,,,,0.045091997933848375,,,,,,,,,,,,0.05624125703251435,0.05624125703251435,0.045091997933848375,0.045091997933848375,0.045091997933848375,0.05624125703251435,0.05624125703251435,0.05624125703251435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,0.019649622326372667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014029497913825639,0.0025119569001218725,0.0021570956647306142,,,,0.015424222697796747,,,,,,,,0.028058995827651277,,,0.00775803967082603,,0.02536424883778971,0.02536424883778971,0.02536424883778971,0.02536424883778971,,0.012821332351790497,,,,,,,,,,,0.011755654800803386,,,,,,,,,,,,,,,,,0.015424222697796747,,,0.010802373747455987,,,0.017073831990455597,0.012821332351790497,,,,,,,,,,,,,,,,,,0.019092790594790104,,0.014029497913825639,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011755654800803386,,,,,,,0.02536424883778971,,0.02536424883778971,,,,,,0.019092790594790104,0.034147663980911194,,,,,,,,,,,,,,,0.019092790594790104,,0.019092790594790104,,,,,,,,,0.012821332351790497,0.03163570708078932,0.03163570708078932,0.03163570708078932,0.015424222697796747,0.03163570708078932,0.03163570708078932,0.03163570708078932,0.03163570708078932,0.04339136188159271,0.017073831990455597,0.02536424883778971,0.021695680940796356,0.021695680940796356,0.015424222697796747,0.03163570708078932,0.03163570708078932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,0.01292029961186148,,,0.011226629253998201,,0.01426565322134555,0.01426565322134555,0.01014195465060608,0.01426565322134555,0.01426565322134555,,,,,,,,,,,,0.011226629253998201,,,,0.011226629253998201,,,,,0.0016516976877513682,0.004255092818098746,0.03042586395181824,,,,,,,,,,,,,,0.005101176769858212,,,,,,,0.008430465108026627,,,,,,0.007729745622446061,,,,,0.015459491244892123,,,,,,,,,,,0.011226629253998201,,,,0.016677862249505564,0.016677862249505564,,,,0.007102930683258731,,,,,,,,0.01426565322134555,,,0.012554163678766097,,,,,,,,,,0.008430465108026627,,,0.00922487534059768,,,0.0285313064426911,,,,,,,,,,,,,,,0.016677862249505564,,,,0.011226629253998201,,,,,,,,,0.012554163678766097,,,,,,,,0.01426565322134555,,,,,,,,,,,,0.011226629253998201,,,,,,,,,,,,,,,,,,,0.016860930216053255,,,,,,,,,,0.011226629253998201,,,,,,,0.020801560820245032,0.03335572449901113,0.0285313064426911,0.020801560820245032,0.020801560820245032,0.03335572449901113,0.016677862249505564,0.016677862249505564,0.05003358674851669,0.016677862249505564,0.020801560820245032,0.020801560820245032,0.020801560820245032,0.020801560820245032,0.020801560820245032,0.041603121640490064,0.020801560820245032,0.041603121640490064,0.041603121640490064,0.020801560820245032,0.020801560820245032,0.01426565322134555,0.012554163678766097,0.01426565322134555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,0.055947632080540356,,,,,,,,,,,,,,,,,,,,,,,,,,0.01096126647325908,,,,,,,,,,,,,,,,0.03385326401814995,,,,,,,,,,,,,0.05129740276714205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055947632080540356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05129740276714205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08331399532272046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09467206228711138,0.08331399532272046,,0.11068035856490058,0.09467206228711138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,0.012832406417222966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049213849471775465,0.004226146608451816,,,,,,,,,,,,,,,0.01519942466121018,,,,,,,0.012559672507876405,,,0.056109425421423983,,,0.01151574347833801,,,,0.02125291194200459,0.02303148695667602,,,,,,,,,,,,,,,,,,,,0.01058191714036505,,,0.01672538643962997,0.012559672507876405,,,,,,,,,,,0.02484661110640625,0.02484661110640625,,,,,,,,,,,,,,,0.01672538643962997,,,,,,,,,,,,0.02484661110640625,,,,,,,,,0.01151574347833801,,0.02484661110640625,,,0.02484661110640625,,,,,0.02125291194200459,,,0.01672538643962997,,,,,,,,,,,,,,,,,,0.01870314180714133,,,,,,,,,,,0.012559672507876405,,,,0.01510944264273967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01870314180714133,0.02125291194200459,,,0.02484661110640625,0.02484661110640625,0.03099008040567117,0.03099008040567117,0.03099008040567117,0.07453983331921875,0.0496932222128125,0.03099008040567117,0.03099008040567117,0.03099008040567117,0.03099008040567117,0.03099008040567117,0.02125291194200459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,0.023872234200272673,0.012329174793018144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023641947295264683,0.002030207684452343,0.014516915480279292,,0.013204233330659426,,,,,,,,,0.013204233330659426,,,,,,,,,,,,,,,,,,,,,0.02212829138974755,,,,,,,,,,,0.032138977864387006,0.03593937053136961,,0.013204233330659426,,,0.014516915480279292,,,,,,,0.012067136331096939,,,0.016069488932193503,,,,,,,,,,,,,0.023872234200272673,,,,,,,,,,,0.016069488932193503,,,,,,,,,,,,,,,0.016069488932193503,,,,,,,,,0.03593937053136961,,,,,,,,,,,,,0.016069488932193503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02041946441486716,0.02041946441486716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02041946441486716,0.02977478313486054,0.04083892882973432,0.02041946441486716,0.02041946441486716,0.02977478313486054,0.02977478313486054,0.023872234200272673,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.02977478313486054,0.023872234200272673,0.023872234200272673,0.02977478313486054,0.023872234200272673,0.023872234200272673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,0.012092075277767796,,,,,,,,,,,,,,,,,,,,,,,,0.04005356481377789,0.03152092059776418,,,,,0.004637458892532688,0.003982330457964212,,,,,,,,,,,,,,,0.014322534776909595,,,,,,,,,,,,,,,,,,0.0217027473245601,,,,,,,,,,,,0.07049645758076348,,0.05180122306643314,,,0.02847548805747092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04005356481377789,,,,,,,,,,,,,,,,,,,,,,,,,0.04682630554668871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023670152034074767,,,,0.02847548805747092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08010712962755578,0.04005356481377789,0.04005356481377789,,,,,,,,,,,,,,,,,,,,0.04005356481377789,0.09365261109337741,0.04682630554668871,0.058404382302995675,0.058404382302995675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047063905412304315,,,,,,,,,,,,,,,0.03385326401814995,,,,,,,,,,,,,,,,,,,,,0.04733603114355569,,,,,,,,,,,0.030609813630165034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04733603114355569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06902336090354035,0.11068035856490058,0.11068035856490058,0.06902336090354035,0.06902336090354035,0.06902336090354035,0.06902336090354035,0.06902336090354035,0.03725199707008494,0.06902336090354035,0.06902336090354035,0.06902336090354035,0.06902336090354035,0.03365284952246563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,0.01389057517867574,,,,,,,,,,,,,,,,,,,0.017650723477258053,,,,,,,0.011413828811247978,0.0020436259526415237,0.0035098505731209996,0.012548520160919388,,,,,,,,,,,,,0.017650723477258053,0.006311625494909313,,,,,,,0.010430914455693965,,,,,,0.009563922549806144,,,,,0.019127845099612288,,,,0.01389057517867574,,,,,0.01553311777203263,0.01553311777203263,0.02778115035735148,0.03106623554406526,0.017650723477258053,0.022827657622495955,,,,,,,,0.01389057517867574,,0.010430914455693965,,,,0.017650723477258053,,,0.01553311777203263,,,,,,,,,,,,,,,,,,,,0.01389057517867574,,,,,,,,,,,,,,,0.01389057517867574,,,,,,0.009563922549806144,,,,,,,,0.009563922549806144,,,,,,,,,,,,,,,,0.01553311777203263,0.017650723477258053,,,,,,,,,,,,,,,,,0.010430914455693965,,,,0.012548520160919388,,,,,,0.02778115035735148,,,,0.012548520160919388,,,,,0.017650723477258053,,,,,,,,,,,,,,,,,,,,0.01553311777203263,,,,,,,,,,,,,,,,,,0.035301446954516105,0.017650723477258053,0.017650723477258053,,,,,,,,,,,,,,,,,,,,0.017650723477258053,,,,,,,0.02063532108837129,,,,,,,,,,,,0.02063532108837129,0.02063532108837129,0.025737524404709958,0.01389057517867574,0.017650723477258053,0.025737524404709958,0.025737524404709958,0.025737524404709958,0.025737524404709958,0.025737524404709958,0.017650723477258053,0.025737524404709958,0.025737524404709958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,0.020959597148130844,,,,,,,,,,,,,,,,,,,,,0.05463626236945791,,,,,,0.061096929903328344,0.061096929903328344,,0.008038262080389992,0.006902706127137966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03761809536257084,,,,,,,,,,,,,,,,,,,,,,,,0.041028263525729594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03761809536257084,,,,,,,,0.05463626236945791,,,,,,,,0.061096929903328344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06942617901054834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10123426265852584,0.10123426265852584,0.10123426265852584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,0.03846399705537149,0.06508704282238907,,,,,,0.07609274651336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02327411901247809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07609274651336914,,,,,,,,,,,,,,,,,,,,,,,,,0.06508704282238907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03526696440241016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05122149597136679,,,,,,,,,,,,,,,,,,,,,,0.09490712124236797,0.09490712124236797,0.07609274651336914,0.06508704282238907,0.07609274651336914,0.09490712124236797,0.09490712124236797,0.07609274651336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,0.012575758288878507,,,,0.024616958115437754,,0.041655707406329005,0.029614507579769755,0.041655707406329005,0.041655707406329005,,,,,,,,,,,,,,,,,,,,0.026936635994545228,,,,,,,,,,,,,,,,,,,,,,,0.036658157941997005,0.024616958115437754,,,,,0.036658157941997005,0.0225708572175425,0.036658157941997005,0.036658157941997005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036658157941997005,,0.026936635994545228,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225708572175425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04869935776855625,,,,,,,,,,,,,,0.032781757421674745,,,,,,,,,,,,,,,,,,,,,,,,0.04869935776855625,0.041655707406329005,,,,,0.0607405575951155,0.036658157941997005,0.04869935776855625,0.04869935776855625,0.04869935776855625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,0.004763544806393374,,,,0.01864921069351345,,,,,,,,,,,,,,,,,,0.031557354095703795,,,,,,,,0.0018268777455431801,0.0015687968470768105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008549567127857009,,,,0.01241733235669498,,,,,,,,,0.015778677047851897,0.020406542420110023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022435233014977088,,,,,,,,,,,,,,,,0.008549567127857009,,,0.013885665887120077,,,,,,,,,,0.01241733235669498,0.018446726427483427,,,,,,,,,0.01241733235669498,0.013885665887120077,0.015778677047851897,,,,,,,,,,,,,,,,,0.009324605346756725,,,,0.011217616507488544,,,,,,,,0.015778677047851897,0.015778677047851897,0.011217616507488544,,,,,0.015778677047851897,,,,,,,,,,,,,,,,,,,,,,0.018446726427483427,0.015778677047851897,0.018446726427483427,0.036893452854966854,,,,,,,,,,,,,,,,,,0.018446726427483427,,,,,,,,,,,,,,,,,0.015778677047851897,0.018446726427483427,0.036893452854966854,,,,0.018446726427483427,,,,,,,,,,,,0.011217616507488544,0.018446726427483427,0.018446726427483427,,0.01241733235669498,0.015778677047851897,,,,,,,,,,,,,,,,,,,,,0.013885665887120077,0.018446726427483427,0.018446726427483427,,0.02300778696784678,0.04601557393569356,0.04601557393569356,0.02300778696784678,0.04601557393569356,0.018446726427483427,0.036893452854966854,0.02300778696784678,0.02300778696784678,0.013885665887120077,0.01241733235669498,0.02300778696784678,0.02300778696784678,0.02300778696784678,0.02300778696784678,0.02300778696784678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,0.017965368984112152,,,,,,,,,,,,,,,,,,,,,0.02341554101548196,,,,,,,,,0.0034449694630242825,0.002958302625916271,,,,,,,,0.034785255548968746,,,,,,,0.010639597262847127,,,,,,,,,,,0.034785255548968746,,0.016122040869673216,,,,,,,,0.029754076718806432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02618439852999786,,,,,,,,,,,0.016122040869673216,,,,,,,0.02618439852999786,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03516708302205394,,,,,,,,,0.029754076718806432,,,,,0.021153219699835538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021153219699835538,,,,0.04683108203096392,,,,,,,,,,,,,,,,,,,,,,0.02618439852999786,,,,,,,,,,,,,0.02618439852999786,0.02341554101548196,,,,,,0.059508153437612864,0.059508153437612864,0.043386112567939644,0.043386112567939644,0.043386112567939644,0.034785255548968746,0.034785255548968746,0.034785255548968746,0.034785255548968746,0.034785255548968746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,0.009527089612786747,,,,0.01864921069351345,,,,,,,,,,,,0.036893452854966854,,,0.036893452854966854,0.036893452854966854,,,,,,0.027771331774240154,,,0.020406542420110023,0.0036537554910863602,0.003137593694153621,,,,,,,,,,,,,,,0.011284421339383318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015712543632663254,,,,,,,0.02483466471338996,,0.031557354095703795,,,,,,,,,,,,,,,,,,,,,0.022435233014977088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022435233014977088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031557354095703795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02483466471338996,,,,,,,,,0.02483466471338996,,,,,,,,,,,,,,,,0.031557354095703795,,,,0.036893452854966854,,0.027771331774240154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07378690570993371,0.06311470819140759,0.031557354095703795,0.04601557393569356,0.04601557393569356,0.04601557393569356,0.04601557393569356,0.04601557393569356,0.04601557393569356,0.04601557393569356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,0.008061383518511864,,,,0.015780101356049844,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030916392616884584,0.005309773943952281,,0.0312175370311258,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023498819193587824,0.023498819193587824,,,,,,,,,,,,0.023498819193587824,0.023498819193587824,,,,,,,,,,,0.023498819193587824,0.02101394706517612,,,,,,,,,,,,,,,,,,,0.015780101356049844,,,,,,,,,,,0.02101394706517612,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014468498216373398,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0312175370311258,0.0312175370311258,,,,,0.015780101356049844,,,,,,,,,,0.02101394706517612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026702376542518592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0312175370311258,0.0312175370311258,,0.0312175370311258,,,,,,,,,,,,,,,,,,,,0.018983658704980613,,,,,,,,,,,,,,,,,,,,,0.0312175370311258,,,,,,,,,,,,,,,,,,0.023498819193587824,0.02101394706517612,,,,,,0.026702376542518592,,,,,0.0312175370311258,0.0312175370311258,,,,,0.026702376542518592,,,,,,,,,0.03893625486866378,0.03893625486866378,0.03893625486866378,0.03893625486866378,0.03893625486866378,0.03893625486866378,0.03893625486866378,0.03893625486866378,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07049645758076348,,,,0.009274917785065376,0.007964660915928424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047340304068149534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09365261109337741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08010712962755578,0.08010712962755578,,,,,,,,,,,0.08010712962755578,,,,,,,,,,,,,,,,0.09365261109337741,0.09365261109337741,0.09365261109337741,0.11680876460599135,0.11680876460599135,,,,,,,,,,,,,,,,,,,,
29,,,,,,0.0213148445574212,,,,,,,,,,,,,,,,,,,,,,,,,,0.01553311777203263,,,0.022827657622495955,0.0020436259526415237,0.0035098505731209996,,,0.022827657622495955,,,0.02063532108837129,,,,,,,,,,,,,,,,,,,,,0.01553311777203263,0.009563922549806144,0.01553311777203263,0.01553311777203263,0.017650723477258053,,,,,,0.01389057517867574,,,,,,,,,,,,,,,,0.008788371862337075,0.01553311777203263,0.01389057517867574,,,,,,,,,,,,,,,0.01553311777203263,,,,0.02086182891138793,,,,,,,,0.01389057517867574,0.012548520160919388,,,0.017650723477258053,,,,,,,,,,,,,,,,0.01553311777203263,,,,,,,,,,,0.009563922549806144,,,,,,,,,,,,,,,0.04167172553602722,,,,,,,,,,0.01553311777203263,,,,,0.02063532108837129,,,,,,,,0.012548520160919388,,,,,,0.01389057517867574,,,,0.012548520160919388,,,,,,,,,,,,,,,,,,,,,,,,0.017650723477258053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01389057517867574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04127064217674258,0.035301446954516105,,,,,,,,,,,,,,,,,,0.04127064217674258,0.04127064217674258,,,0.025737524404709958,0.051475048809419915,0.051475048809419915,0.025737524404709958,0.025737524404709958,0.025737524404709958,0.025737524404709958,0.025737524404709958,0.025737524404709958,,,,,,,,,,,
