,tôi,đã,dịch,trịnh,xuân,thuận,như,thế,nào,gs,ts,nói,chuyện,về,vật,lý,thiên,văn,với,sinh,viên,trường,đh,dân,lập,ngoại,ngữ,tin,học,tphcm,ngày,15,7,2002,ảnh,h,thúy,làm,quen,anh,lần,đầu,tiên,qua,email,vào,cuối,năm,1999,khi,bắt,tay,cuốn,giai,điệu,bí,ẩn,tác,phẩm,và,cũng,là,một,trong,số,những,sách,hay,nhất,của,thư,ngoài,bản,quyền,có,rằng,nhận,thấy,rất,giàu,chất,hiểu,đó,dụng,công,nhằm,cho,phổ,biến,khoa,dễ,khô,khan,trở,nên,hấp,dẫn,đọc,đối,cả,bạn,bình,thường,hứa,sẽ,hết,sức,mình,để,chuyển,tải,được,mừng,vì,rõ,ý,đồ,sau,này,gặp,nhau,ở,hà,nội,tâm,sự,bức,mới,chắc,chắn,ra,mắt,việt,nam,đúng,lúc,trước,đôi,ba,người,xin,phép,nhưng,không,thành,cái,duyên,tháng,8,2000,nước,thứ,hai,tham,gia,chương,trình,“gặp,gỡ,nam”,tư,cách,phái,đoàn,chính,phủ,pháp,do,tổng,thống,mitterrand,sang,thăm,ta,chúng,cũ,đưa,miếu,quay,dừng,lại,khá,lâu,trầm,ngâm,bên,hàng,bia,tiến,sĩ,rồi,giả,phạm,thiều,1946,tại,định,tốt,nghiệp,ngành,thuyết,hợp,tu,viện,hạt,nhân,paris,sud,nhiều,giảng,các,hiện,ông,chánh,phòng,hội,vn,phó,biên,tập,tạp,chí,tuổi,trẻ,bài,viết,dưới,đây,giúp,độc,thêm,nguồn,gốc,nxb,3,2006,bỗng,nhỏ,hơi,tính,tiểu,sử,tựa,đề,nhà,hỏi,liệu,muốn,cứ,gửi,trò,tái,sửa,hôm,bày,tỏ,trao,tất,hỗn,độn,hài,hòa,vô,hạn,lòng,bàn,lượt,đời,điều,lợi,mặc,dù,phương,tây,bằng,tiếng,lối,duy,diễn,đạt,vẫn,gần,gũi,cộng,hành,sáng,sủa,khúc,chiết,vốn,đặc,biệt,tài,năng,bẩm,tạo,hưởng,khiến,việc,đầy,cảm,hứng,đổi,hóa,bộ,mời,quan,tìm,thời,gian,hẹn,buổi,chiều,nắng,đẹp,vợ,chồng,đến,căn,hộ,xinh,xắn,phố,yên,tĩnh,mua,mẹ,em,gái,tiền,nhuận,bút,thi,thoảng,bay,từ,mỹ,2,câu,thân,mật,tiết,lộ,đang,mượn,nông,thôn,ngồi,đồng,bạc,xuất,fayard,lựa,chọn,thiết,kế,kênh,hình,phần,theo,trọng,yêu,cầu,đường,bưu,điện,khổ,lớn,nặng,tới,5,kg,6,màu,phu,khác,chú,coi,nó,phận,hy,vọng,chức,thông,mang,phút,giãn,thú,cầm,thầm,nghĩ,lẽ,còn,thể,nếu,in,thì,giá,đẩy,lên,cao,bỏ,đi,hoặc,đen,trắng,trị,giảm,biết,quyển,kiên,trì,phục,cố,gắng,giữ,nguyên,mức,tối,đa,vừa,chỉ,vẻn,vẹn,kể,thảo,chợ,quốc,tế,tổ,thật,nỗ,lực,đáng,khâm,hệ,hiếm,hoi,quá,sâu,chi,kỹ,thuật,vũ,trụ,sao,tinh,sống,thức,cập,nhật,tựu,vị,hơn,nữa,thấp,thoáng,lấp,lánh,suy,triết,sắc,điệp,hậu,mà,chia,sẻ,hữu,nay,phải,trải,chặng,dài,dằng,dặc,bất,trắc,vụ,nổ,big,bang,cực,nóng,xảy,khoảng,14,tỉ,kết,thúc,con,trí,tuệ,chiêm,ngưỡng,vẻ,đặt,trả,lời,nghĩa,thực,thần,diệu,bởi,đỉnh,đủ,kiện,ngặt,nghèo,xác,suất,kỳ,bé,ấn,tượng,mạnh,khép,sư,thiền,vườn,cát,mênh,mông,daisen,xây,dựng,kỷ,xvi,quần,đền,daitoku,ji,kyoto,khu,dành,nhìn,trống,ngang,dọc,động,xa,gợn,sóng,trên,bề,mặt,gợi,cào,hằng,vun,đống,bao,giờ,nghiệm,cuộc,đại,ép,mải,mê,đuổi,trần,tục,chẳng,đâu,ngẫm,dường,nhắc,nhở,nhớ,báu,tự,nhiên,khó,nhọc,nhoi,tận,hãy,ái,dung,loại,xứng,ân,huệ,to,ban,tặng,bắc,ninh,ngâu,phụ,thuộc,lẫn,trích,đoạn,“hiểu,xoa,dịu,nỗi,đau,quyết,luân,đạo,đức,trực,tiếp,thái,giới,thiện,toàn,góp,họ,xích,“biết,bụi,cùng,lịch,loài,linh,dương,trảng,cỏ,đóa,hồng,ngát,hương,gắn,tường,óc,giữa,“tôi”,“người,khác”,ảo,hạnh,phúc,viễn,cảnh,tranh,tuyệt,nhấn,bị,tổn,thương,cô,đơn,vấn,môi,đe,dọa,chỗ,nương,vượt,rào,chủng,tộc,tôn,giáo,thải,phóng,xạ,khí,gây,hiệu,ứng,kính,hề,truyền,bá,“gốc,chung”,vời,tri,hung,hãn,hùng,bóc,lột,kinh,quân,yếu,mạng,càng,kích,thích,chân,trời,chung,vạch,nối,thắt,chặt,thoại,nền,phát,triển,trách,nhiệm,cổ,giải,đói,bệnh,tật,thảm,họa,chủ,quát,giới”
10,,,,,,,,,,,,,,,0.07231350205418338,0.07231350205418338,,,,,,,0.09739933502618181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09739933502618181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07714616430232395,,,0.10781089641020682,,,,0.14757100097017867,0.14757100097017867,0.12248516799818024,0.09739933502618181,0.10781089641020682,0.14757100097017867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,0.07888745678638187,0.07888745678638187,,,,,0.1176118869929529,0.1176118869929529,0.10625382002856197,,,,,,,,,,,,,,,,,,,,,,,,,0.08415945196617158,,,,,,,,,,,,,,0.03894812098363072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08415945196617158,,,,,,,,,,,,,0.09024552375077279,0.1609865465129222,0.04473621915357411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,0.08264400234763815,0.08264400234763815,,0.029748760760186007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013309062752755786,,0.02040139670571133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06160622652011818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05565676287210389,0.06999152457038871,0.08432628626867353,0.08432628626867353,0.06160622652011818,0.08432628626867353,0.08432628626867353,0.06999152457038871,0.08432628626867353,0.08432628626867353,0.08432628626867353,0.08432628626867353,0.05565676287210389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,0.04534423597894966,0.058394162426970625,0.058394162426970625,0.04534423597894966,,,,,,,,0.03178841707434531,,,,0.036748469174347424,,,,,,,,,,,0.04290937214611289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04534423597894966,0.05445611597811102,0.016440606929874795,,,,,,,0.03333717817565997,,,0.015629531371896366,,,,,,,,,,,,,,,,,,,,0.051044824979423566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08646011858695077,0.08646011858695077,,,,,,,,,,,,,,,0.11678832485394125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.007650523764641749,,0.013765214493609717,0.017726799308187508,0.017726799308187508,0.013765214493609717,,,,,,0.01653132092192656,,0.009650055183283397,0.015495750440182152,0.015495750440182152,0.020871286077038958,0.011155785285069752,0.008787471619452057,,,,,,,,,,,,,,,,,,,,,0.010120214803325346,,,,,,,,,,,,,0.010120214803325346,,,,,0.013765214493609717,0.01653132092192656,0.00499089853228342,,,0.012709952273975936,,,,0.010120214803325346,,,0.009489358332937079,,,,,0.03519153532153432,,,,,,0.020871286077038958,0.020871286077038958,,,,,,,,,,,,,,,,,,,,,,,0.010620727724758266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013026059401498554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019140750130466525,,,,,,,,,,,,,,,,,,,,,0.026246821713895765,,,,,,,,,,,0.020871286077038958,0.03162235735075258,0.023102334945044316,0.03162235735075258,0.020871286077038958,0.023102334945044316,0.026246821713895765,0.026246821713895765,0.013765214493609717,0.012351263671330702,0.019140750130466525,0.020871286077038958,0.026246821713895765,0.03162235735075258,0.019140750130466525,0.03162235735075258,0.026246821713895765,0.03162235735075258,0.026246821713895765,0.023102334945044316,0.019140750130466525,0.015495750440182152,0.026246821713895765,0.03162235735075258,0.023102334945044316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0952065179599862,,,,,,,,,,,0.10286155240309859,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06297022544291327,,,,,,,,,,,,,,,,,,,,,,,0.03954207374125846,,,,,,,,,,0.0856502235157938,,,,,,,,,,,,,,0.07298985103725637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1967613346269049,0.163313557330907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,0.01565159875227534,,0.0522474084872895,0.0522474084872895,0.040571158507481275,,,,,,,0.05641484248979607,,0.022835842753952645,0.022835842753952645,0.030757684745110044,0.01644010463062911,0.03884987452810383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02436194662178651,,,,,0.014914000762795247,,,,,,,0.00735500836336504,,,0.00936522799135069,,,,0.014914000762795247,,,,,,0.020285579253740638,,,,,,,,,,,,,,,,,,,,,,,,,0.022835842753952645,,,0.020285579253740638,,,,,,,,,,,0.017287069982508087,,,,,,0.0522474084872895,0.022835842753952645,,,,,,,,,,,,0.014221133954312374,0.028207421244898036,,,,,,,,,,,,,0.02612370424364475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03404554623480215,0.028207421244898036,0.022835842753952645,,,,,,0.0932027374548497,0.03867952673626744,0.04660136872742485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.01713717323279752,0.023790430103458517,0.03083408046568577,,,,,,,,,,,,,,,0.024988959038556247,,,,,,,,,,,,,,,,,,,,,,0.04533856231889755,,,,,,,,,,,,,,,,,,0.03083408046568577,0.0370301588651155,,0.032664380088112774,,,,,,,,,0.01062808133288953,,,,0.05879288063912652,,,,,,,,,0.026276346373412297,,,,0.026276346373412297,,,,,,,,,,,,,0.051749230276899275,,,,,,,,,,,,0.026276346373412297,,,,0.032664380088112774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05879288063912652,,,,,,,,,,,,,,,,,,0.0370301588651155,,,,,,,,,,,,,,,0.01968393642757261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051749230276899275,,,,,,0.05879288063912652,0.04675168081256727,0.07083408046568578,0.05879288063912652,0.05879288063912652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.032118833818422676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04466175030442189,,,,,,,,,,,0.05390544820510341,,,,,,0.032118833818422676,0.03857308215116197,0.011645429908661313,,,,0.021482479439118254,,,,,,,,,0.032118833818422676,,,,,,,,,,0.02737119413897114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04136253171910419,,,,,,,,,,,,,0.02251679542766126,,,,,,,,,,,,,,,0.048699667513090905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05390544820510341,,,,,,,,,,,,,,,,,,,,0.020504100445388133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07378550048508933,0.07378550048508933,0.07378550048508933,0.048699667513090905,0.06124258399909012,0.07378550048508933,0.05390544820510341,0.05390544820510341,0.06124258399909012,0.07378550048508933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.015121035205409574,0.013994370649093243,0.009068847195789933,0.011678832485394124,0.011678832485394124,0.018137694391579865,,,,,,,,,,,,0.014699387669738969,0.01157878613386624,0.012610376556542652,,,,,,,,,0.017163748858445155,,,,,,,,,0.010891223195622204,,0.006667435635131993,,,,,,,,,,,,,,,,,,,,0.013152485543899837,,0.005040345068469858,0.004186807807897955,0.006065641253398095,,,,,,0.006251812548758547,,,,,0.01545667433730135,,,,,,,,,,,,,,,0.010208964995884712,0.015220361846146845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010891223195622204,,,,0.008137303124641403,,,,,0.006357683414869061,,0.011678832485394124,0.013750494356637432,,,,,,0.007349693834869484,,,0.011678832485394124,,,,,,,,,,,,,,,,,,0.015220361846146845,0.027500988713274863,,,,,0.013750494356637432,,,,,,,,,,,,,,0.011678832485394124,,0.015220361846146845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015220361846146845,,,,,0.01729202371739015,,,,,,,,,,,,,,0.010208964995884712,,,,,,,,,,,,,,,,,,,,,,,,0.015220361846146845,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.015220361846146845,0.01729202371739015,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.01729202371739015,0.020833553078142872,0.041667106156285744,0.013750494356637432,0.041667106156285744,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.020833553078142872,0.01729202371739015,0.020833553078142872,0.020833553078142872,0.01729202371739015,0.020833553078142872,0.025220753113085304,0.020833553078142872,0.01729202371739015,0.01729202371739015,0.015220361846146845,0.012610376556542652,0.015220361846146845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.013820300994191546,,,,,,,,,,,,,,,,,0.04030477264283266,,,,,,,,,,,,,,,,0.041733250223305866,,,,,,,,,,,,,,0.029863031342835078,,,,,,,,,,,,0.009015816703479727,,,,0.03326319397024762,,,,,,,,,,,,,,,,,,0.03770296839723167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021190601914042175,,,,,,,,,,,,,,,,,,,,,0.032022605201887114,,,,,,,,,,,,,,,0.03770296839723167,,,0.04741361341865042,,,0.041733250223305866,,0.04741361341865042,0.029863031342835078,,,,,,,,,,0.113108905191695,,,,,0.032022605201887114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03770296839723167,,,,,,,,,,,,,,,,,,,,,,0.04741361341865042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057124258440069166,0.06915367789071777,0.04741361341865042,0.057124258440069166,0.041733250223305866,0.04741361341865042,0.03770296839723167,0.041733250223305866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.02380162948999655,0.016521132016290636,,,,0.02141255587894845,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04082838933272675,0.035936965470068936,,,,,,0.03148511272145663,,,,,,0.024104500684727793,,,,,,,,,,,,,,0.007763619939107542,,,0.01977103687062923,0.014321652959412168,,,,,,,,,,,0.018247462759314093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025715388100774648,,,,,,,,,,,,,,,0.032466445008727265,,,,,,,,,,,0.032466445008727265,,,,,,,,,,,,,,,,,,,,,,,,,0.032466445008727265,,,,,,,,,,,,,,,,,,,,,,,0.025715388100774648,,,,,,,,,,,0.035936965470068936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029774500202947928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049190333656726225,0.049190333656726225,0.049190333656726225,0.049190333656726225,0.029774500202947928,0.049190333656726225,0.049190333656726225,0.025715388100774648,0.04082838933272675,0.04082838933272675,0.049190333656726225,0.049190333656726225,0.049190333656726225,0.049190333656726225,0.049190333656726225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
