,đồng,tháp,buộc,lg,hà,nội,acb,phải,chia,điểm,chiều,nay,trong,tiết,trời,mưa,lạnh,thi,đấu,với,tinh,thần,quyết,tâm,cao,và,đã,thành,được,một,nhờ,trận,hoà,không,bàn,thắng,trên,sân,hàng,đẫy,khi,đó,đánh,mất,lợi,thế,trước,chuyến,viếng,thăm,pleiku,của,hagl,ở,vòng,kế,tiếp,cơn,nặng,hạt,buổi,để,lại,mặt,nhiều,vũng,nước,tạo,ra,vô,số,khó,khăn,cho,cầu,thủ,hai,đội,trơn,bóng,ướt,ảnh,hưởng,đến,lối,đá,phát,huy,phẩm,chất,kỹ,thuật,mình,dù,hlv,lê,thuỵ,hải,tung,hình,mạnh,nhất,tiền,vệ,4,người,do,trưởng,vũ,minh,hiếu,chỉ,hiệu,quả,còn,cặp,đạo,achilefu,mauricio,luis,có,những,pha,dứt,hiểm,hóc,bên,phía,họ,ngôi,sao,duy,là,tuyển,quốc,gia,phan,thanh,bình,tiếng,còi,khai,cuộc,trọng,tài,phạm,hữu,lộc,nổi,lên,vẫn,chưa,làm,quen,cái,bất,ngờ,âm,từ,chiếc,kèn,cùng,trống,cổ,ít,khán,giả,chẳng,thể,hâm,nóng,các,kết,slna,1,0,phòng,gđt,3,hn,dương,nam,định,2,đà,nẵng,nhđá,công,20,phút,đầu,tiên,diễn,tốc,độ,chậm,lượng,chuyên,môn,rất,thấp,sự,trở,roberto,rosano,nhưng,chơi,dưới,sức,áp,đặt,tuy,nhiên,hãm,đối,phương,chiến,điều,kiện,sỹ,cường,cú,sút,đoán,nhung,này,đủ,chính,xác,bại,nemodruk,ngay,sau,thay,đưa,câu,trả,lời,thúc,căng,bằng,chân,đi,chệch,khung,gang,tấc,cơ,hội,ngon,ăn,chủ,nhà,30,cầm,đột,phá,xuống,sát,đường,biên,ngang,cánh,thực,hiện,tạt,chuẩn,quân,cuối,nhập,tốt,hơn,giờ,nghỉ,giải,lao,mũi,nhọn,liên,tục,khuynh,đảo,nữa,dâng,cũng,khí,hại,đô,nhìn,nhận,rằng,khách,màn,trình,hết,ấn,tượng,loạt,cứu,ngoạn,mục,giành,trọn,vẹn,trôi,qua,giày,75,văn,nghĩa,thẳng,vào,khu,phạt,việt,lặng,lẽ,lòng,may,mắn,thuộc,về,vì,tìm,xà,vùng,tấn,biến,thắngvà,tỷ,đứng,bảng,xếp,hạng,v,league,2004,14,tt,th,bđiểm,1hagl,97,11,22,2nam,02,21,3slna,95,40,19,4lg,94,23,5đà,93,42,13,6bình,05,12,7bình,33,8hải,15,10,9gđt,nhđa,92,25,811,91,26,512,17
10,0.02596872043324585,0.02787528253994065,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03851163691924507,,,,,,,,,,,,,,,,,,,,,,0.019880052279985932,,,,,,,,,,,,,,,,,,,,,,,,,,0.022669501847928153,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,0.04775533481992658,0.03521241833392737,,,,,,,,,0.0550924706139133,,,,,0.0550924706139133,,,,0.03851163691924507,,,,,,0.0550924706139133,0.06763538709991251,0.042549554127914085,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.042549554127914085,0.06763538709991251,0.06763538709991251,0.06763538709991251,0.04775533481992658,0.04775533481992658,0.03851163691924507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,0.024833079427791616,0.024833079427791616,,,,,,,,,,,0.04559376878392825,,,0.031871699519375234,,,,,,,,,0.031871699519375234,,,,,,,,,,,,0.03952165640269786,,,,,,,,,,,0.03290491411859741,,,,,,,,,,,,,0.03952165640269786,,,,,,,,,,0.03521342410585993,0.02306919934339916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04559376878392825,0.05597411346199657,0.05597411346199657,0.04559376878392825,0.05597411346199657,0.05597411346199657,0.05597411346199657,0.05597411346199657,0.05597411346199657,0.05597411346199657,0.04559376878392825,0.04559376878392825,0.05597411346199657,0.04559376878392825,0.05597411346199657,0.05597411346199657,0.05597411346199657,0.05597411346199657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.020104815819287112,,,,,,,,,,,,,,,,,,,,,,,,,0.0232309452711599,,0.0232309452711599,,0.02981546084070586,,,0.042652235313997394,,,,0.03697187211865283,0.02726122709723409,,,,,,,,,,,,,,0.015391008216763305,,,,,,,,,,,,,,,,,0.025101653238182052,,0.03697187211865283,,,,0.03294159029257865,0.021580863901889534,,,,,,,,,,,0.042652235313997394,,,,,,,,,,,,,,,,,,,,,,0.03697187211865283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08530447062799479,,,,,,,,,,,,,,,,,,0.05236288033541615,0.05236288033541615,0.05236288033541615,0.05236288033541615,0.042652235313997394,0.05236288033541615,0.05236288033541615,0.05236288033541615,0.05236288033541615,0.05236288033541615,0.05236288033541615,0.02981546084070586,0.05236288033541615,0.05236288033541615,0.042652235313997394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,0.06001327528382974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08509910825582817,0.13527077419982503,0.2203698824556532,0.09551066963985316,0.1101849412278266,0.13527077419982503,0.09551066963985316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3222192947339193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.01520120220482684,0.01631723855996526,,,,,0.01631723855996526,,,,,,,,,,,,0.02490705607487654,0.022543397221021506,,,,,,0.017564861058681876,,,,,,0.022543397221021506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018979298789844966,,,,,,,,,,,,,,,,,,,,,0.032249251091071206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04508679444204301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022543397221021506,,,,,,0.161246255455356,0.055908684667231125,,,,,0.032249251091071206,0.039591446107265865,0.04981411214975308,0.039591446107265865,0.039591446107265865,0.032249251091071206,0.039591446107265865,0.02490705607487654,0.039591446107265865,0.02490705607487654,0.027954342333615562,0.039591446107265865,0.027954342333615562,0.039591446107265865,0.039591446107265865,0.039591446107265865,0.039591446107265865,0.039591446107265865,0.032249251091071206,0.039591446107265865,0.039591446107265865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,0.18003982585148923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2112745100035642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2112745100035642,0.2552973247674845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,0.03131127406112856,0.03131127406112856,0.029087251346025023,,,,,,,,,,,,,,,,,,,0.03131127406112856,,,0.04018605591573399,,,,,0.025298113271290234,,,,,,,,,,,,,,,,,,0.020744402379115758,,,,,,,,,,,0.04983165372514078,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,,,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04018605591573399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,0.07057605610425655,0.05748779542321388,0.05748779542321388,0.04439953474217122,0.1411521122085131,0.07057605610425655,0.05748779542321388,0.07057605610425655,0.07057605610425655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06001327528382974,,,,,,,,,,,,,,,,,,,0.09551066963985316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045339003695856306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07702327383849014,,0.06001327528382974,,,,,,0.08509910825582817,,,,0.08509910825582817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08509910825582817,0.08509910825582817,0.13527077419982503,0.13527077419982503,0.13527077419982503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,0.04439953474217122,,0.04983165372514078,,,,,0.04018605591573399,,,,,,,,,,,,,0.04983165372514078,,,,,,,,,0.020744402379115758,,,,,,,,,,0.04983165372514078,,,,,,0.05748779542321388,0.03383266306015842,,,,,,,,,,,,,,,,,,,,,,,0.04983165372514078,,,,,,,0.05748779542321388,,,,0.03674339304409812,0.04439953474217122,,,,,,,,,,,,,,0.04439953474217122,,,,,0.03131127406112856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04983165372514078,,,,,,,,,,,,,,,,,,,,,,,,,,0.07057605610425655,0.07057605610425655,0.07057605610425655,0.07057605610425655,0.05748779542321388,0.04983165372514078,0.07057605610425655,0.07057605610425655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,0.05187675002557624,,,,,,,,,,,,,,,,,,0.048010620227063795,,,,,,0.03879044034931169,,,,,,,,,0.07640853571188252,,,,,,,,,,,,,,,,,,,0.07640853571188252,,,,,,,,,,,,,,0.04460045206390504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061618619070792115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07640853571188252,,,0.10821661935986003,0.07640853571188252,0.10821661935986003,0.10821661935986003,0.08814795298226129,0.10821661935986003,0.08814795298226129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
