,hy,lạp,lần,đầu,vô,địch,euro,chống,lại,mọi,hàng,tấn,công,vượt,qua,tất,cả,các,tuyến,phòng,ngự,gặp,phải,và,xứng,đáng,đăng,quang,sáng,5,7,họ,thắng,bồ,đào,nha,với,kết,quả,1,0,ở,trận,chung,lên,ngôi,nhờ,đấu,pháp,phản,làm,đảo,lộn,dự,đoán,trật,tự,bóng,đá,châu,âu,ít,nhất,là,4,năm,huyền,thoại,eusebio,buồn,bã,mang,cup,đặt,bục,để,trao,cho,người,c,ronaldo,oà,khóc,như,trẻ,con,cầu,thủ,cổ,động,viên,chủ,nhà,đều,gục,xuống,khi,trọng,tài,murkus,merk,thổi,còi,thúc,đã,rất,gần,quán,quân,lục,tiên,trong,lịch,sử,bởi,có,nhiều,lợi,thế,giành,khán,giả,chưa,từng,thua,tại,sân,luz,lisbon,30,bao,giờ,chịu,hơn,một,thất,bại,kỳ,tham,trước,đây,luôn,bàn,10,suốt,số,pha,dứt,điểm,sút,môn,của,trội,đối,phương,quyền,sở,hữu,đội,được,mệnh,danh,brazil,tới,58,nhưng,nghệ,thuật,khách,năng,thành,nikopolidis,cùng,khả,chớp,thời,cơ,tiền,đạo,chuyên,ngồi,ghế,bị,bremen,charisteas,phá,tan,giấc,mộng,vàng,nam,duy,ngay,tình,huống,hưởng,phạt,góc,thật,bất,hạnh,điều,đó,khiến,athens,những,phố,khác,đêm,thức,chiến,cầm,hlv,đức,otto,rehhagel,sức,mạnh,tập,thể,vai,trò,cá,nhân,cũng,rõ,nét,không,phủ,nhận,gọi,anh,thiên,thần,hoặc,hùng,chính,24,tuổi,này,ghi,ba,quan,giúp,sang,trang,mới,trở,hiện,tượng,cựu,địa,nếu,gỡ,hoà,tây,ban,do,mặt,tứ,tiếp,đánh,biến,lặng,lẽ,xâm,nhập,phút,57,costinha,lẫn,ricardo,đưa,ngai,bốn,khởi,phần,gì,thay,đổi,scolari,vẫn,tin,dùng,trung,phong,cắm,nào,giải,pauleta,đến,74,tung,nuno,gomes,vào,cristiano,tục,chiếm,chỗ,simao,sabrosa,vệ,cánh,sao,mu,nhạc,trưởng,deco,thi,đúng,độ,riêng,tỏ,ra,mệt,mỏi,hầu,kiến,tạo,ngon,ăn,đồng,chỉ,bắt,buộc,stelios,giannakopoulos,tên,hình,xuất,phát,bên,lưới,khai,mạc,giorgos,karagounis,treo,giò,cuộc,tốc,cao,màn,phối,hợp,kỹ,đan,khắp,di,chuyển,liên,nhau,nhanh,cố,gắng,đảm,bảo,xác,tránh,mất,chân,sau,áo,đỏ,quyết,liệt,tranh,cướp,kiểm,soát,sự,luis,figo,hoàn,toàn,lấn,hề,ngờ,lối,giữ,cự,ly,lý,bài,bọc,lót,tốt,khu,vực,tầng,từ,đoàn,dâng,thường,lệ,tích,cực,mỗi,giảm,ép,mình,chóng,dồn,triển,hãm,vì,cường,đẩy,rơi,cuối,hiệp,tăng,nhỏ,16m50,mục,đích,kéo,dãn,đợi,chờ,khe,hở,đột,tuy,nhiên,trắng,khối,vững,chắc,xuyên,lùi,giữa,hỗ,trợ,đợt,lộ,nhường,khoảng,trống,miguel,hoạt,miếng,hiệu,hệ,thống,chắn,tỉnh,táo,hậu,benfica,biên,dễ,dàng,bán,hà,lan,đụng,hiếm,đủ,dẫn,40,thì,còn,chạy,nữa,rời,chấn,thương,paulo,ferreira,45,hai,hội,ràng,15,kể,montero,cú,xa,chéo,đi,chệch,cột,dọc,18,suýt,thủng,bật,tường,đẹp,mắt,clb,may,bằng,vạch,trái,antonis,cảnh,giác,khép,kịp,cản,kín,kẽ,sẵn,sàng,trả,đòn,đông,trên,chết,basinas,bổng,cấm,hẳn,cận,chọn,sai,vị,trí,tuyệt,vọng,vậy,thứ,chuẩn,thấy,thiếu,mê,say,lòng,khoa,học,tận,dụng,hết,nguy,hiểm,hoi,mà,lâu,bỏ,lỡ,san,căng,62,sinh,rui,costa,lượt,75,nhacó,vời,thực,đường,chuyền,bẫy,việt,băng,khống,chế,hơi,dài,nên,thăng,xà,ngang,tiếc,nuối,triệu,cđv,85,trình,diễn,fan,quá,khích,lao,cờ,barcelona,quẳng,rồi,an,ninh,lôi,ngoài,hăng,xử,vòng,nỗ,lực,chặn,13,2,43,16,carvalho,jorge,andrade,14,valente,6,60,maniche,20,17,9,21,yourkas,seitaridis,19,michalis,kapsis,traianos,dellas,takis,fyssas,8,3,venetidis,76,theodoros,zagorakis,angelos,costas,katsouranis,zisis,vryzas,22,dimitrios,papadopoulos,81,markus,jan,hendrik,salver,christian,schraer
10,0.022527484564257984,0.02340499161859374,,0.03896965892869402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041049544863270164,,,,,,0.057057841141059364,,,,0.03232747548877411,,,,,0.037088173239683796,,,,,,,,,,,,,,,0.04601065710986416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03896965892869402,,,,,,0.057057841141059364,0.03232747548877411,,,,0.035370511381074714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037088173239683796,,,,,,,,,0.01795156811510511,,,,,,,,0.043374659519969314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06273687462325482,0.057057841141059364,0.06273687462325482,0.06273687462325482,0.08442420438323948,0.06273687462325482,0.05265284054978408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06953781259591091,0.06953781259591091,0.06953781259591091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10199247640913044,0.1348976557559531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1945378125959109,0.1945378125959109,0.23216656205390857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.02360022192446074,0.024519515029002962,,,,,,,,,,,,,,,,,,,,,,0.024519515029002962,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038854276727287786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03705482144684017,,,,,,,,,,,,,,,,,,,0.040825356972917545,,,,,,,,,,,,,,,,,0.018806404692014875,,,,,,,,,,,,,,0.029851598812047356,,,,,0.03705482144684017,,0.05977488119539552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07410964289368034,0.055160118671202366,0.08844440459196516,0.07410964289368034,0.055160118671202366,0.08844440459196516,0.08844440459196516,0.05977488119539552,0.08844440459196516,0.07410964289368034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.024780233020683783,0.025745490780453115,,,,,,,,,,,,,,,,,,,,,,0.025745490780453115,,,0.07781512503836437,0.07781512503836437,,,,,,,,,,,,,,,,,,,0.0690105620855803,,,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,0.06276362525516531,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01974672492661562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690105620855803,0.05061172282085058,0.07781512503836437,0.06276362525516531,0.07781512503836437,0.0690105620855803,0.09286662482156344,0.09286662482156344,0.06276362525516531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,0.03218186347556639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024683406158269524,,,,,,,,,,,,,,0.03918022344081216,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07845453156895663,0.09726890629795545,0.09726890629795545,0.11608328102695428,0.09726890629795545,0.06744882787797656,0.09726890629795545,0.11608328102695428,0.04646182150777698,0.11608328102695428,0.11608328102695428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.024780233020683783,0.025745490780453115,,,,,,,,0.06276362525516531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037169457206221584,,,,,,,,,,,,,,,,0.03406206186877936,0.04515449934959718,,,,,0.047712125471966245,,,,,,,,,,,,,,,0.1079181246047625,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07781512503836437,,,,,,,,,0.07781512503836437,,,,,,,,,,,0.01974672492661562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07781512503836437,,,,,,,,,,,,,,,,,,,,,,,,,,0.09286662482156344,0.05395906230238125,0.09286662482156344,0.09286662482156344,0.09286662482156344,0.09286662482156344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.015018323042838656,0.01560332774572916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027366363242180107,,,,,,,,,,,,,,,,,,,,,,,,,0.04128734771973256,0.054732726484360214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03803856076070625,,,,,,,0.02597977261912935,0.028916439679979544,,,,0.04716068184143295,,,,0.04716068184143295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024725448826455863,,,,,,,,,0.011967712076736739,,,,,,,,,,,,,,,,,,,0.023580340920716474,,,,,,,0.028916439679979544,0.03803856076070625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03510189369985606,0.056282802922159654,0.056282802922159654,0.03270246200144318,0.03270246200144318,0.04716068184143295,0.056282802922159654,0.056282802922159654,0.04716068184143295,0.056282802922159654,0.04182458308216988,0.04716068184143295,0.04716068184143295,0.056282802922159654,0.04716068184143295,0.04716068184143295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.017700166443345558,0.018389636271752222,,,,,,,,,,,0.03225321382114084,,,,,,,,,0.04929325863255735,,,,,,,,,,,,,,0.019867946455974544,,0.04483116089654664,,0.0985865172651147,,0.053099224580316545,0.02540015931260823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03061901772968816,,,,,,,,,,,0.05558223217026026,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029140707545465837,,,,,,,,,0.014104803519011156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038542187358843745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04483116089654664,,,,,,,,0.053099224580316545,,,,,,,,,,,,,,,,,,,,,,,,,0.06633330344397387,0.04929325863255735,0.04929325863255735,0.06633330344397387,0.06633330344397387,0.06633330344397387,0.04137008900340178,0.06633330344397387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,0.05043132331948638,0.08118889657127093,0.08118889657127093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0437287731837901,0.041835556514884145,,,,,,0.08118889657127093,,,,,,,,,,,,,,0.05954320331864774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047996459486649615,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04577360296374374,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,0.06813897012324999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06348124976750734,,,,,,,,,0.06348124976750734,,,,,,,,,,0.09154720592748748,,,,,,,,,,0.06813897012324999,0.07383955912372388,0.10925485273125109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.010774014356819035,0.011193691643675266,,,,,,,0.02346046187060054,,,,,,0.02346046187060054,,0.02518179330641847,,,,,,,0.011193691643675266,,,,,,,,,,0.012093532625375809,0.012093532625375809,0.012093532625375809,,,,,,0.01616063356792243,,,0.02346046187060054,,,,,,,,,,,,,0.01480959211686059,0.01963239102156399,0.027288532719637087,0.027288532719637087,0.030004592211121867,0.022005096878630687,0.020744402379115758,,0.030004592211121867,,,,,,,,,,0.018637662965897143,,,,,,,,,,,0.020744402379115758,0.01480959211686059,,,,,,,,,,,,,,,,,,,,,,,,0.030921933076218714,,,,,,,,,,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,0.01616063356792243,,,,0.022005096878630687,,,,,,,,,,,,,,,,,,,,0.01691633153007921,,,,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,,,,,,,,,,0.027288532719637087,,0.03383266306015842,,,,,,,,,,,,,,,,,0.01616063356792243,,,,0.02346046187060054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027288532719637087,,0.03383266306015842,0.030004592211121867,0.04037679340067975,0.03383266306015842,0.017737821984196597,0.03383266306015842,0.027288532719637087,0.04037679340067975,0.027288532719637087,0.030004592211121867,0.04037679340067975,0.04037679340067975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,0.02679164051347714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017384453148977727,0.017384453148977727,0.017384453148977727,0.03163232676303161,,,,,,0.0222251393985322,,,,,0.02549811910228261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024317226574488864,,,,,,,,,,,,,,,,,,,0.024317226574488864,,,,,,,0.04863445314897773,,,0.04863445314897773,,,,,,,,,,,,,,,,,0.02549811910228261,,,,,,,,,,,,,,,,,0.029820078419978902,,,,,,,,,,,0.024317226574488864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03163232676303161,,,,,,,,,,,,,,,0.02323091075388849,,,,,,,,,,,,,0.03372441393898828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05804164051347714,0.03922726578447831,0.05804164051347714,0.043131601303487685,0.04863445314897773,0.043131601303487685,0.03372441393898828,0.05804164051347714,0.05804164051347714,0.03922726578447831,0.043131601303487685,0.05804164051347714,0.04863445314897773,0.05804164051347714,0.03922726578447831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,0.056131912319960287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06348124976750734,,,,,,,,,,,,,,0.07383955912372388,,,,,,,,,,,,,,,,0.06348124976750734,,,,,,,,,,0.07383955912372388,,,,,,,,,,,,,,0.09154720592748748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09154720592748748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,,,,,,,,,,,0.047996459486649615,,,,,,,,,,,0.08118889657127093,,,,,,,,,,,,0.06348124976750734,0.08118889657127093,0.09154720592748748,0.08118889657127093,0.08118889657127093,0.05954320331864774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07194541640317499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047413630716868695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026328966568820826,,,,,,,,,,,,,,,,,,,,,,,,,,0.06361616729595498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10375350005115248,0.10375350005115248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07722416613968332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10375350005115248,0.07722416613968332,0.12382216642875123,0.08368483367355373,0.12382216642875123,0.12382216642875123,0.06748229709446744,0.08368483367355373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,0.05061172282085058,,,,,,,,,0.0690105620855803,,0.04079699056365218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07781512503836437,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01974672492661562,,,,,,,,,,,,,,0.03134417875264973,,,,,,,0.06276362525516531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06276362525516531,,,,,,,,,,,,,,,,,,,0.037169457206221584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690105620855803,,,,,,,,,,,,,,,,,,,0.09286662482156344,0.09286662482156344,0.09286662482156344,0.09286662482156344,0.0690105620855803,0.06276362525516531,0.09286662482156344,0.06276362525516531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
