,cuộc,chiến,của,những,kẻ,khốn,khổ,thành,manchester,cuối,tuần,này,giải,ngoại,hạng,anh,tiếp,tục,tranh,tài,với,tâm,điểm,là,trận,derby,căng,thẳng,ở,nếu,như,mu,đang,cố,gắng,tuyệt,vọng,để,bảo,vệ,danh,hiệu,vô,địch,premiership,thì,city,cũng,phải,đấu,tinh,thần,cao,nhất,tránh,xa,nhóm,xuống,rơi,vào,một,đại,khủng,hoảng,trước,chuyến,viếng,làm,khách,trên,sân,man,trong,mang,nhiều,ý,nghĩa,cả,hai,đội,hoà,1,porto,đã,loại,họ,ra,khỏi,vòng,tứ,kết,champions,league,lần,đầu,tiên,sau,8,năm,hơn,nữa,tại,kém,arsenal,9,và,sẽ,vượt,qua,chính,cường,bất,bại,27,bán,cup,fa,không,chỉ,thanh,toán,ân,oán,nội,bộ,loạt,chấn,thương,án,treo,giò,vị,trí,quan,trọng,g,neville,roy,keane,silvestre,fortune,c,ronaldo,đều,nghỉ,dưỡng,thu,hẹp,cơ,hội,giành,thắng,lợi,thất,có,thể,nói,hy,công,chức,trở,điệp,vụ,khả,thi,nguy,về,mùa,trắng,tay,hiển,hiện,mắt,hlv,ferguson,các,học,trò,khi,đó,rất,cần,thoát,tốp,cầm,đèn,đỏ,vì,giờ,đây,lẹt,đẹt,thứ,15,vẻn,vẹn,3,thật,đáng,buồn,được,số,thấp,kỷ,lục,lịch,sử,clb,đúng,lặp,lại,tích,xếp,bảng,tổng,sắp,2003,nên,quá,vời,quân,kevin,keegan,bởi,thế,mục,tiêu,trụ,cặp,28,bảybirmingham,leicester,blackburn,bolton,chelsea,charlton,middlesbrough,everton,portsmouth,fulham,leeds,chủ,nhậtman,southampton,liverpool,tottenham,newcastle,wolves,aston,villa,alex,cho,biết,tôi,ngày,vực,dậy,toàn,chỉnh,luật,sức,mạnh,hàng,phòng,ngự,thú,hậu,vấn,đề,vừa,bạn,tạo,đối,phương,khoảng,trống,bị,thủng,lưới,điều,dễ,hiểu,premier,kể,từ,rio,ferdinand,chúng,tới,bàn,còn,gary,hồi,tưởng,thời,vẻ,bã,cách,vài,dẫn,nhưng,sự,thường,cầu,thủ,biến,mọi,mặt,tổn,tự,tôn,tuy,nhiên,gian,đến,lúc,lấy,gì,xứng,thuộc,bắt,bằng,gặp,vẫn,thức,nhiệm,mình,giúp,dần,đi,lên,lý,do,of,hứa,hẹn,tin,bóng,dàng,buông,xuôi,đánh,người,em,cùng,phố,ảnh,hưởng,nghiêm,ngay,chạm,trán,thăng,2002,tỷ,maine,road,old,trafford,duy,trì,tốt,2,láng,giềng,trường,quốc,gia,hình,xuất,phát,dự,kiến,4,môn,james,dunne,distin,van,buyten,tarnat,tiền,wright,phillips,mcmanaman,barton,sinclair,đạo,wanchope,fowler,howard,p,oshea,brown,pugh,fletcher,scholes,butt,giggs,nistelrooy,saha,hành,trang,tấm,vé,pháo,london,giữ,mất,mát,khá,lớn,dennis,bergkamp,năng,vắng,xương,sườn,pha,va,t,hủ,celta,vigo,pablo,cavellero,hà,lan,chơi,ấn,tượng,ăn,tình,huống,đột,phá,dũng,mãnh,trung,lộ,chuyền,thuận,henry,mở,amoruso,tuyên,bố,ngớ,ngẩn,nghĩ,rằng,đất,đá,luôn,chứa,đựng,ngờ,tiếng,còi,chung,chưa,cất,ai,khăn,gói,đường,reebok,nhì,mà,cudicini,lời,đồn,xung,quanh,chiếc,ghế,claudio,ranieri,phụ,quả,dường,thoả,mãn,tham,ngút,trời,phú,nga,roman,abramovich,bớt,ngược,hoặc,đẩy,tương,lai,lược,italy,chỗ,bấp,bênh,30,liên,đỉnh,quyền,stuttgart,giữa,1995,1996,bao,rời,trọn,lượt,nay,stamford,bridge,nhờ,phản,nhà,john,terry,phút,dù,vậy,6,gần,đoàn,thua,vận,đen,đeo,đuổi,middlesborough,29,tt,th,bđiểm,1arsenal,20,70,67,2chelsea,18,45,58,3mu,4newcastle,10,12,542,5birmingham,11,97,42,6charlton,79,40,7liverpool,26,39,8villa,710,37,9fulham,611,36,413,34,810,934,13,89,33,14,78,77,16,69,17,66,24,59,19,411,23,57,22
10,,,0.028268604437164394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05489165020418196,0.06171317954324872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06589735389516205,0.06589735389516205,,,,,,,,,,,,,,,0.11453180704413977,0.09571743231514095,0.11453180704413977,0.11453180704413977,0.11453180704413977,0.11453180704413977,0.07084618177313859,0.07690305758614212,0.06171317954324872,0.07084618177313859,0.08471172862416088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.016153488249808223,,,,,0.05380911904704368,,,,,0.037655630797235454,0.04394460433493835,0.03319353306122474,,,,,,,,,,,,,,,0.05469567560865197,,0.03136665725953255,,,,,0.04840670207094907,,0.04840670207094907,0.03526467402471355,,,0.04840670207094907,0.04394460433493835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037655630797235454,,,,,0.04394460433493835,0.028254150983857543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04394460433493835,0.028254150983857543,0.04394460433493835,0.05469567560865197,0.06544674688236558,0.06544674688236558,0.06544674688236558,0.05469567560865197,0.06544674688236558,0.05469567560865197,0.05469567560865197,0.05469567560865197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,0.05549250854329435,,,,,,,,,,,,,,,,,,,,0.05196899329957786,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04163769618673743,,,,0.043816258563486116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036125309317263064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05965994254580091,,,,,,,,,,,,,,,,,0.09644783751085455,0.08060415352853974,0.05549250854329435,0.09644783751085455,0.09644783751085455,0.09644783751085455,0.07133619252560916,0.08060415352853974,0.05965994254580091,0.08060415352853974,0.05965994254580091,0.09644783751085455,0.09644783751085455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20812722817655907,0.18833191666465288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1977790568870028,0.28338472709255436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,0.0608550944267701,,,,,,,,,,0.07595468251476765,,,,,0.07149376351648407,,,,,,,,,0.05279852900215371,,,,,,,,,0.094649917029098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08719530064386288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08719530064386288,0.11780607054171194,0.14096222405432587,0.14096222405432587,0.14096222405432587,0.14096222405432587,0.14096222405432587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,0.04647094628571464,,,,,,,,0.039555811377400565,,,,,,0.03592827801996998,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07657394585211276,0.07657394585211276,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04391332016334557,,,,,,,,,,,,,,0.0677693828993287,,,,,,,,,,,,,,,,,,,0.05667694541851087,,,,,,,,,,,,,0.0677693828993287,0.0677693828993287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677693828993287,0.07657394585211276,0.05667694541851087,0.09162544563531183,0.09162544563531183,0.05667694541851087,0.0677693828993287,0.09162544563531183,0.07657394585211276,0.05271788311612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.014590247451439687,0.0268551262163302,,,,,,,,,,,,,,,,,0.024300892472858434,,0.05103975661600072,0.028331174298932626,,,,,,,,,,,,,,,,,,,,,,,,,,0.02551987830800036,,,,,,,,,,,0.02551987830800036,,,,,,,,,,,,0.04860178494571687,,,,,,,,,,,,,0.028331174298932626,,,0.03656577123774895,,,,,,,,0.028331174298932626,,,,,,,,,,,,,,,,,0.0731315424754979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03185196363522514,,,,,,,,,,,,,,,,,0.03401153749427718,,,,,,,,,,,,,,,,,,,,0.043722182515695936,,0.03656577123774895,,,,,,,,0.043722182515695936,0.04940254571104049,0.043722182515695936,0.03185196363522514,0.03969190068962174,0.059113190732459235,0.043722182515695936,0.04940254571104049,0.059113190732459235,0.059113190732459235,0.043722182515695936,0.059113190732459235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.031192942827215884,,,,,0.02597681609167626,,,,,,,,,,,,,0.02597681609167626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,,,,,,,,,,,,,,,,0.02597681609167626,,,,,,,0.02870720388642194,,,,0.03204892847290665,,,,,,,,,,,,,,,0.04242927315097496,,,,,,0.046737505447812897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03908754856449025,0.04242927315097496,,,,,,,,,,,0.05280961782904328,,,,,,,,,,,,,0.03908754856449025,,,,,,,,,,,,,,,,,,,0.03908754856449025,,,,,,,,,,,,,,,,,0.0631899625071116,0.03908754856449025,0.04242927315097496,0.0631899625071116,0.05280961782904328,0.0631899625071116,0.0631899625071116,0.0631899625071116,0.0631899625071116,0.05280961782904328,0.0631899625071116,0.05280961782904328,0.0631899625071116,0.05280961782904328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.05653720887432879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10406361408827954,,,,,,,0.10406361408827954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1914348646302819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22906361408827955,0.1914348646302819,0.22906361408827955,0.22906361408827955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,0.23235473142857319,,,,,,,,,0.21956660081672785,,,,,,,,,,,,,,,,,,,,,,,0.17159521925699955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4581272281765591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,0.041625445635311814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039555811377400565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05667694541851087,,,,,,,,,,,,,,,0.05271788311612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05667694541851087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09162544563531183,0.07657394585211276,0.09162544563531183,0.0677693828993287,0.05667694541851087,0.05271788311612964,0.04937054363459897,0.09162544563531183,0.07657394585211276,0.07657394585211276,0.0677693828993287,0.09162544563531183,0.07657394585211276,0.09162544563531183,0.09162544563531183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,0.011031650512064154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03001094930190912,0.02142113178699784,,,,,,0.02266875428571446,,,,,,,,,0.016740997000682885,0.027647290448054085,,,0.03001094930190912,0.03001094930190912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020305095431859422,,,,,,,,,,,,,,,,,,,,,,,,,,0.016740997000682885,,,,,,,,,,,,,0.027647290448054085,,,,,,,,0.02571604054445348,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019295517745073446,,,,,,,,,,,,,,,,,,,0.027647290448054085,0.037353144318103784,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,,,,,,,0.03305823556064815,,,,,,,0.027647290448054085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037353144318103784,0.04469533933429845,0.037353144318103784,0.04469533933429845,0.037353144318103784,0.04469533933429845,0.04469533933429845,0.04469533933429845,0.05529458089610817,0.037353144318103784,0.020305095431859422,0.04469533933429845,0.04469533933429845,0.04469533933429845,0.04469533933429845,0.04469533933429845,0.04469533933429845,0.037353144318103784,0.03305823556064815,0.04469533933429845,0.04469533933429845,0.04469533933429845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,0.030153178066308687,,,,,,,,,,,,,,,,,,,,,,0.04189259533668743,,,,,,,,,,,,,,,0.06582739151279864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05022184444390743,,0.06582739151279864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10209859446948368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05274108183653408,,,,,,,,,,,,,,,,,,,,,0.0755692605580145,,,,,,,,,,,,,,,,,,,,,,0.09035917719910494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05550059418041575,,,,,,,,,,,,0.12216726084708242,0.09035917719910494,0.12216726084708242,0.12216726084708242,0.12216726084708242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,0.038185495794213535,,,,,,,,,,,,,,,,,,,,,,0.058929898173329304,,0.04928430036392249,,,,,,,,,,,,,0.03439635771947875,,,,,,,,,,,,,,0.08586181501669386,,,,,,,,,,,,,,,,,,,0.05349777919035973,,,,,,,,,,,,0.02984264682730427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03439635771947875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04928430036392249,,,,,,,,,,,,,,,,,,,0.07967430055244505,0.0665860398714024,0.058929898173329304,0.0665860398714024,0.07967430055244505,0.07967430055244505,0.04928430036392249,0.0665860398714024,0.058929898173329304,0.058929898173329304,0.0665860398714024,0.07967430055244505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,0.027321257828274412,,,,0.031241980886930414,,,,,,,,,0.04040951850931707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032753376811243975,,,,,,,,,,,0.04040951850931707,,,,,,,,,0.04584163749228664,,,,,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058929898173329304,0.058929898173329304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03439635771947875,,,,,,,,,,,,,,,,,,0.04584163749228664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036196039682879835,,,,,,,,,,,,,,,,,,,,,,,0.04928430036392249,0.0665860398714024,0.058929898173329304,,,,0.07967430055244505,0.058929898173329304,0.0665860398714024,0.07967430055244505,0.07967430055244505,0.04584163749228664,0.0665860398714024,0.058929898173329304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
