,real,madrid,an,phận,ở,vị,trí,thứ,hai,đêm,qua,phải,chờ,đến,bàn,thắng,của,ronaldo,nhà,đương,kim,vô,địch,mới,giành,được,một,trận,hoà,1,trên,sân,betis,với,điểm,có,sau,này,clb,hoàng,gia,vẫn,duy,trì,nhì,bảng,mình,ra,quân,đầy,đủ,những,anh,tài,như,figo,beckham,và,nhạc,trưởng,zidane,nhưng,chính,lại,bị,ép,ngay,tiếng,còi,khai,cuộc,đội,chủ,không,chế,đấu,trong,suốt,thời,gian,hiệp,khiến,các,siêu,hậu,vệ,hoạt,động,hết,sức,mệt,mỏi,đặc,biệt,là,roberto,carlos,raul,bravo,kết,quả,bảymurcia,celta,2,2valladolid,valencia,0,0barcelona,bilbao,1chủ,nhậtdeportivo,zaragoza,4,1mallorca,santander,1osasuna,albacete,1sociedad,espanyol,3,1villarreal,malaga,0atletico,sevilla,1betis,33,phút,bóng,lăn,mở,tỷ,số,cách,xứng,đáng,nhờ,công,tiền,joaquin,cầu,thủ,mà,cũng,đang,rất,thèm,muốn,thua,lỗi,lớn,hàng,khách,khi,họ,mất,tập,trung,khoảng,trống,để,tung,cú,vôlê,từ,8,m,thì,chắc,chắn,khung,thành,môn,iker,casillas,sẽ,bắn,hạ,tụt,phía,lâu,hơn,nữa,tướng,thống,lĩnh,đoàn,vùng,lên,tấn,tuy,nhiên,nỗ,lực,chỉ,tạo,đường,nguy,hiểm,trước,giờ,nghỉ,giải,lao,thực,hiện,sút,căng,mảnh,lưới,pedro,contreras,giữ,sạch,sang,thế,gì,thay,đổi,so,45,đầu,tiên,làm,khổ,tăng,chiến,bất,cẩn,60,zinedine,khởi,xướng,pha,lộ,chuyền,sát,trừng,phạt,bằng,dứt,kiếm,khó,nhọc,cho,thể,soán,ngôi,do,còn,kém,44,43,chấp,nhận,màn,trình,diễn,ấn,tượng,deportivo,đã,vang,dội,bước,lợi,nhất,đá,phản,juan,valeron,dẫn,22,diego,tristan,san,tạt,chuẩn,xác,tuyệt,đối,albert,luque,chứng,minh,đẳng,cấp,tuyển,quốc,tây,ban,nha,chuyển,quyết,tâm,sửa,sai,nâng,phương,lần,75,sergio,định,6,tay,săn,primera,liga,15,12,torres,atletico,10,mista,9,ballesta,anderson,villarreal,milosevic,makukula,valladolid,etoo,mallorca,7,villa,pandiani,kahveci,sociedad,kluivert,barcelona,karanka,murcia,baptista,ronaldinho,aranda,silva,bodipo,5,reyes,jesuli,bruggink,baraja,correa,urzaiz,vicente,tiko,garcia,oliveira,18,tt,th,bđiểm,1valencia,20,13,52,2real,3deportivo,40,4atletico,46,34,5villarreal,96,533,6osasuna,79,430,7barcelona,77,628,8bilbao,76,727,9santander,68,626,11,67,725,66,824,73,24,14,58,723,72,23,16,63,21,17,49,721,55,19,210,816,42
10,,,,,,,,,,,,,,,,,,0.014612313135404065,0.02922462627080813,0.02273353780218034,0.02273353780218034,0.02273353780218034,0.02273353780218034,,,,0.02820801052233631,0.012996369338513761,0.019139838637778683,,0.02273353780218034,0.02273353780218034,,,0.019139838637778683,,,,,,,,,,,,,0.016590068502915417,,,,,,,,,,,,,0.019139838637778683,,,,,,,,,,,0.011630108325644104,0.014612313135404065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010446599203650495,,,,,,,,,,0.033180137005830834,,,,0.011630108325644104,,,,,,,,,,,0.019139838637778683,0.012996369338513761,,,,0.02273353780218034,,,0.019139838637778683,0.019139838637778683,,,,,,,,,,0.02273353780218034,,,,,,,,,,,,,,,,,,0.02273353780218034,,,,,,,0.019139838637778683,,,0.014612313135404065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02887700710144526,0.02887700710144526,0.02273353780218034,0.02887700710144526,0.04546707560436068,0.02887700710144526,0.02887700710144526,0.02887700710144526,0.02887700710144526,0.02887700710144526,0.019139838637778683,0.02887700710144526,0.02887700710144526,0.02887700710144526,0.02887700710144526,0.02273353780218034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.015887270294189418,0.02468977047016549,,,,0.03233972735348812,0.03233972735348812,0.02468977047016549,0.02803149505665019,,,0.03233972735348812,,,,,0.012882091821123895,,,,,,,,,,,,0.03233972735348812,0.05295345113574562,,,,,0.03233972735348812,,,,,,,,,,,,,,,,,,,,,,,0.021959382675419803,,,,,,,0.02803149505665019,,,,,,,,,0.02803149505665019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02803149505665019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01965087268815728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02468977047016549,,,,,,,,,,,,,,,,,,,,,,,,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.038411839734718504,0.038411839734718504,0.04879218441278683,0.04879218441278683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,0.053044921538420796,0.053044921538420796,,,,,0.027136919426502912,,,,,,,,,0.04465962348815026,,,,,0.024375398141851155,,,,0.038710159840135976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04465962348815026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038710159840135976,0.038710159840135976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038710159840135976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03409539731594282,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04465962348815026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06737968323670561,0.06737968323670561,0.06737968323670561,0.053044921538420796,0.06737968323670561,0.030324861789865442,0.06737968323670561,0.06737968323670561,0.06737968323670561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,0.03233972735348812,,,0.02468977047016549,,,,,,,,,0.012882091821123895,,0.04937954094033098,,,,,,,,,,,,,,,,,0.02468977047016549,0.01965087268815728,,,,,,,,,,,,,,,0.03233972735348812,,,,,,,,,,0.03233972735348812,,,,,,,,,,0.01965087268815728,0.02468977047016549,,,,,,,,,,,,,0.02803149505665019,,,,,,,,,0.03233972735348812,,0.038411839734718504,,,,,,,,,,,,,,,,0.02803149505665019,,,,,,,,,,,,,,0.01765115037858187,,,,,,,,,,,0.03233972735348812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03233972735348812,,,,,,,,,,,,0.02468977047016549,,,,,,0.038411839734718504,,,,0.038411839734718504,,0.038411839734718504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.04879218441278683,0.038411839734718504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,0.041257161196549506,,,0.013836320844910849,,,,,,,,,,,,,,,,,,,,0.021106492887280042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030107902097883537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018958642999217568,0.034735262713005755,,,0.034735262713005755,0.034735262713005755,,,,,,,,,,,,,,,,,,,,,0.02358600361433979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034735262713005755,0.034735262713005755,,,0.041257161196549506,,0.034735262713005755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034735262713005755,,,,,,,,,,,,,,,,,,,,,0.02358600361433979,,,,,,,,,,,0.05240642029521548,0.05240642029521548,0.05240642029521548,0.041257161196549506,0.05240642029521548,0.05240642029521548,0.05240642029521548,0.05240642029521548,0.05240642029521548,0.041257161196549506,0.05240642029521548,0.041257161196549506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,0.01537462447952714,,,0.02347551946343604,0.02665289693911002,,,,,,0.01100957711223584,0.01868443632644463,0.02449709264344872,,,,,,,,,,0.007552964566090051,,,0.008391530507850398,,,,,,,,,,,0.01537462447952714,,,,,,0.03652273286251924,,,,,,0.01826136643125962,,,,,0.010439706517822531,,,,,,,,,0.01826136643125962,,,,,,,,,,,,,,0.01537462447952714,,,,,,,,,,,,,,0.01537462447952714,,,,,,,,,0.01826136643125962,,,,,,,,,,,,,,,,0.01826136643125962,,,,,,,0.008391530507850398,,,,0.01537462447952714,0.01537462447952714,,,,,,,,,0.009342218163222315,,0.01332644846955501,,,,,,,,,,0.020879413035645063,,,,,,,,0.01537462447952714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01826136643125962,,,,,,,,,,,0.01173775973171802,,,,,,,0.01826136643125962,,,0.01537462447952714,,,,,,,,,,,,0.01173775973171802,,,,,,,,,,,,,,,,,,0.01537462447952714,,,,,,,,,,,,,,,,,,,,,0.010439706517822531,,,,,,,,,,0.01826136643125962,,,,0.01826136643125962,,,,,,0.01826136643125962,,,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,0.02319628439296423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,0.03352207693862124,,,,,,,,,,,,,,0.030110785939933785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04781843274369739,,,0.06552607954746098,,,,,,,,,,,,,,,,,,,,,,,,0.04781843274369739,,,,,,,,,,,,,,0.030110785939933785,,,,,,,,,,,0.05516777019124444,,,,,,,,,,,,,,,0.037460123387480844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042117843743223485,0.06552607954746098,,,,,,,,,,,,,,,,,,,,,,,,,,0.05516777019124444,,,,,,,,,,,,,,,,,,0.06552607954746098,,,,,,,,,,,,,,0.06552607954746098,,0.037460123387480844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08323372635122459,0.08323372635122459,0.06552607954746098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.035440833733191776,0.055077180279599944,,,,,,,,,,,,,0.05166032337279894,,,0.055077180279599944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07214246871162736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07214246871162736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055077180279599944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10884410369006292,0.10884410369006292,0.08568795017744898,0.08568795017744898,0.08568795017744898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.14320066872695986,,,,,,,,,,,,,0.06715842038463862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22278867046136736,0.2829946695941636,0.2829946695941636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,0.08394802548079827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2032283391607139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2784858380767092,0.3537433369927045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.07678847308858218,,,,,,,,,,,,,,0.05596535032053218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18565722538447277,,,,,,,,,,,,,,,,,,,,,,,,0.1563086822085259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23582889132846965,0.23582889132846965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,0.03357921019231931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08129133566428556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11139433523068368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1414973347970818,0.1414973347970818,0.1414973347970818,0.1414973347970818,0.11139433523068368,0.1414973347970818,0.09378520932511555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,0.05596535032053218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1354855594404759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10613701626452905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23582889132846965,0.23582889132846965,0.23582889132846965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,0.016789605096159656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05569716761534184,,0.04689260466255778,,,,,,,0.08129133566428556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03184110487935872,,,,,,,,,,,,,,,,,,,,,,0.05569716761534184,,,,,,,,,,,,,,,,,,,,,0.05569716761534184,,,,,,,,,,,,,,,,,,,,,,,0.0707486673985409,0.05569716761534184,0.0707486673985409,0.1414973347970818,0.0707486673985409,0.04689260466255778,0.0707486673985409,0.0707486673985409,0.0707486673985409,0.0707486673985409,0.0707486673985409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,0.013991337580133045,,,,,,,,,,,,,,,,,,0.026534254066132263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03387138986011898,,,0.10161416958035695,,,0.09282861269223638,,,,,,,,,,,,,,,0.03387138986011898,,,,,,,,,,,,,,,0.039077170552131474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07815434110426295,,,,,,,,,0.039077170552131474,,,,,,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,0.05895722283211741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,0.005088172392469296,,,,,,,,,,,,0.00568591158559977,,0.004570387151597092,,,0.00568591158559977,,,,0.005088172392469296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005088172392469296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007258154970025496,,,,,,,,,0.007258154970025496,,,,,0.008373679404028174,,0.009945922788453899,,,0.008373679404028174,,0.007258154970025496,,,,,,,,,,,,,0.007258154970025496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019891845576907798,0.019891845576907798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009945922788453899,0.009945922788453899,0.009945922788453899,0.019891845576907798,,,0.039783691153815595,,,,,,,,0.009945922788453899,,0.008373679404028174,,,,,0.009945922788453899,,,,0.008373679404028174,,,,,,,,,,,,,,,,,0.025267381213764605,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.27794119335141065,0.037901071820646906,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.025267381213764605,0.025267381213764605,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.037901071820646906,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.037901071820646906,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303,0.012633690606882303
