,real,đòi,lại,ngôi,vị,đầu,bảng,từ,tay,valencia,đêm,qua,với,trận,thua,bất,ngờ,0,1,trên,sân,nhà,trước,đội,bóng,được,đánh,giá,yếu,hơn,nhiều,là,osasuna,đành,ngậm,ngùi,trả,trí,cho,madrid,clb,giành,chiến,thắng,xứng,đáng,villarreal,kết,quả,2,vào,một,quyết,tâm,lấy,thể,diện,của,đang,dẫn,xếp,hạng,primera,liga,mặc,dù,hồi,giữa,tuần,họ,đã,bị,kỳ,phùng,địch,thủ,phơi,áo,3,trong,khuôn,khổ,copa,del,rey,bược,ngoặt,đấu,diễn,ra,ở,phút,43,đường,tạt,vu,vơ,tiền,vệ,đối,phương,42,hậu,mauricio,pellegrino,lúng,túng,phản,lưới,sự,thành,santiago,canizares,biếu,khách,điểm,trọn,vẹn,sang,hiệp,hai,chủ,thi,nỗ,lực,và,cũng,kiến,tạo,cơ,hội,thuận,lợi,nhưng,những,cú,dứt,các,đạo,hoặc,không,chính,xác,đủ,khó,để,khuất,phục,tuy,nhiên,đó,chưa,phải,điều,tồi,tệ,nhất,này,người,italy,amedeo,carboni,truất,quyền,sau,pha,ác,ý,pablo,garcia,celta,sociedad,5espanyol,betis,2malaga,valladolid,3santander,murcia,2valencia,1zaragoza,mallorca,3sevilla,barcelona,1bilbao,deportivo,tại,vòng,18,mấy,khăn,hạ,chiếu,dưới,tỷ,số,14,solari,mở,bằng,sút,tầm,thấp,pepe,reina,9,khi,bắt,ronaldo,nhân,đôi,khoảng,cách,hoàng,gia,nhờ,đầy,uy,làm,tung,nóc,bàn,danh,dự,ghi,do,công,sergio,ballesteros,86,hiện,thứ,chịu,thúc,bilbao,tác,giả,duy,francisco,yeste,còn,barca,may,mắn,sevilla,quân,hlv,frank,rijkaard,patrick,kluivert,săn,hàng,16,12,torres,atletico,11,ballesta,malaga,10,mista,raul,8,anderson,milosevic,makukula,etoo,nihat,kahveci,7,villa,zaragoza,pandiani,6,karanka,baptista,luque,ronaldinho,aranda,albacete,silva,bodipo,santander,bruggink,guerrero,5,joaquin,antonio,reyes,jesuli,baraja,correa,urzaiz,vicente,tiko,oliveira,kovacevic,minh,hải,25,tt,th,bđiểm,1real,21,46,13,53,44,3deportivo,45,40,4atletico,56,35,5osasuna,89,433,6villarreal,96,633,7barcelona,87,631,8athletic,730,9racing,729,78,629,76,827,83,27,68,726,82,26,15,67,825,64,22,17,49,821,55,20,19,espanyol,110
10,,,,,,0.0309894379144197,,0.046040937697618765,,,,,,,,,,,,,,,,,,0.046040937697618765,0.046040937697618765,,,,,,,,,,,,,,,,,,,,0.034948500216800946,,0.046040937697618765,,,0.034948500216800946,,,,,,0.035654732351381266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046040937697618765,0.034948500216800946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01593793813122064,0.06989700043360189,0.06989700043360189,0.06989700043360189,0.05484550065040283,0.05484550065040283,0.06989700043360189,0.06989700043360189,0.05484550065040283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,0.0388316669075566,0.0388316669075566,0.06093944516711425,0.06093944516711425,,,0.022107778259557644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019808184639656255,,,0.06093944516711425,,,,,,,,,,,,,,,0.0388316669075566,,,0.0388316669075566,0.04421555651911529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06093944516711425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04421555651911529,,,,,,,,,,,,,,,,,,,,,0.06093944516711425,,,,,,,,,,,,,,,,,,,,,,,,0.0776633338151132,0.0776633338151132,0.0776633338151132,0.0776633338151132,0.06093944516711425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,0.05684857266743394,,0.02842428633371697,,,,,,,,0.05684857266743394,,,,,,,0.05684857266743394,,,,,0.05684857266743394,,,,,,,,,,,,,,0.025467665965272328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07835071521486117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06577276813945537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022768483044600916,,,,,,,,,,,,,,0.0998528577622884,0.0998528577622884,0.07835071521486117,0.0998528577622884,0.0998528577622884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,0.04368562527100118,0.04368562527100118,,,,0.06855687581300353,,,,,,,,,,,,,,,,,,,0.06855687581300353,0.06855687581300353,0.0497425010840047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04368562527100118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05755117212202345,0.06855687581300353,0.06855687581300353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0497425010840047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08737125054200236,0.08737125054200236,0.08737125054200236,0.08737125054200236,0.0497425010840047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,0.026529333911469173,,,,,,,,,,,,,,,,,,,,0.053058667822938346,,,,,,,,,,,,,,0.047539643135175016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06138791693015835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021250584174960854,,,,0.0731273342005371,0.0731273342005371,,,,,,,,,,,0.0731273342005371,,,,,,,,0.09319600057813585,0.09319600057813585,0.09319600057813585,0.09319600057813585,0.09319600057813585,0.0731273342005371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0582475003613349,,,,,0.05164906319069949,,,0.09140916775067137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07673489616269794,0.07673489616269794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09140916775067137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09140916775067137,,,,,,,,,,,,,0.053126460437402136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1164950007226698,0.1164950007226698,0.09140916775067137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07968969065610321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2742275032520141,0.34948500216800943,0.34948500216800943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07968969065610321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2742275032520141,0.34948500216800943,0.2742275032520141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,0.17474250108400471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07968969065610321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2742275032520141,0.34948500216800943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.17474250108400471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2742275032520141,,,,,,,,,,,,,,,,0.07968969065610321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34948500216800943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05376692341046299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061221539795698096,0.061221539795698096,,,,0.0708322118424904,,,,,0.05376692341046299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024519904817262527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10753384682092598,0.10753384682092598,0.10753384682092598,0.10753384682092598,0.10753384682092598,0.10753384682092598,0.10753384682092598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1151023442440469,,0.0994850021680094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039844845328051604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13711375162600706,,,,,,,,,,,,,,,,,,,,0.17474250108400471,0.17474250108400471,0.13711375162600706,0.17474250108400471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
