,slna,cho,ha,gia,lai,nếm,mùi,thất,bại,sau,chuỗi,7,trận,thắng,liên,tiếp,tại,v,league,2004,dù,phải,căng,sức,đá,trên,nhiều,mặt,bắt,đầu,có,dấu,hiệu,chững,lại,chiều,nay,đương,kim,vô,địch,việt,nam,chịu,thua,0,1,trước,chủ,nhà,tiên,của,họ,ở,giải,năm,cuối,tuần,clb,phố,núi,cũng,chỉ,kiếm,nổi,hoà,đà,nẵng,với,này,hagl,vẫn,giữ,ngôi,bảng,9,vòng,nhưng,không,còn,tạo,được,khoảng,cách,an,toàn,các,đội,đứng,bởi,trong,định,tục,chứng,tỏ,mạnh,vua,sân,khách,lợi,2,ngay,chelsea,bình,dương,mới,thay,tướng,nhờ,đó,thành,kém,đúng,điểm,22,21,chung,kết,sớm,sự,kiến,đông,đảo,khán,giả,xứ,nghệ,đã,củng,cố,vị,trí,thứ,ba,và,thu,hẹp,xuống,3,quả,hải,phòng,gđt,lg,hn,acb,đồng,tháp,nhđá,thể,công,bóng,trẻ,xung,khát,khao,giành,trọn,để,cải,thiện,hình,ảnh,mình,vọng,khi,phút,hai,đài,vinh,chật,kín,ầm,vang,tiếng,hò,reo,phạm,văn,quyến,cầu,thủ,phong,độ,tốt,thời,gian,gần,đây,một,pha,độc,diễn,ghi,bàn,duy,nhất,làm,mọi,người,nhớ,tiền,đạo,nhỏ,con,mang,áo,số,10,sea,games,2003,bên,hành,lang,trái,quyết,vượt,qua,liền,sút,vào,góc,xa,hạ,cũ,là,hạnh,chơi,vật,vờ,những,nhận,ít,lời,trích,rồi,bỗng,toả,sáng,minh,điều,anh,đấu,lớn,phần,thế,ra,cơ,hội,đều,bỏ,lỡ,hàng,vệ,hoạt,động,thiếu,đường,nguy,hiểm,tuyến,cả,đến,từ,pleiku,vài,ngự,tâm,yếu,hơn,vì,lực,lượng,bị,sứt,mẻ,gốc,trung,long,quang,trường,xin,ngồi,ngoài,dusit,thì,sốt,cao,đang,đe,doạ,nguyên,hoàn,cùng,giai,đoạn,tới,thi,dễ,gì,tham,đoạt,thiên,tổng,11,sông,thánh,địa,sẽ,du,sắp,ngày,28,như,vậy,chiến,thêm,cuộc,lộn,chống,hạng,hề,choáng,chi,lăng,thái,lan,pipat,đưa,lên,dẫn,40,nhập,nuno,amiro,derby,miền,14,tt,th,bđiểm,1hagl,97,2nam,02,3slna,95,19,4lg,94,23,5đà,93,42,13,6bình,05,12,7bình,33,8hải,15,9gđt,nhđa,92,25,811,91,26,512,17
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029923282383348165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0585928057799178,,,,,,,,,,,0.03964328155743982,,,,0.0585928057799178,,,,,,,,,,,,,,,,,,,,,,0.1171856115598356,0.0585928057799178,,,0.04425804408163299,,,,,0.0585928057799178,,0.025308519859155006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05020750772964727,0.029923282383348165,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,0.07292756747820262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,0.014921323413652135,,,0.020204759254658537,,,,,,,,,,,,,,0.02984264682730427,,,,0.018098019841439918,,,,,,,,,,,,,,,,,0.010654048519218045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013660628914137206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020204759254658537,,,,,,,0.011553889500918589,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026748889595179865,0.026748889595179865,,,,,,,,,,,,,,,0.0332930199357012,0.026748889595179865,0.02292081874614332,0.020204759254658537,0.020204759254658537,0.0332930199357012,0.0332930199357012,0.0332930199357012,0.026748889595179865,0.026748889595179865,0.0332930199357012,0.0332930199357012,0.018098019841439918,0.0332930199357012,0.0332930199357012,0.0332930199357012,0.0332930199357012,0.0332930199357012,0.026748889595179865,0.026748889595179865,0.02292081874614332,0.0332930199357012,0.026748889595179865,0.0332930199357012,0.018098019841439918,0.02292081874614332,0.026748889595179865,0.0332930199357012,0.0332930199357012,0.0332930199357012,0.02292081874614332,0.026748889595179865,0.0332930199357012,0.0332930199357012,0.0332930199357012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.023785968934463893,0.023785968934463893,0.023785968934463893,,,,,,,,,,,,,,,,,,,,,,,,,,0.01961088220079995,,,,,,,,,,,,,,,,,0.01961088220079995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0179539694300089,,,,0.014002463768115144,,,,,,,,,,,,,,,,,,,0.030124504637788364,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02152364761881747,,,,,,,,0.02655482644897979,,,,,0.047571937868927786,,,,,,,,,,,,,,0.023785968934463893,,,,,,,,,,,,,0.07031136693590136,0.030124504637788364,0.02655482644897979,0.05310965289795958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.03515568346795068,0.03515568346795068,0.03515568346795068,0.03515568346795068,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.03515568346795068,0.043756540486921576,0.043756540486921576,0.02655482644897979,0.043756540486921576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,0.01870622482207602,,,,,,,,,,,,,,,,,,,,,,,0.030124504637788364,0.030124504637788364,,,,,,,,,,,,,,,0.014002463768115144,,,,,,,,,,,0.023785968934463893,,,,,,,,,,,,,,,0.02655482644897979,0.0179539694300089,,,,,,,,,,,,,,,0.030124504637788364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02655482644897979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03515568346795068,,,,,,,,,,,,,,,,,,,,,0.030124504637788364,0.02655482644897979,0.02655482644897979,,,,,,,,0.023785968934463893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03515568346795068,,,,,,,,0.02655482644897979,,0.043756540486921576,0.03515568346795068,0.043756540486921576,0.07031136693590136,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.043756540486921576,0.02152364761881747,0.03515568346795068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.020441496809317505,,,,,,,,,,,,0.025181456491256183,,,,,,,,,,,,,,,,,,,,,,0.03201957356562447,,,,,0.047324958514549,,,,,,,,,0.03574688175824203,,,0.01884947045707808,,,,,,,,,,,,,,,,,,,,,,,,,,0.03574688175824203,,0.03574688175824203,0.040552217781638186,,,,,,,,,,0.024168805001935058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020441496809317505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047324958514549,0.047324958514549,,,,,,,,,,,0.040552217781638186,,,,,,,,,,0.040552217781638186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028974141025331215,0.047324958514549,0.047324958514549,0.03574688175824203,0.05890303527085597,0.047324958514549,0.047324958514549,0.047324958514549,0.047324958514549,0.05890303527085597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.03905028378972566,0.030833663433564307,0.030833663433564307,0.030833663433564307,,,,,,,,0.012124404977271493,,,,,,,,,,,,,0.027901024691059685,,,,,,,0.0455721822732694,,0.030833663433564307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03905028378972566,,,,,,,,,0.02327366407593746,,0.03905028378972566,0.02542151396399993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455721822732694,,,,,,,,,,,,,,,,,,,0.0455721822732694,,,,,,,,,,,,0.030833663433564307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030833663433564307,,,,,,,,,,,,,,0.0455721822732694,,,,,,,,,,,,,,,,0.0455721822732694,,,,,,,,,,,,,,,,,,,,,,0.0455721822732694,0.0455721822732694,0.056721441371935376,0.056721441371935376,0.056721441371935376,0.056721441371935376,0.056721441371935376,0.056721441371935376,0.056721441371935376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.019684404334898337,,,,,,,,,,,,0.012124404977271493,0.02542151396399993,,,,,,,,,,,,,,,,,0.02542151396399993,,,,,,,,,,,,,,,,,,,,,0.018151341921630742,,,,,,,,0.0455721822732694,0.0455721822732694,,0.030833663433564307,,,,,,,,,,,,,,,,0.02327366407593746,,,0.02542151396399993,,,,,,0.02327366407593746,,,0.02327366407593746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019684404334898337,,,,,,,0.03442292317460343,,,,,,,,,,0.030833663433564307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455721822732694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455721822732694,0.0455721822732694,0.0455721822732694,,,0.0455721822732694,,,,,,,,,0.056721441371935376,0.056721441371935376,0.0455721822732694,0.0455721822732694,0.056721441371935376,0.056721441371935376,0.056721441371935376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.024719949629872333,,,,,,,,,,,,0.007612998474100706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011397354229861163,0.019360672388517124,0.014613696047681663,,,,,,,,,,,,,,,,0.024519945635409133,0.02161439362126262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024519945635409133,,,,,,,,,,,,,,,,,,,,,,,,0.012359974814936166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014613696047681663,,,,,,,,,,,,,0.02161439362126262,0.02161439362126262,,,,,,,,0.019360672388517124,,,,,,,,,,,,0.03872134477703425,,,,,,,,,,,,,,,,,,,,,,,,,0.02161439362126262,,,,,,,,,,,,,,,,,,,0.028615091194843578,0.02161439362126262,,,,,,,,0.08584527358453073,,,,,,,,,,,,,,,0.035615788768424535,0.035615788768424535,0.035615788768424535,0.035615788768424535,0.035615788768424535,0.049039891270818266,0.035615788768424535,0.035615788768424535,0.035615788768424535,0.028615091194843578,0.035615788768424535,0.035615788768424535,0.024519945635409133,0.035615788768424535,0.035615788768424535,0.028615091194843578,0.035615788768424535,0.035615788768424535,0.035615788768424535,0.024519945635409133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.07568262842783967,0.07568262842783967,0.07568262842783967,,,,,,,,,,,,,,,,,,,,,,,,,0.08449262961039025,,,,,,,,,,,,,,,,,,,,,,0.044553293807639095,,,,,,,,,,,,,,,,,,,,,,0.09585069657478117,0.09585069657478117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09585069657478117,,,,,,,,,,,,,,,0.13922535609475048,0.13922535609475048,0.13922535609475048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,0.013639955599430431,,,,,,,,,,,,,,,,,,0.028599203209499924,,,,,,,,,,,,,,,,,,,,,0.04084051932366917,,,,,0.04393156926344136,,,,,,,,,,,,,,,,,,,,,0.03872578857142886,,,,,,,,0.051268705057428074,,0.026182872085429645,,,0.026182872085429645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051268705057428074,0.051268705057428074,0.051268705057428074,,,,,,,,,,,,,,,,,,,0.034687871362759845,,0.034687871362759845,,,,,,,,,,,,0.051268705057428074,,,,0.026182872085429645,,,,,,,,,,,,,,,,,,,,,,0.034687871362759845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03872578857142886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04393156926344136,,,,0.06381162154342729,0.06381162154342729,0.051268705057428074,0.051268705057428074,0.051268705057428074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,0.07745157714285772,,,,,,,,,,0.06277730555488428,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06937574272551969,,,,,,,,,,,,,,,,,,,,,,,,0.07745157714285772,,,,,0.05719840641899985,,,,,,,,,,,,,,,,0.06937574272551969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10253741011485615,,,,,,,,,,,,,,,,,,,,,,,,0.05236574417085929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06277730555488428,,,,,,,,,,,,,,,,,,,,,,0.10253741011485615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07745157714285772,0.08786313852688273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0543576623225928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13286972926056378,,,,,,0.30761223034456847,0.23235473142857319,,,,0.2635894155806482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,0.013094357375453215,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,,,,,,,0.02513555720201246,,,,,,,,,,0.03330035650824945,,,,,,,,,0.03330035650824945,,,,,,,,,,,,0.04217430649290371,,,,,0.02513555720201246,,,0.027455235081119928,,,,,,,,,,0.0196034492753612,,,,,,0.03330035650824945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,0.03330035650824945,,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,0.04921795685513096,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,,,,,0.04217430649290371,,,,,,,0.04217430649290371,,,,,,,,,0.03717675702857171,0.04217430649290371,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,0.04242927315097496,0.011288239116770012,,,,,,,,,,,,,0.02597681609167626,,,,,,,,,,,,,,,,,0.021668583794838325,,,,,,,,,,,0.021668583794838325,,,,,,,,0.02870720388642194,,,,,0.02870720388642194,,,,,,,,,,,,0.021668583794838325,,,0.02366830610441373,,,,,,,,,0.021668583794838325,0.016899525237380347,,,,,,,,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021668583794838325,,,,,,,,,,,,,,,,,,,,,,0.02870720388642194,,,,,,,,,,,,,,0.04242927315097496,,,,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02597681609167626,,,0.03204892847290665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03635716076974458,,,,,,,,,,,,,,0.04242927315097496,0.04242927315097496,0.03204892847290665,0.03635716076974458,,,,,0.04242927315097496,0.05280961782904328,0.04242927315097496,0.05280961782904328,0.05280961782904328,0.05280961782904328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.021259156681690206,,,,,,,,,,,,0.013094357375453215,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,0.02513555720201246,,,,,,,,,,,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02513555720201246,0.0196034492753612,,,,,,,0.04921795685513096,,,,,,,,,,,0.04921795685513096,,,,,,0.04217430649290371,,,,,,,,,,,,,,,,,,,0.021259156681690206,,,,0.060266213332688924,,,,,,,,,,,0.03330035650824945,0.03717675702857171,,,,,,,,,,,,,,,0.03330035650824945,,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04217430649290371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.037962779788732505,,,,,,,,,,,,,0.04902720550199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06638706612244948,0.06638706612244948,,,,0.044884923575022245,,,,,,,,,,,,,,,,,,,,,,0.0878892086698767,0.06638706612244948,,,,,,,,,,,0.044884923575022245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0878892086698767,0.0878892086698767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06638706612244948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10939135121730394,0.10939135121730394,0.10939135121730394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,0.02287936256759994,,,,,,,,,,,,,,,,,0.02287936256759994,,,,,,,,,,,,0.020946297668343716,,,,0.019241213586764342,,,0.03098063085714309,,,,,,,0.03514525541075309,,,,,,,,,,,,,,,,,,0.03514525541075309,,,,,,,,,,,,,0.020946297668343716,0.04101496404594246,,0.020946297668343716,0.01633620772946767,,,,,,,,,,,,,,,,,,,,,,0.027750297090207876,,,,,,,,,,,,,,,,,,,,,0.017715963901408505,,,0.04101496404594246,,,,,0.04101496404594246,,,,0.03098063085714309,0.03514525541075309,,0.027750297090207876,0.03098063085714309,,,,,,,,,,,,,,,0.027750297090207876,,0.020946297668343716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04101496404594246,,,,,,0.04101496404594246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04101496404594246,,,,,,,,,,0.04101496404594246,,,,,,,,,,,,,,,,,,,,,,,0.05104929723474184,0.04101496404594246,0.05104929723474184,0.05104929723474184,0.05104929723474184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,0.014232997147231754,,,,0.04040951850931707,,,,,,,,,,,,,,0.02984264682730427,,,,,,,,,,,,,,,,0.05019447022634176,0.02984264682730427,0.04040951850931707,0.04040951850931707,,,,,,,,,,,,0.036196039682879835,,,,0.04584163749228664,0.036196039682879835,0.036196039682879835,,,,,,,,,,,0.027321257828274412,,,0.02984264682730427,,,,,,,,,,0.02130809703843609,,,,,,0.036196039682879835,,,,,,0.04040951850931707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023107779001837178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04584163749228664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0665860398714024,0.0665860398714024,0.0665860398714024,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,0.03431904385139991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041625445635311814,0.028861820380146515,0.03431904385139991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024504311594201505,,,,,,,,,,,,0.04647094628571464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05271788311612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061522446068913696,,0.041625445635311814,0.05271788311612964,,,,,,,,,,,,,,,0.061522446068913696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061522446068913696,,,,,,,,0.07657394585211276,0.07657394585211276,0.07657394585211276,0.07657394585211276,0.07657394585211276,0.07657394585211276,0.05271788311612964,0.07657394585211276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,0.05271788311612964,,,,,,,,0.03431904385139991,,,0.016367946719316517,,,,,,,,,,,,,,,,,,,,,,0.041625445635311814,,,,,,,,,,,,0.028861820380146515,,,,,,,,,,,,,,,,,,,,0.041625445635311814,0.041625445635311814,,,,,,,,,,,,,,,0.05271788311612964,,,,,,,,0.031419446502515574,,,,,,,,,,,,,,,,,,,,,,,0.041625445635311814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061522446068913696,,,,,,,,,,0.05271788311612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041625445635311814,0.05271788311612964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061522446068913696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05271788311612964,,0.07657394585211276,0.07657394585211276,0.07657394585211276,0.07657394585211276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,0.027455235081119928,,,0.013094357375453215,,,,,0.04921795685513096,0.04921795685513096,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02513555720201246,,,,0.0196034492753612,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,0.04217430649290371,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04217430649290371,,,,,,0.04921795685513096,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.12251831336338041,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0543576623225928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
