,nguyễn,mạnh,dũng,tôi,rất,vui,vì,được,trở,lại,đtqg,sau,7,năm,làm,cổ,động,viên,trung,vệ,ha,gia,lai,một,ngôi,sao,lắm,tài,nhiều,tật,đã,gọi,đội,tuyển,bóng,đá,quốc,việt,nam,ở,tuổi,28,anh,chứng,tỏ,mình,bằng,lối,chơi,mãnh,thông,minh,và,hiệu,quả,cảm,giác,của,thế,nào,khi,triệu,tập,lần,này,cho,có,tên,trong,danh,sách,thấy,vinh,dự,không,phải,là,thứ,vứt,đi,ai,nghĩ,rằng,ngày,đó,giáp,sẽ,quay,đâu,nhưng,thì,luôn,tin,điều,sự,phấn,đấu,mệt,mỏi,mới,về,đầu,quân,cũng,nhìn,cặp,mắt,nghi,ngờ,hồi,nặng,trên,80,kg,lúc,thầy,văn,giám,đốc,kỹ,thuật,hagl,nửa,đùa,thật,bảo,nếu,mau,chóng,giảm,10,tốt,hơn,hết,chuyển,sang,người,mẫu,bây,giờ,gọn,gàng,chỉ,70,khá,cân,đối,với,chiều,cao,180,m,mùa,giải,v,league,2003,vừa,qua,thi,gần,như,nghỉ,trận,mục,tiêu,cố,gắng,phong,độ,nhất,để,thành,thủ,lĩnh,hàng,phòng,ngự,vn,mong,đoàn,kết,hỗ,trợ,lẫn,nhau,mọi,việc,đẹp,những,gì,khoảng,thời,gian,tiếc,nuối,cái,giá,nó,vào,sea,games,19,1997,thừa,nhận,còn,trẻ,con,suy,non,nớt,trích,thích,nổi,ra,sân,loáng,đôi,giày,đỏ,công,tử,phản,ứng,khán,giả,hiểu,cả,từng,trải,cay,đắng,nên,thương,thằng,quyến,bị,bầm,dập,kém,mỗi,tội,mang,nuông,chính,thức,chứ,ưa,ngồi,ghế,hơi,bướng,bỉnh,đánh,ỷ,bệnh,theo,cá,tính,cầu,cạnh,tranh,phân,biệt,hay,già,tất,gương,mặt,ưu,tú,giai,đoạn,hiện,nay,dấu,đáng,mừng,hệ,khẳng,định,năng,riêng,kiện,tố,cáo,cực,tại,cup,c1,đông,á,cuộc,sống,thay,đổi,yêu,gặp,họ,trân,trọng,am,dám,xã,hội,góp,phần,bộ,sạch,đồng,đều,ủng,hộ,tưởng,biết,lòng,bao,bán,quỷ,ba,mẹ,đặc,bạn,gái,chia,sẻ,thể,giới,thiệu,nét,cô,ấy,lan,sinh,1977,học,từ,phổ,chúng,quen,ty,nước,ngoài,hà,nội,ít,dịp,thăm,xảy,vụ,bên,triển,vọng,clb,chuẩn,lực,lượng,yếu,đát,nối,gót,cảng,sài,gòn,xuống,hạng,bình,luận,muốn,thực,tế,toàn,thắng,vòng,tiên,đang,dẫn,lãnh,đạo,ban,huấn,luyện,so,chắc,chắn,giàu,kinh,nghiệm,mạc,đoạt,chức,vô,địch
10,,,,0.00835922127913611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06802042357999553,,,,,,,,,0.042963439328684884,,,,,,0.03260512997246834,,,,,,,,,,,,,,,,,,,,,,0.06802042357999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07837873293621209,0.07837873293621209,0.07837873293621209,0.07837873293621209,0.07837873293621209,0.09608637973997566,0.06802042357999553,0.09608637973997566,0.07837873293621209,0.07837873293621209,0.09608637973997566,0.07837873293621209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,0.005684270469812554,,,,,0.05329753839662422,,,,,,,,,,,,,,,,,,,,,,,,0.02078100413090999,0.027169037845610467,,,,,,,,,,,,,,,,,,,,,,,,0.02217148838127847,,,,,,,,,,,,,,,,,,,0.02368303081685446,,,,,,,,,,,,,,,,,,,0.05329753839662422,0.046253888034396964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041256338570064964,,,,,,,,,,,,,,,,0.02533873822318346,,,,,,,,,,,,,,,,,0.06533873822318345,0.041256338570064964,0.06533873822318345,0.06533873822318345,0.06533873822318345,0.06533873822318345,0.05329753839662422,0.046253888034396964,0.06533873822318345,0.037379938049742704,0.06533873822318345,0.06533873822318345,0.06533873822318345,0.06533873822318345,0.046253888034396964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,0.007894820096961882,0.035192691976643695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02886250573737498,0.03773477478557009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03773477478557009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06424151115888467,,,,,,,0.057300470236201335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06424151115888467,,,,,,,,0.09074824753219925,0.09074824753219925,0.0740243588842003,0.09074824753219925,0.09074824753219925,0.09074824753219925,0.06424151115888467,0.0740243588842003,0.06424151115888467,0.09074824753219925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,0.004179610639568055,,,0.021481719664342442,,,,,,0.03401021178999777,0.023187365163686167,0.025156388388115968,,,,,,,,,,,,,,,,0.03726285032821097,,,,,,,,,,,,0.019977233710007695,,,,,,,,,,,,,,,0.01630256498623417,,,,,,,,,0.03726285032821097,,0.021481719664342442,,,,,,0.01630256498623417,,,,,,,,,,,,,,,,,,,,,,,,,,0.027485248565987285,,,0.03401021178999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06802042357999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03401021178999777,,0.050312776776231936,0.09100662919867272,0.09608637973997566,0.060671086132448475,0.06802042357999553,0.04804318986998783,0.04804318986998783,0.03401021178999777,0.03918936646810604,0.04804318986998783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,0.008881672609082117,,,,0.04564865428672769,,,,,,0.04927315097283311,,,,,,,,,,,,,,,,,,0.06446302901572651,0.032470318954546856,0.042451621633766354,,,,,,,0.07227170005374525,,,,,,,,,,,,,,,,,,,,0.05345732532474643,,,,,,,,,,,,,0.06446302901572651,,,,,,,,,,,,,,,,,,,,,,,,,,0.08327740374472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07227170005374525,0.10209177847372415,0.10209177847372415,0.2041835569474483,0.10209177847372415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,0.010150482981808132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07367203316083029,,,,,,0.08259622863285171,0.05631217254038069,,0.05631217254038069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09517417570825752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11667631825568474,0.08259622863285171,0.08259622863285171,0.08259622863285171,0.11667631825568474,0.11667631825568474,0.11667631825568474,0.11667631825568474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,0.004440836304541058,,,,,,0.032231514507863254,,,,,,,,,,,,,,,,,,,0.022824327143363844,,,,,,0.05345732532474643,0.022824327143363844,,,,,,,,,,,,,0.032231514507863254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024636575486416554,,,,,,,,,,,,,,,,,0.036135850026872626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024636575486416554,,,,,,0.032231514507863254,,,,,0.01979588923686208,,,,,,,,,,,,,,0.08327740374472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032231514507863254,0.036135850026872626,,,0.036135850026872626,,,,,,,,,,,,,,,,0.051045889236862076,0.036135850026872626,0.051045889236862076,0.032231514507863254,0.036135850026872626,0.051045889236862076,0.036135850026872626,0.04163870187236267,0.04163870187236267,0.04163870187236267,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,0.051045889236862076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.028421352349062776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11085744190639235,,,,,,0.20628169285032483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2312694401719848,0.2312694401719848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,0.008881672609082117,,,,,,,,,,,,,,,,,,,,,,,,,0.04564865428672769,,0.03959177847372416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04564865428672769,,,,,,0.08327740374472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08327740374472534,0.07227170005374525,,,,,,,,,,,,,,,,,,,0.07227170005374525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10209177847372415,0.10209177847372415,0.10209177847372415,0.10209177847372415,0.08327740374472534,0.08327740374472534,0.08327740374472534,0.08327740374472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,0.002842135234906277,,,0.01460756937175286,0.02921513874350572,,,,,,,,,,,,,,,,,,,,0.023126944017198482,,,,,,,,0.01460756937175286,,,,,,,,,,,,,,,,,,,,,,,,,0.01710634410391886,,,,,,,,,,,,,0.020628169285032482,0.02217148838127847,,0.01184151540842723,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023126944017198482,,,,,,,,,,,,,0.02664876919831211,,,,,,,,,,,,,,,,,,,,,,,,,,0.020628169285032482,,,,,,0.02664876919831211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020628169285032482,,,,,,0.023126944017198482,0.02664876919831211,,,,,,,,0.023126944017198482,,,,,,,,0.06938083205159544,,,,,0.023126944017198482,0.02664876919831211,0.02664876919831211,,,,,,,,,,,,,0.02664876919831211,,,0.02664876919831211,0.06938083205159544,0.032669369111591726,0.032669369111591726,0.05329753839662422,0.02664876919831211,0.032669369111591726,0.032669369111591726,0.032669369111591726,0.02664876919831211,0.06533873822318345,0.02664876919831211,0.032669369111591726,0.02664876919831211,0.032669369111591726,0.032669369111591726,0.032669369111591726,0.032669369111591726,0.032669369111591726,0.032669369111591726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,0.0067669886545387555,,,,,,,,,,,,,,,,,,,,0.040729390723616324,0.06344945047217168,0.06344945047217168,,,0.03477992707560205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02639462902533151,,,,,,,,0.03477992707560205,,,,,,,,,,,0.05638816861155824,,,,,,0.0375414483602538,,0.0750828967205076,,,,,0.055064152421901144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375414483602538,,,,,,0.04911468877388686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0444999262496937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07778421217045649,0.07778421217045649,0.07778421217045649,0.07778421217045649,0.055064152421901144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.005075241490904066,0.02262387341355666,,,0.026084945306701534,,,,,,,,,,,,,,,,0.030547043042712246,,,,,0.026084945306701534,,,,0.018554467974026774,0.024258069505009344,,,,,,,,,0.024258069505009344,,,0.026084945306701534,,,,,,,,,,,,,,,,,,,,,0.04524774682711332,,0.026084945306701534,,,,,,0.019795971768998635,,,,,,,0.041298114316425855,,,,,0.024258069505009344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06674988937454054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08259622863285171,,,,,,0.041298114316425855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08259622863285171,0.04758708785412876,0.04758708785412876,0.05833815912784237,0.04758708785412876,0.04758708785412876,0.04758708785412876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.02921513874350572,,,,,,,,,,,,,,,,,,,,,,,,0.041256338570064964,0.02078100413090999,0.027169037845610467,0.03421268820783772,0.02921513874350572,,,,,,,,,,,,,,,,,,,,,,0.02217148838127847,,,,,,,,,,,0.02921513874350572,,,,,,,,0.02368303081685446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05329753839662422,,,0.037379938049742704,,,,,0.046253888034396964,,,,,,,,,,,0.03421268820783772,,,,,,,,,,0.046253888034396964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046253888034396964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046253888034396964,,,,,,,0.05329753839662422,0.06533873822318345,0.05329753839662422,0.06533873822318345,0.06533873822318345,0.05329753839662422,0.05329753839662422,0.05329753839662422,0.05329753839662422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,0.026084945306701534,0.026084945306701534,,,,,,,,,,,,,,0.030547043042712246,,,,,,0.041298114316425855,0.026084945306701534,,0.02262387341355666,,0.018554467974026774,0.04851613901001869,,,0.041298114316425855,,,,,,,0.041298114316425855,0.041298114316425855,0.026084945306701534,,,,,,,,0.04758708785412876,,,,0.019795971768998635,0.04758708785412876,,,,,,,,0.02262387341355666,,,,,,,,,,0.02114556322933434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03337494468727027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08259622863285171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05833815912784237,0.05833815912784237,0.05833815912784237,0.05833815912784237,0.05833815912784237,0.04758708785412876,0.05833815912784237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.028421352349062776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10314084642516241,,,,,,,,,,,0.06792259461402617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06334684555795865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1156347200859924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13324384599156056,0.13324384599156056,,,,,0.13324384599156056,,,,,,,,,,,,,,,,0.13324384599156056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05216989061340307,,,,,,,,,,,,,0.14734406632166058,,,,,,,,,,,,,,,,,,,,,,,,,0.07367203316083029,,0.07367203316083029,,,,,0.07367203316083029,,,,,,0.09703227802003737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08259622863285171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08259622863285171,,,0.09517417570825752,,,,,0.09517417570825752,,,,0.09517417570825752,,,,,,,,,,,,,,,,0.09517417570825752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.021382930129898572,0.003552669043632847,0.015836711389489663,,,,,,,0.025785211606290603,,,,,,,,,,,,,,,,,,,,,,,0.021382930129898572,0.018259461714691075,,,0.0289086800214981,,,,0.03396129730701308,,0.0289086800214981,,,,,,,,,,,0.0289086800214981,,0.013857180238299044,,,0.021382930129898572,,,,,,0.015836711389489663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289086800214981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019709260389133246,,,,,,,,,,0.03331096149789014,0.015836711389489663,,,,,,,,,,,,,,,,,,0.025785211606290603,,,,,,,,,,,,,,,,,,,,,,,,0.021382930129898572,0.025785211606290603,,,,,,,,,,,,,,,,,,,,,,,,,0.025785211606290603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03331096149789014,0.03331096149789014,0.03331096149789014,0.0289086800214981,0.03331096149789014,0.03331096149789014,0.03331096149789014,0.03331096149789014,0.03331096149789014,0.04083671138948966,0.04083671138948966,0.04083671138948966,0.04083671138948966,0.04083671138948966,0.04083671138948966,0.0289086800214981,0.04083671138948966,0.04083671138948966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,0.03506416999777909,0.02250834750515639,,,,,,,,,,,,0.02250834750515639,,,,,,,,,0.02250834750515639,,,,,,,,,,,0.02250834750515639,0.019220486015464288,,,,,,,,,,0.019220486015464288,,,,,,,,,,,,0.014586505513998992,,,,,,,,0.038440972030928576,,,,,,,,,0.014586505513998992,,0.015580941326877934,,,,,,0.02074658988329815,,,,0.017874367003691095,,,,0.03043018949631379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027142328006621686,0.027142328006621686,,,,0.02074658988329815,,,,,,,,,,,0.016670222515252277,,,,,,,,,,,,,,,,,,0.027142328006621686,,,,,,,,,,,,,0.03043018949631379,,,,,,,,,0.06086037899262758,,0.02250834750515639,,,,,,,,,,,,,,,,,0.03043018949631379,,,,,,,,,,,,,,,,,,,,,0.03043018949631379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03506416999777909,,,,,,,,,,,,,,,,0.03506416999777909,0.03506416999777909,0.03043018949631379,,,,,,,,,,,,,,,0.04298601198893648,0.04298601198893648,0.04298601198893648,0.04298601198893648,0.04298601198893648,0.04298601198893648,0.04298601198893648,0.04298601198893648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.010931289365024145,0.024364171368445636,,,,,,,0.03966955631737016,,,,,,,,,,,,,,,,,0.028091479561063195,,,,0.019981734741259603,,,,,,,,,,,,,,,,,,,,0.026124074851548527,,,,,,,,0.032896815584459345,,,,,,,,,,,,,,,,,,,,,,,,0.03032193906020499,,,,,,,,0.03966955631737016,,0.04447489234076631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03966955631737016,,,,0.03032193906020499,,,,,,,,,,,0.024364171368445636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051247633073677135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03966955631737016,0.04447489234076631,,,,,,,,,,,,,,,,,,,,,,,,,0.051247633073677135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051247633073677135,0.051247633073677135,,,,,,,,,,,,,,,0.04447489234076631,,,,,,,,,,,0.04447489234076631,0.0628257098299841,0.0628257098299841,0.0628257098299841,0.051247633073677135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,0.037187704573736644,,,,0.031755585590767084,,,,,,,,,,,,,,,,,,,,,,,,,,0.02258804796838042,,,0.031755585590767084,,,,,,,,,,0.031755585590767084,,,0.04484384627180974,,,,,,,,,,,,,,,,,0.031755585590767084,,,,,,,,,0.02409944389269399,,,,,,,,0.03427697458979694,,,,0.0590631257513271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05027596525477931,,,,,,,,,0.05027596525477931,,,,,,0.05027596525477931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057932106952852405,,,,,,,,,,,,0.057932106952852405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05027596525477931,,,,,,,,,,,0.05027596525477931,,,,,0.057932106952852405,0.07102036763389506,0.07102036763389506,0.07102036763389506,0.07102036763389506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,0.017763345218164233,0.03959177847372416,,,,,,,,,,,,,,,,,,,,,,,,0.04564865428672769,,0.03959177847372416,,,,,,,,,,,,,,,,,,,,,,0.042451621633766354,,,,,,,,,,,,,,,,,,,,,,,,0.037004735651335094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03959177847372416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08327740374472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10209177847372415,0.10209177847372415,0.10209177847372415,0.07227170005374525,0.08327740374472534,0.08327740374472534,0.08327740374472534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.0481811333691635,,,0.005921115072721411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481811333691635,,0.056602162178355134,,,0.03043243619115179,0.042975352677151,,,,,,,,,,,0.02309530039716507,,,,,,,,,0.02639451898248277,0.055518269163150225,,,,,,,,,0.024669823767556727,,,,,,,,,,,,,,,,,,,,,,,,0.03893743546848198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481811333691635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0481811333691635,0.055518269163150225,,,0.055518269163150225,0.06806118564914942,0.06806118564914942,0.06806118564914942,0.0481811333691635,0.0481811333691635,0.0481811333691635,0.06806118564914942,0.06806118564914942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
