,trong,ngôn,ngữ,“chuyên,môn”,máy,tính,bị,tin,tặc,và,điều,khiển,từ,xa,được,gọi,là,“robot”,hoặc,“bot”,nhóm,“botnet”,với,botnet,dùng,để,truyền,tải,hàng,triệu,e,mail,quảng,cáo,hầm,bà,lằng,thuốc,viagra,đến,các,vớ,vẩn,khác,bằng,phần,mềm,spyware,người,vô,hình,ngay,thời,điểm,hiện,tại,một,mang,mật,danh,“0x80”,đang,kiểm,soát,hơn,13,000,20,quốc,gia,0x80,điển,của,loại,thế,hệ,mới,có,thể,kiếm,đống,usd,kỹ,thuật,đột,nhập,những,trình,độ,“cu,thảo”,cao,thủ,dù,mặt,còn,búng,ra,sữa,cỡ,không,nào,an,toàn,6,giờ,nằm,xoài,trên,giường,21,tuổi,vào,gần,2,cá,nhân,khắp,giới,khi,ngủ,do,viết,vẫn,liên,tục,“cày,xới”,internet,tìm,lỗ,hổng,ninh,tống,vài,con,virus,biến,thành,“nô,lệ”,bất,đắc,dĩ,theo,lệnh,bắt,đầu,truy,xuất,cài,tự,động,website,khiêu,dâm,sau,tiến,đặt,thực,xong,nạn,dò,tấn,công,chỉ,gian,ngắn,loạt,sẽ,phục,tùng,huy,hai,tuần,làm,việc,nhận,trung,bình,300,ty,trực,tuyến,“suốt,ngày,cháu,ngồi,ở,nhà,vừa,chat,linh,tinh,cho,vui,tiền”,kể,phóng,viên,washington,post,cuộc,phỏng,vấn,giữ,bí,tên,cũng,như,nơi,cư,trú,đương,sự,“cháu,chi,phiếu,mỗi,15,qua,đường,bưu,điện,nhiều,ngân,canada,30,ngày”,biết,“nghề,tặc”,đem,lại,800,tháng,khoản,tiền,nhỏ,đối,học,sinh,bỏ,cơn,nhức,kinh,niên,“dịch,vụ”,trở,ngành,nghiệp,trị,giá,tỉ,cùng,đà,bùng,nổ,cách,đây,fbi,đã,thộp,jeanson,james,ancheta,nam,california,tội,gồm,400,thống,tâm,chiến,hải,quân,mỹ,cơ,quan,thông,phòng,tay,tổ,lập,sống,đình,khu,vực,miền,nước,nói,dối,rằng,thiết,kế,web,dành,nghiên,cứu,mạng,cải,đủ,sử,dụng,trương,mục,paypal,ebay,bank,of,america,citibank,mình,thậm,chí,chương,phép,xóa,cũ,trả,020,lần,005,16,đó,pháp,anh,đức,nỗi,khổ,spam,chuyên,chống,brightmail,thư,rác,tử,cầu,tăng,10,9,“mối,đe,dọa,thường,trực”,4,2004,31,8,2003,khoảng,gì,khó,chịu,số,nội,dung,chủ,yếu,tiêu,dịch,vụ,sản,phẩm,phi,văn,hóa,tuyên,phản,năm,mẩu,đại,“10,nhanh,nhất”,nay,thì,tổng,bill,clinton,ủy,ban,mậu,bang,ftc,địa,uceftc,gov,hồi,mẫu,nhằm,trừng,phạt,hộp,chứa,275,“mẫu,vật”,thêm,85,càng,lang,thang,giao,bạn,nguy,chôm,trò,trẻ,bọn,mua,cung,cấp,thuộc,mà,trang,yêu,khai,báo,dữ,liệu,hồ,sơ,chẳng,hạn,tờ,khiến,dễ,đánh,cắp,khả,diệt,diễn,đàn,tế,chức,1,tịch,microsoft,gates,từng,bố,chấm,dứt,trước,2006,tuy,nhiên,căn,cứ,trạng,sạch,thi,11,hội,luật,12,george,w,bush,ký,đạo,tiên,viễn,cảnh,“thế,spam”,lâu,mắt,thiệt,hại,lẫn,xã,phải,đáng,radicati,group,inc,980,hoạt,40,san,eweek,mất,934,về,tổn,thất,hiệu,quả,7,874,tạp,popular,science,làng,bởi,vậy,cớ,thượng,nghị,sĩ,debra,bowen,phát,biểu,“tôi,cảm,thấy,phẫn,nộ,tởm”,tượng
10,,,,,,0.04802106064347307,0.025458951415870366,,,,,,,,,0.032796087209857085,,,,,,,,,,,0.041301086487187284,,,,,,,,,,,,,,,0.032796087209857085,,,0.045339003695856306,,,,,,,,,,,0.030664732107882862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045339003695856306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030664732107882862,,,0.041301086487187284,,,,,,,,,0.041301086487187284,,,,,,,,,,,,,,,,,,,,,,0.041301086487187284,0.05788192018185551,0.045339003695856306,,,,0.05788192018185551,0.05788192018185551,0.05788192018185551,0.0505447843878688,0.07042483666785473,0.03800186790186958,0.07042483666785473,0.0505447843878688,0.025458951415870366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.025054466422681602,,,,,0.025054466422681602,0.026565862346995168,,,,0.01890972064892207,,,0.02820884325522994,,,,0.03422200404506826,,,,,,,,,,,,0.03965412302803782,,,,,,,,,,,,,,,,,,,,0.047310264726110926,0.047310264726110926,0.047310264726110926,,0.04309678589967369,,,,,,,,,,,,,,,,,,0.023655132363055463,,,,0.03199798132996473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060398525407153576,,,,,,,,,,,,,,,,,,,,0.06844400809013652,0.060398525407153576,0.07348678608819624,0.07348678608819624,0.060398525407153576,0.07348678608819624,0.07348678608819624,0.07348678608819624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.027440606081984613,,,,,,,,,,,,,0.030895399755728026,,,,,,,,,,,,,,,,,,,,0.040242763810202704,0.040242763810202704,,,,,,,,,,,,,,,,,,,,,,,0.0350454081232947,,,,,,,,,,,,,,0.025908002111917888,,,,,,,,,,,0.037481242525550955,,,,,0.04720124169964261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06615076592212059,,,,,,,,0.02909594447528042,,,,,,,,,0.08048552762040541,0.06615076592212059,0.04343070617356524,0.0350454081232947,0.04720124169964261,0.040242763810202704,0.051816004223835775,0.06615076592212059,0.04720124169964261,0.04343070617356524,0.04720124169964261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.00886542658033349,,,,,,,,,,0.006691131921926271,,,0.009981590690312132,,0.012109324508254925,,,,,,,,0.010618401231207905,,,,,,0.014031458917613385,,,,,,,,,,,,0.012109324508254925,,,0.016740555210777715,,,,,,,,,,,,,0.01132236262444906,,0.0213717859133005,,,,,,,,,,,,0.008370277605388858,,0.012109324508254925,,,,,,,0.016740555210777715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012109324508254925,,,,,,,,,,,,0.015249631933730691,,,,,,,0.02600301661582329,0.030499263867461383,0.02600301661582329,0.02600301661582329,0.018662689620136175,0.0213717859133005,0.05200603323164658,0.02600301661582329,0.0213717859133005,0.0213717859133005,0.013001508307911644,0.02600301661582329,0.02600301661582329,0.0213717859133005,0.02600301661582329,0.0213717859133005,0.02600301661582329,0.02600301661582329,0.02600301661582329,0.02600301661582329,0.0213717859133005,0.02600301661582329,0.02600301661582329,0.018662689620136175,0.018662689620136175,0.018662689620136175,0.0213717859133005,0.02600301661582329,0.02600301661582329,0.02600301661582329,0.0213717859133005,0.02600301661582329,0.05200603323164658,0.05200603323164658,0.03348111042155543,0.0213717859133005,0.016740555210777715,0.02600301661582329,0.02600301661582329,0.0213717859133005,0.015249631933730691,0.02600301661582329,0.02600301661582329,0.02600301661582329,0.02600301661582329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,0.07155509936696092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049460731304570515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12628782585132112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07682709454675062,0.09892146260914103,,,,,,,,,,,,,,,0.07682709454675062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09892146260914103,0.15365418909350123,0.15365418909350123,0.15365418909350123,0.15365418909350123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,0.049299720002036695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05256811218494205,,,,,,,,,,,,,,,,,,,,,,,,,0.05622186378832643,,,,,,,,,,,,,,,,,,,0.06514605926034785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1207282914306081,0.06036414571530405,0.09922614888318088,0.09922614888318088,0.1207282914306081,0.08664820180777509,0.2414565828612162,0.1207282914306081,0.1207282914306081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,0.04919413081478563,,,,,,0.04313725500178211,,,,,,,,,,,,,,,,,,,,,,,,,0.05281862750089105,,,,,,,,,,,,,,0.0758171765818032,,,,,,,,,,,,,0.0459970981618243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04919413081478563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06800850554378446,,,,,,,,,,,,,,0.057002801852804375,,,,,,,,,,,,,,,,,,,,,0.057002801852804375,0.06195162973078093,,,,,,,,,,,,,,,,,,,,,0.08682288027278327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758171765818032,,,,0.1056372550017821,0.1056372550017821,0.06800850554378446,0.1056372550017821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,0.024029755365566244,,,,,,,,,,0.02556281777883384,0.040301336618538935,,,,,,,0.027257539651451435,0.027257539651451435,0.031299927407935434,0.031299927407935434,,,,,,,,,,,,,,0.031299927407935434,,,,,,,0.027257539651451435,,,,,,,,,,,,,,,,,,0.029152077519872966,,,,,,,,,0.029152077519872966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0514505957172049,,,,,,,,,,,,,,,,,,,0.0514505957172049,,,,,0.031299927407935434,,,,,,,,,,,,,,,,,,,,,,,,,,0.022630179036329214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06259985481587087,0.06259985481587087,0.040301336618538935,0.06259985481587087,0.0514505957172049,0.06259985481587087,0.06259985481587087,0.040301336618538935,0.06259985481587087,0.06259985481587087,0.06259985481587087,0.06259985481587087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,0.043525443548022055,,,,,,,,,,,,,,,,,,,,,,,,0.033803921600570275,,,,,,,,,0.02943814282356755,,,,,,,,0.0364817931857948,,,0.055566643374581295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055566643374581295,0.043525443548022055,,,,,,,,,,,,,,,,,,,,,,0.04852299301235405,,,,,,,,,,,,,,,,0.039649043027699796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04852299301235405,,,,,,,,,,,,,,,,,,,0.04852299301235405,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033803921600570275,,,,,,,,,,,,,,,,,,,,,,,,0.055566643374581295,0.055566643374581295,0.06760784320114055,0.0314842437214628,0.06760784320114055,0.06760784320114055,0.06760784320114055,0.04852299301235405,0.06760784320114055,0.06760784320114055,0.06760784320114055,0.04852299301235405,0.06760784320114055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,0.039741567429081165,0.042138954067647505,,0.02714158941505414,,0.014997364652593366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02237253085759616,,,,,,,,,,,0.03752193409312246,,0.03752193409312246,,,,0.02714158941505414,,,0.09580455754238154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02537770933066168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03144982171189207,,,,,,,,,,,,,,,,,0.029141311724629543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04790227877119077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041830166389960385,,,,0.041830166389960385,,0.08366033277992077,0.05828262344925909,0.05828262344925909,0.05828262344925909,0.05828262344925909,0.02714158941505414,0.04790227877119077,0.05828262344925909,0.041830166389960385,0.05828262344925909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.05238661161106154,,,,,,,,,,,,,,,,,0.07155509936696092,,,,,,,0.09892146260914103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049460731304570515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06690487005356262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11027952957353193,0.11027952957353193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11027952957353193,,,,,,,,,,,,,,,,0.15365418909350123,0.12628782585132112,0.11027952957353193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,0.00966496833167128,,,,,,,,,,,,,0.030675381334600613,,,,,,,,,,,,,,,,,,,,,,,,,0.018779956444761263,,,,,0.022027246126499887,,,0.014417853219339747,0.01635452379087086,,,,,,,,,,,,,0.05391443668039339,0.012090400985561682,,,,,,,,,,,,,,,,0.022027246126499887,0.024180801971123364,,,,,,,,,,,,,,,0.026957218340196695,,,,,,,,,,,,,,,,,,,,,,0.026957218340196695,0.03087035743032294,,,,,,,0.03087035743032294,,,,,,,,,,,,,,,,,,,,,,,,,0.03087035743032294,,,,,,,0.01357810742179753,,0.03087035743032294,,,,,,,,,0.02026766288099711,0.01635452379087086,,0.018779956444761263,,,0.022027246126499887,,,,,,,,,,,,,0.018779956444761263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022027246126499887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01749124651192378,,,,,,,0.026957218340196695,0.037559912889522526,0.07511982577904505,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.03087035743032294,0.03087035743032294,0.037559912889522526,0.037559912889522526,0.03087035743032294,0.037559912889522526,0.03087035743032294,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.037559912889522526,0.037559912889522526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,0.036243631243767296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09067800739171261,,,,,,,,,,0.027033474786262023,,,,,,,,,,,,,,,0.022669501847928153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030664732107882862,,,,,,,,,,,,,,,,,,,,,,0.03521241833392737,,,,,,,,,,,,,,,,,,,,,,,0.03800186790186958,,,,,,,,,,,,,,,,,,,,,0.03800186790186958,0.041301086487187284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041301086487187284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0505447843878688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07042483666785473,0.05788192018185551,0.05788192018185551,0.05788192018185551,0.0505447843878688,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,0.07042483666785473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.023050109108867078,,,,,0.023050109108867078,0.024440593359235555,,,,,,,,,0.0314842437214628,,,,,,,,,,,0.039649043027699796,,,,,,,,,,,,,,,,,,,,,,0.06760784320114055,,,,,,,,,0.02943814282356755,,,,,,,,,,,,,,0.021762721774011028,,,,,,0.04852299301235405,,,,,,,,,,,0.043525443548022055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02943814282356755,,,,,,0.055566643374581295,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039649043027699796,,,,,,,,,,,0.0364817931857948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06760784320114055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043525443548022055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06760784320114055,0.055566643374581295,0.04852299301235405,0.06760784320114055,0.06760784320114055,0.055566643374581295,0.06760784320114055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.018007897741302403,,,,,0.03601579548260481,0.03818842712380555,,,,0.027182723432825476,,,,,0.024597065407392815,,,,,,,,,,,,,,,,,,,,,,,,,,0.024597065407392815,,,0.03400425277189223,,,,0.026409313750445525,,,,,,,,0.02027510608969652,,,,,,,,,,,,,,,0.017002126385946115,,,,,,,0.019094213561902777,,,,0.04919413081478563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030975814865390465,,,,,,,,0.04341144013639164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0379085882909016,,,,,,0.05281862750089105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024597065407392815,,,,,,,,,,,,,0.04341144013639164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05281862750089105,0.05281862750089105,0.04341144013639164,0.05281862750089105,0.05281862750089105,0.03400425277189223,0.05281862750089105,0.05281862750089105,0.05281862750089105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.01646436364919077,,,,,,,,,,0.012426387855005931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021027244873976822,,,0.03969045955327235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03969045955327235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024145658286121623,,,,,,0.031089602534301465,,,,,,,,,,,,,,,,,,,,0.017457566685168253,,,,,,,,,,,,,,,,,0.028320745019785567,,,,,,,,,,,,,,,,,,,,,,,,,,0.03465928072311004,,,,,,,,,,,,,0.031089602534301465,,,0.03969045955327235,,,,,,,,,,,,0.024145658286121623,,,,,,,,,,,,,,0.031089602534301465,,,,,,,,,,,,,0.022488745515330574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03969045955327235,,,,,,,0.03969045955327235,0.03465928072311004,0.026271266208585126,0.03969045955327235,0.03465928072311004,0.04829131657224325,0.031089602534301465,0.04829131657224325,0.04829131657224325,0.03969045955327235,0.04829131657224325,0.03465928072311004,0.04829131657224325,0.04829131657224325,0.04829131657224325,0.04829131657224325,0.03969045955327235,0.04829131657224325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.027440606081984613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04720124169964261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04343070617356524,,,,,,,,,,0.0350454081232947,,,0.05819188895056084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037481242525550955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07496248505110191,,,,,,,,,,,,,,,0.06615076592212059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08048552762040541,,,,,,,,,,,,,,,,,,,0.051816004223835775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043785443680975214,,,,,,,,,,,,,,,,0.08048552762040541,0.06615076592212059,0.08048552762040541,0.08048552762040541,0.051816004223835775,0.05776546787185006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
