,tài,sản,ảo,trong,game,online,thuộc,về,ai,vàng,đắt,hơn,thật,việc,có,được,bảo,hộ,hay,không,vẫn,là,một,vấn,đề,mới,và,còn,nhiều,ý,kiến,khác,nhau,báo,thanh,niên,đã,cuộc,phỏng,ông,nguyễn,hưng,vụ,trưởng,thương,mại,điện,tử,bộ,–,những,cơ,quan,nghiên,cứu,bước,đầu,này,theo,bao,gồm,loại,nào,hiện,nay,các,chưa,đi,tới,khái,niệm,thống,nhất,hiểu,nghĩa,hẹp,đối,tượng,thế,giới,rộng,tên,miền,địa,chỉ,e,mail,ủng,coi,rất,mẻ,mặc,dù,thực,tế,ở,việt,nam,cũng,như,trên,mua,bán,diễn,ra,sôi,động,nhưng,cho,ít,nước,thừa,nhận,chính,thức,ban,hành,luật,vệ,quyền,sở,hữu,tuy,nhiên,quản,lý,nhà,thể,đứng,ngoài,bắt,tâm,căn,cứ,vào,yếu,tố,để,khẳng,định,hợp,pháp,quy,của,ptv,cần,phải,dựa,dân,sự,xét,xem,điều,163,vật,tiền,giấy,tờ,giá,181,xác,trị,bằng,chuyển,giao,dịch,chúng,tôi,trò,chơi,trực,tuyến,phẩm,với,lên,80,000,usd,mạng,internet,hằng,ngày,nhỏ,ta,nhanh,chóng,sâu,thấy,kịp,thời,văn,bản,phạm,nhằm,phát,huy,mặt,tích,cực,nói,chung,riêng,hạn,chế,tiêu,cá,nhân,đưa,đáng,nó,thông,thường,triển,khoa,học,công,nghệ,khiến,ngừng,mở,chẳng,cách,đây,vài,chục,năm,khi,nghĩ,rằng,cụm,từ,www,business,com,7,triệu,cùng,thị,trường,xuất,số,thủ,chuyên,nghiệp,cày,sau,đó,lấy,lại,kiếm,gì,bất,quá,đại,đa,mọi,người,bóng,đá,tennis,vận,viên,nghề,nghiêm,túc,đem,thu,nhập,cao,vậy,thì,họ,đồ,gian,hoặc,kém,bây,giờ,hoài,nghi,biết,đâu,thập,kỷ,bình,tại,vùng,lãnh,thổ,nhìn,đài,loan,hàn,quốc,đang,tiên,phong,ăp,cắp,bị,xử,hình,mỹ,cấm,khai,đặc,biệt,nếu,sẽ,tụt,hậu,so,trung,ngành,kinh,tiềm,năng,mạnh,tương,lai,dừng,mà,ích,lĩnh,vực,y,giáo,dục,trương,đình,anh,tổng,giám,đốc,fpt,telecom,chủ,mucho,cộng,đồng,chứ,cung,cấp,tôn,trọng,lợi,chất,dữ,liệu,máy,tính,thứ,dễ,dẫn,đến,tranh,chấp,phức,tạp,xảy,buộc,tự,giải,quyết,rõ,ràng,vòng,hệ,quả,tốt,lê,hồng,minh,tịch,hội,vinagame,ty,đoạn,mã,lập,trình,ảnh,dụng,điểm,đơn,vị,phần,mềm,võ,lâm,truyền,kỳ,hãng,kingsoft,vì,toàn,tách,rời,tham,gia,sử,mục,đích,trí,thôi,lệ,sách,nhạc,phim,dùng,cuối,phép,ví,dụ,sao,chép,doanh,chắc,chắn,chuyện,cả,chức,trả,phí,giáp,trách,nhiệm,cam,kết,2,do,bỏ,bạc,sức,mình,tạo,hai,qua,trao,đổi
10,0.028975189481337604,0.02357102367709026,,,,,,,,,,,,,0.011166362311822943,,,,,,,,,,,,0.02143110964795193,,,,,,,,,,,,,,,,,,,,,,0.03674339304409812,,,,,,,,,,0.03252991421766088,0.05526377270811035,0.05526377270811035,,,,,0.02143110964795193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029087251346025023,,0.029087251346025023,,,,,,,,,,,,,,,,,,,,,,,,0.02251039589686637,,,,,0.05526377270811035,0.03674339304409812,,,0.04983165372514078,0.0760081750872261,0.03451937032899459,0.03451937032899459,0.0760081750872261,0.0760081750872261,0.03926478204312798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0138839449598076,0.011294448845272415,,0.02053814674595393,,,,,,,,,,,0.010701097215496988,0.02787528253994065,,,,,,0.015332366053941435,,,,,0.02053814674595393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0557505650798813,,,,,,,,0.02787528253994065,,,,,,,,,,,,0.03762874945799764,,,,,,,,,0.052961115511939084,0.03521241833392737,,,0.04775533481992658,,,0.033081063231953145,,,0.03762874945799764,0.07284116779192501,0.060298251305925796,0.04371741761125756,0.04371741761125756,0.07284116779192501,0.10592223102387817,0.04775533481992658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.035075229372145515,0.028533344451214523,0.0158436839823148,,,,0.06032252819359147,,,,,,,,0.013517175430101457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051054567190660885,0.051054567190660885,0.07616621217590627,0.06689825117297568,,0.03937831721085265,,,0.06689825117297568,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06032252819359147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03521088320834608,,,,,,,,0.03521088320834608,,,,,,,,,,,,,,,,0.027249426611996128,,,,,,,,,,,,,,,,,,,,,,,0.05522200119316745,0.051054567190660885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.015059265127029887,0.016723888647998956,0.027384195661271905,,,,,,,,,,,0.01426812962066265,0.03716704338658753,,,,,,,,,,,,,,,,,,,,,0.046949891111903154,,,,,,,,,,,,,,0.028763283645995914,,,,,,,,,,,,,,,,,,0.05828989014834341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046949891111903154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05017166594399686,,,,,,,,,,0.044108084309270865,0.023664929570682284,0.07061482068258544,0.07061482068258544,0.05389093203458649,0.03716704338658753,0.08039766840790107,0.09712155705590002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8740940135031002,0.7235790156711096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.01042564508794377,0.01157807675630697,,,,,,,,,,0.04035453933346852,,,,,,,0.01805517023282198,,0.014152953280561325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04035453933346852,0.04035453933346852,0.03250377076977911,0.05565992428239305,0.04035453933346852,0.05565992428239305,0.04888718354948224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03250377076977911,,,,,,,,,0.03053636606026445,,,0.034734230268920904,,,0.04035453933346852,0.04035453933346852,,0.04888718354948224,0.04408184752608608,,,,,,,0.03730910679317526,0.02573103003686829,,,,,0.06723800103870002,0.05565992428239305,0.06723800103870002,0.06723800103870002,0.06723800103870002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.011295412848657031,0.009188704145306372,0.010204406632677328,,,,,,,,,,,,0.004352988697829283,,,,,0.007956515695819854,,0.006236894666010075,,,,,0.016709000742470996,,,,,,,,,,,,,,,,,,,,,,,,0.017550478156878862,,,0.016441301298687403,0.016441301298687403,,,,,,,,,,,0.008354500371235498,,,,,,,,,,,,,0.015306609949015991,0.016441301298687403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017783356316443753,0.017783356316443753,0.011339097982348738,,,,,,,,,,,,,,,,,,,,0.017783356316443753,,,,0.01074990974066718,0.015306609949015991,0.017550478156878862,,0.02154350461502607,0.01432369559346198,,,,,,,,,,,,,,,,,,,,0.03556671263288751,,0.013456703687574163,0.007219809021564086,0.02154350461502607,0.02154350461502607,,,,,,,,,,,,0.02154350461502607,0.024528102226139308,0.024528102226139308,0.029630305542477975,0.024528102226139308,0.029630305542477975,0.02154350461502607,0.024528102226139308,0.017783356316443753,0.029630305542477975,0.029630305542477975,0.015306609949015991,0.029630305542477975,0.049056204452278616,0.029630305542477975,0.05926061108495595,0.05926061108495595,0.029630305542477975,0.029630305542477975,0.024528102226139308,0.029630305542477975,0.029630305542477975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.018011604272182836,0.014652257961434486,0.00813594582875625,,,,,0.019102576806702038,,,,,,0.021457986961266908,0.0034706261239449694,,0.03661175622940312,0.04253586578392628,,0.006343708460180696,,0.004972659260737763,,,,,0.006661020566255329,,,,,0.013108605089494012,,,,,0.011420243783976445,,,0.012203918743134373,,,,,,,,,,,0.006996474400377385,,,,,,,,,,,,,,,0.013322041132510658,,,,,,,,,,,0.010110649013597303,,,,,,,,,,,0.039112379225465385,,,,,,,,,,,,0.013108605089494012,,,,,0.028357243855950853,,,,,,,0.013108605089494012,0.011420243783976445,,,,,0.018081264350231774,0.030976433396709135,0.018081264350231774,0.020221298027194606,0.021457986961266908,,,,,,,,,,,,,,,,0.028357243855950853,,0.024407837486268746,,0.017141747964847666,0.024407837486268746,,,0.017176578003872137,,,,,,,,,,,,,,,0.019556189612732693,,,,,,0.014178621927975426,0.013108605089494012,,,,,,0.009040632175115887,,,,,,,,,,0.017176578003872137,,,,,,,,,,,,,0.039112379225465385,,,,,,,,,0.047248325054221635,0.03435315600774427,0.047248325054221635,0.023624162527110817,0.019556189612732693,0.017176578003872137,0.015488216698354568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.017537614686072758,0.014266672225607261,,,,,,,,,,,,,,,,,,0.024707075055440602,,,,,,,0.02594292220541549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06689825117297568,0.06689825117297568,,,,,,,,,,0.07616621217590627,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047531051946944396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027249426611996128,,,,,,0.04447884421127667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047531051946944396,,,,,,,,,,,,,,,,,,0.051054567190660885,0.09200989615822107,0.09200989615822107,0.05522200119316745,0.09200989615822107,0.09200989615822107,0.09200989615822107,0.09200989615822107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,0.07061482068258544,,,,,,0.0285362592413253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636737797599021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08039766840790107,,,,,,,,,,,,,,,,,,,,,,,0.08039766840790107,,,,,,,,,,,,,,,,,,0.09712155705590002,0.08039766840790107,0.09712155705590002,0.09712155705590002,0.09712155705590002,0.09712155705590002,0.07061482068258544,0.09712155705590002,0.08039766840790107,0.09712155705590002,0.09712155705590002,0.09712155705590002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7481880270062005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.015146121774335566,0.012321216922115363,0.006841590810545028,,0.02736636324218011,0.017004273341050008,,,,,,,0.023845864151595033,,0.005836962117543812,,,,,,,0.008363108756695329,0.01441465169771281,,,,0.011202625497793054,,,,,,,,,,0.019206773636687654,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02888788118833041,,,,,0.023845864151595033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023845864151595033,,0.019206773636687654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023845864151595033,,,,,,0.011766797855180148,,,,,,0.019206773636687654,,,,,,0.018044216308338083,,,0.020524772431635082,,,,,,,,,,,0.009681107551642752,,,,0.015204699567240354,0.03288995525777771,,,0.03288995525777771,,,,,,,,,,,,,,,,,0.020524772431635082,,,,,,,,,,,,,,,,,,0.022046290377785382,,,,,,,,,,,,,,,,,,,,,0.039731546068322736,0.039731546068322736,0.039731546068322736,0.039731546068322736,0.039731546068322736,0.02888788118833041,0.039731546068322736,0.02888788118833041,0.02888788118833041,0.039731546068322736,0.02888788118833041,0.039731546068322736,0.02888788118833041,0.020524772431635082,0.039731546068322736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.08600857018970891,,,,,,,,,,,,,,,,,0.05256811218494206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14988828895288306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11342078822383936,,,,,,,,,,,,,,0.060852676038897296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12901285528456335,0.16373257652546255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,0.0285362592413253,,,,,0.052159380672596824,,,,,,,,,,,,,,,,,,,,0.05017166594399686,,,,,,,,,,,,,,,,,,0.05389093203458649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636737797599021,,,,,,,,,,,,,,,0.05389093203458649,,,,,,,,,,,,,,,,,,,,0.16079533681580213,,,,,,,,,,,,,,,,,,,,,,,,0.1273475595198042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05017166594399686,,,,0.16079533681580213,0.16079533681580213,0.09712155705590002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,0.024531785686306297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0345159403751951,,,,,,,,,,,,,,,,,,,,,,,,,,0.04987920180041336,,,,,,,,0.06466911844150379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05292970117112504,0.02839791548481874,,,,0.04460045206390504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08473778481910253,,,,,,,,,,,,,0.11654586846708002,0.09647720208948128,0.11654586846708002,0.036271202956685046,0.09647720208948128,0.09647720208948128,0.09647720208948128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,0.009172369041854561,,,,,,,0.013142028046235515,,,,,0.03520825156449245,,0.045395241867376354,,,,,,,,,,,,,,,,,,,,,,0.018490682343854516,,,,,,,,,,,,,,,,,,,,,,,,,,0.026721000964507153,,,,,,,,,,,,,0.04093314413136564,,,,,,,,,,,,,,,,,0.045395241867376354,,,,,,,,,,,,,,,,0.045395241867376354,0.045395241867376354,,,,0.023893099319949127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015213169009724324,,,,0.023893099319949127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045395241867376354,,,,,0.03225321382114084,,,,,,,,,0.051684215405079253,0.051684215405079253,0.051684215405079253,0.06243528667879287,0.06243528667879287,0.051684215405079253,0.051684215405079253,0.051684215405079253,0.06243528667879287,0.06243528667879287,0.06243528667879287,0.06243528667879287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,0.1505149978319906,0.1870470067515501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3177666930716345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4370470067515501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,0.019421290042837495,,,,,,,,,,0.008284720424900893,,,,,,,0.023740437760941577,0.06137851690639003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0482701952907226,,,,,,,,0.03129150892330829,,,,,,,,,0.04100215394472703,,,,,,,,,,,,,,0.033845742666780046,,,,,,,,,,,,,,,,,,,,0.021580863901889534,,,,,,,,,,,,,,,,,,,,,,0.02726122709723409,,,,,,,,,,,,,,,,,,,0.02561114572796373,0.02748185369498588,,,,0.04316172780377907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04100215394472703,0.03697187211865283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08200430788945406,,,0.04100215394472703,,,0.05826387012851249,,,,,,,,0.046682517140071586,,0.035101164151630684,,,,,,0.046682517140071586,,,,,,,,0.02726122709723409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,0.01114925909866597,,0.02229851819733194,,,,,,,0.10719689121053474,,,0.0095120864137751,,,,,,,,,,,,,,,,,0.03592728802305766,,,,,,,,,,,,,,,,,,,0.019175522430663942,,,,,,,,,,,,,,,0.018256130440847937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031299927407935434,,,,,,0.033447777295997905,0.05359844560526737,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038859926765562276,,,,,,,,,,,,,,,,,0.02940538953951391,,,,,,,,,,,,,,,0.04732985914136457,,,,,,,,,,,,,,,,,,,,0.04707654712172363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04707654712172363,0.033447777295997905,,0.033447777295997905,0.042449186506601407,,,,,,,0.020150668309269468,,,,,,,,,,,,,,,0.04707654712172363,0.038859926765562276,0.05359844560526737,0.05359844560526737,0.06474770470393335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.009658396493779201,0.00785700789236342,0.008725507120695107,0.007143703215983976,,,,0.030730232254259797,,,,,,0.01150645677633153,0.003722120770607648,,,,,,,0.0053329968883274554,,0.016610551241713595,0.016610551241713595,,0.007143703215983976,,0.018421257569370117,,,0.014058504009022563,,,,,,,,,,,,,,,,,,,,,,,,,,0.014058504009022563,,,,,0.016610551241713595,,,0.014287406431967952,,0.02097330480206115,,,,,,,,,,,0.01308826068104266,,,,,,,,,,0.016610551241713595,,,,,,,,,,,0.014058504009022563,,,,,,,,0.015206058299567848,,,0.018421257569370117,,0.012247797681366041,,,0.015206058299567848,0.015206058299567848,0.019391500897350016,,,,,,,,,,0.009695750448675008,0.02097330480206115,,,,,,,,,,,,,0.01838390361447431,,,,,,,,,,,0.016610551241713595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018421257569370117,,,,,,,0.02097330480206115,0.015206058299567848,,,,,,,,,,,,,,,,,,,,0.016610551241713595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018421257569370117,0.01308826068104266,,0.01308826068104266,,,,,,,,0.015770088242036975,,,,,,,,,,,,,,0.012247797681366041,,,,,,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.02097330480206115,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.025336058362408702,0.018421257569370117,0.018421257569370117,0.018421257569370117,0.016610551241713595,0.025336058362408702,0.025336058362408702,0.025336058362408702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
