,tuàn,trước,tại,tp,hồ,chí,minh,nokia,việt,nam,chính,thức,ra,thông,báo,về,kết,quả,chương,trình,sáng,tạo,điệp,tình,yêu,mang,tên,cảm,hứng,mãi,thăng,hoa,được,tổ,chức,trên,website,của,www,com,vn,ecard,từ,20,1,2006,đến,16,2,trong,một,thời,gian,rất,ngắn,nhưng,cuộc,thi,đã,nhận,sự,ủng,hộ,nhiệt,người,tiêu,dùng,toàn,quốc,vì,những,ý,nghĩa,tốt,đẹp,nó,lấy,bộ,sưu,tập,l’amour,tham,gia,ở,mọi,lứa,tuổi,miền,đưa,và,có,dành,cho,để,với,đôi,ngày,nào,cũng,thể,là,ban,ghi,5000,lượt,bạn,dự,gần,7000,dựa,công,ty,hàng,đầu,thế,giới,truyền,di,động,thúc,đẩy,tăng,trưởng,bền,vững,ngành,liên,nhau,tin,quan,trọng,con,bằng,sản,phẩm,dễ,sử,dụng,như,điện,thoại,các,thiết,bị,giải,pháp,xử,lý,hình,ảnh,trò,chơi,đa,phương,tiện,doanh,nghiệp,cung,cấp,dịch,vụ,nhà,điều,hành,mạng,số,ngàn,bài,gửi,trực,tiếp,tiến,lựa,chọn,trưng,bày,2989,nhất,này,nhiều,bình,đoạt,thưởng,hệ,thống,9537,truy,cập,trang,web,thích,mời,diễn,nghệ,thuật,“cảm,hoa”,sân,vận,lư,hcm,22,vừa,rồi,thiệu,lần,nữa,khẳng,định,vị,dẫn,mình,phân,đoạn,thị,trường,cao,phổ,trang…,hơn,50,phần,–,theo,kê,mới,gfk,đặc,biệt,dòng,dạng,phục,nhu,cầu,khác,giá,cả,hợp,vẫn,đang,nhãn,hiệu,hiện,nay,xin,chúc,mừng,sau,đây,qua,danh,sách,“thông,yêu”,01,7380trần,ngọc,hưởng,mã,15số,4366số,cmnd,311613174,sinh,05,1981đc,13,q1,p,11,q,gò,vấp,hcmgiải,nhì,7370nguyễn,tuấn,anh,110số,2914số,023653134,15,1976đc,d492,45,dương,đức,hiển,tây,thạnh,tân,phú,ba,7360huỳnh,quang,2034số,2630số,310894803,12,04,1973đc,b44,trần,thiện,chánh,10,khuyến,khích,phiếu,giảm,khi,mua,trị,500,000,vnđ1,trương,2875số,2614số,022722269,09,1967đc,14,đào,tấn,5,hcm2,nguyễn,văn,tâm,2952số,2548số,250632689,27,1986đc,p611,ktx,135a,hưng,đạo,hcm3,2969số,2503số,361824373,02,03,40,3,kỳ,quý,kp4,hòa,a,hcm4,võ,xuân,thủy,1432số,2477số,023706671,1982đc,30b3,lê,lai,hcm5,2879số,2196số,024425007,06,1951đc,146,đường,sơn,“sáng,hoa”trên,7360,uyên,250422000,1979,đc,59,thọ,17,mai,thanh,lýsố,250418926,1979đc,120b,28,hậu,giang,vũ,mộngsố,250482907,08,56,mỹ,đơn,lâm,đồng3,hoàngsố,361739063,25,1975đc,220,50a,8a,xô,viết,tĩnh,f,21,quyềnsố,310840469,23,1972đc,32,kp,8,hiệp,thủ,phươngsố,023681037,1980đc,251,7,sẽ,thư,bảo,đảm,hoặc,trao,sắp,tới,chi,tiết,xem,thêm
10,,,,,,,,,,,,,,,,0.03895973401047272,,,,,,,,,,,,,,,,,,0.03085846572092958,0.033090025375283355,0.02892540082167335,0.03895973401047272,,,,,,,,,,,,,0.043124358564082726,,,,,,,,0.07145880048707504,0.02892540082167335,,,,,,,,,,,,,,,0.0489940671992721,,,,,,,,,,,,,,,,0.03085846572092958,,,,,,,,,,,,0.03572940024353752,,,,,0.07791946802094545,,,,,,0.0489940671992721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043124358564082726,,0.024315310882797304,0.05902840038807147,0.08624871712816545,0.05902840038807147,0.05902840038807147,0.05902840038807147,0.0489940671992721,0.043124358564082726,0.01889106763287398,0.0489940671992721,0.0489940671992721,0.05902840038807147,0.02892540082167335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,0.038050904615367115,,,,,,0.03152594139135663,0.029197081213485312,,,,,,,,,,,,,0.024017926535377036,,,,,0.024017926535377036,,,,,,,,,,,,,,,,,,,,0.06305188278271326,0.025522412489711783,,,,,,0.051044824979423566,,,,,,0.058394162426970625,,,,,,,,,,,0.03152594139135663,0.038050904615367115,,,,,,,,0.03152594139135663,,,0.038050904615367115,,,,,,,,,,,,,0.03437623589159358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02722805798905551,,,,,,,,,,,,,,,,,,,0.038050904615367115,,,,0.07610180923073423,,,,0.043230059293475384,0.038050904615367115,0.05000576726348995,,,,0.025522412489711783,0.05208388269535718,0.06875247178318716,0.030328206266990475,0.038050904615367115,0.038050904615367115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,0.03140805777703151,,,,,,,,,0.03818079850994233,,0.041226231050235596,,,,,,,,,,,,,0.03140805777703151,,,,,,,,,,,,,,,,,,,0.056531615999160116,0.041226231050235596,0.03337546248654618,0.0497588752662493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03560592198568798,,,0.041226231050235596,,,,,,0.056531615999160116,,,,0.056531615999160116,,0.029648154293928627,0.041226231050235596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03818079850994233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021797385730239212,,,,0.03337546248654618,,,0.019829981020724544,,,0.056531615999160116,0.0497588752662493,0.06810969275546709,0.06810969275546709,0.06810969275546709,0.0497588752662493,0.0497588752662493,0.06810969275546709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,0.026952724102551704,0.012390849012217976,,,,,,,,,,,,,,,,0.020681265859552093,,,,,,,,,0.020681265859552093,0.024349833756545453,0.024349833756545453,0.024349833756545453,0.0510380938876762,0.03857308215116197,0.04136253171910419,,,,,,,,,,,,0.026952724102551704,,0.026952724102551704,,,,,,,,,0.022330875152210945,0.018078375513545845,,,,,,,,,0.026952724102551704,,,,,,,,,,0.024349833756545453,,,,0.022330875152210945,,,,,,,,0.019286541075580987,0.022330875152210945,,,,,,0.011806917270546238,,,,,0.022330875152210945,,,,0.022330875152210945,0.048699667513090905,,,,,,,,,,,,0.020681265859552093,,,,,,,,,,,,,,,,,,,,,,,0.020681265859552093,,,,,,,,,,,,,,,,,,,,,,,,,,0.026952724102551704,,,,,,0.011806917270546238,0.03062129199954506,0.03062129199954506,,,,,0.010741239719559127,,,,,,,,,,,0.03689275024254467,0.03689275024254467,0.03062129199954506,0.03689275024254467,0.03689275024254467,0.03689275024254467,0.03689275024254467,0.03689275024254467,0.03689275024254467,0.026952724102551704,0.03689275024254467,0.03689275024254467,0.03689275024254467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.01990355010649972,,,,,0.007570744779835619,0.02261264639966405,0.01990355010649972,,,,0.025126446221625208,,,,,0.01649049242009424,0.015272319403976933,,,,,,0.02261264639966405,0.01990355010649972,0.01649049242009424,0.015272319403976933,0.01798141569714126,0.01798141569714126,0.01798141569714126,,,,0.013350184994618472,,0.025126446221625208,,,,,0.03596283139428252,,,,0.03980710021299944,,,,0.02261264639966405,0.01990355010649972,,,,,,,,,,,,,,,,,,,,,,,,,,0.01798141569714126,0.01990355010649972,0.01990355010649972,0.01990355010649972,,,,0.01990355010649972,,,,,,,,,,0.03298098484018848,,,,,,,,,,,,,,,,,,,0.02261264639966405,0.02261264639966405,0.02261264639966405,0.02261264639966405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01990355010649972,0.02261264639966405,0.02261264639966405,,,,0.02261264639966405,,,,,,,,,,,,,,,,,,,0.013350184994618472,,,,,,,0.01990355010649972,,,,,,,,,,,,,,,,,,,,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.02261264639966405,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.030544638807953866,0.027243877102186835,0.027243877102186835,0.02261264639966405,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.009150165424407122,0.027243877102186835,0.027243877102186835,0.027243877102186835,0.027243877102186835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,0.011444149085798027,,,,,,0.018990918655879516,,,,,,,,,,,,,,,,,,,0.018990918655879516,,,,,0.018990918655879516,,,,,,,0.027181209774748413,,,,,,,,,,,,,,,,,,,,0.020180512201167455,0.03418190734832937,0.03418190734832937,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02492748854200292,,,,,,0.030086761788894925,,,,,,,,,,,,,,,,,0.02492748854200292,0.023086064215313968,,,,,,,,,0.03418190734832937,,,,,,0.03418190734832937,0.03418190734832937,,,,,0.018990918655879516,0.018990918655879516,0.023086064215313968,,,,,,0.03418190734832937,,,,,0.030086761788894925,,,,,,,,0.03418190734832937,,,,,0.016964170383346956,,,,,,,0.030086761788894925,0.013179814627586498,,,,,,0.027181209774748413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03418190734832937,,,,,,,,,,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.030086761788894925,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,0.04118260492191033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05624916334445573,,,,,,0.07100952193067993,0.04025017267947337,0.04316090266341307,,0.05081704436148616,,0.046603565535048935,,,,,,,,,,,,,,,,,,,,0.0377287836804435,,,,,,0.0377287836804435,,,,,,,,,,,,,,,,,,,,,,,,,,0.046603565535048935,,,,,,,,,,,0.046603565535048935,,,,0.046603565535048935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04316090266341307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024640522999400845,,,,0.0377287836804435,,0.05081704436148616,0.022416500284297307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06390530504252882,0.07699356572357148,0.07699356572357148,0.07699356572357148,0.07699356572357148,0.07699356572357148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,0.4920984106893152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0718820073061255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,0.04963503806292503,0.04963503806292503,,,,,,,,,0.040830475110140964,,,0.04338810123251003,,,0.05359410036530628,,0.05359410036530628,0.05359410036530628,,,,,,,,,,,,,,,,,,,,,,,0.04338810123251003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04628769858139437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028336601449310973,,,,0.04338810123251003,,0.05843960101570909,0.025778975326941907,0.06468653784612409,,,,,,,0.06468653784612409,0.06468653784612409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06468653784612409,0.06468653784612409,0.08854260058210722,0.08854260058210722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,0.4920984106893152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0718820073061255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.01491207305119137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03248127294867047,0.03248127294867047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017173697848067257,,,,,,,,0.023359151867943764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024745742490994524,0.024745742490994524,,,,0.02805315065539053,,,,,,,,,,,,,,,,,,,,,0.022104828075270276,,,,,,,,0.017173697848067257,,,,0.052591637857587914,,,0.015623621410267822,,,,0.0392039623309843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030081841250257594,,,,,,,,0.03604610621736139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06016368250051519,0.05366218217097407,0.044540061090247364,0.05366218217097407,0.026295818928793957,0.05366218217097407,0.05366218217097407,0.018931029574663822,0.05366218217097407,0.018931029574663822,0.044540061090247364,0.044540061090247364,0.044540061090247364,0.05366218217097407,0.024745742490994524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6468653784612409,0.4963503806292503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.017492963311366554,,,,0.0144734826673328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016668589087829984,,,,,,,,0.02267211798947483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024017926535377036,0.024017926535377036,,,,,,,,,,,,,,,,,,,,,,,,,0.021454686073056443,,,,,,,,0.016668589087829984,,,,,,,0.015164103133495237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03498592662273311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029197081213485312,,,,0.025522412489711783,,,0.018374234587173712,,0.018374234587173712,,,,,0.024017926535377036,0.038050904615367115,,0.038050904615367115,0.038050904615367115,0.03437623589159358,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.05208388269535718,0.043230059293475384,0.038050904615367115,0.05208388269535718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3309002537528335,,,,,,,,,,,,,,,,,,0.48994067199272096,0.38959734010472724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,0.018023053108680694,,,0.0392039623309843,0.01491207305119137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017173697848067257,,,,,,,,0.023359151867943764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024745742490994524,0.024745742490994524,,,,,,,,,,,,,,,,,,,,,,,,,0.022104828075270276,,,,,,,,0.017173697848067257,,,,,,,0.015623621410267822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03604610621736139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030081841250257594,,,,0.026295818928793957,,,0.018931029574663822,,0.018931029574663822,,,,,0.024745742490994524,,,,,0.03541794000952066,,,,,,,,,,,,,,,,,0.03541794000952066,0.044540061090247364,0.05366218217097407,0.05366218217097407,0.044540061090247364,0.05366218217097407,0.05366218217097407,0.05366218217097407,0.030081841250257594,0.05366218217097407,0.05366218217097407,0.05366218217097407,0.044540061090247364,0.05366218217097407,0.044540061090247364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4963503806292503,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4963503806292503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.03130319750455068,,,,0.02589991635206922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05641484248979607,0.0522474084872895,,,,,,,,,,,,,,,,,,,,,0.042979447484358904,0.042979447484358904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1361821849392086,,,,,,,,,,,,,,,,,,,0.0522474084872895,,,,,,,,,,,,,,,,,,,0.06151536949022009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04872389324357302,0.07735905347253488,0.07735905347253488,0.07735905347253488,0.07735905347253488,0.07735905347253488,0.07735905347253488,0.07735905347253488,0.07735905347253488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7349110079890815,0.7349110079890815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
