,lo,ngại,trước,những,nguy,cơ,tiềm,ẩn,có,thể,gây,sụp,đổ,hệ,thống,rất,nhiều,quan,trường,học,dịch,vụ,internet,và,cả,người,dùng,cá,nhân,đã,trang,bị,cho,máy,tính,của,mình,một,vị,thần,hộ,mệnh,cái,tên,quen,thuộc,deep,freeze,với,sự,hiện,diện,dù,bạn,tàn,phá,nặng,nề,bởi,virus,spyware,hoặc,các,vọc,sĩ,quậy,tưng,registry,chỉnh,sửa,lại,thiết,lập,nhất,trọng,cài,đặt,thêm,phần,mềm,mang,hoại,thì,cũng,chẳng,gì,phải,buồn,phiền,chỉ,thao,tác,khởi,động,là,sẽ,ngay,làm,việc,ở,trạng,thái,sung,sức,như,thuở,ban,đầu,song,chính,vì,bành,trướng,mà,khiến,tay,chơi,ngứa,mắt,tung,ra,bí,kiếp,unfreezer,nhằm,hóa,giải,trong,thời,gian,chờ,đợi,theo,dõi,tập,tiếp,bộ,phim,v,s,xin,giới,thiệu,đến,đọc,chương,trình,đóng,băng,mới,mẻ,hơn,chức,năng,tương,tự,nhưng,phương,thức,linh,đó,recovery,genius,rg,cấu,hình,tối,thiểu,để,điều,hành,windows,98,trở,lên,pentium,iii,nhớ,ram,64,mb,20,không,đĩa,cứng,còn,trống,phân,vùng,muốn,được,bảo,vệ,tải,về,miễn,phí,phiên,bản,đầy,đủ,v6,1,tại,địa,www,zshare,net,download,rar,html,dung,lượng,nén,7,54,lúc,file,vào,thư,mục,nào,hạn,số,anti,cảnh,báo,phát,trojan,tr,slata,nấp,yzdll32,dll,đừng,quá,lắng,thực,chất,này,hoàn,toàn,vô,hại,nếu,tiêu,diệt,tất,hãy,lờ,đi,bằng,cách,tắt,chế,độ,khi,xong,tùy,ý,xử,lý,sau,mở,kích,hoạt,autorun,exe,giao,rồi,bấm,nút,install,hộp,thoại,tiên,xuất,hỏi,thi,ưu,hay,vừa,mất,lợi,ích,nên,cứ,no,bỏ,qua,thứ,hai,nội,khuyến,cáo,quét,chạy,scan,disk,dồn,mảnh,ổ,ổn,định,next,diễn,ba,đánh,dấu,i,agree,2,lần,liên,năm,thông,điệp,are,there,more,than,one,os,on,the,hard,khác,nhau,trên,yes,many,kiểm,mặc,is,only,kế,đưa,chọn,minimal,protect,thường,c,hđh,custom,protection,phép,nâng,cao,cửa,sổ,partition,information,miscellaneous,gt,password,nhập,mật,khẩu,quản,trị,tránh,tình,12345678,phía,bên,dưới,luôn,auto,recover,cmos,khôi,phục,prevent,hdd,o,ngăn,ngừa,xảy,cố,đáng,tiếc,bad,sector,chốc,lát,cùng,finish,bắt,tiến,tạo,điểm,sao,lưu,chuẩn,thay,đổi,hiệu,lực,khá,lâu,kiên,nhẫn,sử,dụng,start,programs,display,hint,when,startup,close,đôi,biểu,tượng,khay,đồng,hồ,check,đối,đơn,giản,settings,type,cung,cấp,3,hồi,biến,đây,đặc,biệt,ưa,thích,chủ,timer,chu,kỳ,ứng,ngày,giữ,bình,chưa,đích,hợp,apply,xác,nhận,points,thấy,duy,giờ,ghi,cụ,add,point,cần,cập,nhật,vá,select,partitions,mô,tả,description,mỗi,hủy,vậy,chuột,bất,lỡ,gặp,ưng,data,thế,hảo,df,nổi,bật,cản,tốc,chung,nền,mau,lẹ,vài,giây,gỡ,biết,khả,hẳn,nó,dễ,bài,giang,nay,hề,kíp,unrecovery
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11928031367991561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43309843995574215,0.43309843995574215,0.35784094103974684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34647875196459377,0.25105450102066124,0.34647875196459377,0.2862727528317975,0.34647875196459377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7156818820794937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8661968799114843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02552725051033061,,,,,,,,,,,,,,,,,,,,,,0.06910010746647435,0.07323937598229685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14313637641589874,,,,,,,,,,,,,,,,,,,0.06184504075161318,0.05019448384446945,,,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14313637641589874,,,0.14313637641589874,0.10334237554869496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,0.03976010455997187,0.04885547701206087,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04402281476392031,,,,,,0.03139816023597239,,,,,,,0.018144792049315104,,,,,,,,,0.024647103328019768,,,,,,,,,,,,,,,,,,,,,,,,,0.03486868069731405,,,,,,,,,,0.023036215911972916,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016285159004020288,,,,,,,,,,,,,,,,,,0.017179177986559217,0.01394291217901929,,,,,,,,,,,,,,0.02034427110619357,,,0.013253368186657288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03976010455997187,,,,,,,,0.028706215430193045,0.018144792049315104,0.03976010455997187,0.02034427110619357,0.04812204888397135,0.04812204888397135,0.03139816023597239,0.03139816023597239,0.04812204888397135,0.04812204888397135,0.04812204888397135,0.03976010455997187,0.04812204888397135,0.04812204888397135,0.04812204888397135,0.03486868069731405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255272505103306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,0.025768766979838823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03697065499202965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04709724035395858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025768766979838823,0.020914368268528938,,,,,,,,,,,,,,,,,,,,,,0.022011407381960155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04305932314528957,,,,,,,0.04709724035395858,,,,0.059640156839957804,,,,0.05230302104597108,,0.07218307332595703,0.04305932314528957,0.07218307332595703,0.059640156839957804,0.07218307332595703,0.04305932314528957,0.05230302104597108,0.07218307332595703,0.07218307332595703,0.07218307332595703,0.05230302104597108,0.07218307332595703,0.07218307332595703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05758342288872862,0.06103281331858071,,,,,,0.09419448070791717,,,,,,,,,,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041828736537057876,,,,,,,,,,,,,,,,,0.039760104559971865,,,,,,,,,,,,,,,,,,,0.0739413099840593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10460604209194216,,0.08611864629057914,,,,,0.10460604209194216,,,,,,,0.14436614665191405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,0.01776562800438577,0.028916439679979544,,,,,,,,,,,,,,0.01874092143988278,,,,,,,,,,,,0.022193750297665713,,,,,,,,,,,,,,,,,,0.007735530457675941,,,,,,0.026887749085112475,,,,,,,,,,,,,,,,0.020939426504992226,0.022193750297665713,,,,,,0.034252538439242614,,,,,,,,,,,0.01979431859925284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01874092143988278,0.015210449649839228,,,,,,,,,0.028916439679979544,,,,,,,,0.014458219839989772,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028916439679979544,0.03131587137839242,,,,,,,,,,,,,,,,,,,,,,,,,0.03131587137839242,,,,,,,0.034252538439242614,,,,,,,,0.03803856076070625,,,,,,,,,,,,,,,,0.03131587137839242,0.05249678060069602,0.05249678060069602,0.03803856076070625,0.03803856076070625,0.05249678060069602,0.026887749085112475,0.02513041735851591,0.028916439679979544,0.043374659519969314,0.028916439679979544,0.03803856076070625,0.05249678060069602,0.05249678060069602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.627636252551653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4146518864155125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023206591373027826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07074102276214943,,,,,,,,,,,,,,,,,,,,,,,,,0.06658125089299714,,,0.043374659519969314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09394761413517724,,0.13012397855990795,0.06658125089299714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10275761531772783,0.13012397855990795,0.10275761531772783,0.15749034180208807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09655942346948508,,,,,,,,,,,,,,,,,,,,,,,,0.05315392882036488,0.05633798152484373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03670163497843557,,,,,0.0406364443974649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050247116444257216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08694875142269279,,,,0.13326105844792066,0.11010490493530672,0.059857788491049516,0.0427925000590221,0.05315392882036488,0.13326105844792066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,0.023450628965789217,,,,,0.02929575039291874,0.031126050015345744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02764004298658974,,0.02612850055101375,,,0.010210900204132243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04521335073980025,,,,,,,,,,,,,,,,,,,,0.023450628965789217,,,,,,,,,,,,,,,,,,0.02473801630064527,0.02007779353778778,,,,,,,,,,,,,,,,,0.019084850188786497,,,0.057254550566359495,,,,,,,,,,,,,,,,0.03549182879234847,,,,,,,0.03549182879234847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057254550566359495,,,,,,,,,,,,,,,,,0.03549182879234847,0.033172150913241,,,,,,,,,,,,,,,,,,0.02225210003069149,0.033172150913241,0.057254550566359495,0.031126050015345744,0.057254550566359495,0.06929575039291874,0.057254550566359495,0.057254550566359495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,0.049144946456304614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01109880456970896,,,,,,,,,,,,,,,,,0.03184320694882472,,,,,,,,,,0.06223320713734728,,,,0.054577065439274174,0.054577065439274174,,,,,,,,,,,,0.044931467629867376,0.041488804758231516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03184320694882472,0.044931467629867376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022968425094219293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044931467629867376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024187065250751618,,,,,,,,,,,0.12446641427469456,0.07532146781838994,0.07532146781838994,0.07532146781838994,0.049144946456304614,0.07532146781838994,0.054577065439274174,0.049144946456304614,0.07532146781838994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03004352498542363,,0.028400544077188856,,,0.01109880456970896,,,,,,0.03857807477429181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03857807477429181,,,,0.054577065439274174,,,,,,,,,,,,,,,,,,,,,,,,0.054577065439274174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024187065250751618,0.03605668577526196,,0.03383266306015842,,,,,,,,,0.049144946456304614,,,,,0.049144946456304614,0.06223320713734728,0.06223320713734728,0.07532146781838994,0.07532146781838994,0.07532146781838994,0.06223320713734728,0.07532146781838994,0.06223320713734728,0.07532146781838994,0.07532146781838994,0.044931467629867376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,0.054390723972997344,,,,,,0.030856090744459497,,,,,,,,,,,,,,,,,,,,,,,,,0.03255002144821746,0.054390723972997344,,,0.027803883008791774,,,,,,,,,,,0.036368477613933865,,,,,,,,,,,,,,,,,,,,,,,,,0.0466997747267743,,,,,,,,,,,,,,,,,,,,0.034379605988175986,,,,,,0.030856090744459497,0.059491250973421374,0.06606697395280557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07533493495573618,0.07533493495573618,,,,,,,,,,,,,,,0.02511164498524539,,,,,0.027803883008791774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05022328997049078,,,,,,,,,0.059491250973421374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09117861893805097,0.054390723972997344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023206591373027826,,,,,,,,,,,,,,,,,,,,,,0.06281827951497668,0.06658125089299714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07074102276214943,,,,,,,,,,,0.04563134894951768,,,,,,,,,,,,,,,,,,,,,,0.04802488883336761,,,,,,,,,,,,,,,,,,,,,,0.09394761413517724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09394761413517724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050572954615207937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09394761413517724,0.11411568228211873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01343539500543716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06171218148891899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04095532896756019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03854703999068255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04095532896756019,0.02927907898775196,,,0.02927907898775196,0.04364756699110658,,,,,,,,,,,,,,,,0.059491250973421374,,,,,,,,,,,,,,0.054390723972997344,,0.09117861893805097,0.04364756699110658,0.0466997747267743,0.07533493495573618,0.09117861893805097,0.059491250973421374,0.059491250973421374,0.07533493495573618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,0.016750449261278014,,,,,0.020925535994941957,,,0.03229525052842874,,,,,,,,,,,,,,,,,0.01767001164331805,,,,,,,,,,,,,,,0.0197428878475641,,,,,0.007293500145808745,,,,,,,,,,,,,,,,,,,,,,0.0197428878475641,0.020925535994941957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03229525052842874,,0.01767001164331805,0.014341281098419843,,,,,,,,,,,,,,,,,,,,,,,0.04089610754739964,0.04089610754739964,,,,,,,,,,,,0.025351306280248904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015894357164779636,0.023694393509457855,,,0.04089610754739964,,,0.04089610754739964,,,,,,,,,,0.03229525052842874,,,,,,,,0.04089610754739964,,,,,,,,,,,,,,,,0.04949696456637053,0.035864928717237315,0.04949696456637053,0.04089610754739964,0.04089610754739964,0.04949696456637053,0.04949696456637053,0.04089610754739964,0.04949696456637053,0.04949696456637053,0.04949696456637053,0.04949696456637053,0.029526393013912845,0.04089610754739964,0.03229525052842874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
