,ngày,10,3,2006,đơn,vị,kinh,doanh,sản,phẩm,mạng,procurve,networking,của,hp,chính,thức,giới,thiệu,một,nhóm,thiết,bị,chuyển,mạch,lan,chuẩn,layer,4,mới,có,khả,năng,giúp,tăng,cường,tốc,độ,hiệu,suất,và,được,tích,hợp,thêm,tính,bật,tắt,nguồn,điện,qua,gigabit,power,over,ethernet,poe,lập,cho,thế,hệ,bộ,thông,minh,cao,cấp,dòng,5400,dạng,khung,3500,xếp,chồng,cùng,nhau,đạt,đến,tỷ,lệ,khoảng,từ,24,288,cổng,với,đồng,nhất,thời,gian,bảo,hành,vĩnh,viễn,cả,hai,đều,dựa,trên,nền,tảng,công,nghệ,provision,asic,thứ,của,kế,theo,yêu,cầu,cung,kiểm,soát,tình,trạng,hiện,tại,tất,cần,cũng,như,đáp,ứng,những,đòi,hỏi,dụng,trong,tương,lai,cấp,các,giải,pháp,mạng,nghiệp,bao,gồm,sản,phẩm,dịch,vụ,và,wan,kết,nối,dây,không,này,làm,“nổi,bật”,hơn,nữa,kiến,trúc,adaptive,edge,architecture,bằng,cách,nâng,để,thống,các,về,mật,di,động,sự,hội,tụ,khách,hàng,còn,phải,đắn,đo,lựa,chọn,giữa,hay,bởi,đang,đó,ở,mức,giá,mà,trước,đây,đã,từng,trả,chi,phí,bất,kỳ,dịp,bố,4200,6200,module,đa,phương,tiện,linh,hoạt,dùng,8100,phát,triển,phòng,thí,nghiệm,đem,gồm,sách,tuân,thủ,lại,người,quản,trị,phần,cứng,việc,truy,xuất,điều,tiết,lưu,lượng,vệ,phản,đối,mối,đe,dọa,ảnh,hưởng,trang,liên,tục,vận,khi,thể,chống,lỗi,tấn,ngoài,ví,dụ,nỗ,lực,chối,dịch,vụ,dos,–,denial,of,service,xử,lý,trình,phép,phân,gói,sâu,nhằm,kích,thích,tốn,nhiều,quả,mở,mỗi,100,1000,là,nhà,giải,pháp,tiêu,dung,nghiệp,tổ,chức,toàn,ty,trải,rộng,hạ,tầng,cntt,toán,hình,in,ấn,phục,gia,đình,năm,tài,thúc,vào,31,tháng,01,tổng,thu,879,đô,la,tin,tên,niêm,yết,thị,trường,chứng,khoán,new,york,nasdaq,hpq,web,www,com,loại,6,khe,12,đi,kèm,48,96,bổ,sung,ngõ,1u,cấu,tùy,đường,kiệm,sử,ích,manager,tự,tốt,identity,driven,đảm,đầu,tư,so,truyền,tập,bên,cạnh,interconnect,fabric,x2,dự,mặt,2006procurve,switch,5406zl,intelligent,48g,3500yl,24g,pwr,edgeprocurve,edgedự,4204vl,4202vl,72,4208vl,64g,8100fl,10gbe,mùa,hè,5412zl,96g,6200yl,mgbic,premium
10,,,,,,,,,0.007340653784259012,0.007340653784259012,0.02223067297591135,0.0030410573290453667,,,,0.01894762967652488,,,,,,,,,,,,,,0.014681307568518024,,0.005935576518122108,0.007369552920217909,,,,0.0082724808324134,0.007340653784259012,0.00537796164333666,0.007340653784259012,0.006206461624422111,0.004886110465957993,,,,0.004048128007122414,,,,,,,,,,,,0.016133884930009976,0.00947381483826244,0.0165449616648268,,,,0.006579295649185697,0.0030410573290453667,0.004886110465957993,0.0082724808324134,,,0.0082724808324134,,,,,,0.022334000042980286,,,,0.007340653784259012,,,,0.007340653784259012,,,,,0.0082724808324134,,,,,,,0.0082724808324134,0.01075592328667332,0.0082724808324134,0.0082724808324134,0.006579295649185697,0.00947381483826244,0.0082724808324134,0.013158591298371394,,0.011871153036244217,,,,,,0.00947381483826244,0.00947381483826244,,,0.011167000021490143,,,,,,,0.00947381483826244,0.005935576518122108,,,,,,,,,,,,,0.011167000021490143,,,,,,,,,,,0.0082724808324134,,,,,,,,,,,,,,,0.007340653784259012,0.00947381483826244,0.006579295649185697,,,,,,,,0.011167000021490143,0.011167000021490143,,,,,,,,,0.011167000021490143,,,,,,0.00947381483826244,,,,,,,,,,,,,,,,,,,,,,0.028123038421133773,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.028123038421133773,0.014061519210566887,0.028123038421133773,0.028123038421133773,0.028123038421133773,0.022334000042980286,0.011167000021490143,0.011167000021490143,0.014061519210566887,0.011167000021490143,0.011167000021490143,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.011167000021490143,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.014061519210566887,0.011167000021490143,0.014061519210566887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,0.013316857402547917,,,,,,,,0.014697618044873791,,,,,,,,,,0.0038420952913089256,0.01209894020141979,0.018176856989593742,0.016291589226555058,,,,,,,,,,,,,,,,,,,,,,,,0.018176856989593742,,,,,,,,,,,,0.036353713979187484,,,,,,,,,,0.027651619100832733,,,,,,,,,,0.032583178453110116,,,0.016291589226555058,,,,,,,,,,0.027651619100832733,0.027651619100832733,,,,,,0.023458970075697465,,,,,,,0.018176856989593742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018176856989593742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027651619100832733,,,,,,,,,,,,,,,,,,,,,0.023458970075697465,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.027651619100832733,0.034818999949975143,0.034818999949975143,0.06963799989995029,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.027651619100832733,0.027651619100832733,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.034818999949975143,0.034818999949975143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,0.009838255274445875,,,,,,,,,,,,,,,,,,,,0.013134041657121261,,0.008153547911730452,,,,0.01830506396959561,0.03248629759842286,,,0.0034333617496803167,,0.01624314879921143,,,0.00895755984554747,,,,,,,,,,,0.024709957494361164,0.02380034088966011,,,0.01830506396959561,,,,0.013458296264711409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01830506396959561,0.011900170444830055,0.01830506396959561,0.01830506396959561,,,,,,,,,,,,,,,,,,,0.024709957494361164,,,,,0.013134041657121261,,,,,,,,,,,,,,,,,,,,,,,,0.01830506396959561,,,,,,,,,,,,,,0.024709957494361164,,,,,,,0.01830506396959561,,,,,,,,,,,,,,,,,0.024709957494361164,,,0.020963334961261564,,,,,,0.020963334961261564,0.020963334961261564,,,,,,,,,,,,0.013134041657121261,,,,,,,,,,,,,,,,,0.04941991498872233,0.04941991498872233,,,,,,,,,,,,,,,,,,,,,0.024709957494361164,,,,,,,,,,,,,,,,,0.031114851019126723,0.024709957494361164,0.031114851019126723,0.06222970203825345,0.031114851019126723,0.031114851019126723,0.031114851019126723,0.031114851019126723,0.031114851019126723,0.031114851019126723,0.031114851019126723,0.024709957494361164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.0159802288830575,,,,,,,0.02181222838751249,0.02181222838751249,0.026422742737083203,0.018072569269755322,,,,,,,,,,,,,,,,,,,,0.01763714165384855,0.010949050052895178,,,,,,0.0159802288830575,,0.013831543048712133,0.014518728241703749,0.02181222838751249,0.01954990707186607,,,,0.028150764090836958,0.02458108590202839,,0.02458108590202839,0.047940686649172504,,,,0.02181222838751249,,,,,,,,,0.009036284634877661,0.014518728241703749,0.02458108590202839,,,0.02458108590202839,,,,,,,,,,,,,,,,,,,,,,,,,,0.02458108590202839,0.0159802288830575,0.02458108590202839,0.02458108590202839,,,,0.01954990707186607,,,,,,,0.013211371368541601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028150764090836958,0.028150764090836958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.019975286103821877,,,,,,,,,0.016514214210677003,,,,,,,,,,,,,,,,,,,,,0.02204642706731069,0.027372625132237944,,,,,,0.019975286103821877,,0.0057631429369633886,,0.027265285484390615,0.04887476767966517,,0.01503590402645468,,,,,,,,,,0.027265285484390615,,,,,,0.027265285484390615,0.0351884551135462,,,,,,,,,,,,,,,,,,,,0.024437383839832585,,,,,,,,,,,,,,,,,,,0.030726357377535488,0.024437383839832585,,0.04409285413462138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02204642706731069,,,,,,,,,,,,,,,,,,,,,,,,0.030726357377535488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04887476767966517,0.02204642706731069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351884551135462,,0.052228499924962715,0.052228499924962715,0.052228499924962715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,0.03180949973178905,,,,,,,0.02851028114647135,,,,,,,,,,,,,,,,,,,,,,,,,,0.00672366675979062,,,,,,,,,,,,,,,,,0.023304500454458855,,,,,,,0.013177915092529921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023304500454458855,,,0.02851028114647135,0.04105319763247056,,,,,,,,0.04105319763247056,0.019266583245789837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08553084343941406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.04839033342645728,0.0609332499124565,0.0609332499124565,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,0.02313418162311931,0.04626836324623862,0.04626836324623862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00977987892333181,,,,,,,,,0.02985687100543314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02313418162311931,,,,,,,,,,,,,,,,,,,,0.020734749924706437,,,,,0.01870605932983937,,,,0.02985687100543314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04146949984941287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03519296976469621,,,,,,,,,,,,,,,,,0.03519296976469621,0.07038593952939241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03519296976469621,,,0.03519296976469621,0.044315090845422914,0.044315090845422914,0.02985687100543314,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.03519296976469621,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.050494260966738036,,,0.050494260966738036,,,,0.03319252145925814,,,,,,,0.02974985858762228,0.04283811926866494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050494260966738036,,0.050494260966738036,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026839128603682576,,,,,,,,,,,,,,,,,,,,,,0.03319252145925814,,,,,,,,,,,,,,,,,0.026839128603682576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10098852193347607,0.0635825216477807,0.0635825216477807,0.050494260966738036,0.0635825216477807,0.050494260966738036,0.0635825216477807,0.0635825216477807,0.0635825216477807,0.0635825216477807,0.0635825216477807,0.0635825216477807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,0.02851028114647135,,,,,,,,,,,,,,,,0.025720831578529134,,,,,,,,,,0.00672366675979062,,,,0.04839033342645728,,,,,,,,,,,,,,,,,0.03180949973178905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023304500454458855,,,,,,,,,,,,,,,,,,,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.04839033342645728,0.04839033342645728,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,0.6842467475153124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.462397997898956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03248947146761575,,,,,,,,,,0.008493052749209204,,,,,,,,,,,,,,,0.0401804207138388,,,,,,,,,,0.02674502570840164,0.045280947714262824,0.0401804207138388,0.06112463169657762,,,,,,,,,,,,,,0.03601298671133223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12224926339315524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07696831567889242,0.07696831567889242,0.12224926339315524,0.07696831567889242,0.06112463169657762,0.06112463169657762,0.06112463169657762,0.06112463169657762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.031072667272611806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00896488901305416,,,,,,,,,,,0.06214533454522361,,,,,,,,,,,,,0.01757055345670656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025688777661053114,,,,,,,,,,,,,0.034294442104705516,,,,,,,,,,,,,,,,,,,,,0.034294442104705516,0.04241266630905206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038013708195295134,0.04779655592061076,0.04779655592061076,0.04241266630905206,0.038013708195295134,0.034294442104705516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08124433321660866,0.08124433321660866,0.08124433321660866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,0.019286483134724572,,,,,,,,,,,,,,,,,,,,0.01752260305033211,0.038572966269449144,0.019286483134724572,0.019286483134724572,,0.03397506010963081,,,,,,,,,,,,,,0.011128827740343095,0.01752260305033211,,,,,,,,,,0.019286483134724572,,,,,,,,,,,,,,0.01752260305033211,,0.02632510322630818,,0.029666827812792885,,,,,,,,,,,0.029666827812792885,,0.023594715431562496,0.02632510322630818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04257241088859995,0.05265020645261636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03397506010963081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03397506010963081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0400471724908612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0400471724908612,,,,,0.05042751716892952,0.05042751716892952,0.05042751716892952,0.05042751716892952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,0.014969176344371319,0.014969176344371319,,0.01240274361649875,,,,,,,,,,,,,,,,,,,,0.01210392074283724,0.02254216187360772,0.022771921612450487,,,,,,,0.006328156950391172,,,,,0.008255006132171196,,,0.01686937267786262,0.03863830365408994,,,,,,,,,,,,,,,0.006201371808249375,0.009963833107051592,,,,,,,,,,,,,,,,,,,,,,,0.01686937267786262,,,,0.014969176344371319,0.022771921612450487,0.022771921612450487,,,,,,,,,,,,,,,0.009066627409783453,0.03863830365408994,0.03863830365408994,,,,,,,0.01686937267786262,0.01931915182704497,,,,,,0.01931915182704497,,,,,,,,,,,,,,,,,,,,,,0.01686937267786262,,,,0.022771921612450487,,,,,,,,,,0.014969176344371319,,,,,,0.03373874535572524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029938352688742637,,,,,,,,,,,,,,,,,0.022771921612450487,,,,,,,,0.022771921612450487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022771921612450487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028674470547038353,0.028674470547038353,0.057348941094076705,0.057348941094076705,0.057348941094076705,0.028674470547038353,0.028674470547038353,0.028674470547038353,0.028674470547038353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,0.0055485958284336515,,,,,,,,0.010829823822538583,,0.017830017138934427,0.019624842487965352,0.019624842487965352,0.019624842487965352,,,,,,,,,,,,,0.0133934735712796,0.019624842487965352,,0.0056620351661394695,,,0.01200432890377741,,,,,,,,,,,,,,,,,0.015093649238087608,,,0.01200432890377741,0.0055485958284336515,0.017830017138934427,,0.0401804207138388,,,0.04074975446438508,0.04074975446438508,,,,,,,,,,,0.01200432890377741,0.0401804207138388,,,,,,,,,,,,,,,,,,,,,0.010829823822538583,,,,,,,,,,,,,,,,,,0.010829823822538583,,,,,,,,,,,,,,,,,,,,,0.021659647645077166,0.0133934735712796,,,,,,,,,,,,,,,,,,0.017285556897882342,0.01200432890377741,0.017285556897882342,,,,0.02037487723219254,,,,,,,,,0.02037487723219254,0.017285556897882342,,,,,,,,,,,,,,,0.017285556897882342,0.017285556897882342,,,,,0.02037487723219254,,0.01200432890377741,,,,0.01200432890377741,0.010829823822538583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02037487723219254,0.034571113795764684,,,,,0.017285556897882342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025656105226297472,0.025656105226297472,0.025656105226297472,0.025656105226297472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,0.012429066909044724,,,,,,,,,,0.0070282213826826255,,,,,,,,0.013717776841882207,,,,0.024858133818089448,0.024858133818089448,,,,0.019118622368244305,,0.013717776841882207,,,,,,,,,,0.003585955605221664,,,0.015205483278118055,,,,,,,0.019118622368244305,0.024858133818089448,,,,,,,,,0.03823724473648861,0.016965066523620828,,0.015205483278118055,0.0070282213826826255,,,,,,,,,,,,,,,,0.019118622368244305,,0.03041096655623611,0.016965066523620828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013717776841882207,0.016965066523620828,,,,,,,,,,,,,,,,,0.016965066523620828,,0.015205483278118055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025808177827443886,0.015205483278118055,0.03823724473648861,0.03823724473648861,0.033930133047241656,0.03041096655623611,0.027435553683764415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021895038737317636,,,,,,,,,,,,,,,,0.021895038737317636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025808177827443886,,0.025808177827443886,0.025808177827443886,,,,,,,,,,,,,,,,,,,,,,,0.03249773328664347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,0.0159802288830575,,,,,,,,,0.013211371368541601,0.009036284634877661,,,,,,,,0.01763714165384855,,0.014518728241703749,0.0159802288830575,0.0159802288830575,0.0159802288830575,,,,,,,,0.010949050052895178,,,,0.02458108590202839,0.02181222838751249,,,,,,,,0.012028723221163743,,,,,,0.0159802288830575,,,,,,0.0159802288830575,,,,,,0.01954990707186607,0.009036284634877661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013211371368541601,,,,,,,,,0.02458108590202839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03318194292099928,0.03318194292099928,,,,,,,,,,,,,,,,,,,,,,,,0.03318194292099928,,,,,,,,,,,,,,,,,,0.01954990707186607,0.02458108590202839,0.02458108590202839,0.02181222838751249,0.01954990707186607,0.01763714165384855,,0.03318194292099928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028150764090836958,,,,,,,,,,,,,,,,0.028150764090836958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041782799939970174,0.041782799939970174,0.041782799939970174,0.041782799939970174,0.03318194292099928,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,0.008690282894656502,,,,,,,,,0.03194646083037557,,,,,,,,,,,,,,,,,0.008690282894656502,,0.01870605932983937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008690282894656502,,,,,,,,,,,,,,,,0.016948727603242803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03519296976469621,,,0.05865494960782701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069115833082354795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023461979843130806,,,0.03519296976469621,,0.023461979843130806,,,,,,,,,,,0.03519296976469621,0.03519296976469621,,,,,,,,,,,,,,,,,0.011730989921565403,,,,,,,,,,,,,,,,,,,,,,,,,,0.011730989921565403,0.02954339389694861,0.044315090845422914,0.044315090845422914,0.17726036338169165,0.02954339389694861,0.08863018169084583,0.044315090845422914,0.02954339389694861,0.014771696948474305,0.02954339389694861,0.014771696948474305,0.014771696948474305,0.014771696948474305,0.02954339389694861,0.014771696948474305,0.044315090845422914,0.014771696948474305,0.014771696948474305,0.014771696948474305,0.014771696948474305,0.014771696948474305,0.02954339389694861,0.014771696948474305,0.014771696948474305,0.014771696948474305,0.014771696948474305
