,chào,hàng,bước,khởi,đầu,một,bộ,phim,tổng,giám,đốc,lê,thị,phương,thủy,tốt,nghiệp,đại,học,hợp,ngành,thư,viện,nhưng,gần,10,năm,nay,chị,lại,được,biết,đến,như,nữ,doanh,nhân,thành,đạt,với,thương,hiệu,toàn,mỹ,chuyên,sản,xuất,những,vật,dụng,bằng,inox,mới,đây,đã,bất,ngờ,làm,“chấn,động”,giới,điện,ảnh,cả,nước,khi,cho,động,thổ,xây,dựng,trường,mang,tên,“cánh,đồng,mơ,ước”,dream,field,studio,rộng,ha,chi,phí,tư,khoảng,20,triệu,usd,điều,gì,khiến,đang,phất,lên,mạnh,mẽ,số,2005,là,170,tỉ,mặt,bồn,bỗng,dưng,rẽ,ngang,sang,nghệ,thuật,thứ,bảy,mà,xem,ra,không,phải,chuyện,đùa,bởi,ngay,sau,buổi,lễ,long,trọng,diễn,ở,bình,dương,đội,ngũ,gia,thuộc,công,ty,sbs,từ,hàn,quốc,bay,đóng,đô,trên,lầu,7,của,tòa,nhà,landmark,5b,tôn,đức,thắng,quận,1,tphcm,bắt,tay,vào,việc,soạn,các,quy,chế,cụ,thể,để,kịp,bấm,máy,tiên,nhãn,trí,việt,media,dự,kiến,dài,100,tập,tháng,6,2006,đôi,mắt,to,ẩn,chứa,cái,nhìn,thông,minh,quyết,đoán,và,nụ,cười,đầy,lạc,quan,luôn,nở,môi,vị,chủ,tịch,hội,quản,trị,cổ,phần,truyền,tỏ,rất,tự,tin,nói,về,cuốn,hút,tâm,bên,cạnh,chính,tạo,nâng,cao,uy,tín,tôi,còn,tham,khá,nhiều,hoạt,tính,cộng,đi,cuộc,nghị,thảo,đàn,đó,nhận,thấy,thế,bây,giờ,tiện,chiến,lược,nhất,nó,bá,bản,sắc,văn,hóa,dân,tộc,cây,cầu,con,người,nhập,nền,xích,nhau,vốn,thích,giáo,dục,cách,bổ,sung,quả,có,hỏi,sao,kinh,ngon,trớn,chuyển,đâu,bỏ,chứ,phóng,viên,nam,hiện,dễ,kiếm,lợi,nhuận,liệu,quá,này,yếu,sử,chất,xám,ta,lực,lượng,trẻ,hệ,8x,nguồn,dồi,dào,chọn,đường,hạn,thiết,bị,móc,kế,hoạch,chúng,sẽ,“trồng,người”,qua,đào,gửi,tại,trong,vòng,ba,gối,hết,đợt,khác,bao,gồm,nhựa,chương,trình,hình,riêng,trước,truyện,tổ,chức,game,show,talk,cung,cấp,tất,đài,rủi,ro,nên,lẽ,dám,nghĩ,vừa,do,mua,sóng,chiếu,“giờ,vàng,việt”,liên,tiếp,gây,mất,niềm,khán,giả,tránh,vết,xe,đổ,đảo,ngược,thường,theo,kịch,xếp,lịch,phát,song,hành,cùng,đạo,chỉnh,tình,tiết,phản,ánh,vấn,đề,thời,sự,mỗi,ngày,chấp,nghiên,cứu,nhóm,bạn,xuyên,góp,ý,mạng,đình,cha,mẹ,ông,bà,cháu,xưa,sở,tra,“ăn”,món,mình,ngoài,nhờ,biên,viết,tưởng,rồi,nghề,đem,thăm,dò,tiến,đưa,bồi,dưỡng,thêm,a,tới,z,bốn,quay,kỹ,khu,nghỉ,hồ,bơi,sân,tennis,ôm,đồm,vậy,đủ,muốn,nơi,kết,du,hai,loại,diện,tích,dành,nội,cảnh,chiếm,70,30,ngoại,đa,tsn,thì,57,phụ,bếp,họ,chỉ,chú,cốt,mấy,ai,rảnh,thưởng,thức,đẹp,trời,trăng,mây,gió,vì,chừng,nào,hoàn,nếu,chậm,2007,360,định,tăng,720,24,cơ,hạ,tầng,nhanh,lòng,óc,khoa
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,0.03450980400142569,,0.01642341220054604,,,,,,,,,,,,,,,,,,,,0.04956130378462475,,,,,,,,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06065374126544257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022987357932511988,,,,,,,,,,,,,,,,,0.04225490200071284,0.04956130378462475,,,,,,,,,,,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03679767852945944,,,,,,,,,,,,,,0.04225490200071284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06945830421822662,,,,,,,0.08450980400142569,0.08450980400142569,0.06945830421822662,0.06065374126544257,0.06945830421822662,0.08450980400142569,0.06945830421822662,0.06945830421822662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,0.06739304585049173,,,,,,,,0.055068115316249715,,,,,,,,,,,,,,,,,,,,,,,,,0.06739304585049173,,,,,,,0.06739304585049173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025541508813902207,,,,,,,,,,,,,,,,,0.046949891111903154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0604520049278084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07717589357580736,0.0604520049278084,,,,,,,,,,,,,,0.0604520049278084,,,,,,,,,,,,,0.07717589357580736,,,,,,,,,,,,,,,,,,,0.0604520049278084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07668845333650152,,,,,,,,,,,,,,,,0.07717589357580736,0.07717589357580736,0.07717589357580736,0.09389978222380631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,0.1516343531636064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17364576054556655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1516343531636064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1516343531636064,0.2112745100035642,0.2112745100035642,0.2112745100035642,0.2112745100035642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04956130378462475,,,,,,,,,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045602241482243504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022987357932511988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04225490200071284,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05440680443502757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06065374126544257,,,,,,,,,,,,0.06065374126544257,0.12130748253088514,0.08450980400142569,0.06065374126544257,0.06945830421822662,0.08450980400142569,0.06945830421822662,0.08450980400142569,0.08450980400142569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,0.03345243502678131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049460731304570515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03841354727337531,0.045055730713295224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045055730713295224,,,0.045055730713295224,0.03841354727337531,0.045055730713295224,,,0.06314391292566056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045055730713295224,,,,,,,,,,,,,,,,,,,,,,,,,0.11027952957353193,0.03577754968348046,,,,,,,,,,,,,,,,,,,,,,0.06314391292566056,,,,,,,,,,,,,,,,,0.055139764786765966,,,,,0.06314391292566056,,,0.06314391292566056,0.07682709454675062,0.07682709454675062,0.07682709454675062,0.055139764786765966,0.07682709454675062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035365166050018444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09331344810068087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06500754153955822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07015729458806692,,,,,0.03164942146736036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08370277605388857,0.08370277605388857,0.039546524690217875,0.04185138802694428,0.13001508307911644,0.13001508307911644,0.1068589295665025,0.07624815966865346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,0.07359535705891888,,,0.010948941467030692,,,,,,,,,,,0.04043582751029504,,,,,,,,0.028169934667141894,,,,,,0.036271202956685046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02162677982900962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036271202956685046,,,,,,,,,,,,,,0.03304086918974983,,,,,,,,,,,,,,,,,0.04630553614548441,0.04043582751029504,,,,,,,,,,,,,,,,,,0.04630553614548441,,,,,0.02453178568630629,,,,,,,,,,,,,,,,,,,0.036271202956685046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013714749302522823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026236869767885668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04043582751029504,,,,,,,,,,,,,,,,,,,,,,0.017136827365761078,0.018135601478342523,,,,,0.05633986933428379,0.05633986933428379,0.030401494321495665,0.05633986933428379,0.036271202956685046,0.05633986933428379,0.05633986933428379,0.11267973866856758,0.05633986933428379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,0.012633394000420031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060546622541274624,0.060546622541274624,,,,,,,,,,,,,,,,,0.03812407983432673,,,,,,,,,,,,,,,,,0.05342946478325125,,,,,,,,,,,,,,,,,,,,0.017682583025009222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04185138802694428,,,,,,,,,,,,0.028305906561122647,,0.028305906561122647,,,,,,,,,,,0.07624815966865346,0.06500754153955822,0.03812407983432673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028305906561122647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05309200615603952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05342946478325125,0.05342946478325125,0.05342946478325125,0.06500754153955822,0.04665672405034044,0.03507864729403346,0.06500754153955822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,0.021897882934061384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04601307200190091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04906357137261258,,,,,,,,,,,,,,,,,,,,,,,0.08087165502059009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027429498605045646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034273654731522156,0.036271202956685046,,,,,,,,,,,,,,,,,,,,,0.08087165502059009,0.09261107229096882,0.08087165502059009,0.11267973866856758,0.11267973866856758,0.22535947733713516,0.11267973866856758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16520434594874914,0.07600373580373916,,0.05751634000237614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061329464215765725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061329464215765725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07600373580373916,,,,,,,,,,,,0.07600373580373916,,,,,,,,,0.14084967333570947,0.14084967333570947,0.11576384036371103,0.14084967333570947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.026284056092471024,0.024649860001018348,,0.011731008714675742,,,,,,,,,,,,,,,,,,,0.06036414571530405,0.035400931274731956,,,,,0.03886200316787683,,,,,,,,,,,,,,,,,,,,0.04961307444159044,,,,,0.024649860001018348,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03886200316787683,,,,,0.035400931274731956,,,,,,,,,,0.016419541380365704,,,,,,,,,,,,,,,,,,,,,,,0.035400931274731956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03886200316787683,0.026284056092471024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014694374252703025,,,,0.03886200316787683,,,,,,,,,0.043324100903887545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024649860001018348,,,,,,,,,,,,,0.043324100903887545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01836088646331544,,,,,,,,,,,,,,,,,0.04961307444159044,,,,,,,,,,,,,,,,0.06036414571530405,0.06036414571530405,0.043324100903887545,0.06036414571530405,0.06036414571530405,0.06036414571530405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,0.01990716630369217,,,,,,,,,,,,,,,,0.04209594195044038,,,,,,,0.027637722110450607,,,,,,0.03297382086971368,,,,,,,,,0.023851699788986973,0.023851699788986973,0.030037153808863484,,,,,,,0.027637722110450607,,,,,,,,,,,,0.02091503272813678,,,,,,,,,,,,,,,,,,,0.03297382086971368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03297382086971368,,,,,,,,,,,,,,0.022301623351187537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022301623351187537,,,,0.03675984319117731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04209594195044038,,,,0.027637722110450607,,,,,,,,,,,,0.027637722110450607,,,,,,,,,,,,,,,,,,,0.03675984319117731,0.04209594195044038,0.04209594195044038,0.03675984319117731,0.03675984319117731,0.051218063031167084,0.051218063031167084,0.051218063031167084,0.051218063031167084,0.04209594195044038,0.051218063031167084,0.051218063031167084,0.051218063031167084,0.03297382086971368,0.03297382086971368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03935530465182851,0.03935530465182851,,,,,,,,,,,0.03450980400142569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06945830421822662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06065374126544257,,,,0.045602241482243504,,,,,,0.04956130378462475,0.04225490200071284,0.04956130378462475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020572123953784237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06065374126544257,,,,,,,,,,,,,,,,,,,,,,0.025705241048641622,0.027203402217513786,,,,,,,,,,,,,,,,,,0.06065374126544257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08450980400142569,0.08450980400142569,0.08450980400142569,0.08450980400142569,0.08450980400142569,0.08450980400142569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.03969045955327235,0.031089602534301465,,,,,,0.009384806971740593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017457566685168253,,,,,,0.022488745515330574,0.022488745515330574,,,,,,,,,,,0.019719888000814676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013135633104292563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06217920506860293,0.056641490039571134,,,,,,,,,,,,,,,,,,,,,0.024145658286121623,,,,,,,,,,,,,,,,,,,,,,,,0.03969045955327235,,,,,,,,,,,,,,,0.01175549940216242,0.03465928072311004,,,,,,,,,,,,,,,,,,,,,,,,0.056641490039571134,,,,,,,,,0.022488745515330574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03465928072311004,,,,,,,,,,,,,,,0.031089602534301465,0.031089602534301465,0.014688709170652353,0.015544801267150733,,,,,,,,,,,,,,,,,,0.03465928072311004,,,,,,,,,,,,,,,,,,,,,,,,0.06931856144622008,,,,,,,,,,,,,,,,,0.03969045955327235,0.031089602534301465,0.06217920506860293,0.0965826331444865,0.0793809191065447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,0.046924034858702966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15544801267150732,0.14160372509892782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34659280723110036,,,0.17329640361555018,,,,,,,,,,,,,,,,,,,,,,,0.19845229776636175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
