,người,đẹp,phía,sau,ống,kính,thư,ký,làm,việc,với,diễn,viên,lam,trường,trong,phim,nữ,tướng,cướp,cứ,tưởng,rằng,riêng,cho,đạo,thật,dễ,dàng,và,nhàn,nhã,hãy,thử,lặn,lội,theo,đòan,lắng,nghe,nỗi,lòng,của,những,nàng,dâu,trăm,họ,đắng,ngọt,chua,cay,nghề,quay,có,đủ,một,lần,ghé,qua,bạn,sẽ,thấy,cô,xinh,đang,nhễ,nhại,mồ,hôi,túc,trực,bên,cạnh,chăm,chú,nhìn,vào,màn,hình,monitor,ghi,chép,liên,tục,chốc,lại,khệ,nệ,ôm,cuốn,kịch,bản,nặng,trịch,quấn,quýt,camera,miệng,không,ngừng,nhắc,thọai,hành,động,xuất,thế,đấy,công,hay,nói,đúng,hơn,là,bao,giờ,ngớt,bởi,lẽ,quán,xuyến,tất,cả,mọi,bếp,núc,nhớ,kỹ,càng,từng,chi,tiết,cảnh,quan,đến,raccord,phục,trang,hóa,nhở,các,bộ,phận,lưu,ý,vì,vai,trò,hầu,hết,đều,được,giao,đội,quân,tóc,dài,tâm,tình,chuyện,v,a,–,25,năm,lăn,lộn,chốn,đã,thốt,lên,“nỗi,niềm,biết,tỏ,cùng,ai,“,khởi,nghiệp,từ,dựng,hãng,giải,phóng,chị,rẽ,sang,để,học,hỏi,thêm,kinh,nghiệm,bắt,đầu,nhựa,về,đời,huy,thành,nay,trở,chuyên,lĩnh,vực,này,gì,n,t,tfs,cũng,cảm,xúc,tương,tự,khi,mệt,mỏi,nhưng,vẫn,đam,mê,10,rồi,bỏ,8,đi,gõ,trẻ,rốt,cuộc,bây,sống,chết,hậu,thôi,thì,lắm,đa,truân,mới,đá,vàng,hai,mùa,mưa,nắng,vui,ít,buồn,nhiều,dầm,sương,dãi,suốt,thường,ngày,mất,ngủ,triền,miên,chỉ,tiếng,hoặc,thức,trắng,sọan,đường,dây,sửa,đổi,trên,hiện,chuẩn,bị,phân,đọan,tiếp,sức,ảnh,hưởng,ra,vị,trí,thể,rõ,mấy,mà,sự,chính,đỡ,đần,rất,chữa,sai,sót,vụn,vặt,quá,trình,đòi,phải,tính,xác,tuyệt,đối,mỗi,thước,đắt,tiền,truyền,tập,mức,độ,lưỡng,cao,cường,căng,thẳng,số,lượng,bó,hẹp,khỏang,thời,gian,nhất,định,kỷ,niệm,vốn,chu,đáo,cẩn,thận,phần,thái,bối,luôn,riết,quen,gặp,mặt,khỏi,tốn,đốc,thúc,đất,gia,ròng,rã,3,trời,tới,phen,hú,vía,ở,đà,lạt,xe,chạy,ngon,trớn,bỗng,thắng,gấp,lật,2,vòng,dừng,hồn,mây,còn,thầm,khấn,vái,ơn,phật,thương,xót,tai,nạn,“làm,cực,vui”,mình,như,vậy,cánh,đồng,hoang,tay,cố,hồng,sến,lũ,nên,dậy,4,sáng,tắc,ráng,chỗ,xung,quanh,sợ,tòan,nước,giữa,dòng,giác,đó,rủi,ro,hài,hước,kể,nấy,cười,chảy,mắt,ổng,đâu,dặn,chọn,băng,sải,buớc,sát,ông,ta,tìm,”giải,quyết,riêng”,nhanh,dấn,bước,cuối,quýnh,quáng,la,”mày,tao,khác,lúc,ấy,chợt,hiểu,ngượng,ngùng,thối,lui,giới,đáng
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05938295579775852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07346495216009881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10691738718688013,0.10691738718688013,,0.12292568346466932,,,,,0.15029204670684942,0.15029204670684942,0.15029204670684942,0.12292568346466932,0.15029204670684942,0.10691738718688013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,0.01765439226419848,,,,,,,,,,0.02184093172327262,,,,,,,,,,,,0.02184093172327262,,,,,,,,,,,,,,,,,,0.037782162396541565,,0.02027358180495676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023650304415991894,,,,,0.03178625024474815,0.03178625024474815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03654547346246926,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03178625024474815,,,,,,,,,,,,,,,,,,,,0.028409527633713006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03654547346246926,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03178625024474815,,,,,,,,,,,,,0.03178625024474815,0.04468141929122551,0.08936283858245102,0.04468141929122551,0.04468141929122551,0.04468141929122551,0.04468141929122551,0.04468141929122551,0.03178625024474815,0.04468141929122551,0.04468141929122551,0.03654547346246926,0.04468141929122551,0.03654547346246926,0.04468141929122551,0.03178625024474815,0.03654547346246926,0.04468141929122551,0.03654547346246926,0.04468141929122551,0.04468141929122551,0.04468141929122551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,0.021687329759984657,0.021687329759984657,,,,,,,,,0.018088182212365345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031771363833455406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036732476080049405,,,,,,,,,0.047779660111244605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047779660111244605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,,,,,,0.05345869359344006,,,,,,,,,,,,,,,,,,,,,,,,,,0.08674931903993863,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,0.06146284173233466,,,,,,0.15029204670684942,0.07514602335342471,0.07514602335342471,0.05345869359344006,0.07514602335342471,0.07514602335342471,0.06146284173233466,0.07514602335342471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0388316669075566,,,,,,0.013253368186657288,0.013253368186657288,,,,0.031890625984873265,,,,0.020836736855094445,0.011053889129778822,,,,,,,,0.022447624271141303,0.03628958409863021,0.03266920164043559,,,,,,,,,,,,,,,,,0.026506736373314577,,,,0.02919868117909392,,,,,,0.016994995239364406,0.0194158334537783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018144792049315104,,,,,,,,,,,,,,,,,,,,,0.022447624271141303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02919868117909392,,,0.02919868117909392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026506736373314577,,,,,,,,,,,,,,,,,,,0.0375606255030934,,,,,,,,,,,,,,,,,0.0375606255030934,0.03266920164043559,0.04592256982709288,0.0375606255030934,0.04592256982709288,0.04592256982709288,0.02919868117909392,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.021180909222303604,,,,,,0.014458219839989772,0.014458219839989772,0.01979431859925284,,,,,,0.01979431859925284,,0.024117576283153794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055619984419738054,0.021180909222303604,,,0.03185310674082974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02651700798156667,,,,,,,,,,,,,0.024488317386699605,,,,,,,,,,,,,,,,,,0.03563912906229338,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03185310674082974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,,,,,,0.03563912906229338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021180909222303604,,,,,,,,,,,,,,,,,,,,,,,,0.028916439679979544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04097522782155644,,,,,0.04097522782155644,,,0.03185310674082974,,,,,,,,0.050097348902283144,0.028916439679979544,0.04097522782155644,0.050097348902283144,0.050097348902283144,0.04097522782155644,0.04097522782155644,0.050097348902283144,0.050097348902283144,0.050097348902283144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,0.018144792049315104,0.02919868117909392,0.026506736373314577,,,,,0.020836736855094445,0.011053889129778822,,,,,,,,,,,,,0.022447624271141303,,,,,,,,,,,,,,,,,,,,,,,,0.016994995239364406,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375606255030934,,,,,,,,,,,,,,,,,,,,0.022447624271141303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03266920164043559,,,,,0.02919868117909392,,,,,,,,,,,,,0.02919868117909392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03266920164043559,,,,,,,,,,,,,,,,,,0.026506736373314577,,,,,,,,,,,,,,0.05301347274662915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0375606255030934,,,,,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.09184513965418575,0.0375606255030934,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.0375606255030934,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.04592256982709288,0.0375606255030934,0.04592256982709288,0.0375606255030934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13632035849133212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11544492482301241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15016464606391158,,,,,,,,,,,,,,,,,,,,,,,,,0.0603947989138671,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,0.022078125681835342,0.045234279194449285,,,0.028850866414746157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026883461705231496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520070199273601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040428943171053125,,0.03108132591388796,0.045234279194449285,0.0520070199273601,0.0520070199273601,,,,,,0.0520070199273601,,,,,,,,,,,,,,0.0520070199273601,0.0520070199273601,,,0.040428943171053125,,,,,,,,,,,,,,,,,,,,,,,,0.016260138169118067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040428943171053125,,,,,,,,,,0.0520070199273601,,,,0.0520070199273601,,,,,,,,,,,,,,,,,,,,,,,,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.06358509668366708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.026883461705231496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520070199273601,,,0.045234279194449285,,,,,,,0.040428943171053125,,,,,0.025123558222128608,,,,,,,,,,0.0520070199273601,,,0.03108132591388796,,,,,,,,0.03108132591388796,0.045234279194449285,,,,0.0520070199273601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040428943171053125,,,,,,,,,0.032520276338236134,,,,,,,,,,,,,,,0.0520070199273601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520070199273601,,0.045234279194449285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03670163497843557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520070199273601,0.06358509668366708,0.06358509668366708,0.0520070199273601,0.06358509668366708,0.0520070199273601,0.06358509668366708,0.06358509668366708,0.06358509668366708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.02329900014453396,,,,,,,,0.021773750459178124,,,,,,,,0.013264666955734587,,,,,,,,,,,,,0.026937149125369562,,,,,,,0.026937149125369562,0.026937149125369562,,,,,,,,,,,,,,,,,,,0.025004084226113336,0.035038417414912704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026937149125369562,,,,,,,,,,,,,,,,,,,,,0.04507275060371208,,,,,,,,,,,,,,,,,0.039203041968522714,,,,,,,,,,,0.03180808364797749,,,,,,,,,,0.01409211974656899,,,0.035038417414912704,0.04507275060371208,,,,,,,0.039203041968522714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039203041968522714,,0.02329900014453396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04507275060371208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04507275060371208,,,,,,,,,,,,,,,,,,,,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.04507275060371208,0.04507275060371208,0.05510708379251145,0.05510708379251145,0.04507275060371208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,0.01372206926455302,,,,,,,,,,,,,,,,,,,,,0.027866016336589205,,,,,,,,,,,,,,,,0.021097235469555813,,,0.025866294027013795,,,,,,,,,0.03624663870508211,,,,,,,0.04055487100192005,,,,,,,,,,,,,,0.030174526323851727,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022524569440529094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04662698338315043,,,,,,,,,,,,,,,,,,,,,0.04662698338315043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0811097420038401,,,0.024102413942621338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04662698338315043,,,,,,,,,,,,,,,,,,,0.04662698338315043,,,,,,,,,,,,,,,,,,,0.04662698338315043,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,0.05700732806121875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08979049708456521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13067680656174235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11679472471637568,,,,,,,,,,0.13067680656174235,,,,,,,,,,,,,,,0.0469737324885633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1502425020123736,,,,,,,,,,,,,,,0.1836902793083715,0.1836902793083715,0.1502425020123736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,0.05050715461006793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06569703265296133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07350570369098008,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,0.10332578211095898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15002450535668002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1616228947522174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2352182518111363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2352182518111363,0.2352182518111363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,0.05684857266743394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0603947989138671,,,,,,,,,,,,,,,,,,,,,,,0.19316893115876604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23617321625362053,0.19316893115876604,0.23617321625362053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9542425094393249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0776633338151132,,,,,,,,,,0.1060269454932583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1502425020123736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08979049708456521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11679472471637568,,,,,,,,,,,,0.1060269454932583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1502425020123736,0.1502425020123736,0.13067680656174235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,0.03842426551619669,,0.056131912319960287,0.03376654516045405,,,,,0.023408235804237506,,,,,,,,,0.03842426551619669,,,,,,,,,,,,,,,,,0.04111588260800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03842426551619669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06183250132043419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024868446611592338,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0795401481241978,0.0972477949279614,0.0972477949279614,0.0795401481241978,0.0795401481241978,0.0795401481241978,0.0795401481241978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,0.015627552641320833,,,,,,,,,,,,,,,,,,,,,,0.016835718203355977,,,,,,,,,,,,,,,,0.025492492859046607,,,,,,,,,,,,,,,,,,,,,,,0.02817046912732005,,,,,,,,,,,,,,0.02817046912732005,,,,,,,,,,,,,,,,,,,,,,,0.013608594036986327,,0.04900380246065339,,,,,,,0.024501901230326695,,,,0.016835718203355977,,,,,,,,0.016835718203355977,,,,,,,,,,,0.02189901088432044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019880052279985932,,,,,0.024501901230326695,,,,,0.017615149683211238,,,0.02189901088432044,,,,,,,,,,,,,,,,,,,,,,,,0.024501901230326695,,,,,,,,0.024501901230326695,,,,,,,0.014561875090333725,,,,,,,0.02817046912732005,,,,,,,,,,,0.024501901230326695,,,,,,,,,,,,,,,,,,,,0.024501901230326695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02189901088432044,,,,,,,,,0.019880052279985932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02817046912732005,,,,,,,,,,,,,,,,,,,,0.02817046912732005,,,,,,,,,,,,,,,,,,,,,,,0.03444192737031966,0.03444192737031966,0.03444192737031966,0.03444192737031966,0.03444192737031966,0.03444192737031966,0.03444192737031966,0.024501901230326695,0.03444192737031966,0.03444192737031966,0.06888385474063932,0.03444192737031966,0.08451140738196015,0.03444192737031966,0.03444192737031966,0.03444192737031966,0.02817046912732005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
