,quá,ít,các,em,thiếu,nhi,nô,nức,đến,rạp,măng,non,xem,kịch,rối,trong,thời,buổi,game,online,trò,chơi,điện,tử,phát,triển,ồ,ạt,như,hiện,nay,với,vô,số,những,bạo,lực,kích,động,thì,nhiều,bậc,cha,mẹ,đang,cố,tìm,sân,điểm,sinh,hoạt,văn,hóa,nhất,là,khấu,dành,cho,để,đưa,đi,tránh,tình,trạng,con,cái,suốt,ngày,“nhốt,mình”,thế,nhưng,“điểm,sáng”,idecaf,nhà,ở,một,quận,huyện,của,tphcm,đã,và,gầy,dựng,đội,tuy,nhiên,đa,này,chỉ,mang,tính,phong,trào,tự,chủ,yếu,theo,“mùa”,có,được,mạnh,chưa,thể,đáp,ứng,hết,nhu,cầu,giải,trí,càng,cao,4,trung,tâm,“tuổi,xanh”,tân,bình,“one,two,three”,7,“tò,tí,te”,bè,“cá,cơm,con”,11,“búp,bê”,1,ngọc”,“nụ,cười”,phần,bản,còn,vay,mượn,từ,truyện,nước,ngoài,về,lâu,dài,chúng,ta,rất,cần,cuộc,vận,sáng,tác,nào,hạn,chế,khan,hiếm,nay…”,giả,đạo,diễn,trẻ,hoàng,duẩn,người,làm,rằng,bên,cạnh,sự,quan,việc,thực,vở,chương,trình,từng,lứa,tuổi,khi,đó,nhận,thức,khác,nhau…,lúc,cơ,hội,lại,chuyển,qua,chuyên,nghiệp,thành,phố,đơn,vị,nghệ,thuật,nhảy,vào,khai,thác,mảnh,đất,khá,màu,mỡ,sớm,thu,công,định,ca,múa,nhạc,“ngày,xửa,xưa”,10,đặc,biệt,hai,9,ra,năm,2005,tạo,nên,“cơn,sốt,vé”,xưa,10”,aladin,và…,đủ,thứ,thần,24,suất,phục,vụ,khoảng,000,lượt,khán,tiếp,nữa,giám,đốc,huỳnh,anh,tuấn,phấn,khởi,“chúng,tôi,mừng,ủng,hộ,trăn,trở,lớn,mới,nội,chứ,gì,vùng,ven,ngoại,sẵn,muốn,nơi,miễn,phí,nghèo,khó,giá,hỗ,trợ,kinh,mỗi,3,triệu,đồng,sàng,em…”,xiếc,tiết,mục,cũ,sở,tạm,bợ,trên,địa,bàn,đoàn,phù,hợp,tế,cạn,loại,hình,hầu,phải,nsưt,đức,trưởng,chi,100,dàn,xong,rồi,không,hồi,vốn,cách,mấy,“truyền,thuyết,nêaki”,“thánh,gióng”…,thêm,“đại,doanh”,nằm,thuận,lợi,193,nam,kỳ,nghĩa,bất,tiện,giữ,xe,nghỉ,chân,trước,chẳng,trách,2004,nhật,hàng,tuần,thay,vì,2,đây,đúng,giờ,đinh,thiên,phó,ty,hoa,phượng,đỏ,thường,xuyên,trường,mầm,5,biết,“nếu,tốt,hơn,ghế,20,lượng,rối”,mặc,dù,gần,gắng,ngũ,viên,chỉnh,trang,bạt,tại,23,chăm,chút,vẫn,sức,hấp,dẫn,lôi,kéo,đông,đảo,mà,đầu,tư,sĩ,hồ,nói,“hiện,tương,xứng,cấp,trả,lương,17,tỷ,cán,bộ,nhân,14,300,trải,tiền,thoại…,nếu,sẽ,qui,mô,hoành,tráng,hơn”,điều,đáng,ngơi,an,tập,luyện,“tạm,trú”,kiện,tất,cả,vật,chất,chỉ…,“an,cư”,sao,“lạc,nghiệp”,cũng,lai,sắc,thấy,vậy,hiển,nắm,bắt,lần,tiên,kết,giữa,dịp,giáng,ngay,vé,hát,bán,phú,nhuận,“bà,bầu”,hồng,vân,làng,“xứ,tiên”,biểu,“sau,mắt,tay,tết,“sơn,tinh,thủy,tinh”,mùa,hè,2006,sài,gòn,“ông,phước,sang,quy,rộng,rãi,nhi”,xã,khánh,đề,án,tài,quốc,tỉnh,thân,nhi…”,riêng,lẻ,hoạch,chiến,lược,đại,thiết
10,,,,,,,,,,,,,,0.015000683385363641,,,,,,,,,,,,,,,,,,0.02189415293132723,,,0.011376858954684942,,,,,,,,,,,,,0.01417543509378925,,,,,,0.05625179553887469,0.01686095690199471,0.015000683385363641,,,,,,,,,,,,0.01909557679222292,,,,,,,0.023610737280830133,,,,,,,,,0.01909557679222292,,,,,,,0.023610737280830133,,,,,,,,,,,,0.00966027460518204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012013361101480638,0.012013361101480638,,,,,,,,,,,,,,,,,,0.01909557679222292,,0.020407179931899364,0.01909557679222292,0.023610737280830133,0.023610737280830133,0.0435633334445133,0.023610737280830133,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.03584461560697533,0.0435633334445133,0.03584461560697533,0.02564102564102564,0.03132945511836811,0.0435633334445133,0.0435633334445133,0.03584461560697533,0.023610737280830133,0.023610737280830133,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,0.023272734215521684,,,,,,,0.02184281263550059,,,,,,,,,,,,,,0.009961211332012901,0.015464063177502938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023272734215521684,,,,,,,0.028775586061011726,,,,,,,,0.028775586061011726,,,,,,,,,,,,,,,,,,,,0.011773459675065611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020549291224306057,,,,,,,,,,,,,,,,,,,,,,,,,,0.013865546851022273,,,,,,,,,,,,0.015464063177502938,,0.029282567684859057,0.029282567684859057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028775586061011726,0.028775586061011726,0.03125,0.07636554685102227,0.053092812635500586,0.053092812635500586,0.034278437906501764,0.028775586061011726,0.03125,0.01727631152055565,0.04368562527100118,0.04368562527100118,0.03125,0.04368562527100118,0.04368562527100118,0.04368562527100118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04137374971648299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02093059497789442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02464986106848404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051156597441798624,0.051156597441798624,,,,,,,,,,,,,,,0.09438722246311215,0.09438722246311215,0.09438722246311215,0.09438722246311215,0.06093944516711425,0.09438722246311215,0.0776633338151132,0.1887744449262243,0.06093944516711425,0.0388316669075566,0.0388316669075566,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06770249953606308,,,,,,,,,,,,,,,,,,0.03241339304671024,,,,0.0776247240292511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05977975628889035,,,,,,,,,,,,,,,,,,,,,,,,0.0997190920916415,,0.040336136293882975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1110771590560324,0.1110771590560324,0.1110771590560324,0.1544518185760017,0.12708545533382162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,0.00922780138541488,0.009792988150524167,,,,,,,,,,,,,,,,,,,,,,,0.024102413942621338,0.010991681469807339,,,,,,,,,,,0.024102413942621338,,,,,,,0.01906351616061313,,,,,,,,0.020173332828592485,,,,,,,,,,,,,,,0.031752370825943975,,,,0.031752370825943975,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991403779382743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034482758620689655,,,,,,,,,,,,0.03782448320717436,,,,,,,,,,,,,,0.017063793851037724,,0.01615589941233603,0.01615589941233603,,,,0.02744413852910604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04213271550401229,,,0.03782448320717436,0.03782448320717436,0.05858517256331099,0.048204827885242676,0.05858517256331099,0.05858517256331099,0.04213271550401229,0.048204827885242676,0.02944386083868145,0.05858517256331099,0.05858517256331099,0.05858517256331099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.010895839138552207,0.017319244067364972,0.0062234009343495695,0.00660457340384188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010318546493784017,,,,,,,,,,,,,,,,,,,,0.015292495794832415,,,,,,,,,,0.03251023275981483,,,,,,,,,,,0.017319244067364972,0.04282877925359885,,,,0.013605270977422838,,,,,,,0.025509535186233872,0.023255813953488372,,,0.015292495794832415,,,,,,,,,,,0.017523288818702305,,0.014413692053218465,0.019857487542366558,0.021414389626799424,0.021414389626799424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02841508720038038,,,,,,,,,,,,0.01850883761265291,,,,,,,,0.03251023275981483,,,,,,0.051019070372467744,,,,,,,0.03251023275981483,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034638488134729944,,,,,,,,,,,,0.03251023275981483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016255116379907415,0.016255116379907415,,,,0.02841508720038038,,,,,,,,,,,0.019857487542366558,,,,0.03951093033339578,0.03951093033339578,0.02841508720038038,0.017319244067364972,0.03951093033339578,0.03951093033339578,0.03951093033339578,0.03951093033339578,0.03951093033339578,0.03951093033339578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.0173526327021387,0.02758249981098866,0.019822684457557888,0.021036789360385246,,,0.02758249981098866,,,,,,,,,,,,,,,,,,,,,,,,,,0.016433240712322692,,,,,,,,,,0.029477037679410192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03410439829453241,,,,,,,,,0.02758249981098866,,,,,,,0.03410439829453241,,,,,,,,,,,0.013205456426437504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,0.016433240712322692,,,,,,,,,,,,,,0.0173526327021387,0.0173526327021387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04525365739319838,,,,,,,,,,,,,,,,,,,,,,0.02588777793837107,0.02588777793837107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05177555587674214,0.0629248149754081,0.0629248149754081,0.0629248149754081,0.03162488756747266,0.0629248149754081,0.0629248149754081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.01064820643085784,,,,,,0.01692562488401577,,,,,,,,,,,,,,,,,,,,0.031771363833455406,,,0.019406181007312773,,0.012564590196767745,0.010084034073470744,,,,,,,,,,,,,,,,,,,,,,,,,0.022727272727272728,,,,,,,,0.01692562488401577,,,,,,,,0.01692562488401577,,0.01064820643085784,,,,,,,,,,,,,,,,,,,,,,,,,0.008562516127320445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018088182212365345,,,,,0.03617636442473069,,,,,,,,,,,,,,,,0.010084034073470744,,,,,,,,,,,,,,0.01064820643085784,0.01064820643085784,,,,,,,,,,,,,,,,,,0.01692562488401577,0.022727272727272728,0.018088182212365345,0.01692562488401577,0.020927698953463074,0.020927698953463074,,,,,,,,,,,,,,,,,0.020927698953463074,0.020927698953463074,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,0.024929773022910374,0.015885681916727703,0.015885681916727703,,,,,,,,,,,,,,,0.03881236201462555,,,,,,,,,,,,,,0.031771363833455406,,,,0.019406181007312773,,,0.03861295464400043,0.031771363833455406,0.0277692897640081,0.020927698953463074,0.022727272727272728,0.031771363833455406,0.0277692897640081,0.024929773022910374,0.03861295464400043,0.03861295464400043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.00901002082611048,,0.0051462738495582985,0.005461474160869247,,,,,,,0.0177080529606226,,0.02383802916493823,0.013441730852615748,,,,,,,,,,,,,,0.006129976204315632,0.00951634657077104,,,0.010631576320341939,,,,,0.0177080529606226,,,,,,0.015305384948924524,,,,,,0.02109442332707801,,,0.02109442332707801,0.012645717676496035,,,,,,,,,,,,,,,,,,,,,0.01432168259416719,,,,,,,,,,,,,,,,,,,,,,,,,,0.006856679298342551,0.00724520595388653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015305384948924524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00901002082611048,0.00901002082611048,,0.023497091338776085,0.023497091338776085,,,,,,,,0.02109442332707801,,,,,,,0.01432168259416719,0.019230769230769232,0.030610769897849048,0.02864336518833438,0.0177080529606226,0.0177080529606226,,,,,,,,,,,,,,,,,,,,,,,0.02109442332707801,,,,,,,,,,,,,,,,,,,0.013441730852615748,0.013441730852615748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03284122939699085,0.038461538461538464,0.038461538461538464,0.023497091338776085,0.023497091338776085,0.026883461705231496,0.026883461705231496,0.023497091338776085,0.03267250008338498,0.03267250008338498,0.02383802916493823,0.03267250008338498,0.02109442332707801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.023426054147887246,0.0372363747448347,0.013380312008851576,0.014199832818260042,,,,,,,,,,,,,,,,,,,,,,,,0.01593793813122064,0.024742501084004703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029251332601459103,,,,,,,,,,0.046040937697618765,,,,,,,,,,,,0.01883753548010498,,0.0309894379144197,0.042693598216088105,0.046040937697618765,0.046040937697618765,,0.042693598216088105,0.042693598216088105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024742501084004703,,,,,,,,,,,,,,,,,,,,,,,0.03979400086720376,0.0372363747448347,,,,,,,,,,,,,,,,,,,,,,,,,0.05484550065040283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05484550065040283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,0.0619788758288394,,,,,,,,,,,,,,0.02329900014453396,0.010625292087480427,,,,0.018428065621926025,0.014789916641090424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01561736943192483,,,,0.0206596252762798,,,,,,,,,,0.02191924397259313,,,,,,,,,,,0.012558356986736652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02191924397259313,,,,,0.026529333911469173,,,,,,,,,,,,,,,,,,,,,0.014789916641090424,,,,,,,,,,,,0.0164950007226698,0.03656366710026855,0.01561736943192483,0.01561736943192483,,,,,,,,,,,,,0.030693958465079173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018428065621926025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04964849965977959,,,,,,,,,,,,,,,,,,0.03333333333333333,,,,,,,,,0.04072829165387855,,,,,,,0.0206596252762798,,,,0.05663233347786729,0.04659800028906792,0.04659800028906792,0.05663233347786729,0.03656366710026855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,0.02882738410643693,0.016255116379907415,,,,,,,,,,,,,,0.007412994479637508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021414389626799424,0.023255813953488372,,,,,,0.010895839138552207,,,,0.014413692053218465,,,,0.023255813953488372,,,,,,,,,,,,,,0.02841508720038038,,0.008291798221251456,0.008761644409351153,,,,,,,,,,,,0.03251023275981483,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015292495794832415,,,,,0.01850883761265291,,,,,,,0.046511627906976744,,,,,,,0.025509535186233872,0.025509535186233872,,,,,,,,,,,,,,,,,,0.011508140039071954,0.025509535186233872,,,,,,0.03701767522530582,0.025509535186233872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03251023275981483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039714975084733116,,,,,,0.021414389626799424,,,0.02841508720038038,0.025509535186233872,,,,,,,,,,0.02841508720038038,,,0.014413692053218465,,,,,,,,,0.03251023275981483,0.03951093033339578,0.03951093033339578,0.02841508720038038,0.03951093033339578,0.025509535186233872,0.03951093033339578,0.03251023275981483,0.025509535186233872,0.03951093033339578,0.03951093033339578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,0.034432708793799664,,,,,,,,,,,,,,0.0194158334537783,0.008854410072900356,0.013745833935558166,,,,0.01232493053424202,,,,,,,,,,,,,,,,,,,,,,,0.015356721351605021,,,,,,,,,,,,,,,,,,,,0.013014474526604024,,,,,0.025578298720899312,,,,,,,,,0.018266036643827605,,,,,,,,,,0.009904092319828127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022107778259557644,,,,,,,,,,,,,,,,,,,,,0.02464986106848404,,,,,,,,,,,,0.013745833935558166,0.030469722583557124,0.013014474526604024,0.013014474526604024,,,,,,,,,,,,,0.025578298720899312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030713442703210043,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020686874858241496,,,,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,0.03394024304489879,,,,,,,0.034432708793799664,,,,,,,,0.030469722583557124,,,,,,,,0.0388316669075566,,,,0.047193611231556076,0.03394024304489879,0.047193611231556076,0.047193611231556076,0.047193611231556076,0.047193611231556076,0.047193611231556076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,0.029703830772657265,0.04509483898942057,0.03941447579407601,,,0.019993185751238516,,,,,,,,,,,,,,,,,,,0.017833611892186477,,,,,,,,,,,0.02567354894658307,,,,,,,,,,,,,,,,,,,,,,,,,,0.029703830772657265,,,,,,0.029703830772657265,0.015113583321217577,0.03941447579407601,,0.018871827484812323,0.019993185751238516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03538419396800182,,,,,0.03941447579407601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03538419396800182,,,,,,,,,,,,,,,,0.024023467577312704,,,,0.029703830772657265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03941447579407601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019993185751238516,,,,,,,,,,,,,,,,,0.03538419396800182,,,,0.03941447579407601,,,,,,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.05480548401083931,0.04509483898942057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.011713027073943623,0.01861818737241735,0.006690156004425788,0.007099916409130021,,,,0.023020468848809383,,,0.023020468848809383,,,,,,,,,,,,,,,,,,,,0.034948500216800946,,,,,,,,,,,,,,,0.01382104921644452,0.05484550065040283,,,,,,0.016439432979444845,,,,0.021346799108044053,,,,,,,,,,,,,0.025,,,,,,0.011713027073943623,,,,,,,,,,,,,,,,,,,,0.027422750325201414,0.03054621874040891,,,0.026741049263535946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01109243748081782,,,,,,,,,,,,,,,,,,,0.01989700043360188,,,,,,,,,0.023020468848809383,,,,,,,0.01989700043360188,0.01861818737241735,0.046040937697618765,0.046040937697618765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017474250108400473,0.017474250108400473,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05484550065040283,,,,,,,,,,,,,,,,,,,,0.042474250108400474,0.042474250108400474,0.042474250108400474,0.042474250108400474,0.042474250108400474,0.042474250108400474,0.034948500216800946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
