,“thành,phố,điện,ảnh,vn”,giờ,là,phế,tích,studio,thành,xưởng,mây,tre,l,q,p,bà,nguyễn,thị,hồng,ngát,cục,phó,nói,việt,nam,mình,cũng,có,một,cái,hollywood,đấy,nhưng,bây,bên,ấy,chỉ,còn,kho,thuốc,nổ,của,hãng,phim,truyện,khu,tráng,gần,như,bỏ,hoang,cho,thuê,mấy,thời,vang,bóng,người,dân,vực,cổ,loa,đông,anh,hà,nội,lẽ,không,biết,gì,mà,gọi,trước,tiên,tôi,tìm,hiểu,về,trong,quán,nước,nơi,đây,những,vốn,công,nhân,kể,lại,oanh,liệt,họ,cụ,đinh,phà,đã,74,tuổi,nguyên,cán,bộ,hành,chính,“sướng,nhất,huyện,máy,lên,tận,tầng,4,mạnh,đến,nỗi,rửa,cốc,cẩn,thận,vỡ,thế,mới,được,thì,bao,mất,quá,phút”,ông,toàn,kỹ,thuật,viên,in,chuyện,bác,hồ,thăm,xăm,đi,vào,kiểm,tra,nhà,ăn,ngồi,bùi,ngọc,liêu,thợ,kiêu,hãnh,“có,năm,7,triệu,mét,cả,hai,bạn,lào,campuchia,mỗi,nộp,ngân,hàng,300,kg,bạc,phân,phần,trích,đủ,đời,sống,rủng,rỉnh,ngoài,lương,nghề,làm,hoa,tỷ,lệ,hỏng,002,nhiều,lắm,bán,cân,mua,tẩy,trắng,rồi,nhuộm,màu,khung,cây,dừa,nhựa,mang,sang,mã,để”,vu,trường,sơn,để,xác,nhận,lời,hôm,đoạn,giải,phóng,sài,gòn,quay,ở,vì,nó,đường,chui,vườn,um,tùm,trưa,vắng,văn,phòng,tiếng,chim,gù,và,mọt,gặm,gỗ,nghe,rờn,rợn,nhòm,qua,cửa,kính,bụi,bám,dày,tổ,tò,vò,chi,chít,thấy,hội,ngổn,ngang,bàn,ghế,xe,cải,tiến,trên,2,tấm,huân,chương,lao,động,hạng,ba,ngả,vàng,sâu,tòa,kiên,cố,đóng,muối,tư,ai,nghĩ,rằng,kia,từng,ra,huyền,thoại,dập,dìu,áo,blouse,tinh,điều,hòa,trung,tâm,luôn,giữ,18,độ,c,trống,tất,móc,thanh,lý,liệu,ngoái,lách,cánh,cổng,hậu,bằng,thu,âm,tương,phản,trời,với,sự,xập,xệ,tàn,trang,phục,lịch,lãm,cậu,bảo,vệ,chuyên,nghiệp,hất,hàm,hỏi,giấy,tờ,đầy,ngờ,việc,cơ,sở,sản,xuất,đài,loan,doanh,này,do,quốc,giúp,xây,dựng,trần,vẫn,hệ,thống,ròng,rọc,thang,sắt,ray,chạy,đèn,cô,cặm,cụi,đan,lát,khứ,son,đang,hạ,đầu,vh,tt,từ,1967,1976,diện,28,hecta,cách,km,gồm,lớn,rộng,475,7485,vuông,457,400,3,660,các,khép,kín,hiện,đại,song,sử,dụng,gian,ngắn,đó,hầu,theo,tô,chánh,cần,thiết,nguyện,vọng,ngành,truyền,hình,tuy,nhiên,nào,vấn,đề,phải,nên,thôi,dùng,chung,thể,ngủ,tháng,50,100,phí,nghìn,tỉ,đồng,địa,điểm,chọn,sông,núi,mô,tây,chẳng,hạn,gà,tác,cùng,dãy,xưa,ký,túc,xá,sinh,liên,hồi,sau,lối,cỏ,lá,căn,trệt,nụ,cười,trai,xưng,tên,đức,chủ,trại,hăm,hở,dẫn,khách,gác,nhóc,ô,sổ,rào,phên,cạnh,mở,hờ,bệ,rạc,xô,chậu,bừa,bộn,quần,gái,mặc,soóc,nửa,nằm,thèm,dậy,em,trăm,trấn,cuối,trẻ,biệt,thự,hoàn,kiến,trúc,đẹp,đổ,nát,lạ,thay,hoạt,điêu,dưới,giáo,minh,27,dạy,rối,rít,cháu,chào,lũ,đỗi,sung,sướng,ống,dù,đứng,mảnh,đất,coi,ảnh”
10,,,,,,,0.02423371963050542,,,,,,,,,,,,,0.03215766847108187,,,,,0.03215766847108187,,,,,,,,,,,,,,,,,,,,,0.014683418362681402,,,0.021508450164274842,,,,,,,,,,,,,,,,0.036559949947473906,0.036559949947473906,,,,0.020229637103090312,,,,,,,,,,,,,0.02463191857948234,,,,,,,,,,,,0.036559949947473906,0.044085699839073435,0.044085699839073435,0.02903420005587437,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.02903420005587437,0.036559949947473906,0.036559949947473906,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.026611449730672962,0.03215766847108187,0.036559949947473906,0.021508450164274842,0.036559949947473906,0.044085699839073435,0.02463191857948234,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.036559949947473906,0.036559949947473906,0.021508450164274842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.08482533261810413,,,0.14292297098258608,,,,,,,,,,,,,,,,,,,,,,,,,0.05385271029001204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08990949823595694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12904088913721942,0.19593644372921526,0.19593644372921526,0.14292297098258608,0.19593644372921526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,0.01615581308700361,,,,,,,,,,,,,,,,,,,,,,,,0.01615581308700361,0.035481932974230614,,,,,,,,,,,,0.018643600363567086,,,,,0.028677933552366457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038712266741165825,,,,,,,,0.035481932974230614,0.03284255810597645,0.048746599929965204,,,,,0.048746599929965204,,,,,,,,,,,,,,,,,,,,0.03284255810597645,,,,,,,,,,0.038712266741165825,,,,,0.04287689129477582,0.058780933118764575,0.048746599929965204,0.048746599929965204,0.04287689129477582,0.048746599929965204,0.058780933118764575,0.058780933118764575,0.058780933118764575,0.048746599929965204,0.11756186623752915,0.04287689129477582,0.038712266741165825,0.058780933118764575,0.058780933118764575,0.02057666526282331,0.038712266741165825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,0.01615581308700361,,,,,0.02544759978543124,,,,,,,,,,,,,,,,,0.035481932974230614,,,,,,,,0.04287689129477582,,,,,,,,,0.03915578230048374,,,0.08603380065709937,,,,,0.03284255810597645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03284255810597645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03284255810597645,,,,,,,,,,,,,,,0.04287689129477582,,,,,,,,,,,,,,,,,0.04287689129477582,0.058780933118764575,0.058780933118764575,0.058780933118764575,0.048746599929965204,0.058780933118764575,0.058780933118764575,0.058780933118764575,0.03284255810597645,0.048746599929965204,0.048746599929965204,0.035481932974230614,0.038712266741165825,0.035481932974230614,0.058780933118764575,0.058780933118764575,0.058780933118764575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.028275110872701376,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022862961403137008,0.017950903430004012,,,,,,,,,,,,,,,,,,,,,,,0.03649173122886273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03942436997136734,0.03649173122886273,,0.04301362971240647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031864370613740506,,,,,,,,,,0.04764099032752869,,,,,,,,,,,,,,,,,,,,,0.03649173122886273,,,,,,,,,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.04764099032752869,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.054162888811072445,0.06531214790973841,0.06531214790973841,0.06531214790973841,0.04764099032752869,0.06531214790973841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17740966487115306,,,,,,0.09788945575120934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19356133370582912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2939046655938229,0.16421279052988225,0.243732999649826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,0.03231162617400722,,,,,,,,,,,,,,,,,,,,,,0.07096386594846123,,,,,,0.08575378258955164,,,,,,,,,,,0.03915578230048374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0656851162119529,,,,,,,,,,0.07742453348233165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09749319985993041,0.09749319985993041,0.07096386594846123,,,,,,,,,,,,,,,,,,,,,,,,,,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.11756186623752915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,0.0374634839430637,,0.027752838921644957,,,,,,,,0.02462670946977217,,,,,,,,,,,,,,,,,,0.019912901867248364,,,,,,,,,,,,,,0.03608438780045242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374634839430637,,,,,,,,0.034337354491190915,0.03178312074771915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374634839430637,,,,,,,,,,,,,,,,,,,,,0.041493765769137894,,,,,,,,,,,,,,,0.0635662414954383,0.047174128964482455,,,,,,,0.09434825792896491,0.0568847739859012,0.0568847739859012,0.0568847739859012,0.047174128964482455,0.047174128964482455,0.0568847739859012,0.0568847739859012,0.0568847739859012,0.047174128964482455,0.0568847739859012,0.0568847739859012,0.0568847739859012,0.047174128964482455,0.0568847739859012,0.0568847739859012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,0.034009255765092,,,0.034009255765092,0.034009255765092,,,,,,,,,0.01127149750256066,,,0.034009255765092,,,,,,0.02475483695876554,,,,0.013007163044349129,,0.013658993825750141,,,,,0.05401711638302208,,0.0598282204113151,,,,,,,,,,,,,,,,,,,,,,,,0.01881826707264215,,,,,,,,,0.02135651054764373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020007860617930084,,,,,,,,,,,,,,,,,,0.02700855819151104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034009255765092,,,,0.034009255765092,,,,,,,0.08201990667734592,0.04001572123586017,0.08201990667734592,0.022913412632076594,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.020007860617930084,0.02135651054764373,0.04100995333867296,0.034009255765092,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,0.04100995333867296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,0.05089519957086248,,,,,,,,,,,,,,,,,,,0.03231162617400722,,,,,,,,,,,,,0.03728720072713417,,0.03915578230048374,,0.057355867104732915,,,,,,,,,,,0.08575378258955164,0.07096386594846123,,,,,,,,,,0.053945698941574166,,,,,,,0.053945698941574166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08575378258955164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04115333052564662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11756186623752915,0.11756186623752915,0.08575378258955164,0.053945698941574166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23387395251695905,0.16031163577844884,0.16031163577844884,0.07821254605190851,0.16031163577844884,0.16031163577844884,0.16031163577844884,0.16031163577844884,0.16031163577844884,0.16031163577844884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020194766358754515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035847416940458066,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035847416940458066,,,,,,,0.07347616639845572,0.0609332499124565,0.053596114118469776,0.0609332499124565,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.0609332499124565,0.07347616639845572,0.0609332499124565,0.07347616639845572,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.07347616639845572,0.07347616639845572,0.07347616639845572,0.07347616639845572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04409285413462138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829548573024982,,,,,,,,,,,,,,0.061452714755070977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829548573024982,0.0829548573024982,0.12595914239735265,0.12595914239735265,0.12595914239735265,0.12595914239735265,0.09187905277451962,0.12595914239735265,0.12595914239735265,0.12595914239735265,0.10445699984992543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,0.03231162617400722,,,,,0.05089519957086248,,,,,,,,,,,,,,,,,,,0.03231162617400722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06122199690324537,,,,,,,,0.0656851162119529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07742453348233165,,,0.04115333052564662,0.07742453348233165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11756186623752915,0.08575378258955164,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.11756186623752915,0.08575378258955164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.01659626072962907,0.01870300014284769,,,0.010536399839350181,,,,,0.01659626072962907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012158869802326359,,0.025536379761185047,,,0.01870300014284769,,,,,0.02141905963433247,,,,,,0.0231403910701504,,,,,,,,,,0.017590988785295924,,,,,0.027963189974853798,,,,,,0.01996369464236262,,0.02141905963433247,,,0.03992738928472524,,,,,,,,,,,,,,,,,0.025247130483369018,,,,,,0.0231403910701504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013419564301841288,,,,,,0.03179126082389035,,,,,,,,,,,,,,,,,,,,,,,,0.03179126082389035,,,,,,,,,,,,,,,,,,,0.03179126082389035,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03179126082389035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.0635825216477807,0.0231403910701504,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.03179126082389035,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.03179126082389035,0.03833539116441168,0.03833539116441168,0.03833539116441168,0.03179126082389035,0.03833539116441168,0.03833539116441168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,0.08602341164111506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03454921967689742,,,0.05060811803358786,,,,,,,,,,,,,,,,,,,,,0.047599146124918376,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06831576483735145,,,,,,,,,,,0.06261517583687755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057957455481134915,,,,0.06831576483735145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08602341164111506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047599146124918376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10373105844487866,0.10373105844487866,0.10373105844487866,0.08602341164111506,0.10373105844487866,0.10373105844487866,0.10373105844487866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
