,hậu,trường,sân,khấu,“chảo,lửa”,“gạo,bài”,phút,cuối,cảnh,thường,gặp,trong,các,cuộc,thi,hoa,gần,đây,ảnh,p,q,chuyện,cố,tình,chơi,nhau,bằng,cách,giấu,đồ,thí,sinh,diễn,ra,như,cơm,bữa,đến,độ,dạo,ban,tổ,chức,nhiều,cấm,người,nhà,vào,bất,kỳ,nào,cũng,không,thể,tránh,được,những,sự,cạnh,tranh,tị,hiềm,nơi,ở,đấu,nhan,sắc,mức,đó,càng,khốc,liệt,hơn,bao,giờ,hết,vì,chỉ,cần,sơ,sẩy,một,chút,đủ,khiến,giấc,mộng,đẹp,đẽ,kia,tan,theo,mây,khói,đi,tìm,danh,phận,đa,phần,với,đều,ít,muốn,kiếm,cho,mình,hiệu,để,làm,bàn,đạp,tiến,thân,thanh,thảo,festival,biển,vũng,tàu,2006,thật,thà,chia,sẻ,“em,tự,tin,lắm,đâu,nhưng,nghe,chị,dâu,bảo,em,nên,đăng,ký,rớt,đại,học,chưa,biết,lại,qua,này,có,hướng,khác,mình”,l,k,mẫu,chuyên,nghiệp,đang,hoạt,clb,h,d,tâm,“thật,tụi,tham,gia,ta,nhớ,là,hạng,chương,trình,nhỏ,mặt,khách,hàng,hay,sô,giới,thiệu,sản,phẩm,tại,nhìn,ăn,uống,bên,dưới,tủi,họ,lo,thưởng,thức,gì,nếu,mời,lớn,lịch,hơn”,ngọc,dao,á,khôi,1,vòng,chung,kết,phía,nam,áo,dài,việt,“thông,mỗi,nhận,300,000,400,đồng,thù,lao,tăng,lên,khoảng,700,và,sẽ,kể,loạt,lời,chụp,đóng,quảng,cáo,phim,khi,đã,quang,thì,tiền,từ,triệu,25,vậy,rất,trở,thành,“khách,quen”,của,t,từng,“chinh,chiến”,vn,siêu,nữ,hoàng,trang,sức,duyên,dáng,mới,chịu,thua,kém,n,thời,gian,ngắn,cô,liên,tục,cả,viên,thế,1001,hại,khí,ngoài,căng,thẳng,hối,hả,nhiêu,cánh,gà,sôi,sục,bấy,chẳng,tsin,thụy,thiên,“đêm,nhân,lúc,tạo,v,lấy,nhờ,hộ,chiếc,quần,gửi,sửa,ấy,sốt,sắng,sát,thay,phục,biểu,hỏi,quên,rồi,còn,phải,mượn,vừa,xong,mặc,đỡ”,phan,thị,diễm,châu,2,hoài,nặng,nề,lần,“các,ganh,hầu,ai,mở,miệng,nói,nào”,giữa,máu,“hăng”,nhất,vị,“mẫu,hậu”,vẫn,lan,truyền,thấy,con,liền,thủ,ý,biến,bộ,dạ,hội,sắp,tính,mà,mọi,về,bị,xóa,nhòa,sau,thản,nhiên,trút,xiêm,y,trước,ngại,ngùng,phòng,tạm,cửa,gái,trên,đôi,giày,cao,gót,nhốn,nháo,xỏ,trông,tội,bikini,make,up,xúm,chải,kiểu,tóc,gắn,thêm,phù,hợp,tiếng,la,vang,khắp,khu,vực,khó,khăn,khá,cầu,tắm,vài,eva,vớ,nhanh,lót,chuẩn,sẵn,“chỉnh,trang”,đo,đầy,hào,tròng,soirée,do,luống,cuống,cài,mãi,nút,í,ới,gọi,giúp,hề,tồn,chốn,“thâm,cung,bí,sử”
10,,,,,,,,,,,,,,,,,,,,,,0.11425565518931136,,,,,,,,,,,,0.05255876439812436,,,,,,,,,,,,,,0.04940971765734105,,,,,,,,,,,,,,,,,,0.06891665149345505,,,,,,,,,,,,,,,,,,0.05255876439812436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08109398779997488,0.11425565518931136,0.13934148816130978,0.13934148816130978,0.13934148816130978,0.13934148816130978,0.08916982221731291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,0.03153525863887462,0.03589276742481964,0.024800329944001814,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,,0.03360489289678588,,,,,,,,0.029645830594404635,,,,,,,,,,,,0.05974883016080275,,,,,,,,,0.06855339311358681,,,,,,,,,,,,,,,,,,,,,0.048656392679984936,,,,,,,,,,,,,,,,,,,0.053501893330387754,,0.053501893330387754,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03589276742481964,,,,,,,,,,,,,,,,,,,,,,,,,0.06855339311358681,0.08360489289678588,0.08360489289678588,0.053501893330387754,0.08360489289678588,0.06855339311358681,0.06855339311358681,0.06855339311358681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,0.04120608976607086,0.04727820214730125,,0.0652453627011199,,,,,,,,,,,,,,,,,,,,0.026517512791164616,,,,,,,,,,,,,0.020445400409934228,0.03689785746923293,,,,,,,,,,,,,,,,,0.02851723510074002,,,,,,,,,,,,,,0.04727820214730125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02475363270677216,,,,,,,,,,,,,,,,,,0.03355613288274823,,,,,,,,,,0.03689785746923293,,,,,0.02475363270677216,0.05765854682536957,0.04727820214730125,0.03689785746923293,0.05765854682536957,0.04120608976607086,0.05765854682536957,0.0945564042946025,0.05765854682536957,0.04120608976607086,0.030825745088002544,0.05765854682536957,0.05765854682536957,0.05765854682536957,0.03689785746923293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06587962354312141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15234087358574847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15234087358574847,,,,,,,,,,,,,,,,,0.18578865088174637,0.13277517813511722,0.18578865088174637,0.15234087358574847,0.18578865088174637,0.18578865088174637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14937207540200687,,,,,,,,,,,,,,,,,,0.08973191856204908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14937207540200687,,,,,0.2090122322419647,0.2090122322419647,0.2090122322419647,0.2090122322419647,0.17138348278396703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,0.030033579656071063,,,,,,,,,,,,,,,,,,,,0.03661942242589399,0.050954184124178806,,,,0.03200465990170083,,,,,,,,,,,,,,0.034183588023637745,,,,0.04633942159998565,,0.05690364777219309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05690364777219309,,,,,,0.06528894582246363,,,,,0.05690364777219309,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034183588023637745,,,,,,,,,,,,0.034183588023637745,,,,,,,,,,,,,,,,0.050954184124178806,,,,,,,0.06528894582246363,0.050954184124178806,,,,,,,,,,,0.050954184124178806,,,,,,,,,,,,0.06528894582246363,0.06528894582246363,0.06528894582246363,0.07962370752074845,0.06528894582246363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.023175788204679915,,,,,,,,,,,0.04120608976607086,,,,,,0.02475363270677216,,,,,,,,,,,,,,,,,0.026517512791164616,,,,,,,,,,,,,,,,,,,,,,,0.03355613288274823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03355613288274823,,,,,,,,,,,,,,,0.03689785746923293,,,,,,,,,,,,,,,0.02475363270677216,,,,,,,,0.04120608976607086,,,,,,,,,,,,,,,,,,,,0.03689785746923293,,,,,,,,,,,,,,0.04120608976607086,,,,,,,,,,,,,,,,,,,,,,0.05765854682536957,0.05765854682536957,0.04727820214730125,0.05765854682536957,0.04727820214730125,0.04727820214730125,0.04727820214730125,0.04727820214730125,0.04727820214730125,0.07379571493846586,0.030825745088002544,0.03689785746923293,0.03689785746923293,0.05765854682536957,0.04727820214730125,0.04727820214730125,0.05765854682536957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5974883016080275,0.8360489289678588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456089701452379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09192127717046576,,,,,,,,,,,0.09192127717046576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05521964219203021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1054667586362874,,,,,,,,,,,,,,,,,,,,,,0.09192127717046576,,0.08231060512367347,0.1054667586362874,0.1054667586362874,0.1054667586362874,0.12862291214890134,0.09192127717046576,0.12862291214890134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08544531899375264,,,,,,,,,,,0.11889309628975055,,,,,,,,0.07976170538848806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13277517813511722,,,,,,,,,,,,,,,,,,,,,0.15234087358574847,,,,,,,,,,,,,,,,,,0.13277517813511722,,0.11889309628975055,,,,,,,0.15234087358574847,0.18578865088174637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,0.06487519023997991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09140452415144909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09140452415144909,,,,,,,,,,,,,,,,,,,,,,,,,,0.04785702323309284,,,,,,,0.09140452415144909,,,,,,,,,,,,,,,,,,,,0.09140452415144909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07966510688107033,0.11147319052904783,0.07966510688107033,0.09140452415144909,0.18280904830289818,0.11147319052904783,0.11147319052904783,0.11147319052904783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,0.04633942159998565,,,,,,,,,,,,,,,,,,,0.03200465990170083,,,,,,,,,,,,,,0.034183588023637745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030033579656071063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06528894582246363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06528894582246363,,,,,,,,,,,,,,,0.10190836824835761,0.06528894582246363,0.06528894582246363,0.06528894582246363,,,,,,,,,0.06528894582246363,,,,,0.06528894582246363,0.05690364777219309,0.07962370752074845,0.04633942159998565,0.07962370752074845,0.07962370752074845,0.1592474150414969,0.07962370752074845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,0.037100304281028965,0.04222678520567016,0.02917685875764919,,,,,,,,,,,,,,,,,,,,0.06294340391810324,,,,,,,,,0.06294340391810324,,0.0348774477581231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06294340391810324,,,,,,,,,,,0.05724281491762933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04222678520567016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08065105072186683,0.09835869752563044,0.09835869752563044,0.09835869752563044,0.09835869752563044,0.09835869752563044,0.06294340391810324,0.08065105072186683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3710678622717363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.070037866607755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.04635157640935983,,,,,,,,,,,,,,,,,0.04950726541354432,,0.04120608976607086,,,,,,,,,0.04727820214730125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02851723510074002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03355613288274823,,,,,,,0.04727820214730125,,,,,,,,0.02475363270677216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03689785746923293,0.030825745088002544,0.03689785746923293,0.03689785746923293,,,,,,,0.03689785746923293,,,,,,,0.04727820214730125,,,,,,,,,,,,,,,,,,,,,,,,,,0.05765854682536957,0.05765854682536957,0.05765854682536957,0.08241217953214172,0.04727820214730125,0.05765854682536957,0.05765854682536957,0.03689785746923293,0.05765854682536957,0.05765854682536957,0.05765854682536957,0.05765854682536957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,0.2285113103786227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10511752879624872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11964255808273211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27868297632261957,0.1991627672026758,0.2285113103786227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.070037866607755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.0216805760624425,,0.02211399777857639,0.02211399777857639,0.02211399777857639,0.02211399777857639,,,,,,,,0.014418493670194737,,,0.008000106433548971,0.023156624145044925,,,0.015695610541930624,,,,,,,0.01927381618090411,,0.015695610541930624,,,,0.010172664077056328,,,,,,,,,,,,,,,,,,,,0.011578312072522462,0.020345328154112656,,,,,,,,,,,0.02667741348133744,,,,,,,,,,0.02211399777857639,,,,,,,,0.010172664077056328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01927381618090411,,0.011578312072522462,,0.015695610541930624,,,,0.015695610541930624,,,,,,,,,,,,,,,,,,,,0.01927381618090411,,,,,0.014418493670194737,,,,,,,,0.02211399777857639,,,,,,,0.02211399777857639,,,,,,,,,,,,,,,0.017258675267867014,,,0.017258675267867014,,,,,,,,,,,,,,,,0.01927381618090411,,,,,,,,,,,0.015695610541930624,,,,,,,,,,,,,,,,0.01927381618090411,0.02211399777857639,,,,,,,,,,,0.026969320289285767,0.02211399777857639,0.02211399777857639,0.026969320289285767,0.017258675267867014,0.026969320289285767,0.026969320289285767,0.02211399777857639,0.026969320289285767,0.02211399777857639,0.026969320289285767,0.026969320289285767,0.04422799555715278,0.026969320289285767,0.02211399777857639,0.02211399777857639,0.026969320289285767,0.026969320289285767,0.053938640578571534,0.026969320289285767,0.026969320289285767,0.026969320289285767,0.026969320289285767,0.026969320289285767,0.02211399777857639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.023175788204679915,,,,,,,,,,,,,,,0.02475363270677216,0.017103675823449526,0.02475363270677216,,,,,,,,,,,,,,,0.02475363270677216,0.021748454233706634,,,,,,0.023175788204679915,,,,,,,,,0.03689785746923293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021748454233706634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04727820214730125,,,,,,0.03689785746923293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03355613288274823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04727820214730125,0.04727820214730125,0.04727820214730125,0.07379571493846586,0.030825745088002544,0.03689785746923293,0.03689785746923293,,,,,,,,,,,,,,,,0.04120608976607086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05765854682536957,0.05765854682536957,0.05765854682536957,0.05765854682536957,0.05765854682536957,0.04120608976607086,0.05765854682536957,0.05765854682536957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12464253293379421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652595771360357,,,,,,,,,,,,,,,,,,,,,,,,0.0972761696916141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30401779235194865,0.15200889617597432,0.15200889617597432,0.12464253293379421,0.12464253293379421,0.15200889617597432,0.15200889617597432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
