,lavrov,nhà,ngoại,giao,lão,luyện,gần,10,năm,làm,đại,sứ,của,matxcơva,tại,liên,hợp,quốc,sergey,nổi,tiếng,là,người,bỏ,qua,những,rườm,rà,để,đi,thẳng,vào,vấn,đề,chính,biết,dồn,thế,bí,bất,kỳ,đối,thủ,nào,sự,nhạy,bén,dí,dỏm,và,năng,động,chắc,chắn,sẽ,giúp,ích,cho,ông,trên,cương,vị,tân,trưởng,nga,sinh,1950,nói,thông,thạo,anh,pháp,bộ,1972,mệnh,đầu,tiên,ở,sri,lanka,1981,được,đưa,phái,đoàn,xô,thời,1992,1994,thứ,bắt,giữ,chức,từ,tháng,9,chỉ,vài,sau,khi,tan,rã,dày,dặn,kinh,nghiệm,đã,thổi,luồng,khí,mới,hội,đồng,bảo,an,đang,mòn,mỏi,phân,cực,chiến,tranh,lạnh,lần,kể,ra,đời,giữa,tro,tàn,ii,mỹ,chung,sức,trong,một,loạt,toàn,cầu,châu,phi,chống,bệnh,aids,đến,khủng,bố,điều,đó,không,có,nghĩa,washington,tồn,nhiều,phản,bác,chẳng,hạn,với,lập,luận,về,chương,trình,vũ,phá,huỷ,hàng,iraq,lý,do,tiến,hành,đây,việc,nato,chiếm,đóng,kosovo,hay,sách,trung,đông,theo,thân,israel,nhờ,tài,khéo,léo,chechnya,bị,nghị,hồi,3,2003,các,thành,viên,cãi,khả,phép,giấu,giếm,thái,độ,bình,bản,dự,thảo,quyết,baghdad,cơ,cuối,cùng,giải,trừ,nếu,phải,mặt,hậu,quả,nghiêm,trọng,nhưng,saddam,hussein,lật,đổ,lại,ủng,hộ,tái,thiết,khôi,phục,chủ,quyền,nước,này,cũng,tán,quản,như,hiện,nay,nhân,vật,15,thuộc,nằm,lòng,quy,tắc,cuộc,họp,mà,còn,thể,đọc,vanh,vách,đoạn,trích,dẫn,tỏ,thương,hại,kịp,mình,hút,thuốc,kéo,bễ,cái,gạt,nhỏ,luôn,mang,biệt,chuyện,nghiệp,giới,báo,chí,rất,yêu,mến,3h,chiều,mỗi,ngày,ta,nhìn,thấy,ngồi,phòng,khách,dành,biểu,trụ,sở,new,york,dòng,sông,uống,ly,scotch,tách,đúp,cà,phê,hơi,gọi,điện,thoại,di,tổng,thư,ký,kofi,annan,quen,kính,lực,thưởng,uyên,hóm,hỉnh,jean,marc,de,la,sabliere,thì,tôi,mừng,phương,diện,tất,cả,đều,cảm,vinh,tiếc,nghe,câu,tiếu,lâm,ấy,đức,gunter,pleuger,gặp,trước,ấn,tượng,mạnh,mẽ,vì,tầm,hiểu,đoán,khiếu,hài,hước,rằng,lựa,chọn,tuyệt,vời,âu,cộng,tế,giàu,phó,shashi,tharoor,trực,nhất,thêm,chúc,ít,vụ,hoảng,hơn
10,,,,,,,,,,,,,,0.054691328961981256,0.0326799215800211,,,,,,,0.03587695423298243,,,,0.04863445314897773,,,,,,,,,,,,,,0.0625,,,,,,,,,,0.0226986189008016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04368562527100118,,,,,,,,,,,,,,,0.07350570369098008,,,,,,,,,,,,,,,,,,,,0.0923200784199789,0.04863445314897773,0.08737125054200236,0.04863445314897773,0.0923200784199789,0.0625,0.0923200784199789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.006245155076253291,,,,,,,,,,,,0.015016604100831606,0.016510589875315094,0.009865636703402595,,,,,,,0.010830778636372053,,,,,,,0.014682099063842333,,,,,,0.018867924528301886,,,,,,,0.016510589875315094,,,,,,,,0.006852413253072181,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014682099063842333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022190401114258136,,,0.018867924528301886,,,,,,,,,,,0.016510589875315094,0.016510589875315094,,0.018867924528301886,,,,,,,,0.03773584905660377,,,,,0.022190401114258136,,,,,,,,,,,,,,,,0.018867924528301886,,0.018867924528301886,0.027870212353201175,0.022190401114258136,0.027870212353201175,0.027870212353201175,0.018867924528301886,0.027870212353201175,0.022190401114258136,0.016510589875315094,0.022190401114258136,0.022190401114258136,0.022190401114258136,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.018867924528301886,0.022190401114258136,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.022190401114258136,0.027870212353201175,0.027870212353201175,0.027870212353201175,0.022190401114258136,0.016510589875315094,0.027870212353201175,0.027870212353201175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,0.03617636442473069,,,,,,,,,,,,,,,,,,,0.031771363833455406,0.045454545454545456,0.045454545454545456,,,,,,,,,,,0.035370511381074714,,,,,,,,,,,,,,0.016508086473310254,,,,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039775511972350006,0.031771363833455406,0.045454545454545456,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031771363833455406,,,,,,,,,,,,,,0.05345869359344006,0.05345869359344006,,,,,,,,,,,,,,,,,,,,,,,0.0671418752145301,0.045454545454545456,0.0671418752145301,0.0671418752145301,0.0671418752145301,0.05345869359344006,0.039775511972350006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.009194256084484011,,,,,,,,,,,,0.011053889129778822,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027777777777777776,,0.024307257316436112,,,,,,,,,0.024307257316436112,,,,,,,0.015945312992436633,,,,,,,,,,,,,,,,,,,,0.021615312510656768,,,,,,,,,,,,,,,,,0.03266920164043559,,,,,0.0194158334537783,,,,,,,,,,,,,,,,,,,,,0.024307257316436112,0.048614514632872224,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,0.0194158334537783,,,,,,,,,,0.027777777777777776,,,0.024307257316436112,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,0.024307257316436112,0.041031145964435065,0.041031145964435065,0.041031145964435065,0.021615312510656768,0.027777777777777776,0.03266920164043559,0.041031145964435065,0.041031145964435065,0.041031145964435065,0.041031145964435065,0.041031145964435065,0.041031145964435065,0.041031145964435065,0.03266920164043559,0.041031145964435065,0.03266920164043559,0.041031145964435065,0.024307257316436112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,0.031126050015345744,,,0.031126050015345744,,,,,,,,,,,,,0.03500245053566801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.03500245053566801,,,,,,,,,,,,,,,,,,,,,,,,0.027958800173440754,,,,,,,,,,,,,0.031126050015345744,0.027958800173440754,0.031126050015345744,,,,,,,,,0.04,,,,,,0.047043650362227254,,,,,,,,,,,,,,,,,,,0.03500245053566801,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.047043650362227254,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.059084850188786495,0.047043650362227254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013451033422697245,,,,,,,,,0.013451033422697245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.02588777793837107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032409676421914814,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,0.04355893552058079,0.032409676421914814,,,,0.028820416680875687,,,,,,,,,,,,,,0.032409676421914814,,,,,,,,,,,,,,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.04355893552058079,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.04355893552058079,0.05470819461924675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,0.03376654516045405,0.03376654516045405,,,,0.025631092327143373,0.025631092327143373,0.023408235804237506,,,,,,,,,,,0.04577360296374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,0.04577360296374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08688948557174485,0.06918183876798126,0.08688948557174485,0.06918183876798126,0.08688948557174485,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.006018058528025898,0.01591020478894,0.010436932140503978,0.011491331176461918,,,,,,,,,,,,,,,,,,0.010436932140503978,,,,0.028296409104859768,,,,,,,,,,,,,,,,,,0.01818181818181818,,,,,,0.006603234589324101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01818181818181818,,,,,,0.021383477437376022,0.021383477437376022,0.01818181818181818,0.01818181818181818,,,,,,0.01591020478894,0.012708545533382161,0.01818181818181818,0.01818181818181818,,,,,,,,,,,0.01818181818181818,,,,,,,,,0.03182040957788,,,,,,,,,,,,,,,0.025417091066764323,0.014148204552429884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01591020478894,,,,,,,,,0.01591020478894,,,,0.028296409104859768,0.01818181818181818,0.021383477437376022,,,,,,,,,,,,0.01591020478894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026856750085812044,0.026856750085812044,0.021383477437376022,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.021383477437376022,0.021383477437376022,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.026856750085812044,0.021383477437376022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.010030097546709832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022010781964413674,,,,,,,,,0.011005390982206837,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021180909222303604,,,,,,,,,,,,0.030303030303030304,,,,,0.03563912906229338,,,,,,0.021180909222303604,,,,,,,,,,,,,,,0.04716068184143295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02651700798156667,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.03563912906229338,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.02651700798156667,0.04476125014302007,0.04476125014302007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,0.010630208661624422,,0.007369259419852548,0.016204838210957407,0.019365879454827317,0.008069047584471061,0.008069047584471061,0.007369259419852548,,,,,0.021779467760290393,,,,,,,,,0.012943888969185535,,,,,,,,,,,,,,,,,,0.006725516711348622,,0.021779467760290393,,,,,,0.010630208661624422,0.006725516711348622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018518518518518517,,,,,,,,,0.016204838210957407,0.02588777793837107,,,,,,,,,,,,,,,0.014410208340437844,,,,,,,,,,,,0.016204838210957407,,,,,,,,,,,,,,,,,,,,,0.021779467760290393,,,,,,,,,,,,,,0.014410208340437844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021779467760290393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.05470819461924675,0.021779467760290393,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.027354097309623376,0.021779467760290393,0.027354097309623376,0.027354097309623376,0.027354097309623376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.027582768253452034,,,,,,,,0.05266860122545046,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09800760492130678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09800760492130678,0.09800760492130678,0.09800760492130678,0.1230934378933052,0.1230934378933052,0.1230934378933052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.018388512168968023,,0.031890625984873265,0.035112400816966975,,,,,,,,,0.022107778259557644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043230625021313536,,,,,0.020176550134045866,0.048614514632872224,,,,,,,,0.020176550134045866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06533840328087118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06533840328087118,,,,,,,,,,,,,,,,,,0.06533840328087118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048614514632872224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08206229192887013,0.08206229192887013,0.08206229192887013,0.08206229192887013,0.08206229192887013,0.08206229192887013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,0.028701563386385943,0.028701563386385943,,,0.026143937264016884,0.02178642847807187,0.02178642847807187,0.01989700043360188,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028701563386385943,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04375306316958501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07385606273598312,0.07385606273598312,0.07385606273598312,0.07385606273598312,0.07385606273598312,0.07385606273598312,0.04375306316958501,0.07385606273598312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,0.028701563386385943,0.028701563386385943,,,0.026143937264016884,0.02178642847807187,0.02178642847807187,0.01989700043360188,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034948500216800946,,,,,,,,,,,,,0.03890756251918218,,,,,,,,,,,,,,0.04375306316958501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03890756251918218,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,0.05880456295278407,0.07385606273598312,0.07385606273598312,0.07385606273598312,0.07385606273598312,0.07385606273598312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,0.023408235804237506,,,,,,,,,0.03376654516045405,,,,0.04577360296374374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,0.021363406024283858,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04111588260800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05147419196421765,,,,,,,,,0.08688948557174485,0.08688948557174485,0.08688948557174485,0.08688948557174485,0.08688948557174485,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.019470189355377907,,,,,,,,0.037177836159141504,,0.03376654516045405,0.03376654516045405,,,0.030757573251784565,0.025631092327143373,0.025631092327143373,0.023408235804237506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05147419196421765,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08688948557174485,0.08688948557174485,0.08688948557174485,0.06918183876798126,0.08688948557174485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.011821186394336585,,,,,,,,,,,,0.014212143166858485,,,,,,,,,,,,,,,,0.02779111608513013,,,,,,,0.03571428571428571,,,,,,,,,0.02779111608513013,,,,,0.012970639371886628,,,,,,,,0.020501116704561385,0.025941278743773256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249632144405721,,,,,,,,,,,,,,,,,,,,,,,,,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,0.02779111608513013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031252187978275,,,,,,,,,,,,,,,,,,,0.08400651850397724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031252187978275,,,,,,,,,,,,,,0.04200325925198862,,,,,,0.05275433052570223,0.05275433052570223,0.05275433052570223,0.05275433052570223,0.04200325925198862,0.05275433052570223,0.05275433052570223,0.05275433052570223,0.05275433052570223,0.05275433052570223,0.05275433052570223,,,,,,,,,,,,,,,,,,,,
27,0.010677200614239497,,,,,,,,,,,,,,,,,0.012836774473291535,,,,0.01851713766863609,,,,,,,,,,,,,,,,,,,,,,,0.025101653238182052,,,,,0.011715416206865342,,,,,,,,0.03703427533727218,,0.03793842771147359,,,,,0.025101653238182052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225806451612903,0.03225806451612903,,,,,,,0.022547419494710286,,,,,,,,,,,,,,,,,,,,,,,0.022547419494710286,,,,0.03793842771147359,,,,,,,,,0.025101653238182052,,,,,,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03793842771147359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02822778269005484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02822778269005484,,0.03793842771147359,0.03793842771147359,,,,,,,,,,,,,,,,,,,,,0.03793842771147359,,,,,,,0.04764907273289233,0.04764907273289233,0.04764907273289233,0.04764907273289233,0.04764907273289233,0.04764907273289233,0.04764907273289233,0.04764907273289233,0.04764907273289233,,,,,,,,,,,
28,0.01576158185911545,0.04166958397103333,0.027334822272748516,0.030096343557400262,,,,,,,,,,,,0.020748979502925587,0.020748979502925587,0.01894952422247798,,,,0.027334822272748516,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,0.01729418582918217,0.04166958397103333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056004345669318153,,,,0.056004345669318153,0.056004345669318153,0.056004345669318153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033910736760296,0.07033910736760296,0.07033910736760296,0.07033910736760296,0.07033910736760296,,,,,,
29,0.01576158185911545,,,,,,,,,0.047619047619047616,0.027334822272748516,0.027334822272748516,,,,0.020748979502925587,0.020748979502925587,0.01894952422247798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027334822272748516,0.01729418582918217,,,,,,,,,0.056004345669318153,,,,,,,,,,0.03705482144684017,,,,,,,,,,,,,,,,,,,,,,0.0332842859207628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056004345669318153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056004345669318153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056004345669318153,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033910736760296,0.07033910736760296,0.07033910736760296,0.07033910736760296,0.07033910736760296,0.07033910736760296
