,chợ,đen,hạt,nhân,pakistan,xuất,phát,từ,hà,lan,2,bước,khởi,đầu,của,tiến,sĩ,khan,đi,cùng,với,cuộc,thử,nguyên,tử,tiên,ấn,độ,năm,1974,đang,triển,vũ,khí,riêng,đã,đưa,nó,trở,thành,mục,tiêu,cấp,thiết,nhất,chúng,ta,sẽ,ăn,lá,cỏ,kể,cả,nhịn,đói,nhưng,phải,có,chính,mình,thủ,tướng,thời,đó,zulfiqar,ali,bhutto,khẳng,định,sự,tôn,kính,dành,cho,bắt,nhiều,thập,kỷ,trước,khi,ông,bí,mật,nghiên,cứu,rồi,công,trong,sứ,mệnh,đất,nước,cường,quốc,quyền,tự,do,hành,động,một,trợ,lý,thân,cận,tổng,thống,musharraf,biết,ấy,thể,làm,mọi,chuyện,khắp,nơi,bất,kỳ,gì,bằng,cứ,giá,nào,dấu,vết,hoạt,truyền,rộng,rãi,viên,và,quan,chức,tình,báo,mỹ,số,khác,tuy,nhiên,pervez,chỉ,đối,nhà,khoa,học,sau,con,tàu,bbc,china,bị,trên,đường,tới,libya,chứng,về,mạng,lưới,ngầm,được,ra,luyện,kim,trẻ,thông,minh,người,ở,tận,tâm,dốc,sức,vào,hàng,gia,phòng,tập,đoàn,châu,âu,urenco,những,bản,kế,các,máy,ly,tốt,thế,giới,ống,loại,rỗng,quay,nhanh,để,giàu,uranium,thiên,liệu,bom,bộ,gồm,nghìn,trung,đồng,vị,hiếm,u,235,sản,mạnh,tôi,nhìn,thấy,kỹ,thuật,tuyệt,frits,veerman,nghiệp,việc,chung,văn,nhớ,lại,điều,tra,hiện,rằng,cắp,1976,sử,dụng,kiến,thức,lập,dự,án,kahuta,gần,islamabad,cáo,trực,tiếp,lên,còn,vạch,danh,sách,100,ty,cung,đúng,là,họ,cầu,xin,mua,khoe,khoang,bài,biểu,niệm,25,khu,thí,nghiệm,2001,gian,cư,trú,dài,hiểu,sâu,sắc,cũng,như,hãng,vốn,quý,doanh,môi,đức,pháp,đổ,mặt,nghệ,cao,nam,á,cần,nói,thứ,tiếng,phụ,trách,sắm,trải,toàn,phi,trọng,vì,mà,đến,tham,đóng,vai,trò,móc,dubai,địa,điểm,vận,chuyển,thanh,toán,không,hưởng,lợi,này,nỗ,lực,mở,thị,trường,ai,ngoài,kia,anh,tiền,muốn,bán,diễn,khai,ngay,ngày,washington,gửi,chục,lời,phàn,nàn,hệ,kiểm,soát,khẩu,lỏng,lẻo,quả,hai,đích,rõ,ràng,chương,trình,rất,cảnh,phớt,lờ,tục,hợp,tác,nên,thậm,chí,cuối,1970,đào,tạo,quân,dòng,buôn,đảo,ngược,mối,liên,kênh,xúc,dùng,bởi,cá,a,q,nguyễn,hạnh,theo,nyt
10,,,,,0.020110720972320677,,,,0.029113921204373294,0.026883461705231496,,,,0.03168879772862765,0.03168879772862765,0.02315615351261394,0.02315615351261394,0.021564127160374515,,,,,,,,,,,,,,,,,,,,,,,0.04326687448493462,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034734230268920904,,,,,,,,,,,,,,,,,,,,0.0616176919741524,0.05003961521784544,0.0616176919741524,0.0616176919741524,0.0616176919741524,0.04326687448493462,0.03168879772862765,0.0616176919741524,0.03168879772862765,0.0616176919741524,0.0616176919741524,0.04326687448493462,0.038461538461538464,0.04326687448493462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,0.02100209272074287,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015065522834619477,,,,0.023255813953488372,,,,0.015065522834619477,0.030256511527069332,,,,,,,,,,,,,0.015065522834619477,,,,,,,,,,,,,,,,,,,,,,,0.014001395147161916,,,0.02616136596763488,0.02616136596763488,,,,,,,,,,,,,,,,,,,,,,,,,,0.02100209272074287,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046511627906976744,,,,,,,,,,,,,,,,,,,,,,0.02100209272074287,,,0.030256511527069332,,,,,0.019160668394053924,,0.019160668394053924,,,,,,0.030256511527069332,0.030256511527069332,0.037257209100650286,0.02100209272074287,0.023255813953488372,0.037257209100650286,0.03520753261924212,0.037257209100650286,0.023255813953488372,0.01760376630962106,0.019160668394053924,0.02100209272074287,0.037257209100650286,0.030256511527069332,0.02616136596763488,0.037257209100650286,0.030256511527069332,0.037257209100650286,0.037257209100650286,0.037257209100650286,0.02100209272074287,0.030256511527069332,0.030256511527069332,0.037257209100650286,0.023255813953488372,0.037257209100650286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03039000018852256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03582211917149212,,,0.048910379852534776,0.043478260869565216,,,0.05656652155060788,,,,,,,,,0.03582211917149212,0.03926478204312798,,,,,0.05656652155060788,,,,0.03926478204312798,,,,0.043478260869565216,,0.06965478223165053,0.06965478223165053,0.06965478223165053,0.06965478223165053,0.05656652155060788,0.06965478223165053,0.06965478223165053,0.06965478223165053,0.06965478223165053,0.05656652155060788,0.06965478223165053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,0.0236550609785533,0.02184281263550059,,,,,,0.018814374728998825,0.018814374728998825,0.017520853317804293,,,0.028221562093498236,,,,,,,,,,,,,,,0.020244296309019923,,,,,,,,0.020244296309019923,,,0.03515433551900937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018814374728998825,,0.040657187364499414,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028221562093498236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028221562093498236,,,,,,,,,,,,,,,,,,,,,,,,,,0.02574714815450996,,,,,,,,0.040657187364499414,,,,,,0.0236550609785533,,0.03125,,,,,,,,,,,,,,,,,,,,,,0.040657187364499414,,,,,,,0.03125,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.040657187364499414,0.040657187364499414,0.03125,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,0.02491605699571683,0.020110720972320677,,0.034734230268920904,,0.029113921204373294,0.026883461705231496,,,,,,,,,,,,,,,,,,,0.038461538461538464,,,,,,,0.02491605699571683,,,,,,,,0.02491605699571683,,,,,0.05003961521784544,,,,,,,,,,,,,,,0.034734230268920904,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03168879772862765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05003961521784544,0.021564127160374515,,,,,,,,,,,,,0.034734230268920904,0.04326687448493462,0.04326687448493462,,,,,,,,,,,,0.034734230268920904,,,,,0.03168879772862765,,,,,,,,,,,,,,,,,,,,,,,0.038461538461538464,0.029113921204373294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04326687448493462,0.04326687448493462,0.0616176919741524,0.0616176919741524,0.0616176919741524,0.0616176919741524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,0.018814374728998825,0.018814374728998825,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040488592618039845,,,,,,,,,,,,,,,,,0.040657187364499414,0.040657187364499414,,0.028221562093498236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02184281263550059,,,,,,,,,,,0.028221562093498236,,,,,,,,,,,,,,,,,,,0.035041706635608585,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02574714815450996,,,,,,,,,,,,,,,,0.03125,0.0236550609785533,,,,,,,,,,,0.028221562093498236,0.040657187364499414,0.040657187364499414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.040657187364499414,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.040657187364499414,0.040657187364499414,0.05006437472899882,0.05006437472899882,0.03125,0.05006437472899882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,0.034407361423350255,0.031771363833455406,,,,,,,,,,,,,,0.051133578936740906,,,,,,,,,,,,,,,,,,,0.05913772707563551,0.029446249176756253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02736636324218011,,,,,,0.029446249176756253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02548487755316988,,,,,,,,,,,,,,,,,,,,,0.034407361423350255,,,,,,,,,,,0.037450397315650856,,,,,,,,,0.037450397315650856,,,,,,,,,,,,,,,,0.037450397315650856,0.041049544863270164,,,,,,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05913772707563551,,,,,,0.051133578936740906,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.05913772707563551,0.07282090869672556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,0.028221562093498236,,,,,,,,,0.018814374728998825,0.018814374728998825,0.017520853317804293,,,,,,,,,,,0.0625,,,,,,,,,,,0.03125,,,,0.020244296309019923,,0.03515433551900937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03515433551900937,,,,,,0.03515433551900937,0.03515433551900937,,,0.028221562093498236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236550609785533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,0.040657187364499414,,,,,,,,,,,,,,,,,0.05006437472899882,0.028221562093498236,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.028221562093498236,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.05006437472899882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,0.03571428571428571,,,,,,,,,0.029425312176582813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04646535698799933,,,,,,,,,,,,,0.029425312176582813,,,,,,,,,,,,,,,,0.029425312176582813,,,,,,,,0.0249632144405721,,,,,,,,0.027034355404060913,,,,,,,,,,,,,,,,,,,,,,0.020023832363204905,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225321382114084,,,,,,,,,,,,0.029425312176582813,,,,,,,,,,,0.03225321382114084,0.03571428571428571,,,,,0.027034355404060913,,,,,,,,,,,,,,,,,,,,,,,,,,0.04646535698799933,,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225321382114084,,,,,,,,,,,,,,,0.057216428261712936,0.057216428261712936,0.057216428261712936,0.057216428261712936,0.057216428261712936,0.057216428261712936,0.057216428261712936,0.04646535698799933,0.057216428261712936,0.04646535698799933,0.057216428261712936,0.057216428261712936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,0.01633996079001055,,,,0.0236550609785533,0.02184281263550059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020244296309019923,,,,0.03515433551900937,0.02574714815450996,,,,,,,,,,,,,,,,0.0236550609785533,,,,,,,,,,0.040657187364499414,,,0.03515433551900937,,,,,,,,,0.035041706635608585,,,,0.03125,,,,,,,,,,,,,,,,,,,,0.028221562093498236,,,,,,,,0.02574714815450996,,,,,,,,,,,,,0.03125,,,,,,,,0.0236550609785533,,,0.0236550609785533,,,,,0.03515433551900937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040657187364499414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040657187364499414,,,0.05006437472899882,0.05006437472899882,0.040657187364499414,0.05006437472899882,0.05006437472899882,0.05006437472899882,0.028221562093498236,0.040657187364499414,0.05006437472899882,0.05006437472899882,0.040657187364499414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,0.04631230702522788,0.04631230702522788,0.04312825432074903,,,,,,,,,,,,,,,,,,,,,,,,,,0.04983211399143366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0633775954572553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05822784240874659,,,,,,,,,,0.06946846053784181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06946846053784181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10007923043569088,0.1232353839483048,0.1232353839483048,0.1232353839483048,0.1232353839483048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,0.08239087409443188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11249387366083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13010299956639812,0.11249387366083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09030899869919436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16020599913279623,0.16020599913279623,0.16020599913279623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.020915149811213504,,,,,,,,,,,,,0.022426692246789497,,,,0.05204119982655925,,0.044997549464331994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03612359947967774,,,,,,,0.024082399653118498,,,,,,,,,,,,,,,,,,,0.027958800173440754,,,,,,,,0.030278478052548224,,,,,,,,,,,,,,,,,,,,,,,0.07224719895935548,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044997549464331994,,,,0.03612359947967774,,,0.030278478052548224,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044997549464331994,0.044997549464331994,,,,,,,,,,,,,,0.05204119982655925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05204119982655925,,,,,,,,,0.06408239965311849,0.05204119982655925,0.05204119982655925,0.06408239965311849,0.06408239965311849,0.05204119982655925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03810691069933162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03810691069933162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032980429774690435,0.053122940411290794,,,,,,,,,,,,,,,,,,,,0.044527173606688564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053122940411290794,0.058823529411764705,,0.044527173606688564,,,,0.04846522005554816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053122940411290794,0.07653117621552831,,,,,,,,,,,,,0.07653117621552831,0.07653117621552831,,,,0.0942388230192919,0.0942388230192919,0.0942388230192919,0.0942388230192919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06229636735219304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10034333188799371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17800666570310691,0.17800666570310691,0.17800666570310691,0.17800666570310691,0.17800666570310691,0.17800666570310691,0.17800666570310691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,0.06450642764228168,,,,,,0.058850624353165626,,,,,,,,,,,,0.08035276690059284,,,,,,,,,,,,,,,,,,,,0.08035276690059284,,,,,,,,,,,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09293071397599866,0.09293071397599866,,,,,,,,,0.08035276690059284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06450642764228168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11443285652342587,0.11443285652342587,0.11443285652342587,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.05149429630901992,0.040488592618039845,,,,,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,,,,0.05644312418699647,0.05644312418699647,,0.040488592618039845,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,0.040488592618039845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07030867103801874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05644312418699647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10012874945799764,0.10012874945799764,0.10012874945799764,0.10012874945799764,0.10012874945799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,0.034329530872679946,0.026992395078693228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799764,0.03762874945799764,,,,,,,,,,,,,0.04687244735867916,,,,,,,,,,,0.08097718523607969,,,,,,,,,,,,,,,,,,0.034329530872679946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03154008130473773,,,,0.054209583152665886,,,,,,,0.04687244735867916,,0.04687244735867916,,,,,,,,,0.023361137757072388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04687244735867916,0.034329530872679946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,,,0.054209583152665886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06675249963866509,0.054209583152665886,0.06675249963866509,0.06675249963866509,0.06675249963866509,0.06675249963866509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,0.06946846053784181,,,,,,0.0633775954572553,,,,,,,,,,,,0.08653374896986923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04983211399143366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0633775954572553,,,,,,,,,,,,,,,,,,,,,0.05822784240874659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06946846053784181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08653374896986923,0.1232353839483048,0.1232353839483048,0.1232353839483048,0.1232353839483048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06249659647823888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05017166594399686,,,0.05017166594399686,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0722794442035545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08900333285155346,0.06249659647823888,0.08900333285155346,0.08900333285155346,0.08900333285155346,0.08900333285155346,0.06249659647823888,0.08900333285155346,0.08900333285155346,0.08900333285155346,0.08900333285155346,0.08900333285155346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,0.034329530872679946,0.026992395078693228,0.021786614386680732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026992395078693228,,,,,0.04687244735867916,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,,,,,,,,0.026992395078693228,0.03762874945799764,,,,,,,,,,,,0.02912375018066745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,0.03154008130473773,,,0.03762874945799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07525749891599529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04687244735867916,,,,,,,,,,,0.04687244735867916,,,,,,0.06675249963866509,0.054209583152665886,0.06675249963866509,0.054209583152665886,0.054209583152665886,0.06675249963866509,0.06675249963866509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06478174818886376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08239087409443188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.13010299956639812,0.1,,,,,,,,,,,,0.07569619513137056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16020599913279623,0.16020599913279623,0.16020599913279623,0.16020599913279623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
