,trùm,giáo,phái,aum,và,con,đường,dẫn,tới,án,tử,hình,shoko,asahara,hôm,nay,phải,lĩnh,mức,nghiêm,khắc,nhất,như,vậy,số,phận,của,khét,tiếng,tại,nhật,bản,đã,được,định,đoạt,tội,ác,bắt,đầu,từ,một,ngôi,trường,dạy,yoga,sau,khi,tự,nhận,là,vị,cứu,tinh,loài,người,lập,ra,mang,tên,shinrikyo,quy,tụ,hàng,chục,nghìn,tín,đồ,mù,quáng,tin,theo,nhiều,đến,vẫn,đặt,câu,hỏi,sao,đang,tâm,lệnh,cho,thuộc,hạ,dùng,chất,độc,thần,kinh,sarin,tấn,công,tàu,điện,ngầm,ở,thủ,đô,lại,dân,xứ,sở,mặt,trời,mọc,nhớ,vụ,ngày,20,3,1995,trong,những,hành,động,khủng,bố,lịch,sử,đây,cũng,chính,đẫm,máu,13,danh,mà,bị,toà,cáo,buộc,thật,chizuo,matsumoto,trai,làm,nghề,dệt,chiếu,nghèo,khổ,vùng,kumamoto,ngay,lúc,mới,sinh,hỏng,mắt,lớn,lên,nội,trú,đặc,biệt,nhà,nước,chuyên,dành,trẻ,em,yếu,hoặc,thị,giác,kể,rằng,lợi,dụng,việc,mình,còn,có,thể,nhìn,thấy,mờ,để,trêu,trọc,nạn,bạn,học,cả,hai,rời,quê,tokyo,vừa,tốt,nghiệp,trung,tham,gia,ôn,thi,vào,đại,từng,biết,lần,anh,ta,thổ,lộ,muốn,nhập,đảng,bảo,cầm,quyền,nào,đó,sẽ,trở,thành,tướng,nhưng,cuối,cùng,sự,cay,đắng,quay,về,hương,cửa,hiệu,massage,năm,23,tuổi,nữa,cưới,nữ,19,đồng,thời,mở,phòng,mạch,chữa,bệnh,bằng,kỹ,thuật,châm,vì,giả,mạo,vực,y,tế,gặp,rắc,rối,tiên,với,pháp,luật,sang,hướng,tập,quan,ý,tưởng,khai,sáng,khác,chuyến,đi,tính,ngưỡng,ấn,độ,1986,đạt,năng,tương,lai,bước,ngoặt,cuộc,đời,đổi,nghĩa,chân,lý,tối,thượng,gọi,tận,thế,do,tạo,pha,trộn,giữa,niệm,triết,đạo,phật,cơ,đốc,này,phát,triển,nhanh,chóng,thập,kỷ,90,trước,10,000,30,các,1990,khiến,dư,luận,ngạc,nhiên,chạy,đua,quốc,hội,thất,bại,thảm,hại,kiện,nhồi,nhét,kẻ,cuồng,chỉ,ai,sống,sót,rất,gần,tháng,cảnh,sát,đột,kích,tổ,chức,điều,tra,ráo,riết,tích,lũy,kho,loại,vũ,khí,hoá,chiến,phủ,hiện,biến,truy,nã,gắt,gao,ông,16,5,phiên,xét,xử,kéo,dài,suốt,8,đưa,phán,quyết
10,,,,,0.008547836816776165,,,,,,,,,0.007738019968737159,,,,,,,,,,,0.018493155338251688,,,,,,0.016683782645532413,0.016683782645532413,0.007738019968737159,,,,,,,,,0.013960973796920611,,,,,,,,,,,,,,0.016683782645532413,,,,,,,,,,,,,,,,,,,,,,,,0.026629101167007938,,,,,,,,,,,,,,,,,,0.046504757111945606,,0.026629101167007938,,,,,,,,,0.02063318901521452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03138832438472905,0.026629101167007938,,,,,,0.026629101167007938,,,,,,,,,,,,,,,,,,,,,0.026629101167007938,,,,,0.0395242702134853,0.0395242702134853,0.026629101167007938,0.023252378555972803,0.02063318901521452,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.03138832438472905,0.0395242702134853,0.026629101167007938,0.0395242702134853,0.03138832438472905,0.03138832438472905,0.0395242702134853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,0.012650798488828725,,,,,,,,,0.011452269553730994,,,0.034413520262839746,,,,,,,,,,,,,,,,0.011452269553730994,,,,,,,,,0.010331120609721252,,,,,,,,0.039411069727171746,,,,,,,,0.0273698699006125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018495919915958243,,,,,,,,,,,,,,,,,,,,0.04645472008939899,,,,0.04645472008939899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,,,,,,,,0.034413520262839746,,,,,,,,,0.04645472008939899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,0.04645472008939899,0.039411069727171746,0.04645472008939899,0.05849591991595825,0.05849591991595825,0.04645472008939899,0.04645472008939899,0.05849591991595825,0.05849591991595825,0.05849591991595825,0.05849591991595825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,0.009302057712374063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015192824426060663,,,,,,,,,,,0.03415788241867573,,,,,,,,,,,,,,,,,,,,,0.022453764516556975,,,,,,,,,,,,,,,,,,,,,,,,0.02530405901679393,0.028978727740567457,0.028978727740567457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028978727740567457,,,,0.028978727740567457,,,,,,,0.03415788241867573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028978727740567457,,,,,,,,,,,,,0.028978727740567457,0.02530405901679393,0.022453764516556975,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022453764516556975,0.04301170582055753,0.08602341164111506,0.04301170582055753,0.04301170582055753,0.04301170582055753,0.04301170582055753,0.04301170582055753,0.04301170582055753,0.03415788241867573,0.04301170582055753,0.04301170582055753,0.04301170582055753,0.04301170582055753,0.03415788241867573,0.04301170582055753,0.04301170582055753,0.04301170582055753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,0.011929447451803118,,,,0.04839033342645728,,,,,,,0.02851028114647135,,,,,,,,0.011929447451803118,,,,,,,0.02851028114647135,,0.010761583968459637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019266583245789837,,0.04839033342645728,0.04839033342645728,,,,,,,0.035847416940458066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.03180949973178905,0.0609332499124565,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,0.011295355793597075,,,0.0351884551135462,,,,,,0.010225240672974102,,,,,,,,,,,,,,,,,,,,,,,,,0.030726357377535488,0.024437383839832585,,,,0.030726357377535488,,0.0351884551135462,0.027265285484390615,,,,,,,0.0414774286512491,,0.02204642706731069,0.0414774286512491,,,,,,,,,,,,,,,,,0.027265285484390615,,,,,,,0.0414774286512491,,0.027265285484390615,,,,,,0.0351884551135462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0414774286512491,0.0414774286512491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0351884551135462,,,,,,,,,,,0.0414774286512491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052228499924962715,0.052228499924962715,0.052228499924962715,0.0414774286512491,0.052228499924962715,0.052228499924962715,0.052228499924962715,0.052228499924962715,0.0414774286512491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,0.03789525935304976,,,,,0.011011797647818265,,,,,,,,,,,,,,,,,,,0.011011797647818265,0.023742306072488433,,,,,,,,,,,,,0.029362615137036047,,0.03789525935304976,0.03789525935304976,,,,,,,,,0.04466800008596057,,,,,,,,0.02631718259674279,,,,,,,,,,,,,,,,,,,,0.03789525935304976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04466800008596057,,,,0.04466800008596057,0.03789525935304976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04466800008596057,,,,,,,,,,,,,,,,,,,0.029362615137036047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056246076842267546,0.056246076842267546,0.056246076842267546,0.056246076842267546,0.04466800008596057,0.04466800008596057,0.056246076842267546,0.056246076842267546,0.056246076842267546,0.056246076842267546,0.056246076842267546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042346290704969265,,,,,,,,,,,,,,,0.021523167936919274,,,,,,,,,0.05144166315705827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03853316649157967,,,,,,,,0.08210639526494112,,0.07169483388091613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07169483388091613,0.0636189994635781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121866499824913,0.121866499824913,0.08210639526494112,0.121866499824913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,0.015116432727216557,0.015116432727216557,0.011378521965965704,0.008547836816776165,,,,,,,,,0.007738019968737159,,,,,,,,,,,,,0.013733932120530574,,,,,,,0.016683782645532413,,,,,,,0.026629101167007938,0.0069804868984603054,0.026629101167007938,0.023252378555972803,,0.026629101167007938,,,,,0.05005134793659724,,,,,,,0.018493155338251688,,0.053258202334015875,0.026629101167007938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02063318901521452,,,,,,,,,,,,0.026629101167007938,0.03138832438472905,,,,,,,,,,,,,,,,,,,,,,,,,0.046504757111945606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026629101167007938,,,,,,,,,,,,0.03138832438472905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.03138832438472905,0.026629101167007938,0.0395242702134853,0.0395242702134853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.04660900090891771,0.023304500454458855,0.017541888030863793,0.013177915092529921,,,,,,,,,,,,,,,,,,,,0.02851028114647135,,,,,,,,,,,,,,,,,0.010761583968459637,,,,,,,,,0.025720831578529134,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035847416940458066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03180949973178905,,,,,,0.04839033342645728,,,,,,,,,,0.04839033342645728,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.121866499824913,0.0609332499124565,0.0609332499124565,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.031072667272611806,0.031072667272611806,,,,,,,,,,,,,,,,,,,,,,,,0.02823086046997951,,,,,,0.01590592993573749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025688777661053114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04241266630905206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05473759684329409,,,,,,,,,,,,0.04779655592061076,0.05473759684329409,0.08124433321660866,0.08124433321660866,0.08124433321660866,0.08124433321660866,0.16248866643321733,0.08124433321660866,0.06452044456860971,0.08124433321660866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,0.039533745277589766,,,,,,,,,,,,,,,,,,,,,,,,,0.1231595928974117,0.07716249473558741,0.07716249473558741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08553084343941406,0.10754225082137421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14517100027937185,0.1827997497373695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09774953535933034,0.12290542951014195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1407538204541848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1659097146049964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1659097146049964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1659097146049964,,0.1659097146049964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,0.014033510424691035,0.010542332074023938,,,,,,,,,0.009543557961442494,,,,,,,,,,,0.022808224917177083,,0.016938516281987708,,,,,,0.01908711592288499,,,,,,,,,0.00860926717476771,,,,,,0.028677933552366457,,,,,,,,,,,,,,,,,,,0.022808224917177083,0.028677933552366457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038712266741165825,0.03284255810597645,,,0.028677933552366457,,,,,,,,,,,,,,,,,,,,,0.038712266741165825,,,,,,,,,,,,0.02544759978543124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.048746599929965204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,0.015116432727216557,0.015116432727216557,0.011378521965965704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016683782645532413,,,,,0.023252378555972803,0.036986310676503376,,,,,,,0.02063318901521452,,,,,,,,,,,,,,,,,,,,0.018493155338251688,,,,,0.026629101167007938,,0.02063318901521452,,,,,,0.026629101167007938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02063318901521452,,,,0.012497243186458272,0.04126637803042904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023252378555972803,,,,,,,,,,,,,,,,,,,,,0.026629101167007938,,,,,,0.026629101167007938,,,,,,,,,,,,,,,,,,,,,,,,0.023252378555972803,,,,,0.023252378555972803,0.02063318901521452,,,,,,,,,,,,,,,,,,0.03138832438472905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03138832438472905,0.026629101167007938,,,,,,,,,,,,0.023252378555972803,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.03138832438472905,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.0395242702134853,0.03138832438472905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.011694592020575862,,,,,,,,,,0.007952964967868745,,,,,,,,,,,,,0.014115430234989755,,,,0.017147221052352758,0.017147221052352758,0.007952964967868745,,,,,,,,,,,,,,,0.02389827796030538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032260222284304856,0.02120633315452603,0.032260222284304856,0.032260222284304856,,0.027368798421647043,0.02389827796030538,0.027368798421647043,0.027368798421647043,,0.032260222284304856,0.032260222284304856,0.032260222284304856,0.032260222284304856,0.032260222284304856,,,,,,,,,,,,,,,0.032260222284304856,0.02389827796030538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027368798421647043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027368798421647043,,,,,,,,,0.02389827796030538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032260222284304856,,,,,0.032260222284304856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027368798421647043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032260222284304856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04062216660830433,0.032260222284304856,0.032260222284304856,0.04062216660830433,0.04062216660830433,0.04062216660830433,0.04062216660830433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,0.012757736749719124,0.00958393824911267,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008675961783129542,,,,,,,,,0.0078266065225161,,,,,0.02313418162311931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02313418162311931,,,0.03519296976469621,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014012060542392608,,,,,,,,,,0.026070848683969507,,,,,,,,,,,,,,,,,,,,,,,,,0.02985687100543314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02985687100543314,,0.026070848683969507,,,,,0.05214169736793901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02313418162311931,,,,,,,,,,,,,,,,,,,,,,,,,0.05971374201086628,,,,,,,,,,,,,,,,,,,,,,0.026070848683969507,,,,,,,,,,,,0.07038593952939241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,0.044315090845422914,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,0.03178312074771915,0.009235701253008866,,,,,,,,0.027752838921644957,,,,,,,,,0.019912901867248364,0.019912901867248364,0.009235701253008866,,,,,,,0.0220724757263004,,0.00833154887880746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027752838921644957,,,,,,,,,,,,,,,,,,,,0.0374634839430637,,,,0.027752838921644957,0.029832128896706844,0.02462670946977217,,,,,0.0374634839430637,0.0374634839430637,,,,,,,,,0.02462670946977217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374634839430637,0.0374634839430637,,,,0.03178312074771915,,,,,,,,,,0.02462670946977217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02462670946977217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027752838921644957,0.03178312074771915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374634839430637,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0374634839430637,0.047174128964482455,0.047174128964482455,0.047174128964482455,0.047174128964482455,0.047174128964482455,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06940254486935793,,,0.07821254605190851,,,,,,,,,,,,,,,,,0.06940254486935793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06940254486935793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08957061301629941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10557890929408863,0.10557890929408863,,,,,,,,,,,,,,,,,,0.10557890929408863,,,,,,0.13294527253626873,0.13294527253626873,0.13294527253626873,,,,,,,,,,
28,0.035847416940458066,0.023304500454458855,0.023304500454458855,0.017541888030863793,,,,,,,,,,,,,0.035847416940458066,,,,,,,,,,,,,,,,0.011929447451803118,0.025720831578529134,,,,,,,,,,,,,,,,,,,,,,,,0.02851028114647135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839033342645728,,,,,,,,,,,,,,,,,0.035847416940458066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839033342645728,0.04105319763247056,,,,,,,,,,0.03180949973178905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565
