,bush,blair,và,tin,tình,báo,về,vũ,khí,huỷ,diệt,những,kết,luận,mới,đây,ở,cả,anh,mỹ,cho,thấy,hậu,quả,chính,trị,của,việc,không,thể,tìm,hủy,cũng,nghiêm,trọng,như,mối,đe,doạ,từ,cấm,các,cáo,thức,đổ,lỗi,thủ,tướng,hay,tổng,thống,nhưng,hạn,chế,chỉ,trích,nhằm,vào,2,nhà,lãnh,đạo,này,capitol,hill,cựu,trưởng,thanh,sát,david,kay,khẳng,định,với,nghị,sĩ,rằng,chúng,ta,gần,đã,sai,lầm,nguy,cơ,iraq,trước,chiến,tranh,trách,nhiệm,quan,chứ,phải,ông,tại,nhóm,điều,tra,thẩm,phán,hutton,giải,thoát,tony,khỏi,buộc,giới,chí,nói,dối,để,thêm,mắm,muối,lý,do,dẫn,đến,tuy,nhiên,tuyên,bố,nước,trả,lời,câu,hỏi,liệu,có,bị,phóng,đại,rốt,cuộc,là,gia,đối,lập,washington,london,đang,kêu,gọi,tiếp,tục,tiến,hành,sao,ước,đoán,lại,vậy,tôi,hoá,vấn,đề,anthony,cordesman,phân,tích,quốc,phòng,trung,tâm,nghiên,cứu,lược,tế,biết,hiện,nay,người,quên,đi,thực,mà,phủ,công,hiểu,đó,thế,mạnh,điểm,yếu,gì,cần,làm,cải,thiện,hình,sau,buổi,trần,phe,dân,chủ,một,độc,tập,trắng,lấy,khả,năng,sẽ,sâu,năm,cử,thăm,dư,chứng,tỏ,vẫn,ủng,hộ,trong,khi,mặt,thì,đương,đầu,vì,tấn,hôm,11,9,2001,viện,cato,charles,pena,nhận,bản,được,chuẩn,kỹ,lưỡng,uỷ,ban,quân,sự,thượng,thứ,tư,hiệu,thách,khó,khăn,mức,nào,nhiều,trên,quyền,clinton,đều,chia,sẻ,sở,hữu,phát,triển,ngăn,chặn,cũ,tài,vụ,viên,hơn,thích,giống,dự,xảy,ra,phản,ứng,bình,chức,dành,thời,gian,động,thái,đoàn,phê,sử,dụng,lực,xét,tạo,đà,theo,đánh,giá,kỳ,nợ,mắt,nancy,pelosi,lĩnh,đảng,hạ,tương,tự,diện,hai,bờ,tây,dương,châm,ngòi,ngay,hy,vọng,họ,dịu,chẳng,quyết,kennedy,tịch,dò,hãng,national,opinion,49,số,minh,oan,27,ý,kiến,nên,dù,sạch,chuyên,kelly,ảnh,hưởng,tới,dịch,tồn,đặc,biệt,nếu,ngày,xấu,rẽ,khẩu,thần,vốn,tức,giận,zogby,international,john,cách,đúng,đắn,sót,cẩu,thả,phức,tạp,biện,pháp,hỗ,trợ,gắt,gao,nhất,lịch,hoàn,thành,lo,ngại,nổi,lên,tuần,tiên,bỏ,thay,đổi,độ,sẵn,sàng
10,,,,,,,,,,,,,0.035370511381074714,0.035370511381074714,,,,,,0.021687329759984657,,,,0.039775511972350006,,,,,,,,,,,,,,,,,,0.023767215694560802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023767215694560802,,0.021687329759984657,,,,,,,,0.031771363833455406,,,,,,,,,,,,,,,,,,,,,0.028728327941154798,,,0.039775511972350006,0.039775511972350006,,,,,,,,,,,,,,0.06354272766691081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031771363833455406,,,,,,,,,,,,,,,,,,,,,,,0.039775511972350006,,,,,,,,,,,,,0.045454545454545456,0.05345869359344006,0.0671418752145301,0.0671418752145301,0.05345869359344006,0.045454545454545456,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.018979298789844966,0.017048048886244362,,,,,,0.017048048886244362,0.018979298789844966,,0.024390243902439025,,,,,,,,,0.011637103773650303,,,,,,,,,0.009705853870049698,,,0.02868515265989467,,,,,,,,,,,,,,,,,,0.018979298789844966,0.018979298789844966,,,,,,,,,0.017048048886244362,,,,,,,,,,,,,0.024390243902439025,0.034096097772488725,,,,,,,,,,,,,,,,,,,,0.018979298789844966,,,,,,,,,,,0.02868515265989467,,,,,,,,,,,,,,,,,,,,,,,,,,0.018979298789844966,,,,,,,0.024390243902439025,,,,,,,,,,,,,,,,,,0.015415200358668429,0.015415200358668429,,,0.018979298789844966,0.018979298789844966,,,,,,,,,,,,,,,,,,0.021342957643700002,,0.021342957643700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017048048886244362,0.021342957643700002,0.036027347676089325,0.036027347676089325,0.036027347676089325,0.02868515265989467,0.036027347676089325,0.036027347676089325,0.02868515265989467,0.024390243902439025,0.024390243902439025,0.036027347676089325,0.024390243902439025,0.036027347676089325,0.02868515265989467,0.036027347676089325,0.02868515265989467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,0.01146654130424835,0.02867193966417044,,,,,,,,,,,,,,,,,,,,,0.0079218419911574,,,0.01839394748252681,,,,,,,,,,,,,0.023027927983992107,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013759966981061515,,,0.01839394748252681,,,,,,,,,,,0.012555822492622696,,0.023027927983992107,,,,,0.016632189860668566,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016632189860668566,0.023027927983992107,0.023027927983992107,,,,,,,,,0.012555822492622696,0.020477664483780095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030949769975149508,,,,0.02631578947368421,,,,,0.02631578947368421,0.020477664483780095,0.030949769975149508,0.0388716119663069,0.0388716119663069,0.0388716119663069,0.0388716119663069,0.0388716119663069,0.030949769975149508,0.0388716119663069,0.0388716119663069,0.0388716119663069,0.0388716119663069,0.0388716119663069,0.030949769975149508,0.030949769975149508,0.02631578947368421,0.0388716119663069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.02593837501278812,,0.03826875118184792,,0.014524285652047912,0.01210593008042752,,0.02329900014453396,0.02593837501278812,0.03333333333333333,0.03333333333333333,,,,,,,,,,,,,,0.01913437559092396,,,,,,,,0.02593837501278812,,,0.01913437559092396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015904041823988746,0.017429291509344587,,,,,,0.04213488098036037,,,,,,,,,,,,,,,,0.029168708779723336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039203041968522714,,0.039203041968522714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039203041968522714,0.04923737515732208,0.039203041968522714,0.04923737515732208,0.04923737515732208,0.039203041968522714,0.04923737515732208,0.039203041968522714,0.04923737515732208,0.03333333333333333,0.04923737515732208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,0.01556173462719419,0.006485319685943314,,,,0.017857142857142856,,0.010250558352280692,0.013895558042565065,,,,0.010250558352280692,,,0.008520022405708257,,,,0.0156260939891375,0.010250558352280692,,0.005375535636856807,0.01248160722028605,0.021318214750287726,0.0249632144405721,,,,,,,,,,,,0.0186742409028692,,,,,,,,,,0.0156260939891375,,,,,,,,0.01248160722028605,,,,,,,,0.0156260939891375,0.013895558042565065,,,,,,,,,,,,0.010250558352280692,,,,,0.0186742409028692,,,,,0.017857142857142856,,,,,,,,,,,,0.017857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,0.017857142857142856,0.008520022405708257,,,,,,0.008520022405708257,,,,0.017857142857142856,,,,,,,,,,,0.02100162962599431,,,,,,,,,0.013895558042565065,0.013895558042565065,,,,,,,,0.017857142857142856,,,,,,,0.02100162962599431,,,,,,,,,,0.02100162962599431,,0.02100162962599431,,,0.017857142857142856,,,,,,,,,,,,,,0.017857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02100162962599431,0.02100162962599431,,,,,0.02100162962599431,,,,,,,,,0.026377165262851113,0.026377165262851113,0.026377165262851113,0.026377165262851113,0.0156260939891375,0.026377165262851113,0.02100162962599431,0.02100162962599431,0.02100162962599431,0.026377165262851113,0.026377165262851113,0.02100162962599431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,0.01640089336364911,,0.022232892868104103,,,,,0.01805780613444016,0.013632035849133212,0.01493939272229536,,,,,,0.00860085701897089,,,,,,,,,,,,,,,0.01493939272229536,,,,,,,,,,,,,,,,,,,,,,,,0.03360260740159089,0.03360260740159089,0.02500175038262,0.022232892868104103,,0.01493939272229536,,,0.01997057155245768,,,,,,,,,,,,0.01493939272229536,,,,,,0.01805780613444016,,,0.022232892868104103,,0.03360260740159089,0.01640089336364911,0.01805780613444016,,,,,,,,,,,,,,0.03360260740159089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04220346442056178,0.04220346442056178,0.02857142857142857,0.03360260740159089,0.04220346442056178,0.03360260740159089,0.04220346442056178,0.02857142857142857,0.04220346442056178,0.04220346442056178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,0.014698214295474549,0.016255116379907415,,,,0.026699128731521807,,,,,,,,,0.012159970820472968,,,,,,0.007000697573580958,0.016255116379907415,,,,,,,,,,,,,,0.012159970820472968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012159970820472968,,,,,,,,,,,,,,,,0.020350261939341863,0.011095843133015405,0.013349564365760904,,,,,,,,,0.013349564365760904,0.014698214295474549,,,,,,,,,0.020350261939341863,,,,0.020350261939341863,,,,,,,,0.020350261939341863,0.020350261939341863,,,,,,,,,0.011095843133015405,,,,,0.016255116379907415,,,,,,,0.018096540706596363,,,0.027350959512922823,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016255116379907415,,,,,,,,0.020350261939341863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023255813953488372,0.023255813953488372,0.016255116379907415,,,,,,,,,,,,,,,,0.027350959512922823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023255813953488372,,,0.027350959512922823,,,,,0.027350959512922823,0.05470191902584565,0.06870331417300755,0.027350959512922823,0.03435165708650378,0.03435165708650378,0.03435165708650378,0.027350959512922823,0.03435165708650378,0.03435165708650378,0.03435165708650378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,0.013632035849133212,,,,,,,,,0.011369714533486789,,,,,,,,,,,,,,,,,,0.022232892868104103,,,0.022232892868104103,0.022232892868104103,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01805780613444016,0.01997057155245768,,,,,0.02500175038262,0.013632035849133212,,0.02500175038262,0.013632035849133212,0.01640089336364911,,,,,,,0.03994114310491536,,,,,,,0.02857142857142857,,,,,,,0.022232892868104103,,,,,,,,,,,,,,,,0.02857142857142857,,,,0.013632035849133212,,,,,,,,,,,,,,,,,0.02500175038262,0.02500175038262,0.03360260740159089,,,,,,,,,,,,,,,,,,,,,,,,0.01997057155245768,,,,,,,,,,,,,,,,,,,,,,,0.05000350076524,0.02857142857142857,,,,,,,,,,,,,,,,,,,,0.02500175038262,,,,,,,,,,,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03360260740159089,,,,,,,,,,,,,,,,,,,,,,,,,,0.04220346442056178,0.04220346442056178,0.04220346442056178,0.04220346442056178,0.04220346442056178,0.03360260740159089,0.04220346442056178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,0.04100223340912277,,,,,0.04100223340912277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.06250437595655,,,,,0.05558223217026026,,,,,,,,,0.05558223217026026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06250437595655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10550866105140445,0.07142857142857142,0.08400651850397724,0.10550866105140445,0.10550866105140445,0.10550866105140445,0.10550866105140445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.03039000018852256,,,,,,,,,,,,,,,,,0.02747927020458285,,0.02273385849044946,,,,,,0.01308826068104266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02273385849044946,,,,,,,,,,0.024957881205552992,,,,,,,,,,,,,,0.03383266306015842,,,0.024957881205552992,,,,,,,,,,0.03804614188659566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05113440256763832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05113440256763832,0.05113440256763832,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,0.03804614188659566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,,,,,,,,0.05113440256763832,,,,,,,,,,,,,,,,,,,,,,,,,0.06422266324868098,0.06422266324868098,0.06422266324868098,0.06422266324868098,0.06422266324868098,0.06422266324868098,0.06422266324868098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,0.017685255690537357,0.017685255690537357,,,,,0.014364163970577399,,,,,,,,,0.015885681916727703,0.009044091106182673,,,,,,,0.013046165175629974,,,,,,,,,,,,,,,,,0.02672934679672003,,,,,,,,,,,,,,,,,,,0.02672934679672003,0.045454545454545456,0.015885681916727703,,,,,,,0.013046165175629974,,,,0.021687329759984657,0.011883607847280401,,0.010843664879992328,0.013046165175629974,,,,,,,,,0.013046165175629974,0.014364163970577399,,,,,,,,,,,,,,,,,,0.014364163970577399,0.017685255690537357,0.014364163970577399,,,,,,0.02672934679672003,0.022727272727272728,0.022727272727272728,0.019887755986175003,,,,,,,,,,0.022727272727272728,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019887755986175003,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02672934679672003,,,0.045454545454545456,,,,,,,,,,,,,,,,,,0.02672934679672003,,,,,,,0.02672934679672003,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,0.02672934679672003,,,0.022727272727272728,,,,,,,,,,,,,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,0.024317226574488864,0.024317226574488864,,,,,,,0.01633996079001055,,,0.027345664480990628,,,0.009407187364499412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027345664480990628,,,,,,,,,,,,,,,,,,,,,0.017938477116491214,0.019750725459543924,0.03675285184549004,0.03675285184549004,0.03675285184549004,,,,,,,,,,,,,,,0.019750725459543924,,,,,,,,,,,0.027345664480990628,,,,,,,0.02184281263550059,0.014910039209989451,,,,,,,,,,,0.027345664480990628,0.054691328961981256,,,,,,,,,,,,,,,,,,,,,,,,,0.02184281263550059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,0.03675285184549004,,,,,,,,,,,,,,,,,,,,,,,,0.024317226574488864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,,,,,,,,,,0.03675285184549004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03675285184549004,0.03675285184549004,0.04616003920998945,0.04616003920998945,0.04616003920998945,0.04616003920998945,0.04616003920998945,0.04616003920998945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.0249632144405721,,,,,,0.0249632144405721,0.02779111608513013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04200325925198862,,,,,,,0.02779111608513013,0.031252187978275,,,,,,,,,,,,,,,,,,,,,0.02779111608513013,0.031252187978275,,,,,,,,,,,0.020501116704561385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04200325925198862,0.03571428571428571,,,,,,,0.017040044811416515,,,,,,0.017040044811416515,0.031252187978275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499264288811442,,,,,,,,,,,,,,,,,,0.02779111608513013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031252187978275,,,,,,,,,,,0.04200325925198862,,,,,,,,,,,,,,,,,,,,,,,,,,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,0.05275433052570223,0.04200325925198862,0.04200325925198862,0.05275433052570223,0.04200325925198862,0.05275433052570223,0.05275433052570223,0.05275433052570223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.017685255690537357,0.015885681916727703,,,0.009902922035487214,,,,,,,,,,,,0.013046165175629974,,,,,,0.02672934679672003,,,,0.013683181621090055,,,0.015885681916727703,,,0.017685255690537357,,,0.013046165175629974,,,,,,,,,,,0.017685255690537357,0.019887755986175003,,0.017685255690537357,0.017685255690537357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011883607847280401,,0.03253099463997698,0.02609233035125995,,,,,,,0.015885681916727703,,,,,,,,,,,,,,,,,,,,0.019887755986175003,0.014364163970577399,0.017685255690537357,0.014364163970577399,,,,,,,,,,,0.010843664879992328,,,,,,,,,,,,,,,,,,,,,,,,,,0.014364163970577399,0.014364163970577399,,,,,,,,,,,,,,,,,,0.02672934679672003,,,,,,,,,,,,,,,,0.022727272727272728,,,,,,,0.017685255690537357,,,,,0.02672934679672003,0.022727272727272728,,,,0.02672934679672003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03357093760726505,0.03357093760726505,0.02672934679672003,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.013046165175629974,,,0.008254043236655127,0.014364163970577399,,,,,,,,,,,,,0.010843664879992328,,,,,,,0.006841590810545028,,,,,,,,,0.013046165175629974,,,,,,,0.019887755986175003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011883607847280401,,,0.015885681916727703,,,,0.014364163970577399,0.015885681916727703,,,,,,,0.011883607847280401,,,,,,,,,,,,,,,,,,,,,,,,0.017685255690537357,,,,,,,,,,,,,,,,,,,,,0.017685255690537357,,0.017685255690537357,,,0.010843664879992328,0.019887755986175003,,,,,0.017685255690537357,,,,,,,,,,,,,,0.014364163970577399,0.014364163970577399,,,,,0.022727272727272728,,,,,,,,,,,0.015885681916727703,,,,,,0.019887755986175003,,,,,,,,,,,,,,,,,,,0.035370511381074714,,,,,,,,,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,,0.022727272727272728,,,,,,,,,,,,,,,,,,,,,,,0.02672934679672003,,,,,,,,,,,,,,0.02672934679672003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02672934679672003,,,,,,,,,,,,,,,,0.02672934679672003,0.02672934679672003,,,,,,,,0.02672934679672003,0.02672934679672003,,,,,,,,,,,,,,,,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.03357093760726505,0.0671418752145301,0.03357093760726505,0.03357093760726505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,0.012449387701755353,0.010376511497509303,,,,,,,,,,,,,,,,,,,,,,,0.011369714533486789,,,,,,,,,,,,,,,,,,,,0.02857142857142857,,,0.02500175038262,,,0.03360260740159089,,,,,0.01997057155245768,,,,,,,,,,0.02500175038262,0.01493939272229536,,,,,,0.02500175038262,,,,0.01640089336364911,0.022232892868104103,,,0.013632035849133212,,,,,,,0.01805780613444016,,0.022232892868104103,,,,,,,,,,,,,,,,0.022232892868104103,,,,,,,,,,,,,,,,,,,,0.013632035849133212,,,,,,0.013632035849133212,,,,,,,,,,,,,,,,,,,,0.01805780613444016,0.01805780613444016,,0.03360260740159089,0.022232892868104103,0.022232892868104103,,,,,,,,,,,,,,,,,,,,0.02500175038262,,,,,,,,,,,,,,,,,0.022232892868104103,,,,,,0.02857142857142857,,,,,,,,,,,,0.01997057155245768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03360260740159089,,,,,,,,,,,,,,0.03360260740159089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04220346442056178,0.04220346442056178,0.04220346442056178,0.02857142857142857,0.04220346442056178,0.04220346442056178,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00752574989159953,,0.00994850021680094,0.017474250108400473,,,,,,,,,,,,0.013071968632008442,,,,,,,,,,,,,,,,,,,,,,,,,,0.021876531584792504,0.01945378125959109,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01580058036763514,,,,,,,,,,,,,,,,0.017474250108400473,,0.021876531584792504,,,,,,,,,,,,,,,,,,,0.01580058036763514,0.01580058036763514,,,0.01945378125959109,0.01945378125959109,0.025,,,,,,,,,0.021876531584792504,0.029402281476392036,,,,,,,,,,,,,,,,,,,,,,,,,,0.01945378125959109,,,,,,,,0.029402281476392036,,,,,,,0.029402281476392036,,,0.017474250108400473,,,,,,,,,,,,,,,,,,0.01945378125959109,,,,,,,0.029402281476392036,,,,,,,,0.025,,,,,,,,,,,,,,,,,0.021876531584792504,,0.029402281476392036,,,,,,,,,,,,,,,,,0.029402281476392036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029402281476392036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,0.03692803136799156,,,,,,,,,,,,
27,,,,,,,0.019152218627436532,,,,,0.017394886900839967,,,,,,,,,,,,,,,,,,,,,0.023580340920716474,,,0.017394886900839967,0.02651700798156667,,,,,0.015844810463040534,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,0.03563912906229338,0.03563912906229338,,,,,,,,,,,,,,,,0.017394886900839967,0.023580340920716474,,,,,,,,,,,,,,0.021180909222303604,,,,,,,,,,,,,,,,,,,,,,0.023580340920716474,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,,,,,,,,,,,,,,,,,,0.02651700798156667,,,,,,,,0.02651700798156667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021180909222303604,0.02651700798156667,,,,0.03563912906229338,,,,0.030303030303030304,0.030303030303030304,,,,,,,,0.023580340920716474,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,,,,,,0.02651700798156667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,,,,,,,,,,,,,,,,,,,,0.030303030303030304,,,,,,,,,,,,,,,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,0.04476125014302007,,,,,,
28,,,,,,,,,,,,,,,,0.07350570369098008,0.03587695423298243,,,,,,,,,,,,0.02487125054200235,,,,,,,,0.054691328961981256,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04863445314897773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.04863445314897773,,,0.059640156839957804,,,,,,,,,,,,,,,,,,,,0.03950145091908785,0.03950145091908785,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,0.0923200784199789,,,,,
