,từng,có,một,cuộc,chiến,điệp,viên,giữa,hai,miền,triều,tiên,mùa,đông,năm,1968,khi,căng,thẳng,2,lên,đỉnh,điểm,31,kẻ,thích,khách,của,chdcnd,vượt,qua,biên,giới,được,canh,gác,cẩn,mật,nhất,thế,để,tới,khu,vực,cây,cối,sau,dinh,tổng,thống,hàn,quốc,park,chung,hee,tuy,nhiên,đến,đây,tất,cả,đã,bị,chặn,lại,3,tháng,ăn,miếng,trả,quân,đội,tuyển,mộ,người,từ,nhà,tù,và,trên,đường,phố,đào,tạo,đặc,biệt,hòn,đảo,nhỏ,toàn,sỏi,đá,silmido,ngoài,khơi,hoàng,hải,nhiệm,vụ,họ,là,bình,nhưỡng,ám,sát,lãnh,đạo,kim,nhật,thành,vì,quan,hệ,đột,bớt,nên,đó,bỏ,dở,1971,nhận,thấy,không,cơ,hội,rời,khỏi,này,nổi,loạn,giết,quản,giáo,trong,doanh,trại,tìm,cách,vào,đất,liền,cướp,xe,buýt,về,seoul,thủ,đô,chức,trách,nhân,dùng,lựu,đạn,tự,làm,nổ,tung,mình,chương,tranh,lạnh,đưa,bộ,phim,vừa,phát,hành,hôm,24,12,các,tờ,báo,mô,tả,lớn,lịch,sử,điện,ảnh,xứ,sở,chi,nhiều,phải,vấn,lương,tâm,nó,tập,trung,thời,kỳ,mà,chính,phủ,muốn,quên,đi,tình,bí,chống,đối,xử,tàn,bạo,với,công,dân,trước,tiến,chủ,hoá,1987,luôn,bác,cáo,buộc,rằng,nước,phái,gián,đúng,thuật,phương,dụng,đề,nhạy,cảm,hình,cải,thiện,cựu,phản,thừa,bồi,thường,cho,cũng,như,thân,số,liệu,thức,theo,nghị,sĩ,thúc,đẩy,việc,hơn,7,700,thực,thi,1953,1972,khoảng,5,300,trở,phòng,lần,đầu,ra,tuyên,bố,khai,dậy,mất,tích,nằm,ngôn,tướng,nam,dae,yeon,biết,tân,binh,đơn,vị,684,phần,phi,thiệt,mạng,huấn,luyện,20,4,còn,sống,sót,toà,án,tử,tài,nữa,sứ,mệnh,chúng,ta,dạy,hy,sinh,tổ,jonathan,43,tuổi,giám,đốc,điều,hãng,hanmac,films,sản,xuất,nói,quyền,lợi,cá,giờ,thể,những,gì,ông,dựa,bài,tạp,chí,cuốn,sách,tái,hoà,giải,ánh,dương,tê,chỉ,cần,hát,thôi,sẽ,gây,yang,dong,su,54,6,lính,giam,giống,khác,chuyện,khẳng,định,xâm,nhập,thổ,học,ở,10,1970,cử,phục,dịch,mặc,dù,kết,chuộc,tội,cuối,cùng,nhưng,hầu,hết,phạm,chịu,nhẹ,xuyên,đánh,lộn,sự,hứa,hẹn,tiền,bạc,nếu,huỷ,vẫn,giữ,đời,đâu,rõ,tố,nào,dẫn,23,8,quyết,chết,quá,hiện,ràng,bao,phép,tuyệt,vọng,bắn,cổ,phía,nay,vết,sẹo,nhóm,jung,gil,ryong,50,bây,thư,ký,200,1,100,bắc,1976,thanh,niên,thất,nghiệp,pusan,tại,căn,cứ,núi,ngữ,tác,phong,hoạt,động,mối,liên,bên,hạn,chế,kiểm,duyệt,gửi,gia,đình,tiết,lộ,nghi,ngay,ty,mỹ,phẩm,luật,sư,trị,đảm,bảo,anh,hùng,thái,độ,hoàn,biến,quay,lưng,phiền,tôi,tức,giận,đức,giả,câu,bắt,du,gần,sân,bay,inchon,đen,tối,han,yu,kyoung,đồng,sai,lầm,năn,hối,lỗi
10,,,0.013167150306362615,0.018230442987327084,0.024501901230326695,,,,,,0.014561875090333725,0.013837664543266808,,,0.018230442987327084,,0.020833333333333332,,,,,,,,,,,,0.015349136775529553,,,,,,,,,0.027104791576332943,,,,,,,,,,,,,0.017164765436339973,0.015349136775529553,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009077678532529944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027104791576332943,0.020833333333333332,,,,,,,0.022482942625992184,,,,,,,,,,,,,0.027104791576332943,,,,,,,,,0.027104791576332943,,,,,,0.019438608549362225,,,,0.022482942625992184,0.022482942625992184,,,,,,,,,,,0.03704481771632591,0.03704481771632591,0.027104791576332943,0.027104791576332943,0.027104791576332943,0.027104791576332943,0.03242296876598515,0.019438608549362225,0.0307733594733263,0.03704481771632591,0.022482942625992184,0.024501901230326695,0.0307733594733263,0.0307733594733263,0.020833333333333332,0.027104791576332943,0.03704481771632591,0.03704481771632591,0.019438608549362225,0.022482942625992184,0.07408963543265182,0.027104791576332943,0.03704481771632591,0.03704481771632591,0.03704481771632591,0.03704481771632591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.041968709537547784,,,,0.03793842771147359,0.025101653238182052,,,,,0.022547419494710286,0.02142606122828409,,,0.02822778269005484,,,,,,,,,,,,,,0.023766405329852212,,,,,,,,,,,,,,,,,,,,,,0.026577701320784474,0.023766405329852212,,,,,,,,,,,,,,0.041968709537547784,,,,,,,,,,,,,0.014055760308433463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03793842771147359,,,,,,,,,,0.03225806451612903,,,,,,,,,,,,,,,,,,,,,,,,0.04764907273289233,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034812298259600805,,,,,,,,,,,,,,,,0.041968709537547784,,,,,,,,0.04764907273289233,0.03225806451612903,,,,,,,0.041968709537547784,,,,,0.05735971775431108,0.04764907273289233,0.05735971775431108,0.05735971775431108,0.034812298259600805,0.05735971775431108,0.05735971775431108,0.04764907273289233,0.05735971775431108,0.05735971775431108,0.04764907273289233,0.05735971775431108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.09028903067220079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08200446681824554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1858614279519973,0.25402160719766337,0.2110173221028089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,0.020477664483780095,0.03678789496505362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02631578947368421,0.02631578947368421,,,0.0388716119663069,0.0388716119663069,0.020477664483780095,,,,,,,,,,,,,0.017479155212547545,,,,0.0229330826084967,,,,,,,,,,,,,,,,,,,,,,,0.030949769975149508,0.0388716119663069,,,,,,,,,0.030949769975149508,0.030949769975149508,,,,,,,,0.030949769975149508,,,,,,,,,,,,,0.015106085992834705,,,,,,,,,,,,0.028399506474937497,,,,,0.028399506474937497,,,,,,,,,,,,,,,,,,,,,0.021681808972218913,,0.024554031851825968,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061899539950299017,,,0.02631578947368421,,,,0.024554031851825968,,,,,,,,,,,,,,,,,,,,,,,0.03423763146484161,0.0467934539574643,0.0467934539574643,0.04605585596798421,0.0467934539574643,0.0388716119663069,0.0388716119663069,0.028399506474937497,0.021681808972218913,0.028399506474937497,0.03423763146484161,0.0467934539574643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.14584354389861667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10533720245090092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1296918750639406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19601520984261356,0.2461868757866104,0.29635854173060727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,0.043230625021313536,0.0388316669075566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09154541566047986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048614514632872224,,,0.08206229192887013,0.05995451366931249,0.04577270783023993,,,,,,,0.08206229192887013,0.09878618057686908,0.09878618057686908,0.09878618057686908,0.09878618057686908,0.0722794442035545,0.09878618057686908,0.08206229192887013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05656652155060788,0.05656652155060788,0.05656652155060788,0.04692092374120108,,,,,0.05656652155060788,,,,,,,,,,,,,,,,,,,,,,,,0.03383266306015842,,,,,,,,,,,,,0.02887860426420899,,,,,,,,,,,,,,,,,,,,,,,0.040567530885625515,0.03804614188659566,,,,,,,,,,,,,,,,,,0.040567530885625515,,,,,,,,,,,,,,,,,0.049915762411105985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03582211917149212,,,,,,,,,,,,,,,,,,,,,0.05656652155060788,0.05656652155060788,,,,,,,,0.06422266324868098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07731092392972364,0.06422266324868098,0.07731092392972364,0.07731092392972364,0.06422266324868098,0.06422266324868098,0.06422266324868098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,0.08302598725960085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0790029018381757,,,,,0.125,,,,,,0.07175390846596486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701140738196017,,,,,,,,,,,,,,,,,,0.22226890629795545,0.1846401568399578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,0.021876531584792504,,,,,,,,0.01660519745192017,,,0.021876531584792504,0.03692803136799156,,,,,0.03692803136799156,,,,,,,,,,,,,0.013692558225134242,,,,,,,,,,,,,,,,,0.02059771852360797,0.036837928261270934,,,,,,,,,,,,,,,0.03252574989159953,,,,,,0.029402281476392036,0.029402281476392036,0.01660519745192017,,,,0.010893214239035935,,,,,,,,0.03252574989159953,0.02332633025923467,0.029402281476392036,,,,0.018418964130635467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.021876531584792504,,,,,0.014350781693192972,,,,,,,,,,,0.026979531151190624,,,,,,,,,,,,,,,,,,,0.04375306316958501,0.02059771852360797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026979531151190624,,,,,,,,,,,0.026979531151190624,,,,,,,,,,,,,,,,,,,,,,,0.029402281476392036,,,,,,,,,,,,,,,,,0.03692803136799156,,,0.03692803136799156,0.044453781259591096,0.03692803136799156,0.029402281476392036,0.03692803136799156,0.03692803136799156,0.044453781259591096,0.044453781259591096,0.03692803136799156,0.044453781259591096,0.044453781259591096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.015048171778700131,0.020834791985516667,,,0.0166421429603814,,,,,,,,,,,,,,,,,0.02221555262784254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017541870600605206,,,,,,,,,,,,,,,,,,,,0.03516955368380148,,,0.015814473763733496,,,,0.010374489751462794,,,,,0.03516955368380148,,,,,,,,,0.017541870600605206,,,,,,,,,,,,,,,,,0.01961687478438854,,,,,,,,,,,,,,,,,,,0.020834791985516667,0.02221555262784254,,,,0.04100223340912277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020834791985516667,,,0.03097690465866622,,,,,,,,,,,,,,,,,,,,,,,,,0.03097690465866622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01961687478438854,,,,,,,,,,,,,,0.03516955368380148,,,,,,,,,,0.03516955368380148,,,,,,,,,,,0.0423369345329439,0.0423369345329439,0.0423369345329439,0.0423369345329439,0.0423369345329439,0.023809523809523808,0.028002172834659077,0.025694791572562495,0.028002172834659077,0.028002172834659077,0.03097690465866622,0.0423369345329439,0.0423369345329439,0.0846738690658878,0.0846738690658878,0.0423369345329439,0.0423369345329439,0.0423369345329439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,0.054691328961981256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04863445314897773,0.058315825648086676,,,,,,,,,,,,0.041512993629800425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0923200784199789,,,,,,,,,0.0923200784199789,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,0.11113445314897773,0.07350570369098008,0.0625,0.08131437472899883,0.11113445314897773,0.1846401568399578,0.0923200784199789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05109291523667745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07177332387456822,0.06731240487628462,,,,,,,,,,,,,,,,,,,,,,,,0.04861717036195428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10007923043569088,0.10007923043569088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11362471190151249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09046855838889857,0.09046855838889857,0.10007923043569088,,,,,,,,,0.09046855838889857,,,,,,0.13678086541412643,0.13678086541412643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03321039490384034,,,,,,,,,,,,,,,,,,,,,,,0.04119543704721594,0.036837928261270934,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03890756251918218,0.028701563386385943,,,0.06505149978319906,0.06505149978319906,,,0.04665266051846934,0.06505149978319906,0.04119543704721594,,,,,,,,0.05880456295278407,,,,,0.03160116073527028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03890756251918218,0.04665266051846934,,,,,,,,,,,,,,,,,,,,0.07385606273598312,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06505149978319906,0.06505149978319906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,0.030303030303030304,,,,,,,,,,,,,,,,,0.01659704027288999,,,,,,,,,,,,,,,,,,0.02232601712804299,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303030304,,0.013203896047316284,,,,,,,,,,0.03563912906229338,,,,0.02232601712804299,,,,,,,,0.017394886900839967,,,,,,,0.02827433970816324,,,0.03563912906229338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024966931543767237,,,0.03942515138375701,,,,,,,,,,,,,,,,,,0.03270246200144318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03270246200144318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03563912906229338,,,,,,,,,,0.03270246200144318,0.03270246200144318,0.05388337122374678,0.03942515138375701,0.03563912906229338,0.04476125014302007,0.05388337122374678,0.05388337122374678,0.03563912906229338,0.05388337122374678,0.05388337122374678,0.05388337122374678,0.05388337122374678,0.05388337122374678,0.05388337122374678,0.03942515138375701,0.03942515138375701,0.03270246200144318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11990902733862498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11990902733862498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11990902733862498,0.11990902733862498,,0.144558888407109,0.13067680656174235,,,,,,,,,,,,,,0.19757236115373816,0.19757236115373816,0.19757236115373816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,0.04605585596798421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028826438368703664,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04095532896756019,,,,,,,,,,,,,,,,,0.0229330826084967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061899539950299017,,,,,,,,,,,,,,,,,,,,,,,,0.056799012949874994,,,,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04095532896756019,0.049108063703651936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056799012949874994,0.056799012949874994,,0.06847526292968321,0.061899539950299017,,,,,,,,,,,,,,,,,0.056799012949874994,0.06847526292968321,0.09211171193596843,0.1871738158298572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.024785224106094336,,,,,,0.025510392071842768,0.023060612922660418,0.013705294202667036,0.01302368427601582,,,,,0.0196078431372549,,,,,,,,,,,0.01302368427601582,,,,,,0.010739261353046464,,,,,,,,0.017158063988072552,,,,,,,0.025510392071842768,0.025510392071842768,0.01615507335184939,0.014446246376968992,,0.02896316185724828,,,,,,,,,,,,,,,,,,,,,,,,,0.008543697442381124,0.04232083317833823,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03659032197527007,,,,,,,,,,,,,,,0.012392612053047168,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,0.021160416589169114,,,,,,,,,,,,,,,,,,,0.017158063988072552,0.01615507335184939,,,,,,,,,0.018295160987635034,,,,,,,,,,,,,0.023060612922660418,,,,,,,,,0.015257867654581248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025510392071842768,,,,,,0.017158063988072552,,,,,0.03231014670369878,,,,,,,0.02896316185724828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025510392071842768,0.025510392071842768,,,,,,0.025510392071842768,,,0.018295160987635034,0.034865710791836146,0.025510392071842768,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.06973142158367229,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
