,sự,đối,lập,giữa,nhà,lãnh,đạo,adzharia,và,gruzia,dường,như,không,có,điểm,chung,nào,aslan,abashidze,nhỏ,thó,tóc,bạc,tồn,tại,từ,thời,liên,xô,cũ,nhân,vật,đang,muốn,kiểm,soát,vùng,tự,trị,của,ông,vị,luật,sư,trẻ,mập,mạp,mikhail,saakashvili,65,tuổi,vươn,lên,bậc,thang,quyền,lực,ở,một,thuộc,nắm,vai,trò,quan,trọng,trước,đây,nhờ,thành,phố,cảng,xuất,khẩu,dầu,batumi,sau,khi,tan,rã,lấy,nơi,này,tuyên,bố,là,nước,cộng,hòa,tổng,thống,36,hơn,cả,thế,hệ,được,đào,tạo,ngoài,nói,tiếng,anh,trôi,chảy,chịu,nhiều,ảnh,hưởng,phương,tây,xét,về,cách,nghĩ,hai,hoàn,toàn,thể,dung,archik,gegeshidze,quỹ,nghiên,cứu,quốc,tế,chiến,lược,thủ,đô,tbilisi,bình,luận,quyết,tâm,đưa,vào,vòng,trung,ương,cáo,buộc,ngăn,chặn,bầu,cử,nghị,viện,do,xử,giống,chúa,phong,kiến,trả,lời,rằng,cắt,giảm,tranh,cãi,leo,các,lượng,với,saakhshvili,đáp,lại,bằng,áp,dụng,lệnh,trừng,phạt,kinh,khu,vực,dỡ,bỏ,thảo,theo,thỏa,thuận,vẫn,điều,hành,đổi,sẽ,chỉ,định,đại,diện,cá,giám,sát,chức,hải,cam,kết,bảo,đảm,người,dân,đi,phiếu,ngày,28,3,hồi,tháng,1,cuộc,đảo,chính,đổ,máu,lật,eduard,shevardnadze,tân,chấm,dứt,tham,nhũng,nhất,đất,xích,gần,tốt,nghiệp,trường,harvard,37,gela,bezhuashvili,làm,bộ,trưởng,phòng,rồi,cũng,miêu,tả,nội,mình,đội,ngũ,đoàn,những,chuyên,cùng,suy,trong,đó,thắt,chặt,họ,hàng,thân,trí,chủ,chốt,tướng,an,ninh,đứng,đầu,tòa,án,tối,cao,nổi,vì,hay,ra,kỳ,lạ,lần,khẳng,giả,trang,khách,du,lịch,tìm,ám,tia,chết,phóng,bóng,đèn,flash,máy,chụp,chuyến,tới,matxcơva,hỏi,quy,mô,nếu,bạn,nên,đề,xóm,láng,giềng,khóa,vòi,viên,bối,rối,hiểu,gì,tư,pháp,dưới,cho,đến,năm,2001,để,phản,thích,thẳng,vấn,thường,xuyên,cung,cấp,giới,báo,chí,thông,tin,sách,trái,cấm,ngôn,cai,quản,hôn,nhạc,công,con,đã,lớn,diana,georgy,vợ,hà,lan,trai,còn,nguồn,thu,yếu,hóa,quá,cảnh,qua,thổ,chuyển,khoảng,200,000,thùng,hoạt,động,nộp,thuế,bbc,biểu,tình,rời,gruzia06,05,2004,gruzia05,lỗi,nga,khủng,hoảng,adzharia04,hậu,thư,adzharia03,căng,hạ,nhiệt19,03,tàu,nối,lại19,đánh,giá,việc,giải,xung,đột18,nhượng,chấp,nhận,thoại,adzharia17,quân,adzharia16,bị,phớt,lờ16
10,,,,0.0734306231143031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033125520940120064,,,,,,,,,,,,,,,,,0.04714656702183208,,,,,,,,,,,,,,,,,0.05758428385599194,0.0734306231143031,,,,,,0.06450642764228168,,,,,,,,,,,,,,0.05192848056687588,,,,,,,,,,,,,,,,,,,0.0734306231143031,,,,,,,,,,,,,,,,,,0.0734306231143031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036082141308564714,,,,,,,,,0.08600857018970891,,,,,,0.10751071273713614,0.08600857018970891,0.10751071273713614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,0.04215975392378918,,,,,,,,,,0.10946545296872044,0.03872443020657101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05473272648436022,,,,,0.08209908972654033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13683181621090054,0.13683181621090054,0.13683181621090054,0.13683181621090054,0.10946545296872044,0.10946545296872044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,0.01956033130065346,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,,,,,,,,,,,,,,,,,,0.033002596915282456,,,,,,,,,,0.027545373444029055,,,,,0.10280287236002435,,,,,,,,,,,0.04030899869919436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025257498915995304,,,,,0.04515449934959718,,,,,,,,,,,,,,,,,,,0.07525749891599531,0.06020599913279624,0.06020599913279624,0.051401436180012174,0.07525749891599531,0.07525749891599531,0.07525749891599531,0.07525749891599531,0.051401436180012174,0.06020599913279624,0.07525749891599531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,0.01717619604302522,0.01448913429678034,,,,,,,,,,0.015776619713788187,,,,,,,,,,,,,,,,,,,0.026925878812454156,,,,,,,,,,,,,,,,,,0.02229851819733194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02444636808539441,,,,,,,,0.04459703639466388,0.07615027582224025,0.038075137911120126,0.038075137911120126,0.038075137911120126,,,,,,,,,,,0.04459703639466388,,,0.018709258456292815,,,,,,,,,,,,,,,,0.04459703639466388,,,,,,,,,0.04459703639466388,,,,,,,,,,0.04459703639466388,0.033447777295997905,0.05574629549332985,0.05574629549332985,0.026925878812454156,0.05574629549332985,0.04459703639466388,0.05574629549332985,0.04459703639466388,0.05574629549332985,0.05574629549332985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,0.03461898704458392,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02208368062674671,,,,,,,,0.03143104468122138,,,,0.04895374874286873,,,0.028669523396569637,,,,,0.043004285094854454,,,,,,,,,,,,,,,0.04895374874286873,,,,,,,,,,,,,0.043004285094854454,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.04895374874286873,0.11467809358627855,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.057339046793139274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,0.017008983739698662,0.02617652136208532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03926478204312798,,,0.03926478204312798,0.07852956408625596,,0.05235304272417064,,,,,,,,,,,,,,,,,0.04469690102609754,0.04469690102609754,,,,,,,,,,,,,,,,,,,,,,,,,,0.04469690102609754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03926478204312798,,,0.03926478204312798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,0.03926478204312798,,,,,,,,,,,,,,,,,,,,,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.05235304272417064,0.05235304272417064,0.0654413034052133,0.05235304272417064,0.0654413034052133,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,0.007112847745692167,,,,,0.013218158689750223,,,,,,,,,,,,,,,,,,,,,,,,,,0.009184545060361928,0.008431950784757836,,0.04378618118748817,0.04378618118748817,,,,,,,0.018691431338186244,,,,,,,,0.030049498302577148,,,,,,,,,,,,,,,,,,,,,,,,,,0.021893090593744086,,,,,,,,,,,0.013218158689750223,0.021893090593744086,0.021893090593744086,,,,,,,,,,,0.018691431338186244,0.018691431338186244,,,,0.021893090593744086,,,,,,,,,,,0.021893090593744086,0.018691431338186244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009184545060361928,,,,,,,,,,,,0.021893090593744086,,,,,,,,,,,,,,0.021893090593744086,0.018691431338186244,,,,,,,,,0.016419817945308064,,,0.013218158689750223,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027366363242180107,0.054732726484360214,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.03738286267637249,0.03283963589061613,0.03738286267637249,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.027366363242180107,0.014657817708797947,0.021893090593744086,0.027366363242180107,0.027366363242180107,0.018691431338186244,0.027366363242180107,0.027366363242180107,0.027366363242180107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,0.010081680286123499,0.008504491869849331,,,0.02234845051304877,,,,,,,0.00926018983200611,,,,,,,,,,,,,,,,0.03926478204312798,0.03926478204312798,,,,,,0.02617652136208532,,,,,,,,,,,,,,0.01308826068104266,0.01963239102156399,0.01434895518055759,,0.02234845051304877,,,,,,,,,,,,,,,,,0.017525651608345374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01963239102156399,,,,,,,,,,,,,,,,0.02617652136208532,,,,,,,,0.01434895518055759,0.02617652136208532,,,,,,,,0.02234845051304877,,0.02234845051304877,,,,,,,,,,0.02617652136208532,,,,,0.010981521267824043,,,,,,0.02234845051304877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01580432017252744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01963239102156399,0.04469690102609754,,,,,,,,,,,,,,,0.01963239102156399,0.02617652136208532,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.02234845051304877,0.03272065170260665,0.03272065170260665,0.02617652136208532,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.03272065170260665,0.02617652136208532,0.02617652136208532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,0.060205999132796235,0.048466581862417486,0.060205999132796235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060205999132796235,0.08027466551039499,0.08027466551039499,,,,,,,,,,,,,,,,,0.08027466551039499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06853524824001622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06853524824001622,,,,,,,,,,,,,,,,,,,,,,,0.10034333188799373,0.10034333188799373,0.10034333188799373,0.08027466551039499,0.10034333188799373,0.10034333188799373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,0.02203026448291704,,,,,0.012908143402190337,,,,,,,0.03115238556364374,,,,,,,,,,,,,,0.015307575100603214,0.014053251307929726,,,,,,,,,,,,,,,,,,0.01669416572365397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036488484322906814,,,,,,0.027366363242180107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03115238556364374,,,,,,,,,,,,,,,,,,,,,0.03115238556364374,,,,,0.03115238556364374,,,,,,,0.04406052896583408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03115238556364374,,,,,,,,,,,,,0.06230477112728748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.036488484322906814,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,0.023156153512613936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012952563546664258,0.011891212645171307,,,,,,,,,,,,,,,,,,0.014125832535399514,,,,,,,,0.030874871350151916,,,,,0.030874871350151916,0.030874871350151916,0.0263597108615447,0.020671281384202236,,0.020671281384202236,,,,,,,,,0.04631230702522787,,,,,,,,,,0.018640993024006725,,,,,,,,0.030874871350151916,,,,,,,,0.023156153512613936,,,,,,,,,,,,,,,,,,,,,,,,,0.016924408674503823,,,,,,,,,,0.0263597108615447,,,,,,,,,,0.030874871350151916,,,,,,,,,,0.030874871350151916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030874871350151916,,,,,,,,,,,,,,,,,,,,,,,,0.030874871350151916,,,,,,,,,,,,,,,,,0.020671281384202236,,,,,,,,0.023156153512613936,,,,,0.0263597108615447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030874871350151916,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.030874871350151916,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,0.038593589187689896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,0.08077763643736248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13379110918399165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056127775368878446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13379110918399165,,,,,,,,,,,,,,,,,,,,,0.16723888647998955,0.16723888647998955,0.16723888647998955,0.16723888647998955,0.16723888647998955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.04469690102609754,,,,,,,,,,,,,,,,,,,,,,,,0.04469690102609754,0.05235304272417064,,,,,,,,,,,,,,0.020163360572246998,,,,,,,,0.02869791036111518,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03505130321669075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,0.05235304272417064,0.05235304272417064,,,,,,,,,,,,0.04469690102609754,0.03926478204312798,0.04469690102609754,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.03926478204312798,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,0.016300276083877883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021047915763329417,0.019323220548403373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050171665943996864,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,,,,,,,,,,0.02750216409606871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08566906030002028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03359083224932863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050171665943996864,,,,,,,,,,,,,,0.03762874945799764,,,,,,0.06271458242999609,0.050171665943996864,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,0.06271458242999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,0.030426338019448648,,,,,,,,,,,,,,,,,,0.05758428385599194,0.05192848056687588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0734306231143031,,,,,,,,,,,,,,,,0.0734306231143031,,,,,,,,,,,,,,,,,,,0.06450642764228168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08600857018970891,,,,,,,,,,,,,,,,,,,0.05758428385599194,,,,,,,,0.06450642764228168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10751071273713614,0.10751071273713614,0.10751071273713614,0.10751071273713614,0.10751071273713614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,0.04346740289034102,0.03344777729599791,,,,0.04038881821868124,,,,,0.023664929570682284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030605970493365612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057112706866680185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05017166594399686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05017166594399686,,,0.04038881821868124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08361944323999478,0.08361944323999478,0.08361944323999478,0.06689555459199582,0.08361944323999478,0.08361944323999478,0.08361944323999478,0.08361944323999478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,0.032600552167755766,,,,,0.060583227328021856,,,,,,0.10034333188799373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05500432819213742,,,,,,,,,,0.04590895574004842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060583227328021856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10034333188799373,,,,,0.12542916485999217,0.12542916485999217,0.12542916485999217,0.12542916485999217,0.12542916485999217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,0.045437420496016394,,0.02898483082260506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05038624837399295,,,0.03157187364499413,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04125324614410307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06425179522501522,,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752574989159953,0.09407187364499413,0.09407187364499413,0.09407187364499413,0.09407187364499413,0.09407187364499413,0.09407187364499413,0.09407187364499413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24082399653118497,,,,0.16123599479677744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30102999566398125,0.30102999566398125,0.30102999566398125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25700718090006086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3762874945799765,0.3762874945799765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,0.023187864658084048,,,,,0.036349936396813116,,,,,,,,,,,,,,,,,,,,,,,,,0.036349936396813116,,0.025257498915995304,,,,,,,,,,,,,,,,0.03010299956639812,,0.033002596915282456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,0.051401436180012174,,,,,,,,0.051401436180012174,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,0.025257498915995304,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051401436180012174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04030899869919436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04515449934959718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07525749891599531,0.07525749891599531,0.07525749891599531,0.07525749891599531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
