,hỏi,đáp,về,vấn,đề,hạt,nhân,bắc,triều,tiên,ngày,25,2,tới,6,đại,diện,của,nga,mỹ,trung,quốc,nhật,bản,hàn,và,chdcnd,sẽ,ngồi,lại,để,tiếp,tục,thảo,luận,chương,trình,bình,nhưỡng,bbc,đã,đăng,các,câu,trả,lời,liên,quan,này,nhằm,giúp,độc,giả,có,cái,nhìn,rõ,hơn,chúng,ta,biết,gì,vũ,khí,chính,quyền,kim,châng,in,từng,tuyên,bố,đang,nắm,trong,tay,gấp,rút,tăng,cường,mở,rộng,kho,lớn,nhất,đối,với,phần,còn,thế,giới,là,rất,khó,thẩm,tra,điều,chuyên,gia,nghi,ngờ,theo,đuổi,một,cho,tận,năm,1994,khi,họ,ký,vào,thoả,hiệp,lịch,sử,đó,đóng,băng,tất,cả,hoạt,động,tuy,tháng,12,2002,tái,khởi,lò,phản,ứng,ở,yongbyon,ép,buộc,thanh,sát,viên,hợp,phải,rời,nước,chưa,chuyến,thăm,không,thức,phái,đoàn,thể,cung,cấp,số,thông,tin,nào,tại,hay,nếu,hiệu,quả,tối,đa,nhà,phân,tích,lo,ngại,rằng,sản,xuất,đủ,plutonium,cia,dự,đoán,làm,giàu,uranium,riêng,biệt,nhiều,bom,mỗi,bao,nhiêu,nói,xác,cơ,năng,lượng,nguyên,tử,tế,iaea,toàn,sở,ra,chiết,loại,nhỏ,chức,hoặc,hai,khoảng,8,nghìn,nhiên,liệu,qua,dụng,bị,tống,được,dùng,nữa,kết,thúc,quá,chế,những,tình,báo,tỏ,trên,cuộc,khủng,hoảng,thực,sự,bán,đảo,hệ,giữa,washington,xấu,đi,nhanh,chóng,kể,từ,tổng,thống,bush,đưa,trục,ma,quỷ,1,căng,thẳng,bắt,đầu,lên,hồi,10,sau,loạt,gặp,tội,bí,mật,phát,triển,chỉ,việc,mà,muốn,ngăn,chặn,khẩu,tên,lửa,công,nghệ,sang,ương,ngạnh,đàm,phán,mang,tính,đồng,thời,khỏi,ước,phổ,biến,ngoài,tiếng,đe,doạ,nguy,chiến,thường,thì,định,nằm,thái,chủ,tịch,hành,gây,tranh,cãi,người,như,phao,bất,tương,xâm,tìm,kiếm,viện,trợ,ngoại,giao,gỡ,rối,nhưng,chắc,chắn,dễ,dàng,trừ,đều,hiểm,cần,cà,rốt,thuyết,phục,bỏ,mọi,lý,do,lắng,bởi,vì,phá,vỡ,thuận,khung,dù,hiện,nay,nền,kinh,tụt,hậu,mối,tâm,ông,sao,cách,vị,cùng,vật,quân,ảnh,hưởng,nên,dĩ,huỷ,diệt,hàng,rơi,độ,thảm,hoạ,thứ,ba,khác,iraq,mắt,trường,hoàn,nhau,cô,lập,nổi,cộm,minh,trọng,khu,vực,đông,á,sách,vâng,lẽ,điểm,ngay,thấy,manh,nha,khả,dường,muộn,hạn,bên17,02,2004,cảnh,đi01,03,đột,hội,bên28,bên,trí,lại28,vẫn,trái,ngược,nhân28
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03222350522023174,,,,,,,0.03222350522023174,0.03222350522023174,,0.03222350522023174,,0.022182868776665397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05250773056653084,,,,,,0.020650264806598675,0.03222350522023174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046558266918516555,,,,,,,,0.046558266918516555,,,,,,,,0.04194350439432339,0.05250773056653084,0.08388700878864679,0.046558266918516555,0.05250773056653084,,,,,,,,,,0.05250773056653084,,,,,,,,,,,,,,,0.05250773056653084,0.06089302861680137,0.06089302861680137,0.0752277903150862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,0.05270759969243728,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05270759969243728,,,,,,0.034151237632807765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03942323281259747,,,,,,,,,,,,0.03942323281259747,0.06151760087498787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056867371561589566,,,,,,,,,,,0.08888396411716798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1436166906015282,0.1436166906015282,0.1002420310815589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,0.016565245617623146,,,,,,,,,,,0.019334103132139045,,,,,,,,,,0.019334103132139045,,,,,,,,,,,,,0.010733246113168154,,,,,,,,,0.015382597470245288,0.015382597470245288,0.017872602490785292,0.025166102636594037,,,,,,,,,,,,,,,,,0.031504638339918505,,,,,,,,,,,,,,,,,,,,,,0.019334103132139045,,0.031504638339918505,0.031504638339918505,,,,0.027934960151109935,,,,0.031504638339918505,,,,,,,,,,,,,,,,,,,,,0.025166102636594037,,,,,,,,,,,,,,0.017872602490785292,,,,,0.031504638339918505,,,,,,,,,,,,,,0.025166102636594037,,0.025166102636594037,0.027934960151109935,0.031504638339918505,,,,,,,,,0.027934960151109935,,,,,,,,,,,,,,,,,0.03653581717008082,,,,,,0.04513667418905171,0.04513667418905171,0.04513667418905171,0.031504638339918505,0.03653581717008082,0.04513667418905171,0.03653581717008082,0.031504638339918505,0.04513667418905171,0.03653581717008082,0.04513667418905171,0.04513667418905171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,0.01396240681144729,0.01396240681144729,,,,,,,,,,,,,,,,,0.02740236731235137,,,,,,,,,,0.039805506448521565,,,,0.039805506448521565,,,,,,,,0.039805506448521565,,,,,,,,,,,,0.07522080005604875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039805506448521565,,,,,,,,,,,,,,,,,,,,,,,0.05751315325228516,,,,,,,,,0.05181256425181126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06486249069983221,0.07522080005604875,,,,,,,,0.09292844685981236,0.09292844685981236,0.07522080005604875,0.06486249069983221,0.043216797447209014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.057259453302369034,,,,,,,,,,,,,,,,,0.04141311404405786,,0.04468150622696323,,,0.07876159584979626,0.03845649367561322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09133954292520205,0.09133954292520205,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09133954292520205,0.09133954292520205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07876159584979626,,,,,,,,,,,,,,,,,,,,,,,,0.1128416854726293,0.09133954292520205,0.1128416854726293,0.07876159584979626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,0.011868045789730197,0.011868045789730197,,,,,,,,,,,,,,,,0.013459772786464628,0.011646006107749334,,,,,,,,,,,0.016917340240621664,0.016917340240621664,,,,,,,,,0.014494589915420254,,,,,,,,,,,,,,0.027566558547428694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010841389023464305,,,,,,,,,,,,,,,,,0.022020339807019784,,,0.024443090132221193,,,,,,,,,,,,,0.024443090132221193,,0.027566558547428694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027566558547428694,0.024443090132221193,0.03196884002382072,0.03196884002382072,0.03949458991542026,0.027566558547428694,0.027566558547428694,0.027566558547428694,0.03949458991542026,0.03196884002382072,0.027566558547428694,0.03196884002382072,0.03949458991542026,0.03949458991542026,0.03949458991542026,0.03196884002382072,0.024443090132221193,0.03949458991542026,0.03949458991542026,0.027566558547428694,0.03949458991542026,0.03949458991542026,0.03949458991542026,0.03949458991542026,0.03949458991542026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,0.011383745877602587,0.010585899249652614,0.017569199897479095,0.007192755024078907,0.007192755024078907,,,,,,,,,,0.017569199897479095,,,,,,,,,,,,,,,,0.022263198684925857,0.020505866958329292,,,,,,0.014116371039696162,,,,,,,,,,,,,,,,,,,,0.016314876104805608,0.016314876104805608,,,,,,,,,,,0.017569199897479095,,,,0.03341401036051963,,,,,,,,,,,,,,,,,,,,,,,,,0.013141077604199157,,,,,,,,,,,,,0.024291889279792925,,,,,,,,0.029627988039055992,,,,,,,,,,,0.038750109119782696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029627988039055992,,,,,,,,,,,,,,,,,,,,,,,,0.047872230200509396,0.047872230200509396,0.047872230200509396,0.038750109119782696,0.038750109119782696,0.047872230200509396,0.038750109119782696,0.038750109119782696,0.038750109119782696,0.038750109119782696,0.047872230200509396,0.038750109119782696,0.047872230200509396,0.03341401036051963,0.03341401036051963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.019552008444711378,,,,,,,,,,,,,,,0.013131485645331344,,,,0.015257099687255738,,,,0.013131485645331344,,,,,,,,,,,,,,,,,0.022723914356584066,,,,,0.01414106333211732,0.016504722185972355,,,,,,,,,,,,,,0.013131485645331344,0.013131485645331344,0.015257099687255738,0.021483258348311985,0.023846917202167018,0.023846917202167018,0.023846917202167018,,,,,,,,,,,,,,,,,,,,0.023846917202167018,,,,,,,,,,0.019552008444711378,,,,,,,,,,,,,,,,,,0.019552008444711378,,,,,,,,,,,,,,,,,,,,,,,,,,0.017919159917135448,,,,0.016504722185972355,,,,,,,,,,,,,,,,,,,,,,0.03118911221836168,,,0.021483258348311985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03118911221836168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026894203460906044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026894203460906044,0.026894203460906044,0.03853130723455635,0.0770626144691127,0.03853130723455635,0.03118911221836168,0.026894203460906044,0.026894203460906044,0.03853130723455635,0.03853130723455635,0.03853130723455635,0.03853130723455635,0.03853130723455635,0.03853130723455635,0.03853130723455635,0.03853130723455635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,0.017075618816403883,0.01587884887447892,,0.00539456626805918,0.00539456626805918,,,,,,,,0.012236157078604207,,,,,,,,,0.010587278279772122,,,,,,,,,,,,,,,,0.021174556559544245,,,,,,,,,,,,,,,,,,,,0.012236157078604207,0.012236157078604207,,,,,,,,,,,,,,0.02906258183983702,,,,,,,,0.02906258183983702,,,,,,,,,,,,,,,,,0.025060507770389723,,,,,,,,,,,0.025060507770389723,,,,,,,,,0.014216842890397392,,0.022220991029291995,,0.025060507770389723,0.022220991029291995,0.025060507770389723,0.025060507770389723,0.025060507770389723,0.025060507770389723,,,,,0.02001849073365435,0.025060507770389723,0.02906258183983702,,,,,,,,0.015379400218746968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02906258183983702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022220991029291995,,,,,,,,,,,,,,0.02906258183983702,0.022220991029291995,,,,,,,,,,,,0.02906258183983702,,,0.02906258183983702,,,,,,,,,,,,,,,,,,,,,,,0.02906258183983702,0.02906258183983702,0.03590417265038205,0.03590417265038205,0.02906258183983702,0.03590417265038205,0.03590417265038205,0.02906258183983702,0.02906258183983702,0.02906258183983702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.042191176117535076,,,0.01977176915583607,0.018386035538870325,,,,,,,,,,,,,,,,,,,,,,,,,,0.05803486009984988,,,,,0.03561545313815087,0.03561545313815087,,,,,,,,0.05803486009984988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05145913712046567,,,,,,,,,,,,,,,0.022823976891503797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05145913712046567,,,,,,,,,0.05803486009984988,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05145913712046567,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06730282110278046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08314650508509526,0.08314650508509526,0.08314650508509526,0.08314650508509526,0.05145913712046567,0.08314650508509526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,0.012492679778663363,0.012492679778663363,,,,,,,,0.028336363760978162,,,,,,,,,0.024517907595261755,,,,,,,,,,,,,,,,0.024517907595261755,,,,,,,,,,,0.01977176915583607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05145913712046567,0.05145913712046567,,,0.05145913712046567,,,,,,,,,,,,,,,,,,,,,,,,,,0.032923215114604484,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032923215114604484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06730282110278046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03866766087381859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06730282110278046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08314650508509526,0.08314650508509526,0.08314650508509526,0.08314650508509526,0.08314650508509526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,0.03364943196616157,,,,,,,,,,,,0.04229335060155416,0.04229335060155416,,,,,,,,,,,,,,,0.023478975872555336,,,,,,,,,,,,,0.06110772533055298,0.06110772533055298,0.06110772533055298,,,,,,,,,,,,,,,,,,,,,,,,0.06110772533055298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03909631794859283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04591784728765958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09873647478855063,0.09873647478855063,0.0799221000595518,0.09873647478855063,0.09873647478855063,0.09873647478855063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,0.019334103132139045,0.019334103132139045,0.010733246113168154,0.009980990721101035,0.016565245617623146,0.006781740451274398,0.006781740451274398,,,,,,,,,,0.016565245617623146,,,,,,0.015382597470245288,,,,,0.019334103132139045,,,0.03653581717008082,0.03653581717008082,,,,,,,,,,,,,,,,,,,,0.031504638339918505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012390158883959205,,,,,,,,,,,,0.02478031776791841,0.019334103132139045,,,,,,,,,0.031504638339918505,,0.031504638339918505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025166102636594037,,,,,,,,,,,,,0.027934960151109935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03653581717008082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027934960151109935,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03653581717008082,,,,,,,,,,,,,,,,,,0.03653581717008082,,,,,,,,,,,,,,,,,,,,0.04513667418905171,0.031504638339918505,0.04513667418905171,0.04513667418905171,0.04513667418905171,0.04513667418905171,0.027934960151109935,0.03653581717008082,0.04513667418905171,0.04513667418905171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,0.01078913253611836,0.01078913253611836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034151237632807765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019711616406298735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030758800437493936,,,,0.056867371561589566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05012101554077945,,0.05812516367967404,0.05812516367967404,,,0.05012101554077945,0.05012101554077945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0718083453007641,0.0718083453007641,0.0718083453007641,0.0718083453007641,0.0718083453007641,0.0718083453007641,0.0718083453007641,0.0718083453007641,0.0718083453007641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,0.011383745877602587,0.010585899249652614,,0.007192755024078907,0.007192755024078907,,,,,,,,,,,,0.018955790520529855,,,,,0.014116371039696162,,,,,0.038750109119782696,0.03341401036051963,,,0.022263198684925857,0.020505866958329292,,,,,,0.014116371039696162,,,,,,0.020505866958329292,,,,,,,,,,,,,,0.016314876104805608,0.016314876104805608,,,,,,,,,,,,,,,,,,,,0.029627988039055992,,,,0.03341401036051963,,,,,,,,,,,0.024291889279792925,,,,,,0.020505866958329292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024291889279792925,,0.022263198684925857,,,,0.020505866958329292,,,,,,,,,,,,,,,,,,,,,,,0.0266913209782058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03341401036051963,,0.038750109119782696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038750109119782696,,0.03341401036051963,0.03341401036051963,,,,,0.03341401036051963,0.03341401036051963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047872230200509396,0.047872230200509396,0.038750109119782696,0.03341401036051963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,0.028989179830840508,0.011868045789730197,0.011868045789730197,,,,,,,,,,,,,,,,,,,,,0.03383468048124333,,,,,0.036734277830127664,0.03383468048124333,,,,,,,,,,,,,,,,,,0.05513311709485739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02168277804692861,,0.048886180264442386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040081617311658324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048886180264442386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048886180264442386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048886180264442386,0.06393768004764144,,,,,,,,,,,,,,,,0.07898917983084051,0.07898917983084051,0.06393768004764144,0.06393768004764144,0.07898917983084051,0.07898917983084051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,0.011302900752123996,0.011302900752123996,,,,,,,,,,,,,,,,,0.022182868776665397,,,,0.03222350522023174,,,,,,,,,,0.03222350522023174,,,,,,,,,,,,,0.017888743521946922,,,,,,,,,,,0.029787670817975485,0.04194350439432339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05250773056653084,,,,,0.06089302861680137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046558266918516555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05250773056653084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752277903150862,0.0752277903150862,0.05250773056653084,0.0752277903150862,0.0752277903150862,0.06089302861680137,0.0752277903150862,0.0752277903150862,0.0752277903150862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.014097783533851386,0.014097783533851386,,0.007277805734136171,0.012078824929516877,0.004945019079054248,0.004945019079054248,,,,,,,,0.011216477322053855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012078824929516877,,,,,,0.007826325290851779,,,,,,,,,,,,,0.020369241776850993,0.020369241776850993,0.020369241776850993,,,,,,,,,,,,,,,0.020369241776850993,0.03670056634503297,,0.020369241776850993,,,,,0.01806898170577384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0266407000198506,,,,,,,,0.016700673879857634,,,,,,,,,,,,,,,,,0.0266407000198506,,,,,,,,,,0.020369241776850993,,,,,,,,,,0.0266407000198506,,,,,,,,,,,,,,,,,0.0266407000198506,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015305949095886527,,,,,,,,,0.022972132122857244,0.022972132122857244,0.022972132122857244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020369241776850993,,,,,,,,,,,,,,,,,,,,,,,,,0.022972132122857244,,,,,,,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.0266407000198506,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.0266407000198506,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,0.03291215826285021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06830247526561553,,,,,0.11625032735934808,0.11625032735934808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03942323281259747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06151760087498787,,,,,,,,,,,,,,,,,,,,,0.08888396411716798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1002420310815589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1002420310815589,,,,,,,,,,,,,,,,,,,,,,,,,0.11625032735934808,0.1436166906015282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,0.02114667530077708,0.02114667530077708,,,,,,0.0399610500297759,,,,,,,,,,,,,,,,,0.0399610500297759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03364943196616157,0.03364943196616157,,,,,,,,,,,,0.03445819818428587,,,,,,,,,0.02752542475877473,,,,,,,0.02710347255866076,,,,,,,,,,,,0.02710347255866076,,,,,0.02752542475877473,,,0.03055386266527649,,,,,0.025051010819786453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399610500297759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03445819818428587,0.02295892364382979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399610500297759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399610500297759,0.0399610500297759,,,,,0.03055386266527649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399610500297759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049368237394275316,0.049368237394275316,0.049368237394275316,0.049368237394275316,0.049368237394275316,0.049368237394275316,0.0399610500297759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
