,rắc,rối,của,pháp,trong,vụ,bán,tàu,khu,trục,cho,đài,loan,những,khoản,tiền,hoa,hồng,mờ,ám,liên,quan,đến,thỏa,thuận,mua,6,công,nghệ,cao,năm,1991,đang,đặt,chính,phủ,trước,nguy,cơ,phải,bồi,thường,gần,600,triệu,usd,đây,là,bê,bối,lớn,phức,tạp,còn,nhiều,uẩn,khúc,các,chức,cấp,ở,cả,2,phía,theo,bản,báo,cáo,tố,viên,gửi,bộ,tư,hồi,trung,tuần,tháng,1,và,mới,được,tờ,le,figaro,tiết,lộ,có,khả,năng,dân,chúng,đứng,ra,trả,toàn,số,trái,phép,điều,này,xuất,phát,từ,vai,trò,việc,dàn,xếp,thomson,ty,quốc,doanh,nhưng,nay,đã,nhân,hóa,đổi,tên,thành,thales,trên,giấy,phụ,trách,thực,hiện,hợp,đồng,ban,hành,trình,hải,quân,một,tổ,nhà,nước,đầu,với,chống,tham,nhũng,cấm,bất,kỳ,nào,vì,giải,thích,bên,b,sẽ,giảm,giá,chi,dựa,ước,tính,thể,lên,thẩm,phán,tra,lần,yêu,cầu,bố,tài,liệu,thông,tin,vẫn,bị,giấu,kín,lý,do,bí,mật,phòng,sự,bắt,khi,thình,lình,bỏ,kế,hoạch,hàn,chọn,chiến,đắt,hơn,csf,chỉ,cần,nhỏ,lượng,rẽ,000,tấn,trọng,tới,3,thêm,vào,đó,phí,16,tỷ,francs,25,biến,nó,nhất,lịch,sử,tuy,nhiên,lãnh,đạo,coi,hội,khẩu,vũ,khí,châu,âu,không,trang,nhằm,tránh,làm,tức,giận,nhận,lời,hứa,lửa,máy,bay,tân,tiến,loại,mà,cung,khác,sản,kiện,đánh,dấu,thay,về,sách,paris,hoàn,cảnh,kinh,tế,trì,trệ,như,vậy,đối,lỡ,sau,trở,nên,thi,ngoài,bờ,biển,12,1993,xác,đại,úy,yin,ching,feng,người,sai,xung,quanh,cuộc,cái,chết,ông,hé,hoạt,động,dấy,phẫn,nộ,trần,thủy,phe,lập,gọi,nỗi,hổ,thẹn,gia,cương,lĩnh,cam,kết,sáng,tỏ,giúp,2001,tiên,giành,quyền,đảng,đầy,thế,lực,tiếp,cựu,sĩ,phó,đô,đốc,truy,quy,mô,dầu,elf,acquitaine,roland,dumas,giữ,ngoại,trưởng,thời,điểm,xử,kéo,dài,8,vạch,thập,kỷ,tù,phạt,thủ,hàng,trăm,đôla,án,tội,đút,lót,qua,tình,mình,christine,deviers,joncour,bà,khoảng,60,franc,nhờ,tòa,bác,thụy,andrew,wang,vật,tác,môi,giới,5,phong,tỏa,để,đòi,599,tôn,libération,phá,bức,màn,thu,bằng,chứng,đa,tuổi,vòng,dụng,họ
10,,,,,,,,0.03543192780281701,0.038482427173528684,0.038482427173528684,,0.025690058757601136,0.025690058757601136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,0.03543192780281701,,,,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08202992809188492,,,,,,,,,,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10209859446948368,0.08202992809188492,0.10209859446948368,0.08202992809188492,0.08202992809188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.022211728624160865,,,,,0.033217432315140946,0.03607727547518314,0.03607727547518314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033217432315140946,,,,,,,,,,,,,,,,,,,,,,0.058088682857143296,,,,0.058088682857143296,,,,,,,,,,,,,,,,,,,,,,,,,0.06589735389516205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07690305758614212,,,,0.07690305758614212,0.07690305758614212,0.07690305758614212,0.07690305758614212,0.07690305758614212,0.06589735389516205,0.07690305758614212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6152244606891369,0.6152244606891369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,0.015076589033154343,,,0.017715963901408505,0.019241213586764342,0.019241213586764342,,0.012845029378800568,0.012845029378800568,,,,,,,,,,,,,0.03098063085714309,,,,,,,,,,,,,,,,,,,,0.03098063085714309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03098063085714309,,,,,,,,0.02287936256759994,0.02287936256759994,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04101496404594246,,,,,0.03514525541075309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04101496404594246,0.027750297090207876,,,,,,,,,,0.03514525541075309,,0.04101496404594246,0.04101496404594246,0.020946297668343716,0.05104929723474184,0.05104929723474184,0.08202992809188492,0.05104929723474184,0.05104929723474184,0.05104929723474184,0.05104929723474184,0.04101496404594246,0.05104929723474184,0.04101496404594246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.011105864312080433,,,,,0.016608716157570473,,,,0.012042215042625534,0.012042215042625534,0.026015903522069884,,,,,,,,,,,,,,0.01531519474637594,0.03845152879307106,0.029044341428571648,,,,,,,,,0.032948676947581024,,,,,,,,0.026015903522069884,0.01803863773759157,,,0.029044341428571648,,,,,,,0.01803863773759157,,,,,,,,,,,,,,,,,,,,,,,0.01803863773759157,,,,,,0.016608716157570473,,,,,,,,,,,,,,0.032948676947581024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029044341428571648,,,0.032948676947581024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029044341428571648,,,,,,,,,,0.03845152879307106,,,,,,,,,,,,,,,,,,,,,,,,0.03845152879307106,,,0.04785871615757047,0.04785871615757047,0.032948676947581024,0.032948676947581024,0.04785871615757047,0.03845152879307106,0.04785871615757047,0.032948676947581024,0.032948676947581024,0.04785871615757047,0.04785871615757047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,0.013458448569176435,,,0.02067367965338417,0.010421155236122649,0.01131836093339079,0.01131836093339079,,0.00755589963458857,0.00755589963458857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01131836093339079,,,,,,,,,,0.03395508280017237,,0.018223900504201817,,,,,,,,,,,,,,,0.024126449438789683,,,,0.01131836093339079,,0.01131836093339079,,,,,,,,,,,,,,,0.016323704170710517,,,,,0.02067367965338417,,,,,,,,,,0.01131836093339079,,0.018223900504201817,,,,,,0.02067367965338417,,,,,,,,,,,,,,,,0.008868581784208436,,0.02067367965338417,,,,,,,,,,,,,,,,0.024126449438789683,,,,,,,0.016323704170710517,,,,,,,,,,,,,,0.014771130718796304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024126449438789683,,,,,,,,,,,,,,,,,,,,0.04134735930676834,0.04134735930676834,,,0.036447801008403634,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.018223900504201817,0.030028998373377552,0.030028998373377552,0.02067367965338417,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.024126449438789683,0.024126449438789683,0.024126449438789683,0.030028998373377552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.014807819082773909,,,,,,,,0.03872578857142886,0.01605628672350071,0.01605628672350071,,,,,,,,,,,,,,,,,,,,,,0.028599203209499924,,0.03872578857142886,,,,,,,,,,,0.024051516983455427,,,,,,,,,,,,0.03872578857142886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03138865277744214,,,,,,,,,,,,,,,,,,0.051268705057428074,,,,,,,,,,,,,,,,,0.018845736291442927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03872578857142886,,,,,,,,,,,,,,,,,,,,,,,,,,0.026182872085429645,,,,,,,,,,,,,,,,,,0.04393156926344136,0.04393156926344136,,,0.03872578857142886,,,,,,,,,,,,,,,,,0.051268705057428074,,,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.06381162154342729,0.034687871362759845,0.06381162154342729,0.06381162154342729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.02984264682730427,0.01966511613020132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04584163749228664,,,,,,,,,0.02509723511317088,,,0.04040951850931707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02984264682730427,0.02984264682730427,,,,,,0.01966511613020132,,,,,0.04584163749228664,,,,,,,,,,,,,,,,,,,,0.036196039682879835,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04040951850931707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05349777919035973,,,,,,0.04040951850931707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05349777919035973,0.0665860398714024,0.0665860398714024,0.05349777919035973,0.0665860398714024,0.0665860398714024,0.0665860398714024,0.0665860398714024,0.05349777919035973,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,0.022201400292420397,,,,,,0.014821187744769888,0.014821187744769888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040552217781638186,0.040552217781638186,,0.047324958514549,0.047324958514549,,,,,,,,,,,,,,,,,,,,,,,,0.040552217781638186,,,,0.022201400292420397,,,,,,,,,,,,,,,,,,,,,0.040552217781638186,,,,,,,,,,,,,,,,,,,,,,,,,0.040552217781638186,,,,,,,,0.017396064269024243,,,,0.03201957356562447,,,,,,,,,,,,,,,,,,,,,0.03201957356562447,,,,,,,,,,,,,,,,,,,,,,,0.040552217781638186,0.03201957356562447,,,,,,,,,,,,,,,,,,,,,,,,0.024168805001935058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03574688175824203,0.047324958514549,0.05890303527085597,0.05890303527085597,0.05890303527085597,0.05890303527085597,0.03574688175824203,0.05890303527085597,0.05890303527085597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,0.018326859208353627,0.01990470371044587,0.01990470371044587,,0.013287961426345416,0.013287961426345416,0.02870720388642194,,,,,,,,,,0.02597681609167626,0.02597681609167626,0.03204892847290665,,,,,,,0.04242927315097496,,,,,,,,,,,,,,,0.01990470371044587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03635716076974458,,0.021668583794838325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03635716076974458,0.03204892847290665,0.015596471413607942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021668583794838325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02870720388642194,,,,,,,,,,,,,,,,,,,,,,0.05280961782904328,0.05280961782904328,0.05280961782904328,0.05280961782904328,0.05280961782904328,0.05280961782904328,0.02870720388642194,0.05280961782904328,0.04242927315097496,0.04242927315097496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,0.014215506319462954,,0.01809190683978521,,,,,,,,,0.03330035650824945,,,,,,,,,,,,,,0.0196034492753612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023089456304117212,,,,,,,0.04921795685513096,,,,,0.04921795685513096,,,,,,,,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03330035650824945,0.03330035650824945,,,,,,,,,,,,,,,,,,0.04217430649290371,,,0.04217430649290371,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,0.03330035650824945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.03717675702857171,0.061259156681690206,0.04921795685513096,0.04921795685513096,0.061259156681690206,0.061259156681690206,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037841314213919834,0.052476037054811846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026238018527405923,,,,0.026238018527405923,,,,,,,,,,,,,,,,,,,,0.02055898504521047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037841314213919834,,,,,,,,,,,,,,,,,,,,,,,,0.02856313318410507,,,,,,,,,,,,,0.04792534828739058,0.04792534828739058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055929496426285176,,,,,,,,0.042246314805195126,,,,,,,,,,,,,,,,0.042246314805195126,,,,,,,0.055929496426285176,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.055929496426285176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,0.027487447981091918,,,,,,0.009175020984857549,0.009175020984857549,,,,,,,,,,,,,,,,,,0.022129022040816494,,,,0.016342401833999955,,,,,,,,,,,,,,,,,,,,,,,,0.022129022040816494,,,,,,,,,,,,,,,,,,,,0.013743723990545959,,0.013743723990545959,,,,,,,,,0.0292964028899589,,0.0292964028899589,,,,,,,,0.017936373015681226,,,0.025103753864823636,,,0.022129022040816494,,,,,0.013743723990545959,,,,0.013743723990545959,,,,,0.022129022040816494,,,,,,,,,,,,,,,,,,,0.03964328155743982,,0.025103753864823636,0.01982164077871991,0.01982164077871991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022129022040816494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022129022040816494,0.0292964028899589,,,,,,,,,,,,,,0.01982164077871991,,,,,,,0.022129022040816494,,,,,,,,,,,,,,,,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.0292964028899589,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.0292964028899589,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.03646378373910131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,0.016751765592393716,0.021379126207515933,,,,,,,,,,,,,,,0.02542151396399993,0.05084302792799986,0.02542151396399993,,,,0.03905028378972566,,,,,,,,,,,,,,,,,,,,,,0.03905028378972566,0.03905028378972566,,,,,,,,,,,,,,,,,,,0.03905028378972566,,,,,,,,,,,,,,,,,,0.039368808669796675,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021379126207515933,,,,,,,,,,,,,,,,,,0.03905028378972566,0.03442292317460343,0.016751765592393716,,,,,,,,,,,,,0.030833663433564307,,,,,,,,,,,,,,,,,,,,,,,,,,0.027901024691059685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04654732815187492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056721441371935376,0.03905028378972566,0.03905028378972566,0.056721441371935376,0.056721441371935376,0.056721441371935376,0.056721441371935376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.018062654658631532,,0.03038086355804896,0.027746254271647175,0.013986287290585661,0.01519043177902448,0.01519043177902448,,,,,,,,,,,0.018062654658631532,0.018062654658631532,0.018062654658631532,,,,,0.012897006102211317,,,,,,,,,0.024458392781955073,,,,,,,,,,0.021908129281743058,,,,0.024458392781955073,,,0.027746254271647175,,,,,0.024458392781955073,,0.03238023477311247,,,,,,,,,,,,,,,,,,0.01519043177902448,,,,,,,,0.013986287290585661,,,,,,,,,,,,,,,,,,,0.024458392781955073,,,,0.027746254271647175,0.01519043177902448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021908129281743058,,,,,,,,,,,,,0.03238023477311247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021908129281743058,,,,,,,,,,,,,,,,,,,,,,0.03238023477311247,,,,,,,,,,,,,,,,,,,,,,,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.027746254271647175,0.04030207676426987,0.04030207676426987,0.027746254271647175,0.04030207676426987,0.03238023477311247,0.03238023477311247,0.04030207676426987,0.04030207676426987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,0.017335983316418238,,,0.014078936770803178,,,,,,,,0.020305095431859422,,0.014078936770803178,,,,,,,,,,,,0.011953322728878783,,,,,,,,,,,,,,,,,0.020305095431859422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,,0.014078936770803178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,,,,,0.014078936770803178,,,,,,,,,,,,,,,,,,,,0.022063301024128307,,,,,,,0.020305095431859422,0.020305095431859422,,,,,0.020305095431859422,,,,,,,,,,,,,,,,,,,,,,,,,,0.01837384552825882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03001094930190912,,,,,,,,,,,,,,,,0.02571604054445348,0.02571604054445348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02266875428571446,,,,,,0.02266875428571446,,,,,,,,,,,,,,,,,,0.03001094930190912,0.03001094930190912,,,,0.03001094930190912,,,,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,,,,,,,,,0.02571604054445348,,,,,,,,,0.06002189860381824,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.03001094930190912,0.037353144318103784,0.037353144318103784,0.037353144318103784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,0.0333175929362413,,0.014134302218582197,0.01803863773759157,,,,,,,,,,0.01803863773759157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032948676947581024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029044341428571648,,,,,,,,,,,,,,,,,,,0.028268604437164394,,,,,,,,,,,,,0.026015903522069884,,,,,,,,,,,,,,,,,,,,,,,0.03845152879307106,,,0.02354148958308161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032948676947581024,,,,,,,,,,,0.03845152879307106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026015903522069884,,,,,,,0.029044341428571648,,,,,,,,,,,,,,,,,,,0.03845152879307106,,,,,,,,,,,,,,,,,,,,,,0.06589735389516205,,,0.032948676947581024,,,,,,0.03845152879307106,,,,,,,,,,,,,0.032948676947581024,0.04785871615757047,0.04785871615757047,0.04785871615757047,0.04785871615757047,0.04785871615757047,0.04785871615757047,0.04785871615757047,0.03845152879307106,0.03845152879307106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,0.02660574535262531,,,0.03126346570836795,0.03395508280017237,0.03395508280017237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04897111251213154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07237934831636905,0.07237934831636905,,,,,,,,,,,,,,,,,,,,,,,0.040375345707529306,0.040375345707529306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062021038960152514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07237934831636905,0.07237934831636905,0.09008699512013266,0.09008699512013266,0.09008699512013266,0.07237934831636905,0.07237934831636905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,0.01974375877703188,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05163438476190515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05163438476190515,,,,,,0.06835827340990411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025127648388590572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041851537036589524,,,,,,,,,,,,,0.05163438476190515,,,,,,,0.04625049515034646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04625049515034646,,,,,,,,,,,,,0.05163438476190515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058575425684588484,,,,,,,,,,,,0.058575425684588484,,0.06835827340990411,0.06835827340990411,,,,,,,,,,,,,,,,0.11715085136917697,,,,,,,,,,,,,,,0.06835827340990411,0.08508216205790306,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,0.031192942827215884,,,,,,,0.013287961426345416,0.013287961426345416,,0.02366830610441373,,,,,,,,,,,,,0.016899525237380347,,,0.03204892847290665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018326859208353627,,,,,,0.03635716076974458,,,,,,,,,0.03635716076974458,,,,,,,,,,,,,,0.03204892847290665,,,,,,,,,,,0.03635716076974458,0.02366830610441373,0.02366830610441373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03204892847290665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03635716076974458,,,,,,,0.04242927315097496,,,,,,,,,,,,,,,,,,,,,,,0.03204892847290665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,,,,,,,,,0.03635716076974458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04242927315097496,,,,0.04242927315097496,0.04242927315097496,0.04242927315097496,0.04242927315097496,0.05280961782904328,0.05280961782904328,0.05280961782904328,0.05280961782904328,,,,,,,,,,,,,,,,,,
30,,,0.029615638165547818,,,,,,,,,,,,0.05719840641899985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06277730555488428,,,,,,,,,,,,,,,0.04810303396691085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07745157714285772,,,,,,,,,,,,,,,0.06937574272551969,,,,,,,,,,,,,,,,,,,,,,,,0.05236574417085929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06937574272551969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08786313852688273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10253741011485615,,,,,,,,0.12762324308685458,0.12762324308685458,,,,,,,,,,,,,,,,
