,cuộc,tập,kích,căn,cứ,radar,ai,cập,năm,1969,của,israel,sau,chiến,tranh,6,ngày,1967,trung,đông,luôn,sống,trong,không,khí,căng,thẳng,xung,đột,liên,miên,các,nước,ảrập,ráo,riết,cải,tổ,quân,đội,mua,sắm,thêm,trang,thiết,bị,vũ,để,chuẩn,đối,đầu,với,một,những,đi,tiên,phong,là,họ,đã,tích,cực,xô,nhiều,hệ,thống,hiện,đại,như,phòng,gồm,loại,tên,lửa,sam,cảnh,giới,và,máy,bay,tiêm,đó,bí,mật,p,12,có,thể,tìm,kiếm,mục,tiêu,bán,kính,250,km,4,tần,số,phát,khả,năng,chống,nhiễu,cao,được,vấn,sự,trực,tiếp,tham,gia,lắp,đặt,huấn,luyện,chỉ,huy,chuyển,giao,công,nghệ,đất,thiện,đáng,kể,khắc,tinh,đấu,phương,vài,lần,tóm,cổ,trên,màn,hình,báo,động,cho,diệt,trước,tình,do,thái,phải,giảm,hoạt,biện,pháp,phó,qua,tin,tức,trinh,sát,xâm,phạm,lãnh,thổ,đang,sử,dụng,mới,tính,hơn,hẳn,đây,kế,hoạch,trạm,gấp,rút,soạn,thảo,f,con,ma,mirage,vào,huỷ,nhằm,ở,bờ,biển,ras,ghareb,gần,kênh,đào,suez,tuy,nhiên,phút,cuối,chuyên,bỏ,vì,quanh,này,hầu,bảo,vệ,bởi,lực,lượng,nào,thay,lập,táo,bạo,hủy,sẽ,dùng,đặc,nhiệm,bất,ngờ,thời,điểm,đánh,cướp,bằng,pháo,đài,đưa,về,phẫu,thuật,kỹ,tác,điện,tử,gây,giúp,tránh,nguy,cơ,bắn,rơi,sắp,tới,mỹ,ủng,hộ,sa,lầy,leo,thang,phá,miền,bắc,việt,nam,washington,hy,vọng,việc,ít,hiểu,khi,ta,tài,chuyện,đơn,giản,thăng,tuyến,biên,khu,vực,kỳ,mạo,hiểm,mỏm,núi,hẹp,địa,triển,khai,thuận,lợi,nữa,trọng,nặng,ước,tấn,lỉnh,kỉnh,cả,giàn,ăngten,khá,lớn,xe,chở,thì,tổng,lên,đến,7,sức,nhất,lúc,super,frelon,đoàn,aerospatiale,châu,âu,chế,tạo,nâng,nổi,buồng,điều,khiển,yêu,cầu,ngay,2,hạng,sikorky,ch,53,mệnh,danh,sea,stallion,hải,mã,đực,mà,1964,vận,cứu,nạn,giải,lầu,góc,chấp,nhận,hứa,chia,phần,nếu,thành,chiều,dài,27,mét,76,tầm,xa,1,100,nhờ,thùng,dầu,phụ,liệu,đảm,tuyển,chọn,phi,giỏi,hàng,chục,lính,dù,nhuệ,từng,kinh,dịch,thực,hành,tại,tương,tự,nghiệm,cẩu,phẩm,kiểu,cũ,tăng,syria,rồi,vượt,càng,mang,rooster,gà,trống,khởi,21,giờ,26,nghi,binh,thu,hút,chú,ý,a,rầm,rộ,oanh,tạc,vị,trí,dọc,tây,hồng,đêm,tối,3,thấp,lách,quá,trình,lạc,radio,bật,đèn,hiệu,vụ,hoàn,toàn,giả,đúng,đổ,bộ,xuống,hề,gì,nên,cự,yếu,ớt,chốc,lát,làm,chủ,theo,hiệp,đồng,lượn,vòng,ngoài,lao,nhanh,chóng,xẻ,thịt,tháo,gỡ,cắt,rời,chiếc,thông,khổng,lồ,còn,lại,43,móc,đa,thứ,khó,khăn,lắm,trở,nhưng,khối,tải,đứt,dây,cáp,hỏng,thủy,trưởng,n,dagan,lão,cố,gắng,lết,hạ,cánh,khẩn,cấp,quay,hỗ,trợ,cùng,chỉnh,ốc,phân,kết,quả,tuần,phản,kịch,liệt,buộc,chức,họp,nói,từ,chối,trả,mất,giác,chu,đáo,lường,áp,cách,quan,dựa
10,0.020068666377598746,,,0.0371619198827258,0.0371619198827258,0.007978265392037066,,,,,0.011891404482163316,0.01001760702216252,,0.014218856715941381,,,,,,,,,0.014218856715941381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01001760702216252,,,,,,,,,,,0.021828249623101523,,,0.020068666377598746,0.021828249623101523,0.021828249623101523,,,,,,,,,,0.017292250008525415,0.013379110918399165,,0.017292250008525415,,,0.011891404482163316,0.01122555507377569,0.016155527287472497,,,,,,,,,,0.023981805467725,,0.0185809599413629,,,,,,,0.012606619668194454,,,,,,,,,,,,0.023981805467725,,,,,,,,,,,0.023981805467725,,,,,,,,,,0.020068666377598746,,0.021828249623101523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030671360926924577,0.030671360926924577,0.03736091638612416,0.03736091638612416,0.04013733275519749,0.030671360926924577,0.030671360926924577,0.023981805467725,0.030671360926924577,0.030671360926924577,0.02675822183679833,0.02675822183679833,0.030671360926924577,0.02675822183679833,0.02675822183679833,0.02675822183679833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,0.01990817136574596,0.01990817136574596,0.008548141491468283,,,,,,,,,,,,,,,,,,0.027157945836543285,,,,,,,,0.03046897867701724,,,,,,,0.014334761698284819,,,,,,,0.014334761698284819,,,,,,,0.010733150380888413,0.025694791572562495,,,,,,,,,,,,,,,0.023387410310465914,0.03461898704458392,,,,,,,,,,,,,,,,,0.01730949352229196,,,,,,,,,,,,,,,,,,,0.013507092501636914,,0.023387410310465914,,,,0.028669523396569637,,,,,,,,,,,,,0.028669523396569637,0.0328621724217049,,,,,,,,,,,,,,,,,,,,0.023387410310465914,,,,,,,,,,,,,,,,,,,,,,,0.023387410310465914,0.025694791572562495,,,,,,,,,,0.021502142547427227,0.0328621724217049,,,,,,,,,,,0.0328621724217049,0.028669523396569637,0.04002955327084731,0.028669523396569637,0.025694791572562495,0.04002955327084731,0.028669523396569637,0.04002955327084731,0.023387410310465914,0.0328621724217049,0.025694791572562495,0.028669523396569637,0.028669523396569637,0.023387410310465914,0.021502142547427227,0.04002955327084731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.010880602252914984,0.013002183687320782,0.020148028852080252,,,,,,0.013002183687320782,0.013002183687320782,,0.01629369816857759,0.013002183687320782,0.015418037402828004,,,,,,,,,0.007709018701414002,,,,,0.01662905110495911,0.026004367374641565,,,0.023127056104242004,,,,,,,,,,,,,,0.0072537348352766555,,0.023669186338302856,,,,,0.010862465445718394,,,,,,0.013002183687320782,,,,,,,,,,,,,,,,,,,,0.009375316269682453,0.0072537348352766555,,0.018750632539364907,,,0.006447147008401798,0.006086144317107302,,,0.011834593169151428,,,,,,,,,,0.010074014426040126,,,,,0.01662905110495911,,0.013669828555873505,,,,,0.01662905110495911,,,,,,,,,,,,,,,,,,0.013002183687320782,,,,,,,,,,,,0.011834593169151428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011834593169151428,0.013002183687320782,,,,,,,,,,0.021761204505829967,,0.01662905110495911,,,,,,,,,,,,,0.014507469670553311,,,0.014507469670553311,,,,,,,,,,0.04051183704519487,0.020255918522597435,0.01662905110495911,0.01662905110495911,0.020255918522597435,0.01662905110495911,0.014507469670553311,0.009375316269682453,0.008207725751513099,0.014507469670553311,0.014507469670553311,0.020255918522597435,0.01662905110495911,0.013002183687320782,0.011834593169151428,0.01662905110495911,0.020255918522597435,0.009375316269682453,0.01662905110495911,0.010074014426040126,0.020255918522597435,0.04051183704519487,0.01662905110495911,0.020255918522597435,0.020255918522597435,0.020255918522597435,0.020255918522597435,0.01662905110495911,0.01662905110495911,0.020255918522597435,0.01662905110495911,0.01662905110495911,0.020255918522597435,0.020255918522597435,0.014507469670553311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.034734230268920904,,,,,,,,,,,,,0.024609559700667777,,,,,,,,,0.024609559700667777,0.014623509296600232,,,,,,,,,0.034734230268920904,,,,,,0.02315615351261394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021819149425721173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053085047758138694,,,,,,,,0.03777966280921417,0.041506971001831726,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04631230702522788,,0.07555932561842835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053085047758138694,,,,0.04631230702522788,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.053085047758138694,0.053085047758138694,0.053085047758138694,0.053085047758138694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,0.008975548566041698,,,,,0.02675566008486746,0.011269807899932835,,,,,,,,,,,,0.0190105620855803,0.02455678082598921,,,,,0.02455678082598921,,,0.02257724967479859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03010299956639812,0.04911356165197842,0.018174968198406558,0.018174968198406558,,,,0.036349936396813116,,,,,,,,,,,,0.01945378125959109,,,0.01337783004243373,0.012628749457997652,,,0.02455678082598921,,,,,,,,,,,,,,,,,0.014182447126718761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03010299956639812,0.02257724967479859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,0.03450528104279015,,,,,,,,,0.02455678082598921,,,,,,,,,,,,,0.03450528104279015,,,,,,,,,,,,,,,,0.03450528104279015,0.03450528104279015,0.03450528104279015,0.03450528104279015,0.04203103093438968,0.04203103093438968,0.04203103093438968,0.03010299956639812,0.04203103093438968,0.04203103093438968,0.02090357993403326,0.04203103093438968,0.03450528104279015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,0.02564442447440485,,,,,,,,,,,,,,,,,,0.027157945836543285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03219945114266524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03822237154981065,0.036082141308564714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07016223093139774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0985865172651147,0.08600857018970891,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,0.07016223093139774,,,0.05558223217026026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12008865981254194,0.12008865981254194,0.12008865981254194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,0.02908402510078919,0.02908402510078919,,,,0.0204905598180597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04905369300216477,,,,,,,,0.03304539672437556,,,,,,,0.05473272648436022,,,0.02736636324218011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03096551078979942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05473272648436022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04905369300216477,,,,,,0.05473272648436022,0.05473272648436022,0.05473272648436022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05473272648436022,,,,,,,,,0.03304539672437556,0.06273687462325482,0.07642005624434488,0.06273687462325482,0.07642005624434488,0.07642005624434488,0.07642005624434488,0.07642005624434488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.0491848939624312,0.0491848939624312,0.021118937802451054,,,,,,,,,,,,,,,,,,0.022365367159506235,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,,,0.057780660767033434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06348124976750734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.08118889657127093,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.06348124976750734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,0.009205690836965845,,,,,0.013720851325573056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02311755466652889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013720851325573056,0.012952563546664258,,,,,,,,,,,0.02767131400122115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023156153512613936,,0.07078006367751825,0.030874871350151916,,,,,,,,,,,,,,,,,,,,,,0.03539003183875913,,,,,,,,0.02767131400122115,,,,,,,,,,0.04631230702522787,,,,,,,,,,,,,,,,,,,0.03990519232736634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0431087496762971,0.0862174993525942,0.030874871350151916,0.0431087496762971,0.07078006367751825,0.0431087496762971,0.0431087496762971,0.0862174993525942,0.030874871350151916,0.03539003183875913,0.0431087496762971,0.03539003183875913,0.030874871350151916,0.030874871350151916,0.0431087496762971,0.0431087496762971,0.0431087496762971,0.030874871350151916,0.0431087496762971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.026321493806039632,,,,,,,,,0.02610308300962679,0.010994934536519839,,,,,,,,,,,0.015606062249203955,0.01854688983959054,,,,,,,,,,,,,,,0.014684390032389328,,,,,,,,,,,,,,0.010994934536519839,,,,,,,,,,,,,,,,,,,0.026321493806039632,,,,,,,,,,0.03795859757968993,,,0.013051541504813396,0.012320731178534295,0.0354633525822567,,,,,,,,,,,,,,,,,,,,,,0.016615639935989933,,,,,,,,0.026321493806039632,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02039373652100806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018979298789844966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02039373652100806,,,,,,0.01773167629112835,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03366368882223429,,0.029368780064778655,,,,,,0.08201176767685792,0.029368780064778655,0.029368780064778655,0.03366368882223429,0.03366368882223429,0.04100588383842896,0.04100588383842896,0.04100588383842896,0.04100588383842896,0.04100588383842896,0.04100588383842896,0.03366368882223429,0.04100588383842896,0.04100588383842896,0.03366368882223429,0.04100588383842896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,0.022024107062196426,,,,,,,,,,,,,,,0.007759413096155224,,,,,,,,,,,,,,,0.03686081579558954,0.022024107062196426,,,,0.02457387719705969,,0.012286938598529844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013902882395420145,,,,,,,,,,0.04404821412439285,0.02457387719705969,,,,,,,,,,,,,,,,,,,,0.04914775439411938,,,,0.017064146884925108,0.022024107062196426,,,,,,,,,,,,,,,,,,,0.02457387719705969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022024107062196426,,,,,,,,,0.020046351694685067,0.018430407897794765,,,,,,,,0.02457387719705969,0.015880637762931502,0.013902882395420145,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04914775439411938,,,,,,,,,,,,,,,,,,,,,,,,0.014836708733393107,,,,,,,,,,,,,,,,,,0.02457387719705969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028167576361461343,0.02457387719705969,0.028167576361461343,0.020046351694685067,0.034311045660726264,0.034311045660726264,0.018430407897794765,0.017064146884925108,0.034311045660726264,0.028167576361461343,0.034311045660726264,0.034311045660726264,0.02457387719705969,0.034311045660726264,0.034311045660726264,0.034311045660726264,0.034311045660726264,0.028167576361461343,0.06862209132145253,0.034311045660726264,0.034311045660726264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,0.056799012949874994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056799012949874994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05971556684934215,,,,,,,,,,,,,,,0.0633747359292592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051698485949450965,,,,0.0633747359292592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07264269693218978,0.0633747359292592,0.07264269693218978,,,,,,,,,,,,,,,,,,,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.08848638091450459,0.0633747359292592,0.08848638091450459,0.07264269693218978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,0.042764631055074255,,,,,,,,,,,,,,,,,,0.08118889657127093,,,,0.040073013963269837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042764631055074255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053122940411290794,0.0491848939624312,,,,,,,,,,,,,,,,,,,,,,,0.09889654337503453,0.09889654337503453,0.08118889657127093,0.19779308675006907,0.09889654337503453,0.09889654337503453,0.09889654337503453,0.09889654337503453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,0.023763202606975377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045437420496016394,0.045437420496016394,,,,,,,,,,,,0.023763202606975377,,,,,,,,,,,,,,,,,,0.08626320260697537,,,,,,,,,,,,,,0.08626320260697537,,,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06139195206497303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.1050775773359742,0.08626320260697537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,0.013258597529332745,,0.018819075065216535,,,,,,,,,,0.011182683579753118,,,,,,,,,,,,,,,0.0177076468037636,,,,,,,,,0.028890330383516717,,,,,,0.03174062488375367,,,,,,,,,,0.028890330383516717,,,,,,,,,,,,,,0.011182683579753118,,,,,0.03174062488375367,0.028890330383516717,,,,,,,,,,,,,,,,,,,,,,,,,0.020036506981634918,,,,,,,,,,,,0.0708305872150544,,,,,,,0.040594448285635465,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03174062488375367,,,,,,,,,,,,,0.02288680148187187,0.020036506981634918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021382315527537128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040594448285635465,,,,,,,,,,,,,,,0.040594448285635465,0.04944827168751727,0.04944827168751727,0.04944827168751727,0.04944827168751727,0.040594448285635465,0.040594448285635465,0.040594448285635465,0.03174062488375367,0.04944827168751727,0.040594448285635465,0.040594448285635465,0.040594448285635465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
