,những,thách,thức,với,putin,trước,cuộc,bầu,cử,vụ,đánh,bom,tàu,điện,ngầm,matxcơva,đã,gây,tình,trạng,căng,thẳng,và,lo,ngại,của,công,chúng,thềm,tổng,thống,thủ,phạm,hẳn,muốn,lặp,lại,sự,kinh,hoàng,năm,1999,khi,nổ,làm,sập,một,toà,chung,cư,giết,chết,hơn,300,người,cũng,ngay,mùa,4,ông,vẫn,duy,trì,vị,thế,vững,chắc,tại,kremlin,tỷ,lệ,ủng,hộ,luôn,trên,mức,70,dành,cho,đương,nhiệm,khó,có,ai,trong,số,6,ứng,viên,đối,cơ,lật,bỏ,phiếu,14,3,tới,tuy,nhiên,thảm,cảnh,đường,hôm,thứ,sáu,phủ,bóng,đen,lên,cam,kết,trấn,áp,khủng,bố,mối,đe,doạ,tiếp,tục,nhòm,ngó,các,thành,phố,lực,lượng,an,ninh,không,gì,để,ngăn,chặn,điều,này,ta,hoàn,toàn,chống,đỡ,tấn,trung,niên,tên,là,oleg,saltykov,nhìn,xe,cứu,thương,chở,nạn,nhân,đi,bình,luận,đây,lần,hai,chuyện,diễn,ra,rồi,thừa,nhận,thể,bị,ở,điểm,nga,nói,tôi,loại,trừ,khả,năng,việc,sử,dụng,tạo,sức,ép,lãnh,đạo,nhà,nước,ngày,được,quan,sát,đua,ngựa,ô,tham,vọng,chính,trị,đầy,tài,mikhail,khodorkovsky,bắt,do,tội,danh,liên,đến,trốn,thuế,hiện,tù,sau,duma,vang,dội,thuộc,về,nhất,tất,cả,vật,lập,chủ,chốt,đều,từ,chối,chạy,vào,đảng,lớn,cộng,sản,dân,tự,chỉ,đưa,mang,tính,tượng,trưng,thật,đùa,nikolai,petrov,phân,tích,carnegie,center,loạt,tí,hon,họ,cùng,đáng,chú,ý,sách,irina,khakamada,trương,trực,ngôn,sergei,glazyev,tế,học,theo,nghĩa,tộc,cánh,tả,coi,nặng,ký,2008,nghỉ,hưu,mình,dấu,hiệu,thấy,ảnh,hưởng,bao,trùm,sân,khấu,nào,nữa,mới,nổi,đình,đám,vì,mất,ivan,rybkin,nhỏ,phiệt,lưu,vong,boris,berezovsky,trợ,thân,vô,lắng,thì,rằng,đang,dưỡng,tin,cách,tuổi,kỳ,mà,thôi,tuyên,sẽ,gia,tranh,giữa,truyền,hình,như,vậy,đấu,khai,kia,khách,đặc,biệt,tránh,trích,lĩnh,vực,dù,thực,liều,xảy,càng,nhiều,tăng,nỗi,sợ,thường,tiếng,vụi,chức,trách,bảo,vệ,thích,nhưng,nhanh,chóng,thêm,hành,động,chăng,cái,bất,ổn,mục,tiêu,nên,quyền,bối,luật,pháp,nếu,tri,dưới,50,huỷ,hoại,tư,lý,ít,thời,gian,thăm,dò,tra,tháng,biết,độ,tâm,giảm,xuống,còn,58,e,valeria,novodvorskaya,minh,lối,xét,tiến,trình,lẽ,tẩy,chay
10,,,,,,,,,,,,,,,,,0.01777120867356713,,,,,,0.03259032118192942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023451571868911687,,,,,,,,,,0.033162216890330436,,,,,,,,,,,,,,,,,,0.021291998009859647,,0.019421290042837495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023451571868911687,,,0.03884258008567499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03884258008567499,0.033162216890330436,,,,,,,,,,,,,,,,,,,,,0.033162216890330436,,,,,0.033162216890330436,0.04855322510709374,0.04690314373782337,0.033162216890330436,0.04855322510709374,0.03884258008567499,0.04855322510709374,0.04855322510709374,0.04855322510709374,0.023451571868911687,0.04855322510709374,0.03884258008567499,0.03884258008567499,0.03884258008567499,0.04855322510709374,0.04855322510709374,0.04855322510709374,0.04855322510709374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.016723888647998956,,,0.02508583297199843,,,,0.015302985246682806,0.016723888647998956,,,,,,,,0.015302985246682806,,,,,,,,,,0.018334776064045807,,,0.014031943842219612,0.028063887684439223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02508583297199843,,,0.028556353433340093,0.028556353433340093,,,,,,,,,,,,,,,,,0.02508583297199843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028556353433340093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02508583297199843,,,,,,,,,,,,,,,,,0.02019440910934062,,,,,,,,,,,,,,,,0.028556353433340093,,,,,0.03344777729599791,,,,,,,,,,,,,,,,,,,,,0.03344777729599791,0.04180972161999739,0.04180972161999739,0.04180972161999739,0.03344777729599791,0.04180972161999739,0.02019440910934062,0.04180972161999739,0.03344777729599791,0.03344777729599791,0.04180972161999739,0.02019440910934062,0.04180972161999739,0.03344777729599791,0.03344777729599791,0.03344777729599791,0.03344777729599791,0.03344777729599791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.028669523396569637,,,,,,,,,,,,,,,,,,,,,,0.024054760872376478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03143104468122138,0.03143104468122138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017096282982936566,,,,,,,,,,,,,,,0.043004285094854454,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03461898704458392,,,,,,,,,,,,,,,,,,,,0.03461898704458392,,,,,,,0.043004285094854454,0.057339046793139274,0.07167380849142409,0.07167380849142409,0.03838952257066129,0.043004285094854454,0.03461898704458392,0.07167380849142409,0.04895374874286873,0.07167380849142409,0.07167380849142409,0.07167380849142409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,0.025056984251310654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060472277858837846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021118937802451054,,,,,,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,0.0708305872150544,,,,,,,,,,,,,,0.03882658460621465,,,,,,,,,,,0.042764631055074255,0.060472277858837846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088538234018818,0.088538234018818,0.088538234018818,0.088538234018818,0.0708305872150544,0.053122940411290794,0.088538234018818,0.088538234018818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,0.025257498915995304,,,0.021298436613614056,0.033002596915282456,0.033002596915282456,,,,,,,,,,,,,,,,,,,0.01505149978319906,,,,,,,,,,,,,,,0.051401436180012174,,,,,,,,,,,,,,,,,,,,,0.033002596915282456,,,,,0.033002596915282456,0.033002596915282456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04515449934959718,,,,,,,,,0.017951097132083395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036349936396813116,,,,,,,,,,0.06020599913279624,,,,,,,,0.036349936396813116,,,,,,,,,,,,,,0.07525749891599531,0.07525749891599531,0.07525749891599531,0.051401436180012174,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,0.024054760872376478,,,,,,,,,,,,,,,,,,,,,,,,0.014334761698284819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028669523396569637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03838952257066129,,,,,,,,,,0.017096282982936566,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03461898704458392,,0.057339046793139274,,,,,,,,,,,,,0.03461898704458392,,,0.057339046793139274,,0.03461898704458392,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,0.057339046793139274,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,0.07167380849142409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,0.021382315527537128,,,,,,,,,,,,0.016203160849428855,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,0.030236138929418923,,0.026561470205645397,,,,0.0088538234018818,,,,,,,,0.021382315527537128,,,,,,,,,,,,,,,,,,,,,,,,0.0177076468037636,,,,,,,,,0.019413292303107326,0.019413292303107326,,,,,,,,,,,,,,,0.030236138929418923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021118937802451054,,,,,,,,,,,,,,,0.026561470205645397,,,,,,,,,,,,,,,,,,,,,,,,,,0.019413292303107326,,,0.030236138929418923,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,0.021382315527537128,,,,,,,,,,,0.023711175705408448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044269117009409,0.0354152936075272,0.0354152936075272,0.044269117009409,0.030236138929418923,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.0354152936075272,0.044269117009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,0.02077139222675035,,,,,,,,,,,,0.01574021339658803,,,,,,,,,0.03651160562333838,,,,0.014432856523425887,0.014432856523425887,,,,,,,0.025802571056912672,,,,,,,,,0.00860085701897089,,,,,,,,,,,,,,,,,,,,,,,,,0.02937224924572124,0.02937224924572124,,,0.02937224924572124,,,0.01720171403794178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01574021339658803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025802571056912672,,,,,,0.02937224924572124,,,,,,,,,,,,,,,,,,,,,,,0.02937224924572124,,,,,,,,0.0415427844535007,0.02937224924572124,,,,,,,,,,0.03440342807588356,,,,,,,,,,,,,0.03440342807588356,,,,,0.03440342807588356,,,,,0.025802571056912672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,0.043004285094854454,0.03440342807588356,0.03440342807588356,0.043004285094854454,0.043004285094854454,0.043004285094854454,0.043004285094854454,0.043004285094854454,0.043004285094854454,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018244242161453407,,,,,,,,,,,,,0.020001573888049975,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020001573888049975,0.020001573888049975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027366363242180107,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02203026448291704,,,,,,,,,,,,,,,,0.03115238556364374,,,,,,,,,,,,,0.07297696864581363,,,,0.04406052896583408,,,,,,,,,,,,,0.036488484322906814,,,,,,,,,,,,,,0.027366363242180107,,,,,0.027366363242180107,,,0.03115238556364374,,,,,,,,,0.027366363242180107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036488484322906814,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.036488484322906814,0.04561060540363352,0.036488484322906814,0.036488484322906814,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,0.04561060540363352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,0.01505149978319906,,,,,0.02015449934959718,,,,,,,,,,,,0.012628749457997652,0.03010299956639812,,0.010649218306807028,,,,,,,,,,,,,,,,,0.02257724967479859,,,,0.00752574989159953,,,,,,,,,,,,,0.016501298457641228,,,,,,,,,,,,,,,,,,,0.01505149978319906,,,,,,0.01505149978319906,0.02257724967479859,,,,,,,0.025700718090006087,0.025700718090006087,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02257724967479859,0.008975548566041698,,,,,,,,,0.02257724967479859,0.02257724967479859,0.025700718090006087,0.02015449934959718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016501298457641228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018174968198406558,,,,,,,,,,,0.02257724967479859,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,0.03010299956639812,,0.03010299956639812,,,,,,,,0.03762874945799766,0.03010299956639812,0.03762874945799766,0.03762874945799766,0.02257724967479859,0.02257724967479859,0.03762874945799766,0.03762874945799766,0.025700718090006087,0.03762874945799766,0.03010299956639812,0.03010299956639812,0.03762874945799766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,0.028669523396569637,,,,,,,,,,0.026233688994313383,,,,,,,,,,,,,0.024054760872376478,0.024054760872376478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,,,,,,0.057339046793139274,,,,,,,,,,,,,0.03143104468122138,0.03143104468122138,,,,,,,,,,,,,,,,,,,,,,,,,,0.04895374874286873,,,,,,,,0.06923797408916783,,,,,,,0.026233688994313383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03838952257066129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04895374874286873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07167380849142409,0.04895374874286873,0.057339046793139274,0.057339046793139274,0.057339046793139274,0.07167380849142409,0.07167380849142409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,0.04714656702183208,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05192848056687588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08600857018970891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08600857018970891,0.06450642764228168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05192848056687588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0734306231143031,,,0.08600857018970891,,,0.08600857018970891,0.08600857018970891,0.10751071273713614,0.10751071273713614,0.10751071273713614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.014334761698284819,,,,,,,,,0.024476874371434365,0.019194761285330646,0.021502142547427227,,,,,,,,,,,,,,0.01014211267314955,,,,,,,,,,,,,,,,,,,0.021502142547427227,,,,,,,0.028669523396569637,,,,,,,,,,,,,,,,,0.021502142547427227,,,,,,,,,,0.014334761698284819,,,,,,0.014334761698284819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03461898704458392,0.024476874371434365,0.028669523396569637,,,0.028669523396569637,0.028669523396569637,,,,,,,,,,,,,,,,,0.008548141491468283,,,,,,,,,,,,,,,,,,0.021502142547427227,,,,,,0.024476874371434365,,0.01730949352229196,,,,,,,,,,,,,,,,,0.028669523396569637,,,,,,,,,0.01730949352229196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019194761285330646,,0.01730949352229196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028669523396569637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035836904245712044,0.035836904245712044,0.035836904245712044,0.035836904245712044,0.028669523396569637,0.028669523396569637,0.035836904245712044,0.028669523396569637,0.028669523396569637,0.035836904245712044,0.035836904245712044,0.035836904245712044,0.035836904245712044,0.035836904245712044,0.035836904245712044,0.028669523396569637,0.035836904245712044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,0.026005805612383456,0.029131935064256244,0.033162216890330436,0.033162216890330436,0.033162216890330436,,0.01777120867356713,,,,,,,,,,,0.021291998009859647,,,,,,,,,,,,,,,,,,,0.009710645021418747,,,,,,,,,,,,,0.021291998009859647,,0.033162216890330436,,,,,,,,,,,,,,,,,0.019421290042837495,,,,,,,,,0.021291998009859647,0.021291998009859647,,,,,,,,,,,,,,,,,,,,0.03884258008567499,,,,,,,,,,,,,,,,,,,,,0.01777120867356713,,,,,,,0.029131935064256244,,,,,,,,,0.0115813529884409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021291998009859647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023451571868911687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03884258008567499,,,,,,,,,,0.03884258008567499,,,,,,,,,,,,,,,,,0.03884258008567499,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029131935064256244,,,,0.033162216890330436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04855322510709374,0.04855322510709374,0.04855322510709374,0.04855322510709374,0.04855322510709374,0.04855322510709374,0.04855322510709374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.0177076468037636,,,,,0.0177076468037636,,0.016203160849428855,0.0177076468037636,,,,,,,,,0.030236138929418923,,,,,,,,0.012528492125655327,,0.019413292303107326,,,,0.023711175705408448,0.0354152936075272,,0.0354152936075272,,0.0354152936075272,,,,,,,,,,,,,,,,,,,,,,,0.019413292303107326,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,0.030236138929418923,,,,,,,,,,,,,,,,,,,,,0.023711175705408448,,,,,,,,,,0.021118937802451054,,,,,,,,,,0.026561470205645397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,,,,0.026561470205645397,,,,,,0.0354152936075272,0.0354152936075272,,,,,,,,,,,,,,,,,,,,,0.0354152936075272,,,,,,,,,,,,,,,,,0.044269117009409,0.0354152936075272,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,0.044269117009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,0.03157187364499413,,,0.02662304576701757,,0.08250649228820614,,0.03157187364499413,0.03157187364499413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034431716805036316,,,,,,,0.05644312418699647,,,,,,,,,0.022438871415104245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045437420496016394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045437420496016394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09407187364499413,0.09407187364499413,0.09407187364499413,0.0752574989159953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,0.030291613664010928,,,0.02295447787002421,,,,,,,,,,,,,,,,,,0.01774869717801171,,,,,,0.03359083224932863,,,,,,,,,,,,,,,0.012542916485999216,,,,,,,,,,,,,0.02750216409606871,,,,,,,,,,,,,,,,,,,0.025085832971998432,,,,,,0.025085832971998432,0.03762874945799764,,,,0.03762874945799764,,,,,,,,,,,0.050171665943996864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02295447787002421,,,,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02750216409606871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030291613664010928,,,,,,,,,,,,,0.050171665943996864,,,,,,,0.04283453015001014,,,,,,,,0.050171665943996864,0.03762874945799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,0.050171665943996864,0.050171665943996864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06271458242999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,0.0158436839823148,0.014497564970541606,0.0316873679646296,,,,,,,,,,,,,,0.01329342048210279,,,0.011209703480849502,,,,0.01329342048210279,0.01329342048210279,,,,,,,,,,,,,,,,0.0079218419911574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0316873679646296,0.0316873679646296,,,,0.0158436839823148,0.023765525973472198,,,,,,,0.0270533874631643,0.0270533874631643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0316873679646296,,,,,,,,,,,,,,,,,,,0.009447945858991261,,,,,,,,,,,,,,,,,,,,,,,,,,0.019131545472006902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019131545472006902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0270533874631643,,,,,,,,,,,,,0.0316873679646296,,,,,,,,,,,,,,,,,,,,,,,,,,0.0316873679646296,,,,,,,0.0270533874631643,,,,,,0.0270533874631643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039609209955787,0.079218419911574,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,0.039609209955787,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,0.021502142547427227,0.021502142547427227,,,,,,,,,,,,,,,,,,,0.015213169009724324,0.02357328351091604,0.02357328351091604,,,,,,,,,,,,,,,,,,,0.010751071273713613,,,,,,,,0.02596424028343794,,,,,,,,,,,,,,,,,,,,,0.03671531155715155,,,0.021502142547427227,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02596424028343794,,,,,,,,,,,,,,,,,,,0.0734306231143031,,,,,,,,,,,,,,0.02596424028343794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225321382114084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043004285094854454,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,0.05375535636856807,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,0.03505130321669075,,,,,,,,,,,,,,,0.01308826068104266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04469690102609754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03160864034505488,,,,,,,0.03160864034505488,,,0.05235304272417064,,,,,,,,,,,,,,,,,0.03160864034505488,,,,,,,0.03926478204312798,,,,0.03505130321669075,0.03926478204312798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04469690102609754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,0.03926478204312798,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05235304272417064,,,,,,,,,,,,,,,,,,,,,,,,,,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.0654413034052133,0.0654413034052133,,,,,
