,tên,lửa,trung,quốc,canh,bạc,bầu,cử,của,trần,thủy,biển,người,đứng,đầu,chính,quyền,đài,loan,lấy,mối,đe,dọa,về,ở,đại,lục,làm,lý,do,để,trưng,cầu,dân,ý,đây,có,lẽ,là,một,chiến,thuật,nhằm,giúp,ông,thêm,cơ,hội,tái,đắc,nhưng,cũng,không,thể,phủ,nhận,sự,phát,triển,nhanh,chóng,hệ,thống,trong,bài,biểu,tại,lễ,khai,trương,trụ,sở,vận,động,mình,bắc,ngày,17,1,tuyên,bố,với,những,ủng,hộ,đảng,tiến,rằng,hòa,bình,luôn,tìm,cách,tránh,tức,giận,trên,thực,tế,suốt,nhiệm,kỳ,tiên,kinh,đã,nhiều,vào,hòn,đảo,này,việc,quyết,tâm,hành,đồng,thời,cuộc,20,3,nghĩa,khoảng,500,đạn,đạo,quân,đội,giải,phóng,nhân,hoa,pla,chĩa,sẽ,trở,thành,vấn,đề,then,chốt,ra,tranh,bao,trùm,lên,nền,trị,lần,theo,các,quan,sát,viên,đang,hy,vọng,dựa,phản,đối,chúng,kiếm,lợi,thế,đọ,sức,cực,sao,chủ,tịch,liên,và,lãnh,thân,james,soong,năm,ngoái,khi,thông,báo,dự,định,kêu,gọi,tri,yêu,rút,bỏ,phải,sửa,lại,dùng,từ,sau,tổng,mỹ,george,w,bush,lời,trách,móc,hiếm,hoi,9,12,dành,cho,chuyến,thăm,thủ,tướng,ôn,gia,bảo,tới,washington,16,câu,hỏi,eo,được,bằng,biện,pháp,giả,sử,chối,bạn,mua,vũ,khí,chống,tăng,cường,khả,năng,tự,vệ,công,án,dụng,lực,ta,hay,ngoài,ngữ,nhẹ,nhàng,hơn,còn,xoa,dịu,đưa,đẩy,mạnh,thứ,2,nghị,tán,nỗ,thảo,luận,khuôn,khổ,ổn,ứng,chứng,tỏ,trấn,an,khiêu,khích,cần,thiết,ngoại,trưởng,colin,powell,xét,tôi,khá,mềm,dẻo,đặt,như,cân,chỉ,trích,gay,gắt,trước,đó,tham,mưu,richard,myers,nhắc,nhở,giới,họ,tác,căng,thẳng,hiện,nay,nếu,nhìn,số,đất,bên,phía,vị,thấy,rất,lớn,15,xác,tháng,nói,rõ,bất,nào,dù,chăng,nữa,muốn,va,chạm,nhất,điểm,lượng,bận,rộn,iraq,đóng,vai,trò,trọng,kiềm,chế,chương,trình,hạt,triều,dấu,hiệu,thỏa,hiệp,mới,hai,hồ,cầm,đào,yếu,đuối,vậy,2006,thay,đổi,hiến,áp,1946,cộng,sản,buộc,thì,nó,xóa,bế,tắc,cồng,kềnh,lo,sợ,tạo,tảng,đòi,khiến,nguôi,tờ,china,daily,19,cảnh,kế,hoạch,cao,thậm,chí,dẫn,khủng,hoảng,chuyên,wu,nengyuan,miêu,tả,phiếu,lựa,chọn,giữa,độc,lập,chi,phí,phòng,hằng,65,tỷ,usd,so,8,ngại,tụt,quá,xa,nên,thường,gây,ép,đa,nhà,phân,tích,tầm,ngắn,mũi,nhọn,mắt,mặt,giành,thập,kỷ,cáo,niên,gửi,hồi,7,lầu,góc,450,75,kiến,mỗi,vài,tập,khu,vực,nam,mức,độ,tàn,phá,loại,496,căn,cứ,600,km,leping,ganxian,tỉnh,giang,tây,mai,châu,quảng,đông,nơi,96,phúc,144,vĩnh,64,xianyou,tin,tinh,thám,cung,cấp,tiết,lộ,ngôn,bí,mật,chứ,xương,sống,phong,11,song,21,25,tấn,bộ,bắn,300,càng,điều,khiển,vi,nghệ,phương,phụ,thuộc,biết,tư,2003,đến,459,ngờ,ngồi,bàn,thương,thuyết,kịp,can,thiệp,đủ,hỏa,trả,giá,đắt,bản,5,new,york,sách,ít,tuy,nhiên,dường,lược,phối,hợp,trường,xảy,xung,đột,mục,tiêu,hạ,tầng,đợt,kích,kiểu,dịch,hủy,hải,tê,liệt,huy,tách,rời,khỏi,máy,mặc,mau,cạn,kiệt,diện,rộng,chưa,ai,vẫn,thách,thức,ninh,đà,tiếp,tục,nắm,chắc,phần,thắng
10,0.008032702964635157,0.008032702964635157,0.004848447239879319,0.004848447239879319,,,,,0.005979479114915706,,,,,,,0.007137193859957149,,0.01094717239793242,0.011487515788751186,,,,,,,0.007519195027640797,0.007519195027640797,,,,0.008892148177182556,,,,0.010827216958014215,,0.005856912881150147,,,,,,0.011697340540955148,,,0.014135238888387636,,,,,,,0.008389318610581729,,0.012762285738845879,,,,,,,,,,,,,,0.012762285738845879,,,,,,,,,,,,,,,,,,0.010827216958014215,0.008389318610581729,,,,,,,,,,,,,,,0.012762285738845879,,0.010827216958014215,,0.008389318610581729,,,0.008892148177182556,0.025524571477691757,,,,0.012762285738845879,,,,,,,,,,,,,,,,,0.0160703076692193,0.006783516020710981,,,,,,,0.010827216958014215,,,,0.011697340540955148,,,,,0.009252864016279803,,,,0.011697340540955148,,,,,,0.012762285738845879,,,,,,,,,,,,,,,,,,0.010091537951084402,,,,,,,,,0.014135238888387636,,0.009454263808472458,,0.012762285738845879,,0.02827047777677527,,,0.007519195027640797,,,,,,,,,,,,,,,,,,,,,0.010091537951084402,,0.012762285738845879,0.012762285738845879,,,,,,0.0160703076692193,0.0321406153384386,0.01937832959959272,0.01937832959959272,0.03875665919918544,0.032481650874042645,0.023394681081910295,0.02827047777677527,0.010827216958014215,0.01937832959959272,0.0321406153384386,0.0321406153384386,0.01937832959959272,0.0160703076692193,0.010091537951084402,0.01937832959959272,0.014135238888387636,0.009454263808472458,0.01937832959959272,0.014135238888387636,0.0160703076692193,0.01937832959959272,0.01937832959959272,0.01937832959959272,0.0160703076692193,0.011697340540955148,0.01937832959959272,0.01937832959959272,0.01937832959959272,0.0160703076692193,0.014135238888387636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,0.027368798421647043,0.007557397214685127,,,0.025509165376352234,,,,0.01804124003489168,,0.009224006372331945,0.009679295710892202,,,,,,0.019006854097647567,0.019006854097647567,0.019006854097647567,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032260222284304856,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016314909291868223,,,,,0.027368798421647043,,0.03573074274564652,0.029568277478525508,,,,,,,0.027368798421647043,,,,,,,,,,,,,,,,,0.027368798421647043,,,,,,,,,,,,,,,,,,,,,0.04062216660830433,,0.027368798421647043,,,,,,,,,,,,0.011694592020575862,,,,,,,,,,,,,,,,,,,,,0.01346317757250301,,,,,,,,,,,0.032260222284304856,,,0.03573074274564652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032260222284304856,0.032260222284304856,0.04062216660830433,,,,,,,,,,,,,,,,,,,,,,0.02389827796030538,,,,,,,,,,,,,,0.048984110932303815,0.032260222284304856,0.048984110932303815,0.048984110932303815,0.03573074274564652,0.04062216660830433,0.029568277478525508,0.048984110932303815,0.048984110932303815,0.048984110932303815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,0.010464088451102485,0.027770588784796626,0.04094069189334302,0.035320382828795405,0.0330899233296536,,,,,,,,,,,,,0.02631718259674279,0.02631718259674279,,,,,,,,,,,,,0.02151184657334664,,,,,0.022589874404125236,,,,,,,,0.029362615137036047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035320382828795405,,,,,0.029362615137036047,,,,,0.035320382828795405,,,,,,,,,,,,0.03789525935304976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056246076842267546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029362615137036047,,,,,,,,,0.035320382828795405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06782415359857452,0.06782415359857452,0.049473336109356725,0.06782415359857452,0.049473336109356725,0.06782415359857452,0.06782415359857452,0.06782415359857452,0.06782415359857452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,0.030084804516863007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024472363937802336,,,,,,,,,,,0.04105319763247056,,,,,,,,0.018383695784542416,,,,,,,,,,,,,,,,,,,,,,,,0.03180949973178905,,,,,0.038263748064528355,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02851028114647135,,,,,,,,,,,,0.03180949973178905,,,,,,,,,,,0.04839033342645728,0.04839033342645728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04839033342645728,,,,,,,,,,,0.053596114118469776,,,,,,,0.0609332499124565,0.0609332499124565,0.07347616639845572,0.07347616639845572,0.04839033342645728,0.07347616639845572,0.0609332499124565,0.0609332499124565,0.0609332499124565,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,0.008651150957431726,0.008651150957431726,,,,,0.005334633328013031,,,,,,,0.038204978897417675,0.020871725278959183,0.006511063321646079,0.006832444031218026,,,,,,,,,,,,0.01586638204163946,,,,,,,,0.014157555066759062,0.010966823743274755,,,,,,,,0.022771921612450487,,,,,,,,,,,,,,,,0.008651150957431726,,,,,,,,,,,,,,,,,,0.011516406558965806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022771921612450487,,,,,,,,,0.012734992965805892,0.014969176344371319,,,,0.025221700761632836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01931915182704497,,,,,,,,,0.022771921612450487,0.028674470547038353,0.028674470547038353,0.0095034194629433,0.020871725278959183,,,,,,,,,,,,,,,,,,,,,,,,0.013416602892457106,,,0.025221700761632836,0.028674470547038353,,,,,,,,,,,,,,,,,,,,,,,0.025221700761632836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028674470547038353,,,,,,,,,0.025221700761632836,0.03457701948162622,0.025221700761632836,0.028674470547038353,0.03457701948162622,0.03457701948162622,0.020871725278959183,0.028674470547038353,0.03457701948162622,0.03457701948162622,0.03457701948162622,0.025221700761632836,0.03457701948162622,0.03457701948162622,0.025221700761632836,0.028674470547038353,0.028674470547038353,0.028674470547038353,0.028674470547038353,0.020871725278959183,0.025221700761632836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.00913719962227249,0.00913719962227249,,,,,,,,,,,,,,,,,,,,,,,,0.01710616868788281,0.01710616868788281,,,,,,,,,,,,,0.013982700272675314,,,,,0.014683418362681402,,,,,,,,,,,,0.019085699839073433,,,,,,,0.011030217470725452,,,,,,,,,,,,0.020229637103090312,0.018050882710117806,,0.02463191857948234,,,,,,,,,,,0.026611449730672962,,,,,,,0.02463191857948234,0.03215766847108187,0.026611449730672962,,,,,0.018050882710117806,,,0.019085699839073433,,,,,,,,,,,,,,,,,,,,,,,,,,0.015432498947117483,,,,,,,,,,,,,,,,0.010525132818518277,,,,,,,,,0.02463191857948234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036559949947473906,0.036559949947473906,,,,0.022958248838717013,,,,,,,,,,,,,,,,,0.02463191857948234,0.026611449730672962,,0.02463191857948234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026611449730672962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03215766847108187,,,,,,,,,,0.03215766847108187,0.044085699839073435,0.022958248838717013,0.08817139967814687,0.044085699839073435,0.044085699839073435,0.044085699839073435,0.036559949947473906,0.044085699839073435,0.036559949947473906,0.03215766847108187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.010761187776317514,0.010761187776317514,,,,,0.00663576340801621,,,,,,,,,0.008099127546437806,0.008498893794929739,,,,,,0.016688945061349086,,,,,,,,,,,,,,,,,,,,0.014325286207494051,,,,,,,0.02239829154996782,,,,0.02403114007754375,,,,,,,,0.010761187776317514,,,,,,,,,,,,,,,,,,0.028650572414988102,,,,,,,,,,,,,,,,,,,,0.02832604883499939,,,0.02403114007754375,,,,,,,,,,,,0.02403114007754375,,,,,,,,,,,,,,,,0.015056096533773154,,,,,,,,,,,,,,,,0.01026842226196905,,,,,,,,,0.02403114007754375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02832604883499939,0.03137333509373841,,,,0.016688945061349086,,,0.03137333509373841,,,,,,,0.03137333509373841,,,,,,,0.03137333509373841,0.02239829154996782,0.03137333509373841,,0.02239829154996782,,,,,,,,,,,,,,0.02403114007754375,,0.03137333509373841,,,,,,,,,,0.04196770763760945,,,,,,,,,,,,,,,,,,0.03137333509373841,0.035668243851194055,0.025962389981144352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03137333509373841,,,,,,,,,,,,,,,,,,,,,0.03137333509373841,0.03137333509373841,0.035668243851194055,0.035668243851194055,0.03137333509373841,0.035668243851194055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.008021976342345782,0.008021976342345782,,,,,0.004946659995066629,,,,,,,,,0.006037531443708182,0.006335539010765805,,,,,0.013127914698267493,0.012440849954823863,,,,,,,,,,,,,,0.013127914698267493,,,,,,,,,,,,,,,,,,,,,,,,,0.016043952684691564,,,,,,,,,,,,0.02942492669540409,,,,,,0.010678849718313746,0.016696908246339646,,,,,,,,,,,0.021115781858817722,,,,,,,,,0.021115781858817722,0.013127914698267493,,,,,,0.014712463347702045,,,,,,0.026589054507253747,,,,,,,,,,,,,0.023387395251695902,,,,,,,,,,,,,,,,,,,,,0.021115781858817722,,,0.019353781622307605,,,,,,,,,,,,,0.026589054507253747,,,,0.008812261683820152,,,,,,,0.016696908246339646,,,,,,,,,,,,,,,,,,0.012440849954823863,,,,,,,,,,,,,,,,,,,,,0.016696908246339646,,,,,,,,,,,,,,0.017914122603259884,0.019353781622307605,,,,,,,,,,,0.03128501842076341,,,,,,,,0.019353781622307605,,,,,,,,,,0.023387395251695902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023387395251695902,0.03206232715568977,0.021115781858817722,0.023387395251695902,0.03206232715568977,0.03206232715568977,0.021115781858817722,0.03206232715568977,0.019353781622307605,0.03206232715568977,0.03206232715568977,0.03206232715568977,0.026589054507253747,0.026589054507253747,0.026589054507253747,0.023387395251695902,0.03206232715568977,0.03206232715568977,0.03206232715568977,0.021115781858817722,0.03206232715568977,0.03206232715568977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,0.019533189964938236,0.020497332093654078,,,,,,,,,,,,,,,,,,0.03135171012850961,,,,,,,,,,,,,,,0.054019409032275326,0.04490752903311395,,,,,,,,,,,0.02595345287229518,,,,,,,,,,,,0.047599146124918376,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04247266520027719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03631176222851172,,,0.06831576483735145,0.057957455481134915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04490752903311395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08602341164111506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10373105844487866,0.10373105844487866,0.10373105844487866,0.10373105844487866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01402576505749114,,,0.014718631865974014,,,,,0.015456229855454107,,,,,,0.025928335346823515,0.024166577724965277,0.0200902103569194,0.0560241046961536,,,,,,,,0.022640473857131412,,0.01161075523234258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017091701085686854,,,,,,,,,,,,,0.025928335346823515,,,0.025928335346823515,,,,,,,,,0.011079087177387658,0.03056231584828881,,,,,,,,,,,,0.03385017733798091,,,,,0.03056231584828881,,,0.012754589279213377,0.0280120523480768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03385017733798091,0.024166577724965277,0.03385017733798091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03848415783944621,,,,,,,,,,,,,,,,,,,0.03385017733798091,,,,,,,,,,,,,,0.03848415783944621,0.03848415783944621,,0.03385017733798091,,,,,,0.0280120523480768,,,,,,,,0.03385017733798091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03385017733798091,,,,,,,,,,,0.03056231584828881,0.04640599983060361,0.04640599983060361,0.04640599983060361,0.04640599983060361,0.04640599983060361,0.04640599983060361,0.04640599983060361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,0.02888141233618849,0.042578319569076734,0.03673319814194722,,,,,,,,,,,,0.02888141233618849,,,,,,,,0.042578319569076734,0.039411069727171746,0.03053711974251749,0.039411069727171746,,,,,0.022372320436280502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042578319569076734,0.042578319569076734,,,,,,0.039411069727171746,,,,,,,,,,,,,,,,,,,,0.03053711974251749,,,,0.04645472008939899,,,0.039411069727171746,,,0.039411069727171746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034413520262839746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042578319569076734,,,,,,,,,,,,,,,,,,,,,,,,,,0.042578319569076734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,0.051452269553730993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0705371197425175,0.0705371197425175,0.0705371197425175,0.04645472008939899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.01297672643614759,,,,,0.016003899984039092,,,,,,,,,0.019533189964938236,0.020497332093654078,,,,,0.021236332600138595,0.02012490433868566,0.02012490433868566,0.02012490433868566,,,,,,,0.022453764516556975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03415788241867573,,,,,,,,,,,,,,,,,,,0.07566510228489852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04301170582055753,,,,,,0.022453764516556975,0.04301170582055753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05060811803358786,,0.027009704516137663,,,,,,,,,0.03783255114244926,,0.02530405901679393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023799573062459188,,,0.031307587918438774,,,,,,,,,,,,,,,,,0.03783255114244926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031307587918438774,,,,,,,,,,,,,0.031307587918438774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03415788241867573,0.04301170582055753,0.05186552922243933,0.05186552922243933,0.05186552922243933,0.04301170582055753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,0.010882651989146584,,,,0.034413520262839746,,,0.02597938565024402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,,,,,,,0.034413520262839746,0.03053711974251749,0.017648347953160722,,,,,,,,,,,,,,,,,,,0.07346639628389444,0.05849591991595825,0.05849591991595825,,,0.03053711974251749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024691998315387972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051452269553730993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042578319569076734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05849591991595825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04645472008939899,,,,,,,,,,,0.04645472008939899,,,,,,0.0705371197425175,0.0705371197425175,0.0705371197425175,0.0705371197425175,0.0705371197425175,0.0705371197425175,0.0705371197425175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
