,những,làng,quê,nga,trong,cảnh,sống,mòn,vladimir,bykov,76,tuổi,là,người,cuối,cùng,và,duy,nhất,còn,lại,ngôi,isupovo,ông,một,căn,nhà,hai,phòng,tiều,tuỵ,khi,chết,đi,nhỏ,giữa,băng,tuyết,ở,miền,trung,nước,này,cũng,sẽ,theo,tấm,ván,gỗ,làm,tường,đã,nứt,lấy,áo,khoác,treo,lên,cửa,sổ,để,ngăn,cơn,gió,lùa,đang,lăng,xăng,hâm,nóng,tách,trà,miệng,lẩm,bẩm,câu,vô,nghĩa,từng,có,thời,xinh,đẹp,trên,sườn,đồi,thờ,cái,ao,khoảng,30,nóc,ai,biết,nhau,năm,tháng,qua,hàng,xóm,của,cụ,dần,kéo,xứ,khác,tìm,cuộc,khá,hơn,bỏ,im,lặng,lạnh,mùa,đông,ra,thành,phố,đó,chính,nguyên,nhân,khiến,các,xưa,kia,tâm,điểm,ngày,càng,vắng,giờ,đây,phình,dân,số,co,xu,hướng,thoát,ly,từ,nhiều,thập,kỷ,rộ,hẳn,sau,sự,tan,rã,liên,xô,1991,nông,trang,xí,nghiệp,máy,quốc,tạo,việc,cho,thôn,đều,thu,hẹp,hoặc,thất,liệu,điều,tra,mới,155,000,nghìn,xã,37,chỉ,50,thậm,chí,ít,35,dưới,10,13,không,hoang,như,vẫn,được,cung,cấp,điện,nhưng,cách,vài,dặm,troitskoye,kẻ,cắp,toàn,bộ,cáp,thế,nó,luôn,chìm,bóng,tối,mỗi,đêm,xuống,bản,đồ,tỉnh,kostroma,matxcơva,300,km,về,phía,bắc,lưu,tên,chục,kèm,dấu,hiệu,đối,với,trụ,thật,khó,khăn,bởi,trường,học,trạm,y,tế,bưu,đóng,giếng,gần,2,thường,tháo,bên,cạnh,củi,đun,hầu,hết,quanh,thanh,niên,hưu,trí,già,nua,thực,nơi,cư,ngụ,sắp,dyakovo,tới,8,gia,đình,alexander,rukaveshnikov,77,hệ,mà,cha,nội,bọn,trẻ,rồi,nói,thì,ráo,tôi,bà,lão,chẳng,nữa,hồi,ức,quá,khứ,antonina,81,mình,chăn,xem,phim,dài,tập,brazil,vòng,bán,kính,khu,vực,ổn,định,anh,nikolai,kuznetsov,viên,lái,xúc,chuyên,dọn,sạch,con,đường,dẫn,vào,mấy,sinh,muốn,gửi,thư,hay,gọi,thoại,mua,sắm,vật,dụng,cần,thiết,phải,thị,trấn,quãng,đoạn,cuốc,xe,buýt,giới,ngoài,khung,màu,đen,trắng,bám,cành,cây,khẳng,khiu,đôi,sắc,xám,đám,mây,trai,quân,bảo,vệ,thợ,hàn,ảm,đạm,bây,ta,thể,đủ,thứ,mọi,gắn,kết,lắm,tưởng,cả,rệu,gái,em,đoán,họ,gặp,tiền,tàu,thủ,đô,ngốn,mất,60,usd,gấp,lần,lương,thôi,chép,đâu,ấy,à,tống,thương,điên,ngay,tiễn,vị,khách,hiếm,hoi,cổng,đấy,chuyện,chả,gì,tốt,mắt,nhìn,xa,xăm
10,0.018909929502291683,,,,,,,,,,,,,0.035674213446489945,,,0.020068666377598746,,,,0.030102999566398118,,,,,,0.022708041245852906,,0.04600704139038686,,,,,,,,,,,,,,,,,,,,,0.03274237443465228,,,,,,,,,,,0.04013733275519749,,,,,,,,,,,,,,,,,,0.035972708201587496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03274237443465228,,,,,,,,,,,,,,,,,,,,,,,,,,0.04013733275519749,0.04013733275519749,,,,0.09201408278077372,0.04600704139038686,0.05604137457918624,0.11208274915837248,0.04600704139038686,0.05604137457918624,0.05604137457918624,0.04600704139038686,0.05604137457918624,0.05604137457918624,0.04013733275519749,0.04600704139038686,0.05604137457918624,0.04013733275519749,0.04600704139038686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,0.06398485522173622,,,,,,,,,,,,,,0.1079181246047625,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1380211241711606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215836249209525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16812412373755872,0.16812412373755872,0.16812412373755872,0.16812412373755872,0.16812412373755872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.06439890228533048,,0.15416874943537498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09140693603105172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15416874943537498,0.24017731962508387,0.24017731962508387,0.24017731962508387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.0409811196361194,,,,,,,,,,,,0.04864665469975902,,,,,,0.06609079344875111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12547374924650964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10946545296872044,,,,,,,0.09810738600432954,,,,0.08929738482177894,0.15284011248868976,0.15284011248868976,0.15284011248868976,0.15284011248868976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.690105620855803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8406206186877936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.05008803511081259,,,,,,,,,,,,0.05945702241081657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0710942835797069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15335680463462287,0.11990902733862498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11990902733862498,,,,0.1091412481155076,,,,,,0.1868045819306208,0.1868045819306208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6812412373755872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,0.06439890228533048,,,,,,,,,,,,,,,,,,0.10385696113375176,,0.09732017676794102,,,,,,,,,,,,,,,,,0.10385696113375176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15416874943537498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15416874943537498,,,,,,,,,,,,,0.14032446186279549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.0409811196361194,,,,,,,,,,,,,,,,,,,,,0.09810738600432954,,0.06609079344875111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09810738600432954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15284011248868976,0.12547374924650964,0.12547374924650964,0.15284011248868976,0.15284011248868976,0.15284011248868976,0.09810738600432954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.014541687612816559,,,0.020640275877979425,,,,,,,,0.021975523786309265,,,,0.019421290042837495,,,,,,,,,,,,,,,0.029131935064256244,,0.026972361205204205,,,,,0.023451571868911687,,,,,,,,,,,,,0.03168616880772801,,0.04452294328101954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034812298259600805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03168616880772801,,,,,,,,,,,,,,,,0.034812298259600805,0.04452294328101954,0.03884258008567499,0.054233588302438296,0.04452294328101954,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.03884258008567499,0.054233588302438296,0.034812298259600805,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.054233588302438296,0.054233588302438296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,0.016696011703604196,,,,,,,,,,,,0.019819007470272192,,,,,,,,0.02523115693983656,,,,,,,,,,,,,,,,,0.026925878812454156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,,0.05385175762490831,,,,,,,,,,,,,,,0.05111893487820762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03638041603850253,,,0.05111893487820762,,,,,,0.04459703639466388,,,,,,,,,,,,,,,,,,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.05111893487820762,0.062268193976873595,0.05111893487820762,0.05111893487820762,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.02101103278032409,,,,,,0.02523115693983656,,,,,,,0.019819007470272192,,,0.02229851819733194,,,0.026925878812454156,0.033447777295997905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10223786975641524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,,,,,,,,,0.039969675779541664,,,,,,,,,,,,,,,,,0.03638041603850253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04459703639466388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05111893487820762,0.04459703639466388,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.05111893487820762,0.062268193976873595,0.062268193976873595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,0.05972451409723788,,,,,,,,,0.07708437471768749,0.05192848056687588,,,,,,,0.04866008838397051,,,,,,,,,,,,,,,0.0985865172651147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04570346801552586,,,,,,,,0.08600857018970891,,,,,,,,,,,,,,0.05972451409723788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08600857018970891,,,,,,,,,,,,,,,,,,,,,,,,0.0985865172651147,,,,,,,,,,,,,,,,,,,,,,,,0.12008865981254194,0.24017731962508387,0.12008865981254194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056770103114632264,,,,,,,,,,,,,,,,,,,,,,0.11501760347596715,0.08185593608663069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060583227328021856,0.06967859978011086,,,,,,,,,,,,,,,0.08185593608663069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14010343644796558,0.14010343644796558,0.11501760347596715,0.14010343644796558,0.14010343644796558,0.14010343644796558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.04202206556064818,0.016696011703604196,,,,,,,,,,,,,,,,,,,0.033447777295997905,0.02523115693983656,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03638041603850253,,,,,,,,,0.04459703639466388,,,,,0.03638041603850253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030968266568938158,0.04459703639466388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05111893487820762,,,,,,,,,0.05111893487820762,0.05111893487820762,,,,,,,,,,,,,,,,,,,,,,,,0.04459703639466388,,,,,,,,,,,,,,0.03638041603850253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12453638795374719,0.10223786975641524,0.062268193976873595,0.062268193976873595,0.062268193976873595,0.05111893487820762,0.062268193976873595,0.062268193976873595,0.062268193976873595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.06303309834097227,0.025044017555406296,,,,,,,,,,,0.03784673540975484,0.029728511205408287,,,,,,,,0.03784673540975484,,,,,,,,,,,0.11990902733862498,,,,,,,,,,0.05995451366931249,,,,,,,,,,,,,,,,,,,,,,,0.0545706240577538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04038881821868124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0545706240577538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07667840231731143,,,,,,,,,,,,,,,,,,,,,0.0934022909653104,0.0934022909653104,0.0934022909653104,0.0934022909653104,0.0934022909653104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,0.05008803511081259,,,,,,,,,,,,,,,,,,0.08077763643736248,,,,,,,,,,,,,,,,,,,0.08077763643736248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0710942835797069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1868045819306208,0.1868045819306208,0.1868045819306208,0.1868045819306208,0.1868045819306208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,0.026660356342390088,,0.056770103114632264,,,,,0.050171665943996864,0.028385051557316132,0.022296383404056215,0.057508801737983575,0.050171665943996864,0.025085832971998432,,,,,0.028385051557316132,,0.03483929989005543,,,0.028385051557316132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040927968043315346,,,,,,,,,,,,,0.04496588525198437,,,,,,,,,,,,,,,,,,,,,,0.030291613664010928,0.03483929989005543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04496588525198437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07005171822398279,0.07005171822398279,0.07005171822398279,0.07005171822398279,0.050171665943996864,0.07005171822398279,0.07005171822398279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,0.11944902819447575,,,,,,,,,,0.11944902819447575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1971730345302294,,,,,,,,,,,,,,,,,,,,,,,,,0.24017731962508387,0.1971730345302294,0.17201714037941782,0.1971730345302294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.0945496475114584,,,,,,,,,,,,,0.08918553361622486,,,,,,,,,,,,,,,,,,,0.17986354100793747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2300352069519343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28020687289593116,0.28020687289593116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,0.043004285094854454,,,0.05192848056687588,,,,,,,0.04866008838397051,,,,,0.06450642764228168,0.07708437471768749,0.05972451409723788,,,,,,,,,,,0.0985865172651147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07708437471768749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15416874943537498,0.0985865172651147,0.08600857018970891,0.0985865172651147,0.12008865981254194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.021819149425721173,,,,0.049219119401335554,,,,,,,0.04631230702522788,,,,0.04631230702522788,,,,,,,,0.03215935374466655,0.02796148953601009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02796148953601009,0.03215935374466655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053085047758138694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04631230702522788,,,,,,,,,,,,,,,,,,0.053085047758138694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053085047758138694,,,,0.053085047758138694,0.06466312451444567,0.053085047758138694,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.053085047758138694,0.06466312451444567,0.06466312451444567,0.06466312451444567,0.053085047758138694,0.06466312451444567,0.06466312451444567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
