,những,con,khỉ,có,nhiều,tính,người,nhất,tôn,ngộ,không,là,được,phong,tề,thiện,đại,thánh,trong,tây,du,ký,của,ngô,thừa,ân,1500,1581,tác,phẩm,văn,học,kiệt,xuất,trung,hoa,ra,đời,vào,khoảng,thế,kỷ,16,tuy,nhiên,nhân,vật,hầu,hành,giả,đã,truyền,tụng,từ,đường,tống,nguyên,trước,đó,gần,10,sau,chuyến,đi,thỉnh,kinh,thật,nhà,sư,trần,huyền,trang,vài,thập,niên,đây,truyện,lại,chuyển,thể,thành,tranh,phim,hoạt,hình,và,cả,còn,xếp,hạng,108,hồng,danh,chư,phật,để,các,tín,đồ,khấn,bái,niệm,với,pháp,hiệu,đấu,chiến,thắng,như,vậy,ông,chắc,chắn,nổi,tiếng,ngưỡng,mộ,giới,loài,theo,ý,nghĩa,giáo,sự,giác,cái,cha,mẹ,vợ,gia,đình,tài,sản,cũng,đực,nên,nguy,cơ,bị,nữ,sắc,cám,dỗ,lão,đá,sinh,trống,sức,chứa,mạnh,vô,cùng,vũ,trụ,vị,tổ,bồ,đề,chỉ,cần,hướng,dẫn,cho,biết,cách,điều,động,nguồn,năng,lượng,tự,ấy,72,phép,biến,hoá,phụ,tam,tạng,thì,sử,dụng,mục,đích,cao,quý,nói,ngôn,ngữ,điển,karl,marx,một,dạng,tích,cực,giải,cấp,quan,điểm,triệt,khi,đứng,lên,cây,bổng,trên,tay,hễ,tất,nếu,mất,vòng,kim,cô,mà,bà,âm,tròng,đầu,cuối,ngoài,dự,kiến,trở,ảnh,thân,mến,sống,hệ,loại,hắc,vương,hãnuman,lừng,qua,thi,ramâyana,ấn,độ,rất,sùng,ở,nước,đạo,la,môn,thuyết,màu,đen,di,sơn,đảo,hải,tinh,thần,hiệp,cứu,khốn,phò,tướng,tiên,hoàng,tử,rama,cầm,quân,tấn,công,lanka,giết,quỷ,ravana,đẹp,sita,bản,anh,hùng,ca,xem,nền,tảng,lý,thư,hindu,số,đông,nam,á,ta,bắt,gặp,khắp,nơi,sách,vở,đền,chùa,tượng,đặc,biệt,phù,điêu,chạm,trổ,angkor,campuchia,thời,sihanouk,longnol,lấy,logo,làm,biểu,đội,sĩ,valmiki,6,5,nghìn,năm,phát,triển,bằng,việt,ít,đến,quốc,hồ,thích,bóng,nhập,hồi,thịnh,cạnh,lực,lẽ,mô,phỏng,tạo,mình,king,kong,phương,khá,mờ,nhạt,bên,thoại,mã,mỹ,ngư,mãi,giữa,20,tầm,cỡ,mới,hiện,khổng,lồ,bộ,khoa,tưởng,pha,chút,tình,cảm,lãng,mạn,kiểu,chuyện,rừng,diễn,ernest,b,schoedsack,mặc,dù,đẻ,muộn,nhưng,tước,do,bài,viết,đặt,gọi,vẫn,nhanh,chóng,lịch,điện,kỹ,xảo,tàn,phá,khủng,khiếp,đánh,nó,cố,bảo,toàn,mạng,nhỏ,bé,tội,gái,xinh,lòng,bàn,lông,lá,thuật,dễ,dàng,tương,tuyết,long,xanh,nay,ngôi,vua,lật,đổ,triết,ba,gian,hàng,thủ,nghệ,gỗ,gốm,hết,khách,thường,3,ngồi,kề,nhau,2,bịt,mắt,tai,miệng,thấy,nghe,xứ,túi,khôn,từng,trải,việc,rằng,thái,tiêu,hiểu,giống,hiếu,chịu,ép,luật,mang,chữ,nhẫn,đức,đòi,hỏi,phu,hàm,dưỡng,phải,nghĩ,lúc,nào,hanũman,mọi,nỗi,bất,bình,đúng,bi,kịch
10,,,,0.008874348589005855,,,,,,0.011680568878536194,0.006735549799481946,0.010013839804598728,0.023361137757072388,,,,,,,,,,0.015483794581237019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017164765436339973,,,,,,,,,,,,,,,0.015770040652368866,,,,,,,,,,,,,,,,0.020833333333333332,,,,,0.02343622367933958,0.02343622367933958,,,,,,,,0.020833333333333332,,,,,,,0.020833333333333332,,,0.027104791576332943,,,0.015770040652368866,,,,,,,,,,,0.012542916485999216,0.01881437472899882,,,,,,,,,,,,0.02343622367933958,,,,,,,,,,,,,,,,,,0.02343622367933958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01881437472899882,,,,,,,0.027104791576332943,0.03337624981933254,0.03337624981933254,0.03337624981933254,0.03337624981933254,0.03337624981933254,0.03154008130473773,0.03337624981933254,0.03337624981933254,0.027104791576332943,0.027104791576332943,0.03337624981933254,0.027104791576332943,0.03337624981933254,0.03337624981933254,0.027104791576332943,0.03337624981933254,0.027104791576332943,0.03337624981933254,0.03337624981933254,0.027104791576332943,0.02343622367933958,0.03337624981933254,0.03337624981933254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,0.014137185606492323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04846522005554816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07653117621552831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07653117621552831,,,,,0.07653117621552831,,,,,,,0.07653117621552831,0.15306235243105662,0.0942388230192919,0.0942388230192919,0.07653117621552831,0.06617286685931176,0.053122940411290794,0.0942388230192919,0.0942388230192919,0.06617286685931176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,0.02678425563353095,,,,0.0166421429603814,0.026698443150939874,0.015395542398815876,0.005722194174056417,0.026698443150939874,,,,,,0.012449493935246133,,,,0.017695765235699448,0.03097690465866622,0.02678425563353095,0.03097690465866622,,,,,0.023809523809523808,,,,,,,0.01961687478438854,,,0.0166421429603814,,,,,0.043004285094854454,0.0166421429603814,,,,0.058850624353165626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021502142547427227,,,,0.013349221575469937,0.010855522753564866,,,,,,,,,,,,,,,,,,,,,,0.03097690465866622,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,0.03097690465866622,,,,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03814428550780862,0.03814428550780862,0.03814428550780862,0.03814428550780862,0.03814428550780862,0.01961687478438854,0.03097690465866622,0.03814428550780862,0.02678425563353095,0.03814428550780862,0.03097690465866622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.02574714815450996,0.014247873614053887,0.014247873614053887,0.013311522883508784,,,0.017520853317804293,,0.02184281263550059,,,0.007510379853449047,0.017520853317804293,,,,,,,,,,0.011612845935927764,,,,,,,,,,,,,,,,,,,,,,,,,0.0236550609785533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014247873614053887,,,,,,,0.040657187364499414,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018814374728998825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028221562093498236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028221562093498236,,,,,,,,,,,,,,,0.040657187364499414,0.028221562093498236,0.04368562527100118,0.05006437472899882,0.05006437472899882,0.040657187364499414,0.03515433551900937,0.03515433551900937,0.03125,0.040657187364499414,0.05006437472899882,0.02574714815450996,0.03125,0.028221562093498236,0.03125,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.018237278225988977,0.018237278225988977,0.03407749858178249,,,,,,,,0.00961328621241478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044997549464331994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018237278225988977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024082399653118498,,0.04,,,,,,,,,,0.05204119982655925,,,,,0.05204119982655925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027958800173440754,,,,,,,,,,,,,,0.05204119982655925,0.06408239965311849,0.06408239965311849,0.06408239965311849,0.06408239965311849,0.06408239965311849,0.06408239965311849,0.06408239965311849,0.05204119982655925,0.06408239965311849,0.05204119982655925,0.06408239965311849,0.06408239965311849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.01302662730427784,,,,0.016019065890563924,,,,,0.0137332660177354,0.016019065890563924,0.037172285590399465,,,,,,,,,0.02123491828283934,,,,,,,,,,,,,,,,0.02162748432324873,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02162748432324873,,,,,,,,,,,,,,,0.025802571056912672,,,,,0.01302662730427784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037172285590399465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037172285590399465,,,,,,,,,,,,,,,,,,,,,,,0.03214110676023714,,,,,,,,,,,,,0.025802571056912672,0.01997057155245768,,,,,,,,,,,0.025802571056912672,,,,,,,,,,,,,0.037172285590399465,,,0.04577314260937035,0.037172285590399465,0.04577314260937035,0.04577314260937035,0.0915462852187407,0.04577314260937035,0.037172285590399465,0.04577314260937035,0.025802571056912672,0.04577314260937035,0.04577314260937035,0.04577314260937035,0.04577314260937035,0.037172285590399465,0.04577314260937035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,0.020023832363204905,,,,,0.025749873783253874,0.020023832363204905,,,,,0.04646535698799933,,,,,0.026543647853549172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016283284130347297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021502142547427227,,,0.027034355404060913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03225321382114084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04646535698799933,0.04017638345029642,0.08035276690059284,0.03571428571428571,,,,,0.03225321382114084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04646535698799933,0.04646535698799933,0.04646535698799933,0.04646535698799933,0.04646535698799933,0.04017638345029642,0.057216428261712936,0.04017638345029642,0.057216428261712936,0.057216428261712936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.010922275186468745,,,0.01437608477358301,,,,,0.0061623629566761404,,,,,,,0.026814294629760902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028844582989956406,,0.05128205128205128,,,0.01437608477358301,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019409280802915527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02112586515241843,,,,,,,,0.017922307803487664,,,,,,,,,0.0633775954572553,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033359743478563623,0.033359743478563623,0.028844582989956406,0.033359743478563623,0.033359743478563623,0.033359743478563623,0.033359743478563623,0.033359743478563623,0.04107846131610159,0.04107846131610159,0.04107846131610159,0.08215692263220319,0.04107846131610159,0.028844582989956406,0.04107846131610159,0.04107846131610159,0.04107846131610159,0.04107846131610159,0.04107846131610159,0.04107846131610159,0.04107846131610159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.0207241798022602,0.0207241798022602,,,,,,,,,,,,,,,,,,,,0.016891412270440383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037450397315650856,,,,,,,0.041049544863270164,,,,,,,,,,0.05913772707563551,,,,,,,,0.045454545454545456,,,,,,,,,0.02548487755316988,0.0207241798022602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031771363833455406,,,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,0.05913772707563551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051133578936740906,,,,,,,,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,0.07282090869672556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,0.009243544435014212,,,,,,,,,,,,,,,,,0.04326687448493462,,,,,,,,,,0.029113921204373294,0.038461538461538464,0.026883461705231496,0.034734230268920904,,,,,,,,0.03168879772862765,,0.04326687448493462,,,,,0.05003961521784544,0.034734230268920904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02315615351261394,,,0.029113921204373294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034734230268920904,,,,,,,,,,,,0.04326687448493462,,,,,,,,,0.04326687448493462,,,,,,,,0.038461538461538464,0.038461538461538464,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,0.034734230268920904,,,,,,,,0.05003961521784544,0.05003961521784544,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616176919741524,0.0616176919741524,0.0616176919741524,0.0616176919741524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,0.0499264288811442,0.04004766472640981,0.023093313598223815,,,,,,,,,,,,,,,,,,,,,,,,,,0.058850624353165626,0.058850624353165626,,,,,,,,,,0.054068710808121825,,,,,,,,,,0.06450642764228168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08035276690059284,,,,,,,,,,,,,,,,,,,,,,0.054068710808121825,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09293071397599866,0.06450642764228168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11443285652342587,0.09293071397599866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,0.023361137757072388,,,,0.013471099598963893,,,,,,,,,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,0.04687244735867916,0.04687244735867916,0.03762874945799764,0.02912375018066745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034329530872679946,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03154008130473773,,,,,,,,,,,,,0.054209583152665886,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04687244735867916,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03762874945799764,,,,,,,,,,,,,,,,,0.02912375018066745,,,,,,,,,0.034329530872679946,,,0.041666666666666664,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04687244735867916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06675249963866509,0.06675249963866509,0.06675249963866509,0.06675249963866509,0.06675249963866509,0.04687244735867916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.02605325460855568,0.02605325460855568,,,,,,0.01997057155245768,0.016019065890563924,0.009237325439289526,0.0068666330088677,0.016019065890563924,,,,,,0.01493939272229536,0.025802571056912672,0.05714285714285714,0.037172285590399465,0.01061745914141967,,,,,,,,,0.03214110676023714,,,0.03214110676023714,,,,0.02162748432324873,,,,,,,,,,,0.02354024974126625,,,,,0.02857142857142857,,,,,,,0.03214110676023714,0.037172285590399465,0.02857142857142857,0.03214110676023714,0.02162748432324873,,,,,,,,,,,,,,,,,,,0.016019065890563924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01720171403794178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02857142857142857,0.037172285590399465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01997057155245768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037172285590399465,0.04577314260937035,0.04577314260937035,0.04577314260937035,0.04577314260937035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03678789496505362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,,,,0.023996418718406545,,,,,,,,,0.04336361794443783,,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,0.039840102700721344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05920730192675262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047531051946944396,,,,,,,,,,,,,,,,,,,,,,0.05920730192675262,0.05263157894736842,0.06847526292968321,,0.04336361794443783,,0.047531051946944396,0.05263157894736842,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08431894691199801,0.08431894691199801,0.06847526292968321,0.08431894691199801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.01638341277970312,,,0.021564127160374515,,0.026883461705231496,0.021564127160374515,0.012434861168274363,,,,,,0.05003961521784544,,,,,,0.014292733459603402,,0.04326687448493462,,,,,,,,,,0.04326687448493462,,0.03168879772862765,,,,,,,,,,,,,,0.03168879772862765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021564127160374515,,,,,,,,,,0.03168879772862765,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,0.04631230702522788,,,0.029113921204373294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03168879772862765,,,,,,,,0.026883461705231496,,,,,,,,,0.03168879772862765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05003961521784544,,,,,,,,,0.0616176919741524,0.0616176919741524,0.0616176919741524,0.05003961521784544,0.05003961521784544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,0.026819526802924962,0.013409763401462481,,,,,,,,,,,,,,,,0.015378786625892283,0.053122940411290794,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,0.0796844106169362,0.020557941304000554,0.022263586803344282,,,,,,,,,,,,,,,,,,0.022263586803344282,,,0.029411764705882353,,,,,,,,,,,,,,,,0.016490214887345218,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,0.022263586803344282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02423261002777408,,,,,,,0.026561470205645397,,,,,,,,,,,,,,,,,,,,,,,0.038265588107764155,,,,,,,,,,,,,,,,,,,,,,,,,0.03308643342965588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038265588107764155,,,,,,,0.022263586803344282,0.022263586803344282,0.04711941150964595,0.04711941150964595,0.04711941150964595,0.04711941150964595,0.04711941150964595,0.04711941150964595,0.04711941150964595,0.03308643342965588,0.04711941150964595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,0.028495747228107774,0.028495747228107774,0.02662304576701757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07030867103801874,,,,,,0.0625,0.04368562527100118,0.05644312418699647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0473101219571066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07030867103801874,,,,,,,,,,,,,,,,,,,,,,,,,,0.10012874945799764,0.10012874945799764,0.10012874945799764,0.08131437472899883,0.10012874945799764,0.08131437472899883,0.10012874945799764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
