,chính,sách,giết,có,mục,tiêu,của,israel,nhiều,thập,kỷ,nay,đã,tiến,hành,ám,sát,những,mà,họ,cho,là,nguy,hiểm,với,an,ninh,quốc,gia,tuy,nhiên,năm,gần,đây,này,được,đẩy,mạnh,thành,một,phần,trong,nỗ,lực,ngăn,ngừa,tấn,công,tự,phủ,do,thái,kể,từ,khi,phong,trào,intifada,palestine,mở,màn,tháng,9,2000,hàng,chục,du,kích,hamas,và,jihad,hồi,giáo,bị,cách,3,vụ,người,các,quan,chức,mô,tả,biện,pháp,hiếm,hoi,ngoại,lệ,hiện,số,lượng,việc,kiểu,tăng,theo,nói,quân,đội,bao,gồm,quả,bom,hẹn,giờ,kẻ,đánh,cũng,như,thủ,lĩnh,nhà,sáng,lập,yassin,huy,động,rất,đông,binh,lính,nhóm,nhỏ,hoặc,cá,nhân,hay,tên,lửa,máy,bay,chiến,đấu,trực,thăng,không,thường,cướp,đi,mạng,sống,đứng,vô,tội,bản,báo,cáo,quyền,ngoái,hơn,130,nhằm,hạ,60,đó,thiệt,cấp,cao,1,1996,yahya,ayyash,vì,vai,trò,kỹ,sư,1997,cơ,mật,mossad,thất,bại,hại,khalad,mishal,trị,tại,jordan,7,2002,salah,shahada,cánh,sự,dải,gaza,6,2003,abdul,aziz,al,rantissi,viên,phát,ngôn,mưu,8,ismail,abu,shanab,tinh,thần,thoát,chết,2004,trở,vấn,đề,gây,chia,rẽ,nhất,cuộc,tranh,cãi,về,lộ,trình,hoà,bình,mỹ,hậu,thuẫn,biết,sẽ,chỉ,tôn,trọng,thoả,thuận,ngừng,bắn,nếu,tel,aviv,chấm,dứt,khẳng,định,vào,mối,đe,doạ,bắt,giữ,giúp,chặn,làm,cộng,đồng,tế,đặc,biệt,liên,minh,châu,âu,eu,anh,ảrập,tức,giận,trích,kế,hoạch,ích,nhưng,lên,án,gay,gắt,cả,ở,lãnh,thổ,lẫn,nước,ngoài,ra,rằng,dân,phải,chịu,thương,vong,còn,đặt,câu,hỏi,quyết,nghi,phạm,cần,xét,xử,mất,trăm,hợp,vật,đều,tiếp,đến,quá,thực,thi,duy,để,loại,bỏ,tới,bùng,địa,vị,đầu,ông,phản,f16,thả,nặng,227,kg,ngôi,đang,thăm,phố,cảnh,oanh,cửa,ngục,mình,tướng,ariel,sharon,tuyên,bố,tất,điểm,mặt,danh,trái,mong,muốn,vòng,xoáy,bạo,giáng,sinh,2,vài,sau,thân,tràn,bờ,tây,nablus,rồi,loạt,xảy,biên,giới,ta,chưa,rõ,ảnh,hưởng,lâu,dài,chắc,chắn,cái,cực,đoan,hoá,nữa
10,0.016033711901515015,,0.024691139994185114,,,,0.01497114082009346,0.010460302234053871,,,,,,,,,,,,,,,,,,,,,,,,0.01762768308319628,,,,,,,,,,0.013435034058061013,,,,,,,,,,,,,,,,,,,,0.01465295125918914,,,,,,,0.022720059748555354,,,,,0.011360029874277677,,,0.019265266074811938,,,0.01951295084623497,,,,,,,,,,,,,,,,,,0.028987712957473957,,,,,,,,,,,,0.03206742380303003,0.03206742380303003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.07231018761323274,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.07231018761323274,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.03615509380661637,0.028987712957473957,0.03615509380661637,0.028987712957473957,0.02479506393233869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,0.016547050380103297,,,,,,,,,,0.021293188819528984,,,,,,,,,,,,,,,,,,,,,,0.038966457341802305,,,,,,,,,,,,,,,,,,,,,,,0.0323907343624181,,,,,,,0.02511164498524539,,,,,0.02511164498524539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048234418344732896,0.048234418344732896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799217863093625,0.05481014132411711,0.0799217863093625,0.0799217863093625,0.0799217863093625,0.0799217863093625,0.12815620465409538,0.06407810232704769,0.0799217863093625,0.06407810232704769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,0.039885687682914416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05695097611494184,,,,,,,,,,,,,,,,,,,,,,,0.047340304068149534,,,,,,,0.03670163497843557,,,,,0.03670163497843557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07049645758076348,0.07049645758076348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08010712962755578,,,,,0.09365261109337741,,,,0.11680876460599135,0.11680876460599135,0.11680876460599135,0.11680876460599135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,0.02697137250473671,,,,,,,,,,,,,,,,,,,,,,,,,0.03761809536257084,,,,,,,,,,,,,,,,,,,,0.041028263525729594,0.06942617901054834,,,,,,0.03180808364797749,,,,,,,,0.02697137250473671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04489439332424205,0.04489439332424205,,,,0.049357512632949595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06942617901054834,,,,,,,,0.08116559628092708,,,,,0.08116559628092708,0.08116559628092708,0.08116559628092708,0.061096929903328344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,0.1309219926499893,0.05779579822443581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08791770755513484,,,,,,,,,,,,0.06816017924566606,,0.1309219926499893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10576609849917769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2169305628396982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.022447196662121024,0.022447196662121024,,,,,0.010479798574065422,0.01464442312767542,0.04058279814046354,,,,0.013485686252368356,,,,,0.01728379799592958,,,,,,,,,,,,,,,,,,0.027318131184728953,,,0.024678756316474797,0.022447196662121024,,0.03761809536257084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05061713132926292,0.05061713132926292,0.05061713132926292,0.04058279814046354,0.05061713132926292,0.05061713132926292,0.03471308950527417,0.04058279814046354,0.05061713132926292,0.05061713132926292,0.03471308950527417,0.05061713132926292,0.04058279814046354,0.04058279814046354,0.04058279814046354,0.04058279814046354,0.05061713132926292,0.05061713132926292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,0.03818558118958021,0.016857107815460445,,,,0.034147663980911194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030848445395593494,,,,,,,,0.030848445395593494,0.025642664703580995,,,,,,,,,,,0.019880052279985932,,,,,,,,,,,,,,0.04339136188159271,,,,,,,,,,,,,,,,,0.028058995827651277,0.028058995827651277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06327141416157864,0.05072849767557942,0.03818558118958021,0.06327141416157864,0.05072849767557942,0.06327141416157864,0.06327141416157864,0.06327141416157864,0.06327141416157864,0.05072849767557942,0.05072849767557942,0.05072849767557942,0.06327141416157864,0.06327141416157864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.019059161291671366,,,,,,,,,,,,,0.00940861831560583,0.012058463718090405,,0.042625765048833725,0.019059161291671366,0.013122591405547966,,,,0.019059161291671366,0.019059161291671366,,,0.024218434538563375,0.024218434538563375,,,,,,,,,,,,,0.014312184950835903,0.02831358009799782,,0.019059161291671366,0.019059161291671366,0.017217736964982414,,0.015660834880549552,0.015660834880549552,,,,,,,0.017217736964982414,,,,,,,,0.017217736964982414,0.014312184950835903,,,,,,0.011095843133015405,,,0.00940861831560583,,0.02219168626603081,0.019059161291671366,0.02831358009799782,,,,,,,,,,,0.019059161291671366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02831358009799782,,,,,,,,,,,,0.021312882524416862,,,,,,,,,,,,0.024218434538563375,,,,0.024218434538563375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02831358009799782,,,,,0.02831358009799782,0.02831358009799782,0.021312882524416862,0.03531427767157878,0.03531427767157878,0.03531427767157878,0.03531427767157878,0.03531427767157878,0.03531427767157878,0.03531427767157878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.024050567852272525,0.024050567852272525,0.018518354995638836,0.02926942626935245,0.02015255108709152,0.02015255108709152,,,,,,,0.014448949556108953,,,,,,,,,0.02015255108709152,,,,,,0.08696313887242187,0.04348156943621093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02015255108709152,,,,,,,,,0.017040044811416515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.04348156943621093,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,0.05423264070992455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,0.02821357152192813,,,0.045822697427496256,,,,,,,,,,0.05206963425791126,,,,,,,,0.06087419721069531,0.030771197644297196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045822697427496256,,,,,,,0.06087419721069531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06087419721069531,0.06087419721069531,0.06087419721069531,,,,,0.045822697427496256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07592569699389438,0.06087419721069531,0.06087419721069531,0.07592569699389438,0.06087419721069531,0.05206963425791126,0.06087419721069531,0.07592569699389438,0.07592569699389438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,0.014172022381621375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018202304207695565,,,,,0.02643690114651189,0.02643690114651189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013050664115195183,,0.03078201643352661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03359331242445888,,,,0.023882667403040125,,,,,,,,,,,0.08868909179515404,,,,,,,,,,,0.03359331242445888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02956303059838468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03359331242445888,0.039273675619803425,,,0.039273675619803425,0.07854735123960685,0.04898432064122218,0.04898432064122218,0.04898432064122218,0.04898432064122218,0.04898432064122218,0.03359331242445888,0.039273675619803425,0.03359331242445888,0.039273675619803425,0.04898432064122218,0.04898432064122218,0.04898432064122218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,0.06763799690077257,,,,0.05785514917545695,0.050914108252773614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05785514917545695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050914108252773614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05785514917545695,,,,,,,,,,,,,,,,,,0.06763799690077257,0.06763799690077257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06763799690077257,0.08436188554877153,0.08436188554877153,0.08436188554877153,0.08436188554877153,0.08436188554877153,0.08436188554877153,0.08436188554877153,0.08436188554877153,0.08436188554877153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.010689141267676677,0.010689141267676677,,,0.008956689372040675,0.008956689372040675,0.004990380273364486,0.006973534822702581,,,,,0.006421755358270645,,,,0.006421755358270645,0.008230379998061704,,0.014546888072221032,0.013008633897489979,0.008956689372040675,,,,0.013008633897489979,0.013008633897489979,,,,,,,,,,,,,,,0.01791337874408135,,0.00976863417279276,,,0.013008633897489979,0.013008633897489979,0.011751788722130854,,0.010689141267676677,0.010689141267676677,,,0.014546888072221032,,,,,,,,,,0.01653004262155913,,,,,0.008956689372040675,,,,0.007573353249518451,,,0.006421755358270645,,0.007573353249518451,0.013008633897489979,,,,,0.019325141971649303,,,,,,0.01653004262155913,0.013008633897489979,,,,,,,,,,,0.011751788722130854,,,,0.013008633897489979,,,,,,,,,,,,,,,,,,,0.011751788722130854,,,,,,,,0.019325141971649303,,,0.029093776144442064,,,,,,,,,,,,,,,0.03306008524311826,,,0.03306008524311826,,,,,,,,0.019325141971649303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019325141971649303,,,,,0.019325141971649303,,,,,,,,,,,,,,,,,,,,,,0.014546888072221032,,,,,,,,,,,,,,0.019325141971649303,,,,,,,,,,0.019325141971649303,0.019325141971649303,,,0.01653004262155913,,,,,,,,,,,,0.019325141971649303,0.03306008524311826,,,,,,,,,,,,,,,0.024103395871077578,0.024103395871077578,0.024103395871077578,0.01653004262155913,0.024103395871077578,0.019325141971649303,0.024103395871077578,0.024103395871077578,0.024103395871077578,0.024103395871077578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,0.03761809536257084,,,,,,,,,,,,0.06942617901054834,,,,,,0.04489439332424205,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049357512632949595,0.041028263525729594,,,,,,,0.06942617901054834,,,,,,,,,,,,,,,,0.06942617901054834,,,,,,,,,,,,,,,,,0.06942617901054834,,0.04489439332424205,0.04489439332424205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06942617901054834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10123426265852584,0.10123426265852584,0.10123426265852584,0.08116559628092708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,0.01920421999547731,,,,0.011644220637850469,0.016271581252972688,,,,0.03857009945030463,,,,,,,,,0.030353479094143283,0.02089894186809491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045091997933848375,0.03857009945030463,0.03394273883518241,0.045091997933848375,0.045091997933848375,0.045091997933848375,,,,,,,,,,,0.017671157582209718,,,,,0.017671157582209718,,,,,,0.030353479094143283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024941329624578915,0.024941329624578915,,,,0.02742084035163866,,,,,,,,,,,0.02742084035163866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045091997933848375,,,,,,,0.045091997933848375,0.045091997933848375,,,,,,,,,,0.03857009945030463,,,,,,,,,,,,,,,,0.045091997933848375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03857009945030463,,,,,,,,,,,0.045091997933848375,0.05624125703251435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,0.013762717815574697,0.013762717815574697,0.007668145298096651,,,,,,,,,,,,0.025399821589225005,,,,,,,,,,,,,0.01805762657303034,,,,0.019988876476630942,,,0.01805762657303034,0.01642477804545441,,,,0.015010340314291314,,,,,,,,,,,0.02235253533048598,,,,,,,0.015010340314291314,0.025399821589225005,,0.025399821589225005,,,,,,,0.025399821589225005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025399821589225005,0.01805762657303034,,,,,,,,,0.02969473034668064,,,,,,,,,,,,,,,,,,0.02969473034668064,0.02969473034668064,,,,,,,,,,,,,,,,,,0.025399821589225005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025399821589225005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969473034668064,0.02969473034668064,0.02235253533048598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969473034668064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02969473034668064,,0.02969473034668064,0.037036925362875305,0.037036925362875305,0.05938946069336128,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.037036925362875305,0.02969473034668064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,0.025285661723190668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07609274651336914,,,,,,,,0.03846399705537149,0.029820078419978902,0.03526696440241016,,,,,,,0.025285661723190668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04627266809339024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07609274651336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07609274651336914,,,,,,,,,,,,,,,,,,,,0.07609274651336914,0.05727837178437032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07609274651336914,,,,,,,,,,,,,,0.09490712124236797,0.09490712124236797,0.09490712124236797,0.09490712124236797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,0.024941329624578915,,,,,,0.016271581252972688,,,,,0.01498409583596484,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045091997933848375,0.02089894186809491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017671157582209718,,,,,0.017671157582209718,,,,,0.017671157582209718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04988265924915783,0.024941329624578915,,,,,,,,,,,,,,,,,0.045091997933848375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03394273883518241,,,,,,,,,,,,0.03857009945030463,,,,,,,,,,0.03394273883518241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045091997933848375,,,,,,,,,,0.045091997933848375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,0.05624125703251435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.03544294209808582,0.03544294209808582,0.027290207361994074,0.043133891344308874,0.02969849633887171,0.02969849633887171,0.016547050380103297,0.023122773359487505,,,,,0.021293188819528984,,,,,,,,,,,,0.048234418344732896,,,,,,,,,,,,,,,,,,,0.0323907343624181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06407810232704769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05481014132411711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799217863093625,0.0799217863093625,0.0799217863093625,0.0799217863093625,0.0799217863093625,0.0799217863093625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,0.019942843841457208,,,,,,,,,,,,,,,,,,,,,,,0.03152092059776418,0.03152092059776418,,,,,0.02847548805747092,,,,,,,,,,0.0217027473245601,,0.023670152034074767,,,,,,,0.02590061153321657,0.02590061153321657,,,,,,,,,,,,,,,,,,,0.04682630554668871,0.04005356481377789,0.04682630554668871,,,0.03524822879038174,,,,,,,,,,,,,,,,0.03152092059776418,,,,,,,,,,,,,,,,0.04005356481377789,,,,,,,,,,,,,,,,,,0.02847548805747092,,,,,,,,,,,0.03524822879038174,,,0.03524822879038174,,,,,,,,,0.04005356481377789,,,,,,,,0.03524822879038174,0.03524822879038174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04005356481377789,,,,,,,,,,,,,,,,,,0.04005356481377789,,,,,,,,,,0.04682630554668871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058404382302995675,0.058404382302995675,0.058404382302995675,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,0.013099748217581777,0.018305528909594276,,,,,0.016857107815460445,,,,0.016857107815460445,,,,,,,,,,,,,,,,,,,,,,,0.028058995827651277,,,,,,,,,0.030848445395593494,,,,,,,,,,0.030848445395593494,,,,,,,,,,,0.023511309601606772,,,,,,0.03818558118958021,,0.06829532796182239,,,,,,,,,,,,,,,,,,,,,,,,0.04339136188159271,0.06169689079118699,,0.05072849767557942,,0.034147663980911194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05072849767557942,0.05072849767557942,0.03818558118958021,0.05072849767557942,,,,0.05072849767557942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06327141416157864,0.06327141416157864,0.06327141416157864,,,,,,,,,,,,,,,,,,,,,,,
