,gần,2,000,học,sinh,tham,gia,th,s,nguyễn,văn,đương,trường,đh,kinh,tế,tphcm,trả,lời,thắc,mắc,của,các,tại,buổi,tư,vấn,sáng,26,ảnh,n,hữu,tổ,chức,10,khu,vực,theo,nhóm,ngành,và,đại,mà,thí,quan,tâm,ngày,thpt,thượng,hiền,báo,người,lao,động,sở,gd,đt,đã,chương,trình,“đưa,đến,2006”,lớp,12,lân,cận,hàn,thuyên,phú,nhuận,thái,bình,chí,thanh,du,hoàng,hoa,thám,dự,5,nhận,bổng,tin,1,trần,thủy,thị,minh,trang,3,đào,mai,khanh,4,hải,tăng,huỳnh,ban,từ,viện,là,pgs,ts,đức,nghĩa,quốc,ths,phong,nông,lâm,lê,tấn,bửu,hiển,luật,tiến,dũng,khoa,thu,hường,tạ,quang,sư,phạm,bs,trương,trung,y,dược,giang,bc,tôn,thắng,ông,bùi,yến,ngoại,thương,bà,hồ,ánh,tuyết,kỹ,thuật,ngọc,linh,ila,vietnam,trong,thời,gian,một,giờ,rưỡi,trực,tiếp,được,trên,câu,hỏi,về,tuyển,2006,chọn,những,đề,chung,nhất,9,30,11,tỏa,để,song,với,điện,tử,cũng,tường,tuyến,này,có,tặng,quà,thẻ,truy,cập,internet,miễn,phí,trị,giá,100,đồng,viễn,thông,ip,thuộc,spt,400,suất,tự,nhiên,nội,dung,mời,bạn,đọc,xem,địa,chỉ,www,nld,com,vn,phó,giám,đốc,không,điểm,thưởng,khác,năm,trước,nay,ưu,tiên,em,đặt,ra,cho,tập,vào,nghề,tạo,điều,kiện,khả,năng,tìm,việc,làm,sau,khi,thấy,sự,cân,nhắc,lực,mình,đây,chuyển,biến,rất,đáng,mừng,cam,hiệu,trưởng,đáp,ứng,nhu,cầu,hs,hướng,nghiệp,trọng,nó,quyết,định,thành,đạt,đang,lớn,ở,đăng,ký,thi,đúng,lúc,qua,dịp,trao,đổi,thầy,diện,như,đắn,ích,thứ,h,ghi,chuyên,bảo,quản,chế,sản,vi,thực,phẩm,mã,nls,318,tiêu,kiến,60,khối,a,b,mục,ngoài,thức,cung,cấp,hiểu,biết,sâu,sắc,hưởng,bất,lợi,dụng,vật,lĩnh,kiểm,soát,nghiệm,nhằm,đảm,an,toàn,vệ,dùng,tốt,thể,doanh,cơ,xuất,hoặc,công,tác,hay,nghiên,cứu,dinh,dưỡng,sức,khỏe,cộng,tra,thẩm,chất,lượng,lý,môi,lịch,319,phục,vụ,phương,án,giáo,dục,liên,hoạt,con,tài,nguyên,việt,nam,nằm,vùng,nhiệt,đới,gió,mùa,đặc,trưng,đông,á,đa,dạng,hình,kiểu,rừng,nhiều,cảnh,thế,giới,nha,vịnh,hạ,long,sapa,tam,đảo,ba,vì,cúc,bạch,vô,đòi,khai,thác,sử,phải,khôn,ngoan,ý,giữ,gìn,bền,vững,do,đó,cần,đội,ngũ,cán,bộ,bài,bản,am,tồn,quy,hoạch,phát,triển,xây,dựng,hiện,dẫn,dịch,ty,nghỉ,vườn,thiên,trữ,quyển,di,tích,nơi,viên,lập
10,,,,0.02785507707148302,0.01623169867879018,,,,,0.10462767997470979,,,0.02785507707148302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05923598377364464,0.06337826570062226,0.06337826570062226,,,,,,,,,,,,,,0.06816017924566606,0.06816017924566606,,,,,,,,,,,,,,,,,,,,,,,0.10224026886849909,0.12374241141592632,0.12374241141592632,0.12374241141592632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,0.029997775307750947,0.017480290884850966,,,,,0.05633798152484373,,,0.029997775307750947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06379259791007885,0.06825351690836244,0.06825351690836244,,,,,,,,,,,,,,0.07340326995687114,0.07340326995687114,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06825351690836244,0.13326105844792066,0.13326105844792066,0.08694875142269279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,0.029997775307750947,0.017480290884850966,,,,,0.11267596304968747,,,0.029997775307750947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06379259791007885,,,,,,,,,,,,,,,,0.07340326995687114,0.07340326995687114,,,,,,,,,0.11010490493530672,0.1468065399137423,,,,,,0.08694875142269279,,,,,,,,,,,,,,,0.13326105844792066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,0.0029768784656546738,0.0017346853549852102,,0.015777461915831292,,,0.039135544418021216,0.03277932284333559,0.010926440947778528,0.011907513862618695,0.0670895047166078,0.01916446572676803,0.03277932284333559,0.047520687046329384,,,,,,,,,0.0052748173638530035,0.0052748173638530035,,,,,,,,,,,,,,0.00944199095444476,,,,,,,0.00633056315138187,0.00677324976953215,0.00677324976953215,,,,,,,,,,,,0.00633056315138187,,0.0072842939651856856,0.014568587930371371,,,,,,,,,,0.014568587930371371,,,,,,,,,,,0.01916446572676803,,0.03277932284333559,,,,,,,,,0.01322437984597686,0.01322437984597686,0.008628502049580199,0.010926440947778528,0.010926440947778528,0.00677324976953215,0.01322437984597686,0.021852881895557057,0.021852881895557057,0.010926440947778528,0.0258855061487406,0.07648508663444971,0.009582232863384015,0.0072842939651856856,0.017257004099160398,0.02644875969195372,0.02644875969195372,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.009582232863384015,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01916446572676803,0.02644875969195372,0.01322437984597686,0.01322437984597686,0.007888730957915646,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.010926440947778528,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.021852881895557057,0.010926440947778528,0.01322437984597686,0.01322437984597686,0.007888730957915646,0.008628502049580199,0.01322437984597686,0.01322437984597686,0.01322437984597686,0.01322437984597686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.05301347274662915,,,,,,,,,,,,,,,,,,,,,,,,0.0767778971849715,0.0767778971849715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05301347274662915,,,,,,,,,,,,,,,,,,,,,,,,0.07952020911994374,,,,,,,,,,,,,,,,,0.06279632047194478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049294206656039535,0.06279632047194478,0.0697373613946281,0.0697373613946281,0.07952020911994374,0.0962440977679427,0.0697373613946281,0.0697373613946281,0.05301347274662915,0.07952020911994374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.11482486172077218,,0.025249309055895838,,,,,,,,,,,,,,,0.1590404182398875,0.1590404182398875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1394747227892562,0.1394747227892562,0.08137708442477427,0.08137708442477427,0.1590404182398875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,0.11928031367991561,0.11928031367991561,,,,,,,0.05758342288872862,0.11516684577745724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09419448070791717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14436614665191405,0.07952020911994373,0.11928031367991561,0.11928031367991561,0.11928031367991561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.012999035966692076,0.015149585433537503,,,,,,,,0.012999035966692076,0.024413125327432283,,,,,,,,,0.02061501358387106,,,0.023033369155491448,0.023033369155491448,,,,,,,,0.047712125471966245,0.03767779228316687,0.03767779228316687,0.047712125471966245,0.047712125471966245,0.029576523993623722,0.02061501358387106,,0.03767779228316687,0.03767779228316687,0.02593837501278812,0.029576523993623722,,,,,,,,,,,,,,,,0.0276434590943675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09542425094393249,,,,0.03180808364797749,,,,0.024413125327432283,,,,,,,,0.057746458660765616,0.057746458660765616,0.057746458660765616,0.057746458660765616,0.034447458516231655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,0.00841643635196528,,,,,,,,,,,,,,,,,,,,0.09298314852617082,0.051185264789981,0.051185264789981,,,,,,0.03827495390692406,0.04186421364796319,,,,,,,,,,,,,,,,,0.03827495390692406,0.03286280443735969,0.03827495390692406,0.03286280443735969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04186421364796319,,,,,,,,,,,0.09298314852617082,0.04649157426308541,,,,,,0.02712569480825809,,,,,,,,,,,,0.12832546369059025,0.035342315164419436,0.05301347274662916,0.05301347274662916,0.04649157426308541,0.05301347274662916,0.06416273184529513,0.03827495390692406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,0.019498553950038116,0.011362189075153128,,,,,,,,,,,,,,,,,,,0.047712125471966245,0.06276362525516531,0.03455005373323718,0.03455005373323718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05651668842475031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047712125471966245,,,,,,,,,,,,,,,,,,,,,,,,,0.036619687991148425,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.05651668842475031,0.06276362525516531,0.08661968799114844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,0.05167118777434748,0.05849566185011434,,,,,,,,,,,,,,,,,,0.03092252037580659,,,,,,,,,,,,,,,,,,,0.03092252037580659,,,,,0.044364785990435585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05651668842475031,,0.07156818820794937,0.05651668842475031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05167118777434748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05651668842475031,0.06276362525516531,,0.06276362525516531,0.08661968799114844,0.06276362525516531,0.08661968799114844,0.08661968799114844,0.08661968799114844,0.08661968799114844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,0.06889491703246331,0.051996143866768305,,,,,,,,,0.025998071933384152,0.04882625065486457,,,0.05187675002557624,,,,,0.04123002716774212,,,,,,,,,,,,,,,,,,,,,,,,0.059153047987247444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07535558456633373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08368483367355373,,,,,,,,,0.06889491703246331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08368483367355373,,,,,,,0.11549291732153123,0.08368483367355373,0.08368483367355373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,0.009468490895960939,,,,,,,,,,,,,,,,,,,0.039760104559971865,,0.02879171144436431,0.02879171144436431,,,,,,,,,,,,,,,,,,,,,,,,0.04305932314528957,0.03697065499202965,0.04305932314528957,0.03697065499202965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,0.05230302104597108,,,0.030516406659290354,0.059640156839957804,,0.039760104559971865,,,,,,,,,,,0.059640156839957804,0.059640156839957804,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07218307332595703,0.07218307332595703,0.07218307332595703,0.07218307332595703,0.07218307332595703,0.07218307332595703,0.04709724035395858,0.05230302104597108,0.07218307332595703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7323937598229686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7323937598229686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7323937598229686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,0.02166505994448679,0.012624654527947919,,0.028706215430193045,,,0.02034427110619357,,,,0.02034427110619357,,,0.021615312510656768,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043230625021313536,0.049294206656039535,,,,,,,,,,,,,,,,0.023036215911972916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03976010455997187,0.03976010455997187,0.03976010455997187,0.03139816023597239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026506736373314577,,,,,,,,,,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04812204888397135,0.04812204888397135,0.04812204888397135,0.0962440977679427,0.11928031367991561,0.0962440977679427,0.04812204888397135,0.05741243086038609,0.04812204888397135,0.03976010455997187,0.04812204888397135,0.04812204888397135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.010262396815809533,,,,,,,,,0.0307871904474286,,,,,,,,,,0.03255002144821746,,,0.018184238806966933,0.018184238806966933,,,,,,,,,,,,,0.02334988736338715,,,0.029745625486710687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02334988736338715,,,,,,,0.029745625486710687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027195361986498672,,,,,,,,,,,,,,,,,,,,,,0.02334988736338715,,,,,,,,,,0.033033486976402786,0.033033486976402786,,,,,0.02511164498524539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027195361986498672,,0.03766746747786809,,,0.02511164498524539,0.04558930946902549,0.09117861893805097,0.027195361986498672,0.09117861893805097,0.03766746747786809,0.04558930946902549,0.02334988736338715,0.029745625486710687,0.033033486976402786,0.03766746747786809,0.027195361986498672,0.04558930946902549,0.029745625486710687,0.033033486976402786,0.04558930946902549,0.03766746747786809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,0.038653150469758236,0.038653150469758236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,,,,0.05183148580193906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06458898471793435,0.04577460998893553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059640156839957804,,,0.06458898471793435,,,,,0.07064586053093788,,,0.06458898471793435,,,,,,0.10827460998893554,0.07064586053093788,0.10827460998893554,0.10827460998893554,0.08946023525993671,0.08946023525993671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09858841331207907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1394747227892562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12559264094388956,,,,,0.1590404182398875,0.1924881955358854,0.12559264094388956,0.1060269454932583,0.1924881955358854,0.1924881955358854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
