,dạy,“chui”,và,những,đứa,trẻ,bị,bạc,đãi,phải,nằm,dưới,đất,hoặc,một,nôi,“nhốt”,cũng,được,tận,dụng,ngăn,làm,hai,cho,uống,thuốc,ngủ,để,khỏi,trông,coi,bắt,ở,truồng,cả,ngày,thay,quần,áo,giặt,đồ,ăn,bớt,tiền,của,dùng,nhục,hình,đối,với,thực,trạng,đáng,báo,động,này,đang,diễn,ra,không,ít,các,cơ,sở,nuôi,phép,trên,địa,bàn,tp,hồ,chí,minh,dù,đã,đổi,tên,điểm,nhưng,mầm,non,vẫn,hết,sức,nhếch,nhác,theo,giáo,dục,đào,tạo,thành,phố,hiện,có,tới,400,hoạt,tập,trung,nhiều,nhất,quận,tân,phú,50,q,12,48,gò,vấp,46,qua,khảo,sát,hầu,đảm,bảo,điều,kiện,tối,thiểu,về,vệ,sinh,an,toàn,ánh,sáng,chất,lượng,ảnh,hưởng,nghiêm,trọng,khỏe,sự,phát,triển,đường,lũy,bán,bích,chỉ,rộng,chưa,đầy,6m2,nhận,15,hôm,chúng,tôi,đến,em,ngồi,la,liệt,sàn,nhà,nhìn,khắp,phòng,thấy,bất,kỳ,thứ,chơi,nào,vật,phục,vụ,nhu,cầu,thiếu,trầm,cạnh,bức,vách,bằng,ván,ép,là,chiếc,bếp,gas,cũ,kỹ,nấu,trưa,cháu,cô,bạn,đồng,nghiệp,lo,sợ,nếu,hỏa,hoạn,xảy,biết,dư,sẽ,xử,lý,như,thế,tính,mạng,bé,nhóm,gia,đình,ngọc,anh,9,từ,8,tháng,tuổi,lạnh,ba,chung,võng,giường,thì,chiếu,đan,xen,nhau,cá,mòi,thể,duỗi,chân,tại,đây,còn,chứng,kiến,cảnh,vừa,đi,bô,đút,trong,khoảng,thời,gian,30,phút,đó,đỡ,so,việc,mà,thanh,tra,p,mỹ,tây,hằng,khi,bậc,phụ,huynh,rời,lớp,sau,gửi,con,lập,tức,2,lột,chiều,dơ,cách,chỗ,nghỉ,mét,nơi,đổ,phân,nước,tiểu,mùi,hôi,thối,khai,nồng,xộc,vào,lũ,tội,ông,hiệu,trưởng,hành,hạ,câu,quát,tháo,văng,tục,ghi,hợp,pháp,bình,quân,mỗi,03,05m2,ẩm,ướt,trơn,trượt,chấn,song,lối,lên,xuống,thang,dễ,gây,nguy,hiểm,hơn,bà,lê,thị,hồng,liên,phó,giám,đốc,số,chủ,mua,nom,cáo,biện,chỉnh,phần,lớn,trách,đều,chuyên,môn,khả,năng,tự,do,quản,nên,đánh,hét,xấu,thần,kinh,viên,căng,thẳng,thường,xuyên,vậy,trường,kiềm,chế,quỳ,gối,đứng,ghế,im,góc,học,b,phản,ức,tâm,hay,đập,đầu,tường,quậy,phá,chửi,thề,ngon,giấc,bên,chú,chữ,thu,hút,đem,3,viết,quyển,vở,vì,duy,quá,trình,chuyện,khủng,khiếp,cha,mẹ,đóng,5,000,7,sổ,sách,trú,quy,định,tách,bạch,phí,khẩu,500,thậm,điển,hoa,tỉnh,lộ,10,xã,h,chánh,cơm,canh,cần,ngay,nguyễn,kim,gd,đt,nay,mẫu,xuất,ồ,ạt,dẹp,mới,phối,quan,chức,tiến,kiểm,loạt,đoàn,biên,bản,buộc,vi,phạm,khắc,sai,sót,cửa,vĩnh,viễn,tế,13,1,thơ,11,20,đủ,mọi,lứa,chật,hẹp,trước,ngoan,thuê,vài,họa,mi,19,10m2,mặc,nhanh,tay,dọn,tẩu,tán,lại,vượt,rất,xúc,tình,giải,“số,lao,nhập,cư,đông,xây,dựng,huyện,đáp,ứng,cầu”,cụ,phường,sơn,nhì,hòa,thịnh,thạnh,ngàn,dân,chuẩn,200,ca,thủ,đức,60,ngoài,công,hoạch,năm,2005,28,hoàn,dự,án,22,người,thêm,thấp,mức,150,lựa,chọn,tất,yếu,gì,ngạc,nhiên,loa,thông,tiêu,tiếp,ta,phủ,khá,tốt,sạch,dinh,dưỡng,sư,nai,kiên,hoàng,chính,quyết,giảm,nội,cứ,chăm,vô,nhiệm,chui,nữa,40,niên,còi,xương,suy,lực,trí,tuệ,toán,lâu,dài,căn,tư,tổ,mắt,đợt,huấn,hướng,dẫn,nâng,cấp,đạt
10,0.061283272496891146,,,,,0.02467221467770259,,,,,,,,,0.0636189994635781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04371215872065005,0.042346290704969265,0.061283272496891146,,0.07484388062169946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0661159347450317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16162660438488485,0.16162660438488485,0.13654077141288645,0.16162660438488485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,0.021147612580887935,,,,,,,,,,,,,,,,,,,,,,,,,0.10445699984992543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05252851928304955,,,,,,,,,,,,,,0.061452714755070977,,,,,,,,,,,,,,,,,0.09553280437790401,,,,,,,,0.07817294375745441,0.09553280437790401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06415189767574239,0.13853708947275845,0.08861066059161427,0.09553280437790401,0.13853708947275845,0.10445699984992543,0.10445699984992543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,0.10288148163774279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03670163497843557,,,,,0.06908665903541489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14919378866297067,0.08418624712341245,0.08418624712341245,0.0661798466593072,0.11249215368453509,0.11249215368453509,0.12603763515035674,0.14919378866297067,0.12603763515035674,0.07972532812512885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,0.009868885871081036,,,,,,,,,,,,0.04135164160941999,,,0.05461630856515458,,,,0.02451330899875646,,,,,,,,,,,,,,,,,0.04135164160941999,,,,,,,,,,,,,,,,,,,0.019259713886700853,,0.015904041823988746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038712266741165825,,,,,,,,,,,,,,,,,,,,,,,0.048746599929965204,0.05461630856515458,,,0.038712266741165825,,,,,,,,,,0.04458197537635521,,,,,,,,,,,,,,,,,0.03648070708681206,0.03648070708681206,,,,,,,,0.06465064175395395,0.06465064175395395,0.04135164160941999,0.048746599929965204,0.05461630856515458,0.06465064175395395,0.05461630856515458,0.04458197537635521,0.04458197537635521,0.05461630856515458,0.05461630856515458,0.048746599929965204,0.048746599929965204,0.048746599929965204,0.04458197537635521,0.05461630856515458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,0.034701272434678965,,,,,,,,,,0.033427239543758806,,,,0.03752617728689917,,,,,,,,,,,,,0.05638860219466362,0.042705420573573565,,,,0.06079360278593892,,,,,,,,,,,,,,,,0.021687329759984657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07447678440702897,0.07447678440702897,0.08815996602811903,0.07447678440702897,0.08815996602811903,0.07447678440702897,0.04478530650814971,0.08815996602811903,0.07447678440702897,0.08815996602811903,0.07447678440702897,0.08815996602811903,0.07447678440702897,0.06079360278593892,0.052789454647044314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.017102308603783575,,,,,0.006885269212382118,,,,,,,,0.034009255765092,0.017754139385184588,,,,,,,,,0.031103703750945493,0.017102308603783575,,,,0.019199439542134458,,,,,,,,,,,,,,,,,0.017754139385184588,,,,,,,,,,,0.020007860617930084,,,0.034009255765092,0.013437009688395944,,,,,0.017102308603783575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01591271505849564,,,,,,,,,,,,,,,,,,,,,,0.034009255765092,0.034009255765092,,,,,,,,0.034009255765092,0.034009255765092,,,,,,,,,,,,,,,,,,,,,,,0.034009255765092,,,0.02545165610707818,,,,,,,,,,,,,,,,0.031103703750945493,,,,,,,,,,,,,,,,,,,,,,0.02700855819151104,0.057699965036399986,0.045105098898107404,0.02700855819151104,0.062207407501890986,0.045105098898107404,0.045105098898107404,0.03810440132452645,0.045105098898107404,0.045105098898107404,0.045105098898107404,0.03810440132452645,0.045105098898107404,0.02700855819151104,0.03810440132452645,0.028849982518199993,0.02700855819151104,0.03810440132452645,0.034009255765092,0.03810440132452645,0.034009255765092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,0.04229522516177587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11334160242005435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19106560875580803,0.19106560875580803,0.20891399969985086,0.23406989385066249,0.23406989385066249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.04711042116484886,0.07447678440702897,0.013457571642383231,,,,,0.06079360278593892,0.07447678440702897,0.07447678440702897,,0.034701272434678965,,,,,,,,,0.06079360278593892,,,,,,,,,0.06079360278593892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04711042116484886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039106273025954257,0.06647263626813436,0.06647263626813436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08815996602811903,0.06079360278593892,0.08815996602811903,0.06647263626813436,0.07447678440702897,0.08815996602811903,0.08815996602811903,0.08815996602811903,0.08815996602811903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,0.17832790150542083,,,,,,,0.08270328321883998,0.057355867104732915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038519427773401706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045616449834354166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09749319985993041,,,,,,,,,,,,,,0.08916395075271041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07742453348233165,,,,,,,,,,,,,,,,,,,0.1293012835079079,0.08916395075271041,0.1293012835079079,0.1293012835079079,0.1293012835079079,0.09749319985993041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,0.10754225082137421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1827997497373695,0.0722239270751282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424399065773273,0.2424399065773273,0.15506865603532496,0.2424399065773273,0.20481115711932968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,0.01287245983184483,,,,,,,,,,,,,,,,,,,0.03197388130272581,,,,,,,,,,,,,,,,,,0.04084866315733124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047583530982798335,0.047583530982798335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053936923838373896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047583530982798335,0.0635825216477807,0.050494260966738036,0.08432692402689645,0.08432692402689645,0.08432692402689645,0.1424773266917076,0.0635825216477807,0.0712386633458538,0.08432692402689645,0.050494260966738036,0.050494260966738036,0.0712386633458538,0.0635825216477807,0.0712386633458538,0.08432692402689645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.030641636248445573,,,,,0.012336107338851295,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,0.03180949973178905,,,,,0.04560088385851507,,,,,,,,,,,,,0.021856079360325024,0.021173145352484633,0.030641636248445573,,,,,,,,,,,,,,,0.043184552734444784,0.043184552734444784,,,,,,,,,,,,,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055727469220444005,,,,,,,,,,,,,,,,,,,,,,,,,0.051689552011774983,,,,,,,,,,,,,,,,,,,,0.04105319763247056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04560088385851507,,0.04839033342645728,,,,,,,,,,,,,,0.055727469220444005,0.06827038570644323,0.08081330219244243,0.04839033342645728,0.06827038570644323,0.051689552011774983,0.0609332499124565,0.0609332499124565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31013731207064993,,,,,,,0.19834780423509513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365599499474739,0.365599499474739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.036429265626675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,0.00955053471394939,,,,,,,,,,,,,,0.052854492159827016,,,,,0.023722557095570765,,,,0.026631480655218764,,,,,,,,0.040017717686535476,,0.052854492159827016,0.052854492159827016,,,,,,,,,,,,,,,,,,,,,,,0.015391008216763305,,,,,,,,,,,,,,,,,,,,,0.0374634839430637,,,,,0.022873236491624017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027752838921644957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040017717686535476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04314384713840826,,,,,,,,,,,,,,,,0.052854492159827016,,,,,,,,,,,0.052854492159827016,,,,,,,,,0.052854492159827016,0.07060782016802333,0.047174128964482455,0.035303910084011667,0.0374634839430637,0.06256513718124576,0.03343320211698951,0.047174128964482455,0.035303910084011667,0.040017717686535476,0.0374634839430637,0.06256513718124576,0.035303910084011667,0.06256513718124576,0.06256513718124576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9395192526186185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
