,dạy,thêm,–,học,tràn,lan,sinh,bị,cuốn,vào,vòng,quay,không,lối,thoát,tại,một,trung,tâm,bồi,dưỡng,văn,hóa,buổi,tối,ảnh,chụp,trước,trường,đồng,khởi,quận,1,ngoài,chuyện,tăng,tiết,ngày,càng,phổ,biến,ở,các,thông,hs,còn,phải,cả,và,chủ,nhật,để,luyện,thi,khổ,cha,mẹ,trò,hơn,21,giờ,đường,phan,đông,nghẹt,phhs,đứng,đón,con,tan,ca,cơn,mưa,ào,xuống,ít,người,quên,mang,áo,chịu,ướt,hay,chạy,tìm,chỗ,núp,từng,tốp,túa,ra,đèn,phản,chiếu,mặt,mũi,em,bơ,phờ,lời,nhiều,lặng,lẽ,ngồi,lên,xe,bố,nam,mặc,nguyên,phục,đi,nhảy,“lẹ,ba,đói,muốn,chết,luôn”,dọc,theo,nguyễn,thái,trần,hưng,đạo,chung,quanh,ten,lơ,man,cách,mạng,tháng,tám,cổng,thượng,hiền…,đã,20,thậm,chí,nữa,vẫn,rải,rác,chưa,được,về,nhìn,dòng,cộ,ngược,xuôi…,làm,xa,nên,có,như,nga,lớp,7,thcs,collete,3,thường,trễ,hàng,tiếng,hồ,biết,“mùi”,từ,hồi,5,đậu,công,lập,6,cô,bé,tiếp,tục,môn,toán,lý,giành,suất,đh,khối,a,của,trình,sau,xong,chính,khóa,là,bay,ngay,đến,kịp,ăn,cơm,thay,quần,đó,mới,nhà,tắm,rửa,rồi,lại,chuẩn,bài,vở,cho,hôm,sáng,nào,cũng,mở,mắt,chẳng,chỉ,cầm,hộp,sữa,gầy,gò,này,ước,ngủ,giấc,trọn,chơi,viên,trưa,trong,hẻm,rộng,trãi,phường,cư,trinh,gần,“dùi,mài,kinh,sử”,gian,nhỏ,2,chiều,đợi,vừa,than,vừa…,ngáp,“tại,giáo,tụi,cái,“độc,địa”,thế,này”,hiểu,chúng,tôi,ngôi,thầy,thuê,mướn,chia,xu,hướng,kéo,“xưa,rồi”,bây,thích,địa,điểm,thuận,tiện,lẫn,lò,khu,vực,chợ,vườn,chuối,kênh,nhiêu,lộc,tân,bình,nhân,nói,mãi,nêu,trên,nay,quá,dù,hiện,tượng,“học,khiến,lâm,tình,trạng,trầm,cảm,ức,chế,vẹo,cột,sống,cận,thị,hậu,quả,suốt,đời,74,tốt,nghiệp,tiểu,vấn,đề,sức,khỏe,thử,hỏi,ta,sẽ,đâu,nếu,trào,lưu,chấm,dứt’’,sư,lân,dũng,thốt,cải,thiện,bổ,sung,kiến,thức,khi,chương,sách,khoa,nặng,nề,thì,gs,cương,do,tỷ,lệ,cđ,nước,rất,thấp,tập,tuy,khá,rãi,bậc,nhưng,thắt,cổ,chai,quãng,marathon,sự,đua,nhau,thúc,ép,mình,rút,cấp,tất,nỗ,lực,mệt,mỏi,ấy,nhằm,mục,đích,cuối,cùng,đạt,cao,kỳ,tuyển,tskh,lê,ngọc,trà,xuất,giảm,cần,tải,tạo,điều,kiện,giúp,gv,thật,đổi,phương,pháp,giảng,hình,thành,tư,duy,hệ,thống,cử,khuyến,khích,hoạt,động,đánh,giá,dục,toàn,diện,đối,với,bao,gồm,khâu,kiểm,tra,đức,khả,năng,diễn,cộng,đồng…,cơ,sở,thiểu,pt,nhẹ,bằng,kết,hợp,mô,xét,gốc,rễ,mà,dư,luận,xã,hội,đang,bất,869,khảo,sát,xác,nhận,giỏi,442,định,rằng,thực,chất,kỹ,nội,dung,rõ,những,phụ,thpt,ngoại,ngữ,757,“hs,thời,tự,học”,hưởng,tinh,thần,cường,độ,543,15,tuần,202,16,trở,giải,trí,viện,nghiên,cứu,384,4,12,14,huyện,thuộc,38,tphcm
10,,0.010769345037023113,,0.011013851232242198,,,,,,,,,0.01765115037858187,,,,0.02572298506938767,,,,,,,,,,,,0.01895420420235428,,,,,,,,,0.03410360743788058,,,,0.016452457059298705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0444839521159489,,,,,,0.0444839521159489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02572298506938767,,,,,,,,,,,0.02572298506938767,0.038411839734718504,,,,,,,,,,,,,,,,,,0.0444839521159489,,,,,,,,,,,,,,0.02803149505665019,0.038411839734718504,0.038411839734718504,0.05486429679401721,0.038411839734718504,0.0444839521159489,0.030761882851395875,0.05486429679401721,0.0444839521159489,0.02572298506938767,0.0444839521159489,0.038411839734718504,0.0444839521159489,0.05486429679401721,0.05486429679401721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,0.0369506071201298,,,,,,,,,,,,,,,,,,,,,0.024985087357648827,,,,,,,,,0.044954755259024405,,,,0.021687329759984657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044954755259024405,,,,,,,,,,,0.050633788741219855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10126757748243971,,,,,,,,,0.050633788741219855,0.05863793688011446,,,0.050633788741219855,0.05863793688011446,0.040549754667749106,0.07232111850120451,0.07232111850120451,0.050633788741219855,0.040549754667749106,0.07232111850120451,0.05863793688011446,0.07232111850120451,0.0339075712278292,0.07232111850120451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,0.024375398141851155,,,,0.03552221747677345,,,,,,,,,,,,0.02617485342229877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03552221747677345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04248069536621335,0.053044921538420796,,,,,,,,,,,,,,,,,,,,0.03552221747677345,0.06143021958869133,0.053044921538420796,,,,,,,,,0.053044921538420796,,,,,,,0.10608984307684159,0.07576498128697615,0.06143021958869133,0.07576498128697615,0.07576498128697615,0.07576498128697615,0.053044921538420796,0.07576498128697615,0.07576498128697615,0.07576498128697615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,0.06486665800106456,,,,,,,,,,,,,,,,,,,,,0.04300020068254508,,,,0.020744402379115758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02991194000150242,,,,,0.04300020068254508,,,,,,,,,,,,,,,,,,,,,,0.03534405898447198,,,,,,,,,0.06486665800106456,,,,,,,,,,0.03878672185610784,,,,,,,,,,,,,,,,,,,0.05608846136358774,,,0.03878672185610784,0.04843231966551464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04843231966551464,,,,0.06917672204463039,0.06917672204463039,0.04843231966551464,0.06917672204463039,0.06917672204463039,0.06917672204463039,0.06917672204463039,0.06917672204463039,0.05608846136358774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,0.0038951425089637044,,,,,,,,,,,,,,,,,,,,0.02175840494367025,,,,,,0.024122063797525288,,,0.02716935005626431,,,,,,,,,0.011637103773650303,,,0.008190051266419343,,,,,,,,,,,,,,,,0.036388613024987436,0.019827155040069648,,,,,,,0.018194306512493718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031464258813719954,0.016779868781330625,,,,,,,,,,0.05433870011252862,,,,,,,,,,,,,,,,,,0.031464258813719954,,,,0.031464258813719954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02716935005626431,0.02716935005626431,,,,,,,,,,,,,,,,,,0.018194306512493718,,,,,,,,0.02175840494367025,,,,,,,,0.018194306512493718,,0.02716935005626431,,,,,,,,,,,,,,,,,,,0.038806453829914614,0.06527521483101076,0.038806453829914614,0.031464258813719954,0.038806453829914614,0.038806453829914614,0.038806453829914614,0.038806453829914614,0.031464258813719954,0.038806453829914614,0.038806453829914614,0.038806453829914614,0.038806453829914614,0.02716935005626431,0.031464258813719954,0.031464258813719954,0.031464258813719954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.01688756020075712,0.008923171602104865,,0.009125762449572108,,,,,,,,,,,,,0.02131333048606407,,,,,,,0.02548841721972801,,,,,0.01570491205337926,,,,,,,,,,,,,0.013632035849133212,,,,,0.023226095904081586,,,,,,,,,,,,,,0.04262666097212814,,,,,0.028257274734243908,0.03182695292305247,,0.02131333048606407,0.0368581317532148,0.03182695292305247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03182695292305247,0.02548841721972801,0.02131333048606407,,,,,,,,,,,,,,,,,,,,,0.02548841721972801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368581317532148,,0.0368581317532148,0.04545898877218569,0.04545898877218569,0.04545898877218569,0.04545898877218569,0.04545898877218569,0.04545898877218569,0.023226095904081586,0.04545898877218569,0.04545898877218569,0.04545898877218569,0.04545898877218569,0.0368581317532148,0.04545898877218569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.031108663527710485,0.016437421372298436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05862859748983351,,,,,,,,,,,,,,0.05862859748983351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05862859748983351,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039261398263802226,,,,,,,,,,,,,,,,,0.05862859748983351,,,,,,,,,,,,,,,0.04695234751002528,,,,,,,,,,,,0.042784913507518715,,,,,,,,,,,,,,,,,0.04695234751002528,,,,,,,,,,,,,,,,,,,,,,0.05862859748983351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0678965584927641,0.0678965584927641,0.0837402424750789,0.0837402424750789,0.05862859748983351,0.0837402424750789,0.0837402424750789,0.0837402424750789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.023179004197117617,0.00612374521713079,,0.003131389075833566,,,,,,,,,,,,,,,,,,,,,,,,,0.010777880820946552,,,0.03498410206629335,,,,,,,,,,0.00935531871999338,0.029253590863225192,,0.00658415886123908,,,0.019392247366637975,,,,0.015939477581232462,,,,,,0.025294796301225844,,,0.014626795431612596,,,,,,,,,,,,,,,,,,,,,,,,0.021842026515820328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015939477581232462,,,,,,,,,,0.019392247366637975,,,,,,,,,,0.014626795431612596,,,,,,0.021842026515820328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017492051033146674,,,,,,,,0.014626795431612596,,,,,,,,,,,,,,,,,,,,0.025294796301225844,,,,,,,,,0.025294796301225844,,,,,,,,,,,,,,,0.015939477581232462,,,,,,,,,,,0.021842026515820328,,,,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.021842026515820328,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.06239469047162741,0.06239469047162741,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.031197345235813707,0.025294796301225844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.015974719108824306,0.016881676003982177,0.030106577089373966,0.0043162389964192405,,,,0.02197063126061772,0.03486580030709509,0.024110664937580552,0.03486580030709509,0.03486580030709509,0.01383468543186147,,,,,,,,,,,,,,,,,,,,,,0.030106577089373966,,,,,0.030106577089373966,0.03486580030709509,,,,0.009075462214140354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03486580030709509,,,,,,,,,,,,,,,,,,0.024110664937580552,,,,,,,,,0.030106577089373966,,,,,,,0.026729854478338835,,,,,,,,,,,,,,,,,,,,,,0.04394126252123544,,,,,,,,,,,,,,,,,,,,0.020161258567898445,,,,,,,,,,,,0.030106577089373966,,,,,,,,,,,,,,,,,,,,,0.02197063126061772,,,,,,,,,0.020161258567898445,,,,,,,,,,,0.030106577089373966,,,,,,,,,,,,,,,,,,,0.030106577089373966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03486580030709509,0.04300174613585133,0.04300174613585133,0.04300174613585133,0.026729854478338835,0.03486580030709509,0.030106577089373966,0.04300174613585133,0.030106577089373966,0.04300174613585133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,0.05419422377619037,,0.029736486756349344,,,0.01706277869929581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011193070064106437,,,,,,,0.027097111888095184,,,,,,,,,,,,,,,,,,,,,,,,0.043001153712083934,,,,,,,,,,,,,,,,,,,,,,,,,0.029736486756349344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043001153712083934,0.043001153712083934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029736486756349344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03713144507689456,,,,0.053035486900883305,0.043001153712083934,0.053035486900883305,0.03713144507689456,0.03713144507689456,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.03713144507689456,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.043001153712083934,0.043001153712083934,0.03713144507689456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,0.013308403572292656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02798267516026609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08241705130821139,,,,,,,,,0.07434121689087336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13258871725220825,0.13258871725220825,0.13258871725220825,0.10750288428020983,0.10750288428020983,0.09282861269223638,0.10750288428020983,0.10750288428020983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.019702153567549972,0.020820733738244685,,0.005323361428917063,,,,,,,,,0.01706277869929581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027097111888095184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043001153712083934,,,,,,,,,,,,,,,,,0.024865552233741414,,,,,,,0.022932487334485187,,,,,,,,,,0.03713144507689456,,,,,,,,,,,,,,,,,0.027097111888095184,,,,,,,,,,,,,,,,,,,,0.024865552233741414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024865552233741414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027097111888095184,,,,,0.043001153712083934,,,0.043001153712083934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053035486900883305,0.053035486900883305,0.03713144507689456,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,0.053035486900883305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0105547251254732,0.011153964502631081,,0.005703601530982567,,,,,,0.015930260762330006,,,,,,,,,,,,0.017660796708902443,,,,,,,,,,,,0.02303633234575925,0.019891845576907798,,,,,,,0.008520022405708257,,,0.011992575068685467,0.029032619880101983,,,,,,0.014516309940050992,,,,,,,,,,,,,,,,,,,,,,,,,0.019891845576907798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019891845576907798,,,,,,,,,,,0.019891845576907798,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013320831553790042,,,,,,,,,,,0.013320831553790042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015930260762330006,,,,0.019891845576907798,,,0.019891845576907798,,0.015930260762330006,,,,,,,,,,,,,,,,,,,0.013320831553790042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014516309940050992,,,,,,,,,,,0.019891845576907798,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02303633234575925,,,,,,0.019891845576907798,,,,,,,,,,,,,,,0.019891845576907798,,,,,,0.019891845576907798,,,,,0.02303633234575925,0.019891845576907798,,,,,0.019891845576907798,,,,,,,,,,,,0.02303633234575925,0.028411867982616055,0.028411867982616055,0.028411867982616055,0.02303633234575925,0.02303633234575925,0.028411867982616055,0.02303633234575925,0.028411867982616055,0.028411867982616055,0.028411867982616055,0.028411867982616055,0.028411867982616055,0.02303633234575925,0.028411867982616055,0.028411867982616055,0.028411867982616055,0.028411867982616055,0.019891845576907798,0.02303633234575925,0.028411867982616055,0.028411867982616055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,0.006654201786146328,,,,0.03387138986011898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04641430634611819,,0.039760104559971865,,0.05375144214010492,,,,,,,,,,,,,,,,,,0.06774277972023796,,,,,,,0.031081940292176764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031081940292176764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717060844543668,,,,,,,,,,,,,,,,,,,,,,,,0.03717060844543668,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05375144214010492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04641430634611819,,,,0.03717060844543668,0.06629435862610412,0.05375144214010492,0.06629435862610412,0.05375144214010492,0.06629435862610412,0.06629435862610412,0.06629435862610412,0.06629435862610412,0.06629435862610412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.012776067429400951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03251653426571422,,,,,,,0.059677325360979395,,,,,,,,0.04455773409227347,,,,,,,0.05160138445450072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04455773409227347,,,,,,,,,,,,,,,,,,,0.03251653426571422,,,,,,,,0.05160138445450072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039560184627941475,,,,,,,,,,,,,,,,,,,,,,0.05160138445450072,0.04455773409227347,,,,0.05160138445450072,,,,,,,0.04455773409227347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05160138445450072,,,,,,,,,,,,,0.06364258428105997,0.04455773409227347,0.06364258428105997,0.06364258428105997,0.06364258428105997,0.06364258428105997,0.06364258428105997,0.06364258428105997,0.04455773409227347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,0.04284397508872449,,,,,,0.019687821576110553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03803863906532834,,,,,,0.03803863906532834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03431133087271079,,,,,,,,,0.03431133087271079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04284397508872449,,,,,,,,,,,,,,0.03431133087271079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04284397508872449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04284397508872449,,,,,,,,,,,,,,,0.04284397508872449,,,,,,,,0.061194792577942275,0.061194792577942275,0.049616715821635314,0.061194792577942275,0.061194792577942275,0.061194792577942275,0.049616715821635314,0.061194792577942275,0.061194792577942275,0.049616715821635314,0.061194792577942275,0.049616715821635314,0.049616715821635314,0.049616715821635314,0.049616715821635314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
