,làm,gì,khi,con,quá,hiếu,động,đừng,lo,ngại,nếu,bạn,có,những,biểu,hiện,hưng,phấn,như,vận,thường,xuyên,và,không,mục,đích,túm,lấy,ném,các,đồ,vật,đu,đưa,chân,vung,vẩy,tay,phải,bé,trí,tuệ,kém,hơn,so,với,bè,mà,chỉ,tập,trung,nhanh,nhẹn,đó,là,sự,thế,nào,để,xác,định,đứa,trẻ,hay,đơn,giản,nó,sống,hoạt,bát,bởi,vì,hiếm,trái,tim,thiên,vị,của,người,mẹ,cảm,giác,vậy,một,số,sau,dễ,tích,cực,xu,hướng,thay,đổi,đột,ngột,tâm,trạng,xúc,thái,rối,loạn,phối,hợp,khó,khăn,trong,học,triệu,chứng,này,thể,tình,còn,bình,tĩnh,trở,lại,cư,xử,hoàn,toàn,nhưng,giây,phút,hoi,bộ,thời,gian,đôi,nói,luyên,thuyên,nghỉ,nội,dung,câu,gây,do,nhiều,tưởng,tượng,ít,logic,đầu,xuất,ý,tin,nhất,hành,vượt,trước,nghĩ,lao,vào,cái,suy,tính,hết,từ,nảy,sinh,côn,cha,thày,cô,chịu,nổi,ngoài,ra,rất,đánh,nhau,chúng,điều,được,cẩn,thận,phạm,đến,cùng,trang,lứa,mới,nguyên,nhân,lộn,cũng,khác,chẳng,hạn,năng,cố,tiến,tới,vai,trò,thủ,lĩnh,thu,hút,nhận,ủng,hộ,theo,sẽ,mình,ai,muốn,kết,cỏi,khả,thấp,chú,môn,lỗi,bài,hiểu,tổ,chức,bản,thân,luôn,kịp,bị,xao,lãng,thầy,rằng,nghe,giảng,nhà,lý,cho,em,dường,bơi,dòng,nước,nghĩa,xộn,tự,đi,cảnh,bên,ví,dụ,nhìn,thấy,chó,sân,chính,tả,thiếu,kỷ,luật,tư,duy,phát,ngôn,nên,vốn,nghèo,nàn,gặp,việc,đặc,biệt,chật,trừu,xảy,giảm,thứ,cấp,triển,đáng,tiếc,ban,thông,minh,hề,chữa,trị,hội,đòi,hỏi,tổng,thêm,đa,trường,thuốc,chiếm,chủ,đạo,cần,bắt,vạch,cách,quan,hệ,đúng,đắn,đối,sao,ấm,cúng,hồn,bao,giờ,thành,xua,đuổi,khỏi,liễu,lòng,hàng,loạt,mặc,nỗi,tức,giận,vấn,đề,nghiêm,trọng,cuối,càng,hung,hăng,dữ,tạo,khí,yên,phòng,cao,giọng,bật,tivi,quấy,rầy,dọn,chơi,chiếc,xe,đạp,yêu,thích,ngủ,tất,cả,tắt,đèn,giữ,lặng,màu,sắc,sặc,sỡ,tốt,chọn,nhã,tường,gỗ,loại,gắng,ngày,ngặt,dạo,xem,trên,máy,vi,trời,lực,rỗi,ở,nhiên,bóng,đá,tennis,hòa,thiết,đều,đặn,chạy,mức,buổi,tối,thiếp,chóng,mệt,đạt,chưa,tuổi,hãy,lớp,15,mỗi,ngồi,riêng,bàn
10,0.03232457895044348,0.04204610089789525,,,,,0.021570766458740277,,,,,,,,,,,,,,,,0.013239728761656978,0.008873949984654256,,,,,,,,,,,,,,,,,,,,,,,,0.038169700377572995,,,,,,0.020283379123884226,,,,,,,,0.038169700377572995,0.015917600346881503,,,,0.03232457895044348,,,,,,,,,,,0.02612850055101375,,,,,,0.030004901071336004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038169700377572995,,,,,0.04204610089789525,,,,,,,,,,,,,,,,,,,,,,,,0.030004901071336004,,,0.0540873007244545,0.06612850055101376,0.0540873007244545,0.047043650362227254,0.06612850055101376,0.047043650362227254,0.0540873007244545,0.047043650362227254,0.047043650362227254,0.0540873007244545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.044895248542282606,,,,,,0.029959397859361494,,,,,,,,,,,,,,,,0.018388512168968023,0.012324930534242022,,,,,,0.048614514632872224,0.048614514632872224,,,,,,,,,,,,,,,,,,,,,,,0.028171359894283647,,,,,,,,,,,,,,,,,,,,,,,,,,0.05839736235818784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751212510061868,,,,,,,,,,0.06533840328087118,0.09184513965418575,0.05839736235818784,0.09184513965418575,0.06533840328087118,0.0751212510061868,0.06533840328087118,0.09184513965418575,0.09184513965418575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,0.022062427258335297,,0.014032978079990072,,,,,,,0.028065956159980143,,,0.006524963224010482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028065956159980143,0.023408235804237506,0.0397700740620989,,,,,,,0.030916250660217096,,,,,,,,,,,,,,,0.0397700740620989,,,,,,,,,,,,0.03459091938399063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0795401481241978,,,,,,,,,,,,,,,,,,,,,0.0397700740620989,0.06918183876798126,,,,0.06918183876798126,,,,,,,,,,,,0.028065956159980143,0.023768072757679025,0.0397700740620989,0.0486238974639807,0.0486238974639807,0.023768072757679025,0.025737095982108826,0.028065956159980143,0.0486238974639807,0.0486238974639807,0.0486238974639807,0.025737095982108826,0.03459091938399063,0.0397700740620989,0.0397700740620989,0.0486238974639807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,0.017048048886244362,,0.013152906377280657,,,,,0.01829567138496098,0.010311307131635847,0.011637103773650303,,,,,,,,,0.008073005342473768,0.010821890225188117,,,,,,,,,,,,,,,,0.019710109116124072,,,,,,,0.02868515265989467,,,,,,,,,0.019710109116124072,,,,,,,,,,,,,,,,,,,,,,0.03186402506221189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02868515265989467,0.021342957643700002,,,,,,,,,,,0.025637866401155642,,,,,,,,,,,,,,,0.025637866401155642,,,0.023274207547300606,,,,,,0.01829567138496098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019710109116124072,,0.023274207547300606,,,,,,,,,0.04032225643354497,0.04032225643354497,0.032980061417350305,0.04032225643354497,0.04032225643354497,0.04032225643354497,0.04032225643354497,0.025637866401155642,0.025637866401155642,0.04032225643354497,0.04032225643354497,0.032980061417350305,0.023274207547300606,0.04032225643354497,0.04032225643354497,0.032980061417350305,0.04032225643354497,0.04032225643354497,0.04032225643354497,0.04032225643354497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,0.037506126339170005,,,,,,,,,,,,0.01109243748081782,,,,,,,,,,,,,,,,,,,,,,0.047712125471966245,,,0.05255762612236906,,,,,,,,,,,,,,0.01989700043360188,,,,0.04040572368805435,,,,0.05255762612236906,0.05255762612236906,,,,,,,,,,,0.05255762612236906,0.037506126339170005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05255762612236906,,,,0.047712125471966245,,,,,,,,,,0.047712125471966245,0.047712125471966245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,0.05880456295278407,0.0826606256887672,0.06760912590556813,0.0826606256887672,0.06760912590556813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,0.021180909222303604,0.024488317386699605,0.016341489741469907,,,,,,,,,,,,,,,,,0.00672268938231383,,,,,,,,,,,,,,,0.03185310674082974,,0.03563912906229338,0.03563912906229338,0.04097522782155644,,,,,0.028916439679979544,,0.05783287935995909,0.03563912906229338,,,0.015366196305972898,,0.04897663477339921,,0.03185310674082974,,,,,0.012058788141576897,,,,,,,,,0.06370621348165947,,,,,,0.01979431859925284,,,,,,0.022730985660103033,,,,,,,,,,,,,,,,,,,,0.028916439679979544,,,0.05303401596313334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022730985660103033,,,,,,,,0.03563912906229338,,,,,,,,,,,,,,,,,,,0.024488317386699605,,,,,,,,,,,,,,,,,,0.03185310674082974,,,,,,,,,,,,,,,,,,,0.050097348902283144,0.03563912906229338,0.04097522782155644,0.03563912906229338,0.050097348902283144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,0.029820078419978902,,,,,,,,,,0.041596640553066826,,,,,,,,,,,,,,,0.06569703265296133,,,,,,,,,0.059640156839957804,,0.059640156839957804,,,,,,0.05050715461006793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031692779881069104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13139406530592265,,,,,,,,0.046882657923962505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07350570369098008,,0.10332578211095898,0.08451140738196015,0.10332578211095898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.03108132591388796,0.040428943171053125,,,0.026883461705231496,0.03108132591388796,0.020741121594942576,,,,,,,,,,,,,,,,0.01273050842467017,0.008532644216013708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019503249157580987,,,,,,,,,,,,,,,,,0.040428943171053125,,,,,,,,,,,,0.040428943171053125,0.028850866414746157,,,,,,,,,,,,,,,,,,,,0.03670163497843557,,,0.03365620243814231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0520070199273601,,,,,,0.040428943171053125,,,,,,,,,,,,0.03108132591388796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.06358509668366708,0.12717019336733415,0.06358509668366708,0.0520070199273601,0.045234279194449285,0.045234279194449285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,0.01848739580136303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06734287281342391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08759604353728176,,,,0.07952020911994373,,,,,,,,,,,,,,,,,,,,,,,0.07952020911994373,,,,,,0.06251021056528333,,,,,,,,,,,,,,,,,,,0.09800760492130678,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08759604353728176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13776770948127864,0.1126818765092802,0.13776770948127864,0.13776770948127864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,0.028065956159980143,,,,,0.0950722910307161,,,,,,,,,,,0.05147419196421765,,,,,,,,,,0.04753614551535805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06183250132043419,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,,,,,,,,,,,,,,,,,,,,,,,,0.0795401481241978,,,0.0795401481241978,0.0795401481241978,0.04753614551535805,0.0795401481241978,0.0972477949279614,0.0795401481241978,0.0972477949279614,0.0972477949279614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,0.021138179619853488,,,,,,,,,,0.01654966095207122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025354223904855283,0.04040572368805435,,,,,,,,,,,,,,,,,,,,,,,0.03266062568876719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,0.037506126339170005,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,0.047712125471966245,,,,,0.04040572368805435,0.04375306316958501,,,,,0.04375306316958501,,,,,,,0.06760912590556813,,,,,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06760912590556813,0.0826606256887672,0.0826606256887672,0.05255762612236906,0.0826606256887672,0.0826606256887672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.07007683482982541,,,,,,,,,,,,,,,,,,,0.02206621460276163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06361616729595498,,,,,0.053874298250739125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09014550120742416,,,,,,,,,0.07840608393704543,0.07840608393704543,,,,,,,,,,,,,,,,,,,0.1102141675850229,0.1102141675850229,0.1102141675850229,0.1102141675850229,0.1102141675850229,0.1102141675850229,0.09014550120742416,0.1102141675850229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,0.023856062735983122,,,,,,,,,0.01654966095207122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04040572368805435,,,,,,,0.01989700043360188,,,,,,,,,,,,,,,0.03266062568876719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025354223904855283,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05255762612236906,,,,,,,,,,,,,,,,,,,,,0.05880456295278407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0826606256887672,0.0826606256887672,0.0826606256887672,0.06760912590556813,0.06760912590556813,0.05880456295278407,0.0826606256887672,0.04040572368805435,0.0826606256887672,0.0826606256887672,0.0826606256887672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,0.029820078419978902,,,0.025253577305033966,,,,0.020687076190089027,0.006932773425511137,,,,,,0.027345664480990628,0.027345664480990628,0.08451140738196015,,,,,,,,,,,,0.02184281263550059,,0.029820078419978902,,,,,,,,,,,,,,0.04225570369098008,0.04225570369098008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029820078419978902,0.04225570369098008,0.015846389940534552,,,,,,,,,,,,,,,,,,,,,0.029820078419978902,0.059640156839957804,,,,,,,,,,,,,0.08451140738196015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025253577305033966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04225570369098008,,,,,,,,,,,,0.04225570369098008,,,,,0.04225570369098008,0.04225570369098008,,,,,,,0.05166289105547949,0.04225570369098008,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,0.041488804758231516,,0.018381025756394335,,,,,,,,,,,0.009645597809406799,,,,,,,,,,,,,,,,,0.05113440256763832,0.05113440256763832,,,,,,,,,,,,0.022047151221613288,,0.035135411902655955,,,,,,,,,,,,,,,,,,,,,,,,0.04570228358466875,,,,,,,,,,,,,,,,,,,,,,,,,,0.022047151221613288,,,,,0.03804614188659566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03261402290362609,,,,,,,,,,0.05113440256763832,,,,,,,0.05113440256763832,,,,,,0.035135411902655955,,,,,0.03804614188659566,,,,,0.03804614188659566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05113440256763832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05113440256763832,,,,,,,,,,,,0.05879054426571141,0.07187880494675407,0.07187880494675407,0.07187880494675407,0.05879054426571141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,0.03646088597465417,,,,,,,,,0.031255105282641665,,,,,,,,,,,,0.009243697900681516,,,,,,,,,,,,,,,,,,,,0.02912375018066745,,,0.04900380246065339,,0.04379802176864088,,,,,0.021128519920712734,0.033671436406711955,,,,,,,,,,,,,,,,,,,,,,,0.027217188073972654,,,,,,,0.04900380246065339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04900380246065339,,,,,,,,,,,,,,,,,,,,,,,,,0.033671436406711955,,,,,0.03646088597465417,,,,,,0.04900380246065339,,0.0563409382546401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0563409382546401,,,,,,,,,,,,,,,,,,,,,,0.0563409382546401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0563409382546401,,,,,0.06888385474063932,0.06888385474063932,0.06888385474063932,0.06888385474063932,0.06888385474063932,0.06888385474063932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,0.02329900014453396,0.026937149125369562,0.017975638715616898,,,,,,,,,,,,,,,,,0.007394958320545213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016902815936570188,,0.026937149125369562,0.04507275060371208,0.035038417414912704,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039203041968522714,,,,,,,,,,,,,,,,,,0.07840608393704543,,,,,,0.04507275060371208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039203041968522714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04507275060371208,0.03180808364797749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1102141675850229,0.1102141675850229,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.039203041968522714,0.05510708379251145,0.05510708379251145,0.05510708379251145,0.05510708379251145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,0.013211362262408429,,,,,,,,,,0.010343538095044513,,,,,,,,,,,,,,,,,,,,,,,0.029820078419978902,,,,,,,,,,,,,,,,,0.02487125054200235,,,,,,,,,,,,,,,0.02041289105547949,,0.03284851632648066,0.029820078419978902,0.04225570369098008,,,,,,,,,,,,,,0.03675285184549004,,,,,,,,,,0.015846389940534552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03675285184549004,,,,,,,,,,,,,,,0.03675285184549004,,,,0.03675285184549004,0.04225570369098008,0.03675285184549004,,,,0.025253577305033966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025253577305033966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04225570369098008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029820078419978902,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,0.05166289105547949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.038481641607670806,,,,,,,,,,,,0.0067105332126519,,,,,,,,,,0.01576158185911545,0.003521408724069149,,,,,,,,,,,,,,,,,,,,0.011094761973587601,,,,,,0.015146706499036901,,,,0.008048959969795327,,,,,,,,,0.012633016148318653,,,,0.012827213869223602,,,,,0.016684960673767953,,,,,,,0.021463214573196228,,0.015146706499036901,,,,,,,,,,,,,,,,,,,,,,0.018668115223106053,,,0.016097919939590654,,,,,0.013889861323677779,,,,,0.021463214573196228,,,,0.018668115223106053,0.016684960673767953,,,,,,,,,,,,,,,,0.016684960673767953,,,,,,,,,,,,,,,,,,,,0.018668115223106053,,,,,,,,,,,,0.012827213869223602,,,,,0.013889861323677779,0.015146706499036901,,,,,0.018668115223106053,,,,,,,,,,,0.016684960673767953,,,,,,,,,,,,,,,,,,0.021463214573196228,,0.018668115223106053,,,,,,,,,,,,,0.021463214573196228,,,,,,,,,0.025654427738447203,,,,,,,,,,,,,,,,,,,,,,,,,0.018668115223106053,,,,,,,,,,,,,,,,0.021463214573196228,,,,,,,,,,,,,,,0.018668115223106053,,,,,,,,,,,,,,,,,,0.026241468472624502,0.021463214573196228,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.021463214573196228,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.052482936945249005,0.026241468472624502,0.026241468472624502,0.021463214573196228,0.026241468472624502,0.026241468472624502,0.026241468472624502,0.021463214573196228,0.021463214573196228,0.026241468472624502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,0.02016806814694149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03617636442473069,,,,,,,,,,,,,,,,,,,,,0.0681929569803091,,,,,,,,,,,,,,,,,,,,,,0.046098588917918695,,,,,,,,,0.12292568346466932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12292568346466932,,0.07346495216009881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08674931903993863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15029204670684942,0.15029204670684942,0.10691738718688013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,0.024868446611592338,,,,,,,,,,0.019470189355377907,0.0391497793440629,,,,,,,,,,,,,,,,0.04753614551535805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03842426551619669,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029828498711594452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1590802962483956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918183876798126,0.0972477949279614,0.0972477949279614,0.0972477949279614,0.0795401481241978,0.0972477949279614,0.0972477949279614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
