,anh,thành,phải,làm,sao,để,bạn,gái,sợ,một,chút,dù,yêu,thế,nào,thì,cũng,cần,cho,cô,ấy,điều,đó,không,có,nghĩa,là,thể,hiện,tình,ít,đi,khiến,còn,cảm,thấy,tin,tưởng,nữa,mà,nên,chứng,tỏ,bản,lĩnh,của,mình,trong,hãy,ra,quyết,đoán,hơn,khi,vẫn,tha,thiết,với,from,mot,ban,gaito,tamsuvnexpress,net,sent,thursday,may,06,2004,1204,pm,subject,toi,cung,doi,so,sanh,nhu,gai,thanh,chào,tôi,đã,đọc,tâm,sự,và,nghĩ,nói,số,mặc,chưa,bao,giờ,tham,gia,gửi,bài,mục,này,tự,cao,nhưng,ý,thức,được,rằng,người,con,xinh,đẹp,học,dễ,mến,nhiều,theo,đuổi,vì,nhược,điểm,hình,đầu,những,tiêu,chí,khá,đối,mẫu,đời,thú,thực,vào,loại,kén,chọn,đôi,dẫn,đến,sánh,như,cách,đánh,giá,về,trai,gần,thần,tượng,vậy,biết,rõ,đâu,cả,quá,si,sẽ,đặt,ở,vị,trí,rất,từ,việc,tặng,họ,xa,gì,cam,chịu,nghe,thôi,thật,nguy,hiểm,khía,cạnh,khác,qua,trường,hợp,lòng,ngoài,rung,động,trước,chỉ,nhẹ,nhàng,nguyên,nhân,nhận,lời,mãnh,liệt,thời,gian,muốn,quý,nhất,xúc,dành,chứ,quả,lúc,mãi,ai,chán,cái,cảnh,lắm,mối,tối,nằm,định,thâm,luôn,yên,ổn,hài,lại,dám,thẳng,buồn,bực,ngán,mất,nể,cứ,giữ,lẽ,bằng,mãn,nguyện,dằn,vặt,chơi,vơi,giữa,hai,tiếp,tục,gắn,bó,hay,chia,tay,đủ,dũng,khao,khát,tất,tim,hoặc,hỏi,liệu,thường,ngầm,gặp,khổ,thương,trân,trọng,tìm,kiếm,bóng,lý,thậm,bây,chồng,cơ,hội,nếu,lấy,đáng,trách,lỗi,suy,vốn,nghiêm,túc,phiêu,lưu,chuyện,cư,xử,dịu,dàng,hành,vi,trái,tổn,ca,ngợi,mặt,hiểu,ti,kiện,tốt,càng,hoàn,khéo,léo,tôn,tuy,nhiên,băn,khoăn,thử,xem,khắc,phục,thái,khó,mệt,mỏi,tế,nhị,chăng,rồi,đừng,nuông,chiều,mức,đúng,niềm,hạnh,phúc,khuyên,lập,thắn,mạnh,mẽ,thân,quan,lạnh,em,bên,phần,lớn,chân,ngày,sống,thiếu,cố,gắng,trên,thay,đổi,chấp,đau,suốt,nhé,chúc,ơi,chỗ,sánh19,05,cùng,nỗi,tôi17,hy,vọng,vội,nản17,thành17,nhiều17
10,,,,,,,,,,,,,0.01627272974976998,,,0.056729788506875045,,,,,,0.07269987279362623,0.06020599913279624,,,,0.03590219426416679,,,0.05351132016973492,,,,,,,,,,,,,,,,,,0.05351132016973492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08361431973613304,0.16812412373755872,0.16812412373755872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.004278586290990731,,,,,,,,,0.0354561178167969,,,,,,,,,,,,,,,,,,,,,,,,0.06139195206497303,,,,,,0.029820078419978902,,,,,,0.03157187364499413,,,,,,,,,,,,0.023763202606975377,,,,,,,,,,,,,,,,,,,,,,,,0.023734942942664317,,,,,,,0.04863445314897773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425775773359742,,,,,,,,,,,,,,,,,,,0.1050775773359742,0.1050775773359742,0.06139195206497303,0.1050775773359742,0.08626320260697537,0.1050775773359742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0030425502513711862,,,,,,0.008646125004262708,,,0.012606619668194454,,0.00929047997068145,0.0036161621666155504,,,0.006303309834097227,0.0033447777295997913,,0.008077763643736248,,0.016898277409404715,,0.006689555459199583,,0.0037646506283708996,,0.007978265392037066,0.005612777536887845,0.010034333188799373,0.011891404482163316,,,,,0.017837106723244973,0.018909929502291683,0.013379110918399165,0.010914124811550761,,0.015904041823988746,,,,,,,0.004224569352351179,0.011891404482163316,,,,,,,,,,0.004224569352351179,,,,,,,,,,,,,,,,,,,,,,,,0.008439090824058424,0.010914124811550761,,,,0.0033447777295997913,,0.008646125004262708,0.015335680463462288,0.010914124811550761,,,,,,,,,,,,,,,,,0.01001760702216252,,,,,,0.013379110918399165,,,,0.006689555459199583,,,,,0.0071094283579706905,,,,,,,,0.00929047997068145,,,,,,0.013379110918399165,0.020068666377598746,,,,,,,0.00929047997068145,,,,,,,,,0.010914124811550761,,,,,,,,,0.030671360926924577,,,,,,,,0.015335680463462288,,,,,,,,,,0.010914124811550761,0.01868045819306208,0.03736091638612416,0.035972708201587496,0.030671360926924577,0.01868045819306208,0.01868045819306208,0.01868045819306208,0.01868045819306208,0.01868045819306208,0.010914124811550761,0.0119909027338625,0.013379110918399165,0.013379110918399165,0.01868045819306208,0.01868045819306208,0.008646125004262708,0.01868045819306208,0.04600704139038686,0.01868045819306208,0.013379110918399165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.005265952358142438,,,,,,,,,,,,0.012517484422899983,,,,0.02315615351261394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014606118733947272,,,,0.0643187074893331,,,,,,0.09262461405045576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643187074893331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0643187074893331,,,,,,,,,,,,,,,,,,,0.07555932561842835,0.08301394200366345,,,,,,,,,,0.12932624902889134,0.10617009551627739,0.059857788491049516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0022819126885283898,,,,,,,,,,,,0.0054242432499233256,0.022708041245852906,,,0.020068666377598746,,,,,,,0.022587903770225397,,,,,,,,,,,,,,,0.027871439912044344,0.015904041823988746,0.04013733275519749,,,,,,,,,,0.035972708201587496,,0.02593837501278812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018987954354131455,,,,,,,,,,,,,,,,,,,,,,,,0.02132828507391207,,,,,,,,,,,,0.020068666377598746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03274237443465228,0.035972708201587496,,,,,,,,,,,,,0.05604137457918624,0.04600704139038686,0.035972708201587496,0.04013733275519749,0.04600704139038686,0.035972708201587496,0.05604137457918624,0.05604137457918624,0.05604137457918624,0.04600704139038686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.002684603162974576,,,,,,,,,,,,,,,,,,,,0.014910244773004159,0.028509754036716167,0.011805097869175734,0.019930503326669468,0.013287002217779644,,,,,,,,,,0.0314772471586676,0.033370463827573554,,,0.016394964654143734,0.00935531871999338,0.011805097869175734,,,,,,,0.010492415719555866,,,,,,0.01254605004347769,,,,0.007455122386502079,,,,,,,,,,,,,,,,,,,,,,,,0.011169384914194972,,,0.021160416589169114,,0.005902548934587867,,0.015257867654581248,,,,,,,,,,,,,,0.02671534264217989,,,,,,,,,,,,0.015257867654581248,,,,,,,,0.01254605004347769,,,,,,,,,,,,,0.021160416589169114,,,,,,,,,,,,,,,,,,,,,,0.01926022025567781,,,,,,,,,0.016394964654143734,,,,,,,,,,,,,,0.01926022025567781,,,,,,,,,,,,,,,,,,,,,,,0.015257867654581248,,,0.021160416589169114,,,,,,,,0.03296551445834485,0.01926022025567781,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.021160416589169114,0.03296551445834485,0.023610195738351467,0.02706296552375698,0.03296551445834485,0.03296551445834485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.001850199477185181,,,0.01841192533447533,,,,,,,,,0.0043980350675053995,0.01841192533447533,,,,,,,,,,0.018314516570453025,0.009157258285226512,,,,,0.014462518964793223,,,,,0.014462518964793223,0.015332375272128392,,,,0.012895169046477363,0.0162718916575125,,,,,0.013652702116754218,0.010275979505719082,0.014462518964793223,,,,,,,,,,0.010275979505719082,,,,,,,,,,,,,,,,,,,,,,,,0.01539563866551199,,,,,0.0162718916575125,,,,,,,,,,,,,,,,0.01841192533447533,,,,,,,,,,,,,,,0.032543783315025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024407837486268746,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07964361348969475,,,,,,,,,,,,,,,,0.02103111487523361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04543895236150236,0.04543895236150236,0.029167060703989865,0.03730300653274611,0.04543895236150236,0.02654787116323158,0.04543895236150236,0.04543895236150236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.006040357116692797,,,,,,,,,,,,0.004786096985226464,,0.026561470205645397,,0.0088538234018818,,,,,,,0.009965251663334734,,,,,,,,,,,0.0157386235793338,0.016685231913786777,,,,,,,,,,,0.011182683579753118,,,,0.03174062488375367,,,,,,,0.022365367159506235,,,,,,,,,,,,,,,,,,,,,,,,0.005584692457097486,,,,,,,,,,,,,,,,,,,0.028890330383516717,,,,,0.018819075065216535,,,,,,,,,0.02288680148187187,,,0.0177076468037636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02288680148187187,,,,,,,,,,0.040594448285635465,,0.028890330383516717,,,,,,,,,,,,,,,,,,0.0354152936075272,0.0354152936075272,0.04944827168751727,0.04944827168751727,0.04944827168751727,0.04944827168751727,0.0354152936075272,0.0354152936075272,0.0354152936075272,0.0354152936075272,0.0245924469812156,0.040594448285635465,0.040594448285635465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.006223398241441063,,,,,,,,,,,,,,,0.051572535006250045,,,,,,,,0.030801686959398267,,,,,,,,,,,0.04864665469975902,,,,,0.043374659519969314,,,,,,,,,,,,,,,,,,0.03456465833741873,,,,,,,,,,,,,,,,,,,,,,,,0.01726177668557405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12547374924650964,0.12547374924650964,0.15284011248868976,0.15284011248868976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.0020744660804803542,,,,,,,,,0.017190845002083347,,,0.0049311302272030235,,0.027366363242180107,,,,,,,,,,0.030801686959398267,,0.02175890561464654,0.045922725301809644,,,,,,,,,,,,,,,,,,,0.011521552779139577,,,,,,,,,,,0.023043105558279153,,,,,,,,,,,,,,,,,,,,,,,,0.005753925561858017,,,,,0.009122121080726703,,,,,,,,,,,,,,,,,,,,,0.013660373212039799,0.06540492400288636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025337672647313042,,,,,,,,0.027366363242180107,,,,,,,,,,,,,,,,,,,0.025337672647313042,,,,,0.029765794940592984,,,,,,,,,,,,,,,,0.036488484322906814,0.036488484322906814,,,,,,,,,,,,,,,,,,,,,,0.029765794940592984,,,,,,,,,,,,,,,0.029765794940592984,,,,,,,,,,,,,,,,,,0.05094670416289658,0.05094670416289658,0.04182458308216988,0.036488484322906814,0.029765794940592984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.003422869032792585,,,,,,,,,,,,,0.03406206186877936,,0.028364894253437523,,,,,,0.036349936396813116,0.03010299956639812,0.01694092782766905,,,,,,,,,,,0.02675566008486746,0.028364894253437523,,,,0.023856062735983122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009493977177065727,,,,,,,,,,,,,,,,,,,,,0.03406206186877936,,,,,,,,,,,,,,,0.03010299956639812,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690105620855803,,,,,,0.05395906230238125,,,0.04515449934959718,,,,,,,,,,,,,,0.04180715986806652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,,,,,,,,,,,,,0.06020599913279624,0.06020599913279624,,,,,,,,,0.04180715986806652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0027941788022796607,,0.011577507858545926,,,,,,,,,,0.0033209652550550968,,,,0.006143469299264922,,,,0.007759413096155224,0.014836708733393107,0.012286938598529844,0.006914664419456753,0.006914664419456753,,,,,,,,,,0.010920677585660187,0.011577507858545926,,0.020046351694685067,,0.00973716846366658,,,,,,,0.007759413096155224,0.010920677585660187,,0.02457387719705969,,,,0.013058133718721675,,,,0.007759413096155224,,,,,,,,,,,,,,,,,,0.018430407897794765,,,,,,0.015500370901331797,0.020046351694685067,,0.022024107062196426,0.017064146884925108,0.006143469299264922,,,,,,,,,,,,,,0.020046351694685067,,,,,,0.017064146884925108,0.009199843183618639,0.022024107062196426,,,,,,,,,0.012286938598529844,,,,0.028167576361461343,0.013058133718721675,,,,,,,,,,,,,0.022024107062196426,,,0.022024107062196426,,,,,,0.017064146884925108,,,0.028167576361461343,,,,,,,,,,,,,0.015880637762931502,,,,,,,,,,,0.017064146884925108,,,,,0.020046351694685067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017064146884925108,,,,,,,,,,0.028167576361461343,0.034311045660726264,0.034311045660726264,0.034311045660726264,0.034311045660726264,0.02457387719705969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.004107442839351101,,0.011345957701375009,,,,,,,0.011345957701375009,,,0.006509091899907991,0.013624824747511744,,,0.006020599913279624,,0.02907994911745049,,,,,,,,,,,,,,,,,,,0.019645424660791368,0.016722863947226607,,,,,,,,0.015208449668464241,,,,,,0.031126050015345744,,0.01806179973983887,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018987954354131455,,,,,0.012041199826559249,0.013624824747511744,,,,,,,,,,,,,,,0.013624824747511744,,,,0.016722863947226607,0.009015846319946267,,,,,,,,,,,,,0.024082399653118498,,0.012796971044347244,,,,,,,,0.016722863947226607,,,,,,,,,0.012041199826559249,,,,,,,,,,,,,0.01806179973983887,,,,,,,,0.015563025007672872,,,,,,0.016722863947226607,,,,,,,,,,,,,,0.019645424660791368,,,,,,,,,,,,,,,,0.015563025007672872,,,,0.024082399653118498,,,,,,,,,,,,,,,0.039290849321582735,,,,,,,,,,,,0.021583624920952497,,,,,,,,,,,,,,,,,,,,,,,0.027604224834232118,,,,,,,,,0.021583624920952497,0.033624824747511745,0.019645424660791368,0.033624824747511745,0.033624824747511745,0.033624824747511745,0.033624824747511745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0017114345163962924,,,,,0.026979531151190624,,,,0.014182447126718761,,,0.004068182437442495,,,,0.00752574989159953,,0.018174968198406558,,,,,,0.02541139174150357,,0.017951097132083395,0.012628749457997652,,,,,,,,,,,,,,,,,,0.012628749457997652,0.00950528104279015,,,,,,,,0.02257724967479859,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018987954354131455,0.02455678082598921,,,,0.00752574989159953,0.01703103093438968,,,,,,0.026979531151190624,,,,,,,,,0.01703103093438968,,,,0.02090357993403326,0.02253961579986567,,,,,,,,,,,,,,,0.03199242761086811,,0.03450528104279015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01703103093438968,,,,,,,,,,,,,,,,,,,,,0.04911356165197842,,,,,,,,,,,,,,,,,,,,0.01945378125959109,,,,,,,0.01945378125959109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04203103093438968,0.04203103093438968,0.04203103093438968,0.03450528104279015,0.04203103093438968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.010268607098377753,,,,,,,,,,,,0.01627272974976998,,,0.028364894253437523,,,,,,,,0.01694092782766905,,,,,,,,,,0.04911356165197842,,,,,,,,,,,,,,,,,,,0.03890756251918218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009493977177065727,,,,,0.01505149978319906,,,,,,,,,,,,,,,,,,,0.03199242761086811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06812412373755872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690105620855803,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,,,,,,,,,,,,0.06020599913279624,0.06020599913279624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05395906230238125,0.08406206186877936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.002852390860660487,,,,,,,,,,,,,,,,,,,,,,,,0.028234879712781744,,0.014959247610069497,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026660356342390088,,,,0.015842135071316918,,,,,,,,,,,,,,,,,,0.03762874945799764,,,,,,0.015823295295109542,,,,,0.025085832971998432,0.028385051557316132,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03242296876598515,,,,,,,,0.026660356342390088,,,,,,,,,,,,,,,,0.04496588525198437,0.025085832971998432,,,,,,,,,0.03242296876598515,0.04496588525198437,,,,,,,,,,,,,,,,,,,,,,0.03483929989005543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04496588525198437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07005171822398279,0.07005171822398279,0.07005171822398279,0.057508801737983575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.002684603162974576,,,,,,0.030515735309162496,0.017707646803763598,,,,,0.0031907313234843093,,,,0.005902548934587867,,,,,,,0.02657400443555929,0.006643501108889822,,0.0070396459341503514,,,0.020984831439111732,,,,,0.010492415719555866,,,,0.016394964654143734,,,,,,,0.009904901535684432,,0.020984831439111732,,,,,0.015257867654581248,,,,,0.014910244773004159,,,,,,,,,,,,,,,,,,,,,,,,0.011169384914194972,,,,,0.011805097869175734,,,,,,0.023610195738351467,0.021160416589169114,,,,,,,,,0.013357671321089944,,,,,0.008839065019555163,,,,,,,,,,,,,,,0.01254605004347769,,,,,,,,,,,,,,,,,0.011805097869175734,,,,,0.016394964654143734,,,,,,,,,,,,,,,,0.015257867654581248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015257867654581248,,,,,,,,,,,,,,,,,,,0.01926022025567781,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016394964654143734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.03296551445834485,0.023610195738351467,0.023610195738351467,0.03296551445834485,0.03296551445834485,0.02706296552375698,0.03296551445834485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.004721198665920807,,,0.023491077150882316,,,,,0.03721314641543534,,,,,,,,0.010380344678068316,,,,,,,0.011683398501840723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03114103403420495,,,,,,0.01309514093388376,,,,,,,,,,,0.041521378712273266,0.03721314641543534,,,,,,,,,,,,,,0.015544562620597011,0.03721314641543534,,,,,,,,,0.020760689356136633,,,,,0.02206374317990904,,,,,,,,,,,,,,,,0.03721314641543534,,,,,,0.028832524046942427,,,,,,,,0.03114103403420495,,,,,,,,0.02683280173736702,,,,,,,,,,,,,,,,0.033871421828950636,,,,,,,,0.04759349109350365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028832524046942427,,,,,,,,0.041521378712273266,,,,,,,,0.03721314641543534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04759349109350365,0.05797383577157197,0.05797383577157197,0.05797383577157197,0.05797383577157197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.005588357604559321,,,,,,,,,0.011577507858545926,0.022024107062196426,,,,,0.011577507858545926,0.006143469299264922,,,,0.015518826192310448,0.014836708733393107,,0.013829328838913506,0.02074399325837026,,0.021980935263775588,,,,,,,,,0.011577507858545926,,,,,,,,,,,,,,,,,0.015880637762931502,0.013058133718721675,,,,0.007759413096155224,,,,,,,,,,,,,,,,,,,,,,,,0.015500370901331797,,,,,0.006143469299264922,0.013902882395420145,,,,,,,,,,,,,0.020046351694685067,,0.013902882395420145,,,,,0.009199843183618639,,,,,,,0.015880637762931502,,,,,,,,,,,,,,,,,,,,,,,0.018430407897794765,,0.012286938598529844,,,,,,,,,0.015880637762931502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031761275525863004,,0.028167576361461343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020046351694685067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022024107062196426,,,,,,,,,,,,,,,,,0.028167576361461343,,,,,,,,,,,,,,,,,,0.06862209132145253,0.034311045660726264,0.034311045660726264,0.034311045660726264,0.056335152722922686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.009442397331841613,,0.019561996036853463,,,,0.02683280173736702,0.03114103403420495,,,,0.028832524046942427,,,,,,,,,,,,0.011683398501840723,0.011683398501840723,,0.01238006698764372,0.01741896476965193,,,,,,,,,,,,,,,,,,0.03483792953930386,,0.01845217936887411,,,,,,,,,,0.013110732472814001,,,,,,,,,,,,,,,,,,,,,,,,0.00654757046694188,,,,,,0.023491077150882316,,,0.033871421828950636,,,,,,,,,,,,0.023491077150882316,,,,,,,,,,,,,0.03721314641543534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02683280173736702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04759349109350365,,,,,,,,,,,0.03721314641543534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041521378712273266,0.041521378712273266,,,,,,,,,,,,,,,0.05797383577157197,0.05797383577157197,0.05797383577157197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.0015558495603602658,,,,,,,,,,,,0.0036983476704022674,,,,0.006841590810545028,,,0.02736636324218011,0.017282329168709365,0.01652269836218778,0.013683181621090055,0.015400843479699134,0.023101265219548698,,0.008159589605492453,0.011480681325452411,,,,,,,,,,,,,,,,,,0.011480681325452411,0.008641164584354682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008630888342787024,,,,,,0.01548275539489971,,,,,,,,,,,,,,,,,,,,0.01024527990902985,,,,,,,,,,,,,,,0.014542012550394594,,,,,,,,,,,,,,,,,0.02736636324218011,,,,,,,,,0.017685255690537357,,,,,,,,,0.022324346205444736,,,0.017685255690537357,,,,,,0.01900325448548478,,,,,0.01900325448548478,,,,,,,,,0.022324346205444736,,,0.024526846501082385,,,,,,,,,,,,,,,,,,,0.03136843731162741,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022324346205444736,,,0.02736636324218011,0.02736636324218011,,,,,,,,,,,,,,,,,,0.022324346205444736,,,,,,,,,0.022324346205444736,,,,,,,,,,,,,,,,,,,,,,,,,,0.03136843731162741,,,,,,,,,,,,,,,0.02736636324218011,0.03821002812217244,0.03821002812217244,0.03821002812217244,0.03821002812217244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
