,khung,giá,thấp,nhà,nước,khó,quản,lý,thị,trường,đất,theo,ông,ngô,trí,long,viện,phó,nghiên,cứu,cả,bộ,tài,chính,việc,quy,định,là,nguyên,nhân,tạo,nên,hệ,thống,hai,trên,đai,và,mức,thỏa,thuận,sự,chênh,lệch,giữa,này,đã,vô,hiệu,hoá,các,nỗ,lực,của,tại,sao,lại,nói,bị,hiện,nay,những,giao,dịch,thực,tế,địa,phương,có,lớn,so,với,tối,đa,thiểu,do,phủ,chẳng,hạn,cao,nhất,chỉ,bằng,32,đà,nẵng,30,hải,phòng,21,tính,chung,xây,dựng,60,trao,đổi,người,dân,thu,hồi,chấp,nhận,vậy,phải,trợ,để,đảm,bảo,cho,công,trình,thi,đúng,tiến,độ,bên,cạnh,đó,làm,ngân,sách,thất,khi,tiền,sử,dụng,hoặc,trị,quyền,trong,góp,vốn,liên,doanh,xét,ở,góc,trạng,2,thoả,điều,vì,nhiều,tổ,chức,cá,lợi,được,rồi,sau,đủ,hình,thức,bán,ra,kiếm,lời,thậm,chí,mua,đi,lần,đẩy,lên,thành,cơn,sốt,trách,nhiệm,cơ,quan,vấn,đề,như,thế,nào,dễ,thấy,vai,trò,về,cấp,buông,lỏng,tình,tay,diễn,phổ,biến,chưa,nắm,lượng,tham,gia,đầu,thao,túng,dẫn,đến,nơi,chủ,yếu,đô,ven,khu,nghiệp,tôi,vừa,chuyến,stockhom,bỉ,ngay,trung,tâm,thủ,3,000,usd,m2,1,500,sánh,việt,nam,thật,khủng,khiếp,một,mặt,nhập,phan,đăng,tuất,trưởng,nguyễn,cục,hành,khăn,mất,thời,gian,nghị,pháp,loại,sẽ,vào,tháng,6,thay,dự,kiến,trước,đây,5,nghĩ,gì,ý,rằng,trọng,khiến,hoạt,động,nguồn,nhàn,rỗi,tăng,lĩnh,vực,sản,xuất,kinh,chứng,khoán,phát,triển,không,hấp,tư,nhuận,rất,tiết,nhu,cầu,phần,thông,tin,đều,dư,luận,môi,giới,lúc,tố,tác,đột,truyền,thích,sở,hữu,riêng,giải,phóng,dù,bố,tái,cư,song,vẫn,tìm,mới,tất,cách,giả,hàng,cần,nhanh,giấy,đối,tượng,bởi,minh,bạch,đơn,giản,tục,chuyển,nhượng,thuê,bất,lập,mở,rộng,khuyến,khích,kể,ngoài,nhằm,cung,trả
10,,0.008075834417338034,,0.010492165541408315,0.014856138479742192,,,,,,0.006978795303906821,,,,,,,,,,,,,,,,,0.014856138479742192,,,,,,,,,,,,,,,,,,0.02061875090333725,,,,,,,,0.023035082027407533,0.033161667389336465,,,,,,,,,,,,,,0.023035082027407533,,,,,,,,,,,0.02912375018066745,0.03836744808134897,0.03836744808134897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033161667389336465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045704583875335686,,,,0.0582475003613349,0.0582475003613349,0.0582475003613349,0.0582475003613349,0.0582475003613349,0.0582475003613349,0.045704583875335686,0.033161667389336465,0.045704583875335686,0.0582475003613349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,0.0994850021680094,,,,,,,,,,,,,,,,,,,,,,,,,0.04456841543922658,,,,,,,,,,0.0497425010840047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1151023442440469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17474250108400471,0.13711375162600706,0.13711375162600706,0.17474250108400471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3656366710026855,0.3656366710026855,,0.4659800028906792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.005100527000424022,0.02094421098273882,0.006626630868257884,,,,,,,0.00440766019194115,,0.01839394748252681,,,,0.02886605297389622,,,,,0.024232072472430925,,0.011676249979808229,,,,0.009382824302995068,,,,,,,,0.016310230481273523,,,,,,,,,,0.01302236899158142,,,,,,,,,,,,,,0.02094421098273882,0.024232072472430925,,,,,,,,,,0.024232072472430925,,,,,,,,,,,,0.016310230481273523,,,,,,,,,,,,,,,,,0.024232072472430925,,,,,,,0.014548472859415284,,,0.011676249979808229,0.04846414494486185,,,,,,,,,,,0.024232072472430925,,,,,,,,,,,,,,,0.016310230481273523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02886605297389622,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04846414494486185,,,,,,,,,,,,,,,,0.03678789496505362,0.02886605297389622,0.02886605297389622,0.03678789496505362,0.03678789496505362,0.03678789496505362,0.024232072472430925,0.02886605297389622,0.03678789496505362,0.03678789496505362,0.03678789496505362,0.03678789496505362,0.03678789496505362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.021180909222303604,0.011746668243400779,,,,0.02790359860461743,0.014995455202427092,0.012058788141576897,0.018781477523890727,0.018781477523890727,0.005075487493750416,0.021180909222303604,0.021180909222303604,,,,,0.0332396973638805,,,,0.05580719720923486,0.0332396973638805,0.013445378764627659,,,,,,,,,,,,,,0.012058788141576897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0332396973638805,0.0332396973638805,,,,,,,,,,,,,0.016752786929023662,,,,,,,,0.05580719720923486,,,,,,,,,,,,,,,,,,,,,,,,,,0.0332396973638805,,,0.021180909222303604,,,,,0.021180909222303604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02790359860461743,,,,,,,0.04236181844460721,0.04236181844460721,0.04236181844460721,0.04236181844460721,0.04236181844460721,0.04236181844460721,0.04236181844460721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.021180909222303604,0.005873334121700389,,,,,,,,,0.005075487493750416,,,,,,,,,,,,,0.026890757529255318,,,0.016752786929023662,0.010804464348903413,,,,,,,,,,0.012058788141576897,,,,,,,,,,,,,0.010804464348903413,,,,,,,,,,,,,,,,,0.024117576283153794,,,,,,,,,0.02790359860461743,,,,,,,,,,,,,,0.02790359860461743,,,,,,,,,,,,,0.02790359860461743,,,,,,,,0.0332396973638805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066479394727761,,,,,,0.021180909222303604,,,,,,,,,,,,,,,,,,,,,,,,,,0.02790359860461743,,,,,,,0.02790359860461743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04236181844460721,0.04236181844460721,0.0332396973638805,0.04236181844460721,0.04236181844460721,0.08472363688921442,0.04236181844460721,0.04236181844460721,0.04236181844460721,0.0332396973638805,0.04236181844460721,0.0332396973638805,0.04236181844460721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,0.0034003513336160144,,,,,,,0.010873486987515684,0.010873486987515684,0.002938440127960767,,0.012262631655017875,,,,,,,,,,,,,,,0.006255216201996713,0.019244035315930812,0.01615471498162062,0.010873486987515684,,,,,,,0.0069814036609129404,,,,0.019244035315930812,,,,,,,,,0.006255216201996713,,,0.009698981906276856,,,,,,,,,,,,,,,0.009698981906276856,,,,,,,0.012262631655017875,,,,0.012262631655017875,,,,,,,,,,,,,,,,,,0.013962807321825881,0.019244035315930812,,,,,,,,0.009698981906276856,,,0.007784166653205486,,,,,,,,,,,,,,0.027925614643651762,0.019244035315930812,,,,,,0.012262631655017875,,,,0.012262631655017875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013962807321825881,,,,,,0.013962807321825881,0.01615471498162062,,,,,,,,,,,,,,,,,,,0.01615471498162062,,,,,0.02452526331003575,,,0.019244035315930812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019244035315930812,,,,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.01615471498162062,0.019244035315930812,0.02452526331003575,0.02452526331003575,0.01615471498162062,0.019244035315930812,0.019244035315930812,0.019244035315930812,0.019244035315930812,0.013962807321825881,0.019244035315930812,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.02452526331003575,0.013962807321825881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,0.019370151768753816,0.013713358596685103,,,,,,0.006441964895913989,,,,,,,,,,,,,0.017065288432027415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026883461705231496,,,,,0.021263152640683878,,,,,,,0.021263152640683878,,,,,,,,,,,0.026883461705231496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021263152640683878,,,0.0354161059212452,,0.030610769897849048,,,,,,,0.05376692341046299,,,,0.026883461705231496,,,,,,,0.030610769897849048,,,,,,0.04218884665415602,,,,,,,,,,,,,,,,,,,0.04218884665415602,0.04218884665415602,,,,,,,,,,,,,,,,,,,,,,,0.0354161059212452,,,,,0.026883461705231496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030610769897849048,,,,,,,0.030610769897849048,0.05376692341046299,0.05376692341046299,0.05376692341046299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.008678508627587142,,0.011275162969871622,,,,0.005939403114508024,,,0.004999733949067574,,,,,,,,,,,,,,0.013743563491826495,,0.008251372666534041,,,,0.009250578481916327,,,,,,,0.017818209343524072,,,,,,,,,0.009250578481916327,,,,0.00532160184348974,,,,,,0.010432388124418192,,0.011878806229016048,0.011878806229016048,,,,,,,,,0.008251372666534041,0.03274358247785243,,,,,,0.031297164373254575,,,,0.010432388124418192,,,,,,,,,,,,,,,,,,0.023757612458032096,,,,,,0.013743563491826495,,,,,,0.006622350734816608,,,,,,,,,0.008251372666534041,0.023757612458032096,,,,,,,,,,,,,,0.016371791238926216,,,,,,,,,,0.010432388124418192,,,,,,,,,,,0.011878806229016048,0.013743563491826495,,,,,0.013743563491826495,0.011878806229016048,,0.013743563491826495,0.023757612458032096,,,,,,0.011878806229016048,0.013743563491826495,,,,,,,,,,,,,,,,,,0.016371791238926216,,,,,,0.010432388124418192,,,,,,,0.016371791238926216,,,,,,,,,,,,0.011878806229016048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013743563491826495,,,,0.02748712698365299,,,,0.016371791238926216,,,,,,,,,,,,0.016371791238926216,0.016371791238926216,0.016371791238926216,0.020864776248836384,0.020864776248836384,0.020864776248836384,0.020864776248836384,0.020864776248836384,0.016371791238926216,0.016371791238926216,0.020864776248836384,0.020864776248836384,0.020864776248836384,0.020864776248836384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,0.022383286488337744,0.007923273855862504,,,0.008843111303823058,,,0.003722024162083638,,,,0.0243757780668457,,,,,,,,,,,,0.012285377081284018,0.007923273855862504,,,,,,0.017686222607646115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012285377081284018,,,,,,,0.015532666763022642,,,,,,,0.013773083517519866,,,,,,,,,,,,,,,0.017686222607646115,,,,,,,,,,,,0.009859944427393616,,,,,,,0.02046263897671945,0.02046263897671945,0.024570754162568036,,,,,0.017686222607646115,,,,,,,,,,,,,0.013773083517519866,,,,,,,0.015532666763022642,,,,,0.015532666763022642,,,,,,,,,,,,,0.017686222607646115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243757780668457,,,,,,,,,,,,,,0.017686222607646115,,,,,,,,,0.0243757780668457,0.0243757780668457,,,,,0.0243757780668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031065333526045284,0.031065333526045284,0.0243757780668457,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.031065333526045284,0.0243757780668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,0.06138791693015835,,,,,,,,,,0.0413192505525596,,,,,,,,,,,,,,,,0.0413192505525596,,,,,,,,,,,,,,,0.03685613124385205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03685613124385205,0.053058667822938346,,,,,,,,,,,,,,,,,,,,,,0.053058667822938346,,,,,,,,,,,,,,,,,,,,,,,0.053058667822938346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06138791693015835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06138791693015835,,,,,,,,,,,,,,,,0.0731273342005371,0.0731273342005371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09319600057813585,0.09319600057813585,0.09319600057813585,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,0.005963693108188088,,0.003874030353750763,,,0.007613077256616831,0.00612215397956981,,,0.005153571916731192,,,,,,,,,,,,,,,,,0.005485343438674041,,,,,,,,,,0.00612215397956981,,,,,,,,0.007613077256616831,,,,0.03673292387741886,0.005485343438674041,,,,,,0.010753384682092599,,,0.01224430795913962,0.01416644236849808,0.008505261056273552,0.016875538661662408,0.016875538661662408,,,,,,,,,,,,,,,,,,,0.009535211665975292,,,,,,,,,,,,,,,,,,,0.016875538661662408,0.01224430795913962,,,,0.017010522112547104,,,0.013652230745621932,,,,,0.01416644236849808,0.01416644236849808,,,,0.01224430795913962,,,,,,0.033751077323324816,0.02833288473699616,,0.016875538661662408,0.01416644236849808,,0.01416644236849808,0.01416644236849808,,,,0.009535211665975292,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01416644236849808,,,,,,,0.01224430795913962,,,,,0.033751077323324816,0.016875538661662408,,,,,,0.016875538661662408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016875538661662408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016875538661662408,,,,,,,,,0.016875538661662408,,,,,,,,,,,,,,,,,,,0.016875538661662408,,,,,,,,,,,,,,,,,,,,,,,,,,0.016875538661662408,,,,,,,,,,,,,,,,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.021506769364185198,0.016875538661662408,,,,,,,,,,,
22,,0.007752801040644514,,,,,,,,,,,,,,,,,,,,,,,,,0.022113678746311233,0.014261892940552506,,,,,0.03683275015809501,0.031835200693763006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022113678746311233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04387640052032226,,,,,,,,,,,,,,,,,,,,0.03683275015809501,0.03683275015809501,0.022113678746311233,,,,,,,,,,,,,,,,0.027958800173440754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03683275015809501,,,,,,,0.04387640052032226,,0.03683275015809501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04387640052032226,0.031835200693763006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03683275015809501,,,,,,,0.04387640052032226,,0.031835200693763006,,,,,,,0.031835200693763006,,,,,,,,,,,,0.04387640052032226,0.04387640052032226,,,,,,,,,,,,,,,,,,,0.04387640052032226,,,,,,,,,,,,,,,,,,,0.05591760034688151,0.05591760034688151,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1237125054200235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17474250108400471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2742275032520141,0.2742275032520141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.00629529932484499,0.008913683087845316,,,,,,,,,,,,,,,,0.023020468848809383,,,,,,,,,,0.01549471895720985,,,,,,,,,,,,,,,,,,,,0.017827366175690633,,,,,,,,,,,0.01382104921644452,,,,0.023020468848809383,,,0.01382104921644452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01382104921644452,,,0.01109243748081782,,,,,,,,,,,,,,,,,,,,,,0.023020468848809383,0.023020468848809383,,0.017474250108400473,,0.01549471895720985,,,,,,,,,,,,,,,,0.027422750325201414,0.027422750325201414,0.01989700043360188,,,,,,,,,,,0.023020468848809383,,,,,,,,,,,,,,,,0.023020468848809383,,,,,,,,,,,,0.027422750325201414,0.027422750325201414,0.034948500216800946,,,,,,,,,,,0.023020468848809383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027422750325201414,,,,,,,,0.01989700043360188,,,,,,,0.03979400086720376,,,,,,0.027422750325201414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027422750325201414,,,0.034948500216800946,0.034948500216800946,0.034948500216800946,0.034948500216800946,0.034948500216800946,0.034948500216800946,0.034948500216800946,0.034948500216800946,0.034948500216800946
