,chung,thị,mỹ,lệ,nhận,trách,nhiệm,trong,vụ,cháy,itc,hôm,nay,tand,tp,hcm,thẩm,vấn,2,bị,cáo,còn,lại,thuộc,nhóm,tội,thiếu,gây,hậu,quả,nghiêm,trọng,tòa,nhà,lời,khai,của,nguyên,giám,đốc,trung,tâm,đã,lý,giải,nhân,tại,sao,củi,khô,vi,phạm,an,toàn,phòng,này,vẫn,nghiễm,nhiên,tồn,giữa,thành,phố,vai,trò,mình,chịu,quản,công,tác,các,hoạt,động,6,tháng,trước,khi,xảy,ra,4,2002,do,ông,nguyễn,phó,chuyển,lên,ty,vàng,bạc,đá,quý,sjc,nên,bản,thân,bà,phải,kiêm,thêm,phần,việc,phụ,vũ,trường,bảo,vệ,chữa,pccc,chủ,tọa,phiên,hỏi,có,thấy,không,bật,khóc,là,một,tôi,cố,gắng,hết,sức,nhưng,sót,qua,xin,chia,buồn,sâu,sắc,gia,đình,những,nạn,theo,từ,nhiều,nỗ,lực,thực,hiện,như,lập,đội,mua,hiểm,thường,xuyên,nhắc,nhở,cuộc,họp,giao,ban,hằng,tuần,và,1,ngày,hỏa,hoạn,văn,yêu,cầu,blue,toả,vật,liệu,dễ,cũng,để,cảnh,sát,thì,gần,làm,mới,bộ,nội,thất,đây,doanh,nghiệp,nước,điều,kiện,tài,chính,hơn,nữa,năm,1997,ubnd,chuẩn,di,dời,liên,đó,chỉ,thể,thay,dần,vách,ván,ép,ốp,gỗ,lầu,đến,5,trần,bằng,thạch,cao,sợi,thủy,tinh,sơn,chống,dỡ,bỏ,cản,lối,thoát,hđxx,chất,cửa,khoá,biên,ghi,lần,kiểm,tra,cho,biết,cả,3,mở,hiểu,vì,ngay,khẳng,định,sau,kết,luận,hệ,thống,báo,bình,trái,ngược,với,thuật,học,viên,aia,thương,dự,toà,người,ở,tầng,trên,hề,được,tín,hiệu,thông,khói,tràn,dữ,dội,đường,xuống,mặc,dù,kiến,nghị,cải,tạo,đổi,năng,hướng,dẫn,biện,pháp,sửa,chỉnh,trang,nâng,cấp,cần,thiết,cơ,quan,chức,lưu,nhật,tuấn,cường,trưởng,giới,thiệu,anh,dũng,đưa,500,000,đồng,bồi,dưỡng,xác,tiền,tình,cảm,cá,sự,buộc,lê,ngọc,trả,nhát,gừng,từng,câu,mọi,hành,đều,chồng,phương,danh,nghĩa,rằng,chưa,ký,giấy,cam,về,hồ,sơ,truy,tố,bán,tư,cách,kinh,truyền,đời,bàn,cosevina,tiếp,tục,hợp,sử,dụng,tay,nghề,lâm,chấn,kỳ,tiết,cẩm,quyền,rồi,chuyện,sang,nhượng,sẵn,mặt,phép,phức,tạp,ma,túy,mại,dâm,mà,muốn,trực,am,thời,gian,họat,thua,lỗ,vậy,nhất,đầu,cử,cán,dõi,huỳnh,đang,vợ,thuỷ,chấm,dứt,nếu,đóng,ghế,máy,móc,phí,sở,đánh,giá,trình,bày
10,,,,,,,,,,0.014961641191674082,,,,,,,,,,,,,0.01982164077871991,,,,,,,,,,,,,,,,0.016342401833999955,0.016342401833999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01982164077871991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009941322969890913,,,,,,,,,,,,,,,,,,,,,,0.01982164077871991,,,0.022129022040816494,,,,,,,,,,0.01982164077871991,,,,,,,,0.017936373015681226,,,0.029923282383348165,0.0292964028899589,,,,,,,,,0.025103753864823636,,,,,,,,,0.0292964028899589,,,,,,,,,,,,,,,,,,,,,,0.025103753864823636,0.017936373015681226,0.0292964028899589,0.0292964028899589,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.0292964028899589,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.01982164077871991,0.03646378373910131,0.03646378373910131,0.0292964028899589,0.03646378373910131,0.0292964028899589,0.03646378373910131,0.01982164077871991,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.03646378373910131,0.025103753864823636,0.03646378373910131,0.03646378373910131,0.022129022040816494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,0.009246910035547737,0.014213729559596443,,,0.017536206145552694,,,,,,,,,,0.023216017384495732,,0.020055808190273777,,,0.01570771533407993,,,,,,,,,,,,,,0.01185639490660965,,,,,,,,,,0.023216017384495732,0.046432034768991465,,,,,,,,,0.017536206145552694,,,,,,,,,,,,,,,0.01570771533407993,0.014213729559596443,,,,0.012950582585433927,,,,,,,,,,,,,,,,,,0.01570771533407993,,,,,,,,,0.008533918320653401,0.008533918320653401,,,,0.01185639490660965,,,,,,,0.01185639490660965,,,,0.01570771533407993,,,,,,0.01570771533407993,,,,,,,,,,,,0.01185639490660965,,,,,,,,,,,0.03141543066815986,,,,,,,,,,,,,0.023216017384495732,,,,,,,,,,,,,0.01570771533407993,0.01570771533407993,0.028427459119192887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03507241229110539,0.023216017384495732,0.023216017384495732,0.03978708159707897,0.05779165724687755,0.028895828623438775,0.028895828623438775,0.023216017384495732,0.046432034768991465,0.046432034768991465,0.014213729559596443,0.023216017384495732,0.023216017384495732,0.023216017384495732,0.023216017384495732,0.023216017384495732,0.028895828623438775,0.028895828623438775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,0.014851097935879699,,,,,0.028164209870130085,0.05712626636821014,,,,,,,,,,0.016105421728553185,0.020799420515999947,0.022828111110867015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025227542809279888,0.022828111110867015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03195023219159372,0.019042088789403378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025227542809279888,0.028164209870130085,,,,,,,,,,0.019042088789403378,,,,,,,,,,,,,,,0.025227542809279888,0.025227542809279888,,,,,,,,,,,0.03195023219159372,,,,,,,,,,,,,,,,,,,,,,,,,0.025227542809279888,,,,,,,,,,,,,,,0.028164209870130085,,,0.03195023219159372,,,,,0.03728633095085679,0.03728633095085679,,,,,0.03728633095085679,,,,0.04640845203158349,0.04640845203158349,0.03728633095085679,0.03728633095085679,0.04640845203158349,0.04640845203158349,0.03728633095085679,0.028164209870130085,0.03728633095085679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,0.02415813259282978,,,,,,,,,,,,,,,0.042246314805195126,,0.02856313318410507,,,,,,,,,,,,,,,,,,,0.037841314213919834,,,,,,,,,,,,,0.031199130773999918,,,,,,,,,,,,,,,,,,,0.04792534828739058,,,,,,,,,,,,,,,,,,0.04792534828739058,,,,,,0.04792534828739058,,,,,,,,0.037841314213919834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037841314213919834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04792534828739058,,,,,,,,,,,,,,,,,,,,,,,,0.037841314213919834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06961267804737524,0.06961267804737524,0.04792534828739058,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,0.019824412280489777,,,,,0.03307310158159534,,,,,,,,,,,,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018062654658631532,,,,,,,,,,0.03238023477311247,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010987778019353115,,0.03307310158159534,,,,,,,,,,,,,,,,,,,,0.021908129281743058,,0.01653655079079767,,,,,,,,,,,,,,,,,,,,,,0.01653655079079767,,,,,,,,,,,,,,,,,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,,,,0.027746254271647175,0.019824412280489777,,,,,,,,,,,,,,,,,,,,,,,,,0.024458392781955073,,,,,,,,,,,,0.03238023477311247,0.03238023477311247,,,,,,,,,,,,0.048916785563910145,,,,,,,,,,,,0.05549250854329435,0.027746254271647175,0.08060415352853974,0.03238023477311247,0.03238023477311247,0.03238023477311247,0.04030207676426987,0.04030207676426987,0.03238023477311247,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,0.04030207676426987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020187672853764653,0.020187672853764653,,,,,,,,,,,,,,,,,,,0.036189674158184526,0.031010519480076257,0.027335850756302727,,,,,,,,,,,,,,0.040375345707529306,,0.027335850756302727,,,,,,0.020187672853764653,,,,,,,,,,,,,,,,,,,,,0.031010519480076257,,,,,,,,,,,0.03696405470884185,,,,,0.012280457786335835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02448555625606577,,,,,,,,,0.02448555625606577,0.02448555625606577,0.02448555625606577,0.022156696078194454,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036189674158184526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027335850756302727,,,,,,,,,,,,,,,,,0.036189674158184526,,,0.036189674158184526,,,,,,,0.04504349756006633,0.04504349756006633,0.04504349756006633,0.04504349756006633,0.04504349756006633,0.04504349756006633,0.04504349756006633,0.031010519480076257,0.04504349756006633,0.036189674158184526,0.04504349756006633,0.036189674158184526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,0.0196034492753612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,0.01809190683978521,0.01809190683978521,,,0.04217430649290371,,,,,,,,0.02513555720201246,,,0.023089456304117212,,,,,,,0.03330035650824945,,,,,,,,,,,,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04217430649290371,,,,,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.04921795685513096,0.04921795685513096,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,0.013286972926056378,0.017159521925699955,,,,,,,,,,,0.030761223034456848,,,,0.02323547314285732,,,,,,,,0.03431904385139991,,,,,,,,,,,,,,,,,,,,,,,,0.041625445635311814,,,,,,,,,,,,,,,,0.020812722817655907,,,,,,,,,,,,,,,,,,,,0.011307441774865758,0.011307441774865758,,,,0.015709723251257787,,,,,0.01043838911838546,,,,,0.014430910190073257,0.020812722817655907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01883319166646529,,,0.015709723251257787,,,,,,0.02635894155806482,0.02635894155806482,0.02323547314285732,,,,,,,0.020812722817655907,0.020812722817655907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020812722817655907,,,,,,,,,,,,,,,,,,,,,,0.030761223034456848,,,0.01883319166646529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02635894155806482,,,,,,,,,,,,,,,,,,,,,,,,0.030761223034456848,,,,,,,,,,,,,0.03828697292605638,0.03828697292605638,0.07657394585211276,0.061522446068913696,0.03828697292605638,0.03828697292605638,0.03828697292605638,0.03828697292605638,0.03828697292605638,0.030761223034456848,0.03828697292605638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16650178254124726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30629578340845104,0.21087153246451856,0.30629578340845104,0.30629578340845104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,0.041851537036589524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05163438476190515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04625049515034646,,,,,,,,,,,,,,,,,,,,0.041851537036589524,,,,,,,,,,,,0.023196420263078797,,0.03491049611390619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041851537036589524,,,,,,0.06835827340990411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06835827340990411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06835827340990411,,,,,,0.06835827340990411,,,,,,0.08508216205790306,0.06835827340990411,0.08508216205790306,0.08508216205790306,0.08508216205790306,0.08508216205790306,0.08508216205790306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,0.037962779788732505,0.04902720550199987,,,,,,,,,,,,,,0.06638706612244948,,0.044884923575022245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0878892086698767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05946492233615973,,,,,,,,,0.0878892086698767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0878892086698767,0.0878892086698767,0.10939135121730394,0.10939135121730394,0.10939135121730394,0.0878892086698767,0.10939135121730394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05550059418041575,,0.05550059418041575,,,,,,,,,,,,,,,,,,0.05022184444390743,,0.030153178066308687,0.030153178066308687,,,,,,,,,,,,,,0.038482427173528684,,,,,,,,,,,,,,,,,,,0.04189259533668743,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05550059418041575,,,,,,,,,,,,,,,,,,,,,,,0.07029051082150618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05550059418041575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10209859446948368,0.08202992809188492,0.08202992809188492,0.07029051082150618,0.06196126171428618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,0.05794828205066243,,,,,,,,,,,,,,,,,,,,,,0.05279852900215371,,,,,,,,,,,,,,,,,,,,,,,,0.06403914713124895,,,,,,,,,,,,,,,,,0.08110443556327637,,,,,,,,,,0.06403914713124895,0.094649917029098,,,,,,,,,,,,,,,,,,,,,,,0.04440280058484079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05794828205066243,,,,,,,,,,,0.07149376351648407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05794828205066243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094649917029098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11780607054171194,0.11780607054171194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,0.03330035650824945,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,,0.027455235081119928,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01809190683978521,0.01809190683978521,,,,0.02513555720201246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03717675702857171,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04217430649290371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03330035650824945,,,,,,,,,,,,,,,,,,0.030133106666344462,,,,,,,,,,,0.04921795685513096,,,,,,,,,,,,,,,,,0.04217430649290371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04921795685513096,,,,,,,,,0.04921795685513096,0.061259156681690206,0.04921795685513096,0.04921795685513096,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,0.061259156681690206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.04040951850931707,0.04584163749228664,0.04040951850931707,0.02130809703843609,,,,,,,0.02130809703843609,,,,,,,,,,,,,,,,,,,,,,,,0.04040951850931707,,,,,,,,0.032753376811243975,,,0.04040951850931707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032753376811243975,,0.01966511613020132,0.01966511613020132,,,,,,,,,,,,,,,,,,,,,,,0.05349777919035973,,,,,,,,,,0.027321257828274412,,0.04584163749228664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036196039682879835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04584163749228664,,,,,,,,,,,,,,,,,,,,,,,,,0.05349777919035973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0665860398714024,0.05349777919035973,0.0665860398714024,0.04584163749228664,0.0665860398714024,0.0665860398714024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,0.01837384552825882,,,,,,0.011953322728878783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,0.02571604054445348,,,,,,,,,,,,,,0.020305095431859422,0.02266875428571446,,,,,,,,,,,,0.016740997000682885,,,,,,,,0.016740997000682885,,,,,,0.040610190863718844,,,,,0.02571604054445348,,,,,,,,,,,,,,,,0.011031650512064154,0.011031650512064154,,,,,,,,,,,,,,0.014078936770803178,,,,,,,,,,,,,,,,,,,,0.02266875428571446,,,,,,,,,,,,,,,,,0.03001094930190912,,,,,,,,,,,,,,,,,,,,,0.01837384552825882,,,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,,,,,,,,,,,,,,,,,,0.020305095431859422,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03001094930190912,,,,,,,,,0.02571604054445348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02571604054445348,,,,,,,,,,0.03001094930190912,0.03001094930190912,,,,,,,,,,,,,,,0.03001094930190912,,,,,,,,,,,,,,0.03001094930190912,0.037353144318103784,0.02571604054445348,0.037353144318103784,0.03001094930190912,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.03001094930190912,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.037353144318103784,0.02266875428571446,0.037353144318103784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06863808770279982,0.06863808770279982,,,,,,,,,,,,,,,,0.08325089127062363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04175355647354184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07533276666586115,,,,,,,,,,,,,,,,0.10543576623225928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12304489213782739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12304489213782739,0.10543576623225928,0.12304489213782739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.009609533958510393,,,,,,,0.019219067917020785,,,,,,,,,,,0.014771130718796304,,,,,,,,,,,,0.013458448569176435,,0.018223900504201817,,,,,0.02067367965338417,0.02067367965338417,,,,,,,,,,,,,,,,,,,,,,,,0.024126449438789683,,,,,,0.016323704170710517,0.014771130718796304,,,,,,,,,,,,,,,,,,,,,0.02067367965338417,,,0.02067367965338417,,,,,,,0.008868581784208436,0.008868581784208436,,,,,,,,,0.008186971857557223,,0.012321351569613951,,,0.02263672186678158,0.016323704170710517,,,,,,0.016323704170710517,,,,,,,,,,,,,,0.02067367965338417,,,,,0.018223900504201817,,,,,,,,,,,,,,,0.012321351569613951,,,,,,,,,,,,,,,,,,,,,,,,0.02067367965338417,0.03264740834142103,0.024126449438789683,0.02067367965338417,,,,,,,,,,,,,0.024126449438789683,,,,,,,,,,,,0.016323704170710517,,,0.024126449438789683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024126449438789683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024126449438789683,,,,,,,,,0.024126449438789683,,,,,,,,,,0.02067367965338417,,,,,0.02067367965338417,,,,,,0.024126449438789683,,,,,,,,,,,0.030028998373377552,0.060057996746755105,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.030028998373377552,0.024126449438789683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,0.022276646903819548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034242166666300526,,,0.04792534828739058,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02055898504521047,0.02055898504521047,,,,,,,,,0.01897888930615538,,0.02856313318410507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042246314805195126,0.055929496426285176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04792534828739058,0.037841314213919834,,,,,,,0.055929496426285176,0.055929496426285176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055929496426285176,,,,,,,,,,,,,,,,,,,,,,0.04792534828739058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04792534828739058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,0.06961267804737524,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,0.014851097935879699,,,,,,,,,,,,,,,,,,,,,,,,,,0.019042088789403378,,0.020799420515999947,0.020799420515999947,,,,0.020799420515999947,,,,,,,,,,,,,,,,,,,,,,,,0.025227542809279888,,,,0.025227542809279888,0.022828111110867015,,,,,,,,,0.025227542809279888,,0.025227542809279888,,,,,,,,,,,,,,,,,,,,0.013705990030140313,0.013705990030140313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019042088789403378,,,,,,,,,,,,,,,,,,,0.022828111110867015,,,0.019042088789403378,,,,,0.025227542809279888,,,,,,,,,0.025227542809279888,,,,,,,0.03728633095085679,,,,,,,,,,,,,,,,,,,,,0.022828111110867015,,,,,,,,,,,,,,,,,,,,,,0.03195023219159372,,,,,,,,,,,,,0.022828111110867015,,,,,,,,,,,,,,0.03728633095085679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03728633095085679,,,,,,,,,,,,,,,,,0.028164209870130085,,,,,,,,,,,,,,0.03728633095085679,,,,,,,0.03195023219159372,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03728633095085679,,,,,,,0.04640845203158349,0.04640845203158349,0.04640845203158349,0.04640845203158349,0.04640845203158349,0.04640845203158349,,,,,,,,,,,,,,,,,
