,cảnh,cáo,nguyên,chủ,tịch,ubnd,tỉnh,cà,mau,sáng,nay,tand,mở,phiên,tòa,sơ,thẩm,xét,xử,lê,công,nghiệp,về,tội,lợi,dụng,chức,vụ,quyền,hạn,gây,ảnh,hưởng,đối,với,người,khác,để,trục,tại,những,liên,quan,đã,thay,đổi,hoàn,toàn,lời,khai,theo,hướng,có,cho,bị,trong,phần,thủ,tục,tọa,biết,nộp,đơn,yêu,cầu,các,phóng,viên,báo,đài,không,được,chụp,hình,đăng,của,mình,luật,sư,trịnh,vĩnh,phúc,bào,chữa,nhắc,thêm,trường,hợp,sự,đồng,ý,thân,sẽ,khởi,kiện,bố,nhà,tác,đúng,quy,định,chí,phó,chánh,án,trần,trọng,hữu,giữ,vai,trò,3,và,nghĩa,là,cao,tấn,lộc,giám,đốc,ty,xây,dựng,thủy,minh,hải,nguyễn,thị,bé,tư,dịch,thương,mại,sơn,thầu,đội,san,lấp,5,nhân,chứng,2,cũng,triệu,tập,vấn,làm,rõ,hành,vi,sai,phạm,trạng,năm,1994,khi,đang,cũ,ông,giới,thiệu,ký,bán,số,28,đường,phan,bội,châu,phường,7,thành,phố,bà,hồ,tuyết,sau,đó,lại,căn,này,còn,thiếu,76,tiền,mua,tháng,6,dùng,động,đến,hai,bên,kinh,tế,mặt,bằng,8,giao,tiếp,thi,điều,doanh,ngoài,ra,chịu,thanh,toán,36,nợ,giải,trình,một,lần,cùng,đi,họp,ở,hà,nội,than,khó,khăn,nên,hứa,mượn,20,trả,vài,hoạt,hé,lộ,rằng,chuẩn,nếu,muốn,thì,hệ,trực,gọi,điện,thoại,nói,hết,khoản,tất,lý,riêng,vào,cuối,1999,giấy,xác,nhận,hỏi,sao,2001,cơ,tra,mà,kể,việc,vay,lúc,sốc,lòng,thời,xem,như,do,tình,cảm,anh,em,thiết,quen,nhau,từ,kháng,chiến,hiểu,truy,điểm,nào,99,đầu,2000,toạ,vậy,biên,ghi,ngày,12,1,1995,phù,thú,đại,diện,vks,đặt,đề,trước,đây,phải,bao,giờ,nhiều,đòi,nhưng,khoảng,2002,phát,hiện,nghị,viết,trung,ương,mới,lùi,nhớ,chính,chỉ,mang,tính,chất,suy,đoán,lấy,vì,sớm,kết,thúc,bản,cung,phủ,gợi,trao,mục,đích,ngồi,văn,phòng,bày,giúp,gọn,chấp,giùm,cả,duyệt,chi,tạm,ứng,thu,trưởng,so,quá,dân,đầy,đủ,thể,danh,hđxx,mâu,thuẫn,khách,sở,cứ,luận,mãi,tuy,nhiên,quyết,phạt,tiết,giảm,nhẹ,ít,nghiêm,khắc,phục,hậu,quả,gia,đình,truyền,thống,cách,mạng,đóng,góp,tặng,thưởng,huân,huy,chương,thông,qua,kế,tài,rút,chưa,dấu,hiệu,che,giấu,mức,độ,kiến,thức,mặc,dù,hạch,bất,pháp,cần,sung,quỹ,nước
10,,,,,,,0.009710645021418747,0.012876687685031139,0.012876687685031139,,,,,,,,,,,,0.014172022381621375,0.003959881738937901,,,0.013956474614557157,,,0.011941333701520063,,,,0.01679665621222944,0.02165197872293881,,,,,0.02223258603376976,,,,,,0.007086011190810687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007086011190810687,0.013956474614557157,,,,,,,,,,,0.01111629301688488,,0.008021365174321764,,,,,,,,0.01881179712526653,,,,,,,,,,,,,,,0.007538087377911389,,,0.01679665621222944,0.01679665621222944,0.004855322510709374,0.04330395744587762,0.04330395744587762,0.02223258603376976,0.01679665621222944,0.01679665621222944,0.01679665621222944,0.03359331242445888,0.025753375370062278,0.01881179712526653,0.01881179712526653,0.011941333701520063,0.01111629301688488,0.015233591486293043,0.015233591486293043,0.015233591486293043,,,,0.01679665621222944,0.01679665621222944,,,,,,,,,,,,,,,,,0.01881179712526653,,,,0.005882243153763847,,,0.015233591486293043,,,,,,,,0.01881179712526653,,0.01881179712526653,0.02165197872293881,,,,,,,,,,,,,,0.01881179712526653,0.026507301233648185,0.026507301233648185,0.02165197872293881,0.015233591486293043,0.026507301233648185,0.026507301233648185,0.026507301233648185,0.026507301233648185,0.026507301233648185,0.02165197872293881,0.01881179712526653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,0.012005775115714096,,,,,,,,,,,,,,,,,0.018695008248096282,0.005223673783279783,,,0.018410668640479654,,,,,,,,,,0.012005775115714096,,,,,,,,,,,,,,,,,,,0.01757462787693249,,,,,,,,0.024815562165245213,,,,,,,,,,,,,,0.009347504124048141,,,,,,,,,,,,0.014664046107380055,,0.0211627506726787,,,,,0.02856218469834481,,0.013690482478429519,,,,,,,,,0.020095376003195078,,,,,,,,,,,,0.0064048935247655574,,,0.014664046107380055,0.044314582347158515,0.044314582347158515,0.022157291173579258,,0.016986268861104905,,,,0.014664046107380055,,,,0.018410668640479654,0.024815562165245213,,,,,0.02856218469834481,,,,0.013690482478429519,,,,,,,,,,,,,,,0.0077595547985820955,,,0.020095376003195078,,0.018410668640479654,,,,,,,,,,,,,,,,,,,,,0.009347504124048141,0.018410668640479654,,,,,,,,,,,,0.024815562165245213,0.02856218469834481,0.022157291173579258,0.02856218469834481,0.014664046107380055,0.03496707822311037,0.03496707822311037,0.03496707822311037,0.02856218469834481,0.022157291173579258,0.018410668640479654,0.018410668640479654,0.022157291173579258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0281457482475196,0.015250579201042232,,,,,,,,,,,,,,,,,,,,0.013270955016981072,0.0281457482475196,,,,,,,,,,,,0.015250579201042232,,,0.018627301812077366,,,,,,,,,0.025526558706761317,,,,,,,0.011162263651565231,0.015250579201042232,0.02338652502979848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013441206508322957,,,,,,,0.017390612878005068,,,,,,,,,,,,,,,,,,,,,0.0162718916575125,,,,,,,,,,,,,,,,,,,,,,,,,,0.017390612878005068,,,,,,,,,,,,,,,0.009856731771171853,,,,,,,,,,,,,,,,,,,,,,,,,,0.011873856590007099,0.02338652502979848,,,,,,,,,,,,,,,,,,,,,,,,,0.03152247085855473,0.02000980241876335,0.04441763990503209,0.03152247085855473,0.04441763990503209,0.03628169407627584,0.04441763990503209,0.03152247085855473,0.04441763990503209,0.04441763990503209,0.04441763990503209,0.03628169407627584,0.03628169407627584,0.02338652502979848,0.03628169407627584,0.017390612878005068,0.03152247085855473,0.014311062815658127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.03134841280214236,,,,0.05785514917545695,0.03344777729599791,,,,,,,,,,,,,,0.024407371879459034,,,,,,,,,,,,,,,,,,,,0.05785514917545695,,,,,,,,,,,,,,,0.04807230145014132,,,,,,,,,,,,,0.06479619009814028,,,,,,,0.024407371879459034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016723888647998956,,,0.038289453724825694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0443530353595517,,,,,,,,,,0.06479619009814028,,,0.07457903782345589,0.052471259563898254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07457903782345589,0.07457903782345589,,,,,,0.09130292647145485,0.09130292647145485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,0.02617652136208532,,,,,,,,,,,,,,0.03820284294176197,0.010674463818006514,,,,,,0.032189682151923645,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024533540453850543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02996565943682011,,,,,,,,,,0.04106446400652907,0.04106446400652907,0.04106446400652907,,,,0.04527794283296631,0.04527794283296631,,,,,,,,,0.037621801134893204,,,,,,,,,,0.05071006181593587,,0.01585648154492863,,,,,,,,,,,0.05071006181593587,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05071006181593587,,,,,,,,,,,,,,0.032189682151923645,,,,,,0.05071006181593587,,,,,,,,,,,,,0.07145446419505162,0.07145446419505162,0.05071006181593587,0.07145446419505162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047022619203213545,,,,,,,0.09719428514721042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025085832971998432,,,,,,,,,,,0.06169689079118699,0.057434180587238544,,,,,,,,,,,,,,,,,0.07210845217521197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08678272376318542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09719428514721042,0.11186855673518384,0.07870688934584738,0.09719428514721042,0.11186855673518384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,0.027769795756345833,,,,,,0.01169107941972142,,,,,,,,,,,,,,,,,,,,,,0.010460302234053871,,,0.02248768267024211,,,,,,,0.019666845481329215,,,,0.031962444781481095,0.031962444781481095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016409765882068154,,0.023682125752759495,,,,,,,0.0306406036421994,,,,,,,,,,,,,,,,0.011127652795964432,,,,,0.007167380849142409,,,,,,,,,,,0.01762768308319628,0.016409765882068154,,,,,,,,,,,,,,0.0153203018210997,,,,,,,,,,,,,,,0.00868331132222282,,,,0.027769795756345833,,,,,,,,,,,,0.027769795756345833,,0.019008443725522156,0.01762768308319628,,,,0.02479506393233869,0.027769795756345833,,,0.041204829814406846,,,,,,,,,,,,,0.031962444781481095,,,,,,,,0.04959012786467738,0.020602414907203423,0.020602414907203423,0.02479506393233869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027769795756345833,0.027769795756345833,0.039129825630623505,0.031962444781481095,0.02248768267024211,0.027769795756345833,0.031962444781481095,0.02248768267024211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,0.009093061770894438,,,,,,,,,,,,,,,,,,,,,,0.016271581252972688,,,,,,,,,0.02089894186809491,0.015296435374367168,,,,,,,,,,,,,,,,,,,,,,0.016271581252972688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017309682127055782,,0.02552630248321713,,,0.01114925909866597,,,,,,,,,,,,,,,,,,,,,,,,,0.03857009945030463,,,,,,,,,,,0.03204820096676088,,,,,0.013507373167902166,,,,,0.03204820096676088,,,,,,,,,,,,,0.029568690239701132,0.02742084035163866,,,0.03857009945030463,0.03857009945030463,,,0.016271581252972688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023831580610599534,,0.019611456451087063,,,,,,,,,,,,,,,,0.03498083970926551,,,,0.049719358548970596,0.03204820096676088,0.049719358548970596,0.06086861764763657,0.04319746006542685,0.03204820096676088,0.02229851819733194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.01880904768128542,,0.01880904768128542,,,,,,,,,,,,,,,,,,,0.03471308950527417,,,,,,,,,,,,,,,,,0.049357512632949595,,,0.020068666377598746,,,,,,,,,,,,0.01880904768128542,,,,,0.031482755738338954,,0.03887771405888417,,,,,,,,,0.021448422549539582,,,,,,,,,,,,,,,,,,,0.016577488026931646,,,,,,,,,,,0.03471308950527417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021448422549539582,,,,,,,,,,0.028843380870084794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01464442312767542,,,,,,,,,,,,,,,0.03471308950527417,,0.02297367223489542,,,,,,,0.028843380870084794,,,,,,,,,,,,,,,,,0.021448422549539582,,,,,,,,,,,,,0.04474742269407354,,,,,,,,,,,,,,0.028843380870084794,,0.054781755882872915,0.03887771405888417,0.054781755882872915,0.02297367223489542,0.024678756316474797,0.03887771405888417,0.054781755882872915,0.028843380870084794,0.04474742269407354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,0.0158436839823148,0.021009332538735014,0.021009332538735014,,,,,,,,,,,,,0.006460859679319732,,,,,,,,,,,,,0.014849248169435855,,,,,,,,0.0158436839823148,0.011561386679743752,,,,,,,,,,0.021737039742521762,0.014849248169435855,,,,,,,,,,,,,,,,0.01693296517068914,,,,,0.023122773359487505,0.022771090160593255,,,,,,,,,,,,,0.013087490547577615,,,,,,,,,,,,,,,,,,,,,,,0.012298984669223845,,,,,0.0079218419911574,,,,,,,,,,,,,,,,,,,,,,,,,0.027405070662058554,,,,0.022771090160593255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019483228670901152,,,,,,,0.023122773359487505,,,,,,,,,,,,0.03532691265321595,,,,,0.018137109659127962,,,,,,,,,0.030692932151750656,,,,,,,,,,,,,,,0.01693296517068914,,,,,,,0.030692932151750656,,,,0.024854807161846543,,,,,,,,,,0.024854807161846543,,,,,,,,,,,0.018137109659127962,0.019483228670901152,,,0.022771090160593255,,0.03532691265321595,0.043248754644373354,0.043248754644373354,0.027405070662058554,0.043248754644373354,0.027405070662058554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.025399821589225005,,,,,,,,,,,,,,,,,,,,,0.011976227698251211,,,,,,,,,,,,,,,,,,,,,,0.010715431556835674,,,0.02303616273536997,,,,,,,0.030219786959115622,,,,,,,0.025399821589225005,,,,,,,,,,,,,,,0.010715431556835674,,,,,,,,,,,,,,,,0.028447107847964028,,,,,,,,,,,,,,,,,,,,,0.022798117923439325,,0.016810004074313722,0.025399821589225005,0.025399821589225005,0.007342195016194664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025399821589225005,,,0.008895099403252647,,,,,,,,,,,,,,,,,,,,0.028447107847964028,,,,,,0.010715431556835674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032742016605419665,,,,,,,,0.02110491283176936,,0.031387935438350605,,0.012914861565350018,,,,,,,,,,,,,,,,,,,,,,,,,0.02110491283176936,0.014684390032389328,,,,,,,,0.02110491283176936,,,,,,,,0.028447107847964028,0.032742016605419665,0.04008421162161433,0.04008421162161433,0.04008421162161433,0.04008421162161433,0.04008421162161433,0.04008421162161433,0.032742016605419665,0.032742016605419665,0.032742016605419665,0.04008421162161433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.06269682560428472,,,,,,,,,,,,,,0.12959238019628055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10494251912779651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05883436935326119,,,,,,,,,,,,,,,,,,,,,0.09614460290028264,,,,,,,,,,,,,,,,,,0.1157102983509139,,,,,,,,,,,,,,,0.14915807564691178,0.14915807564691178,0.1826058529429097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,0.016122040869673216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016122040869673216,,,0.019691719058481785,,0.021153219699835538,,,,,,,,,,,,,,,,,,,,,,,,,,0.029754076718806432,,,,,,,,,,,,,,,,,,,,,,0.019691719058481785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00860085701897089,,,,,,,,,,,,,,,,,,,,,,,0.03835493373777732,,,,,,,,,,,,,0.049445795777288214,,,,,0.010419973586667386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029754076718806432,,,,,,,0.029754076718806432,0.024722897888644107,,,,,,,,,,,,,,,,,,,,0.015128837833695733,,,,,,,,,,,,,,,,,,,,,,0.03835493373777732,,0.033323754907615,,0.03440342807588356,,0.033323754907615,,,,,,,,,,,,,,,,,,,,,,0.03835493373777732,,,,0.03835493373777732,,,0.04695579075674821,0.04695579075674821,0.04695579075674821,0.04695579075674821,0.033323754907615,0.033323754907615,0.03835493373777732,0.029754076718806432,0.03835493373777732,0.03835493373777732,0.03835493373777732,0.03835493373777732,0.04695579075674821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,0.01567420640107118,0.028927574587728475,,0.016723888647998956,,,,,,,,,,,,,0.037289518911727944,0.012203685939729517,0.006819796328170828,,,,,,,,,,,,,,,,,,0.020565630263728995,,,0.016723888647998956,,,,,,,0.02217651767977585,,,,0.011472326530775375,,,,,,,,,,,,,,,,,0.0357473709158993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026235629781949127,,,,,,,,,,,,0.019144726862412847,,,0.008361944323999478,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037289518911727944,,,,,,,,,,,,,0.010130529875926624,,,,,,,,,,,,,,,,,,,,,,,,,,0.012203685939729517,,,,,,,,,,,,,,,,,0.019144726862412847,,,,,,,,,,,,,,,,0.03239809504907014,,,,,,,,0.01787368545794965,,,,,,,,,0.03239809504907014,,0.026235629781949127,,,,,,,,,,,,,,,,,,,0.03239809504907014,,0.019144726862412847,0.020565630263728995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04565146323572743,0.04565146323572743,0.04565146323572743,0.04565146323572743,0.037289518911727944,0.04565146323572743,0.04565146323572743,0.037289518911727944,0.04565146323572743,0.04565146323572743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,0.020459388984512484,,,,,,,,,,,,,,,,,,,,,,0.03661105781918855,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05362105637384895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030391589627779873,,,,,,,,,,,,,,,,,,0.06652955303932755,0.06169689079118699,,,,,,,0.03661105781918855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09719428514721042,,,,,,,,,,,,,,0.04412577701494589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07210845217521197,0.13695438970718227,0.07870688934584738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,0.011159666718824993,,,,,,0.016826424761232816,,,,,,,0.012824350691785513,,,0.01566386743288324,,,,,,0.009984833950687787,,,,,,,,,0.012824350691785513,,0.012824350691785513,,,,,,,,,0.02650753231287557,0.02650753231287557,,,,,,0.01462392446559517,,,,,,0.01966594150233054,,,,,,,,,,,,,0.011302832745635214,,,,,,,0.01462392446559517,,,,,,,,,,,,,,,0.03050960638232287,0.010621850396147867,,,,,0.006841590810545028,,,,,,,,,,,,,,,,,,,,,,,,,,0.01462392446559517,,,,,,,,,,,,0.023668015571777844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02650753231287557,,,,0.0214655152761402,,,,,,,,,,,,,,,,,,0.01966594150233054,,0.02650753231287557,0.016826424761232816,,,,,,,,,,,,,,,,0.01203430282225797,,,,,,,,,,,,0.02650753231287557,0.02650753231287557,,,0.0214655152761402,,,,,0.01966594150233054,,,0.02650753231287557,0.01966594150233054,0.013683181621090055,,,,,,,,0.01966594150233054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03050960638232287,,,,,,,,0.0214655152761402,0.0373511971928679,0.03050960638232287,0.0373511971928679,0.0373511971928679,0.03050960638232287,0.05301506462575114,0.0373511971928679,0.0373511971928679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,0.00846595406255689,,,,,,,,,,,,0.03591009259166294,0.019457635532364227,,,0.023765867829202158,,,,,0.020760689356136633,,,,,,,,,,,,,,,,,,,,,0.04021832488850086,0.04021832488850086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03256836800517823,,,,,,,,,,0.01611591094587952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02752947022317002,0.025529747913594615,0.04021832488850086,,,,,,0.030298806471052594,,,,,,,,,,,,,,,,,0.023765867829202158,,,,0.04629043726973125,,,,,,,,,,,,,,,,,,,,,,0.01825894221308106,,,,,,,,,,,,,,,,,,,,,,,,,,0.041521378712273266,,,,0.023765867829202158,0.025529747913594615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04021832488850086,,0.03591009259166294,0.04629043726973125,0.04629043726973125,0.04629043726973125,,,,,,,,,,,,,,,,,,,,,0.04021832488850086,,,0.04021832488850086,0.04629043726973125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04807230145014132,0.0443530353595517,,,,,,,,,,,,,,,,,,,,,0.0357473709158993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016723888647998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020261059751853248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04807230145014132,,,,0.029417184676630594,,,,,,,,,,,,,,,,,,,,,,,,,0.04807230145014132,,,,,,,,,,,0.07457903782345589,,,,,,0.06479619009814028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09130292647145485,0.06479619009814028,0.09130292647145485,0.09130292647145485,0.09130292647145485,0.09130292647145485,0.09130292647145485,0.09130292647145485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02617652136208532,0.019101421470880984,,,,,0.037621801134893204,0.0347110711509535,,,,,,0.037621801134893204,,,,,,,,,,0.04527794283296631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04106446400652907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02996565943682011,,,,,,,,,,,,,,,,,,,,,,0.037621801134893204,,,,,,,,,,,,0.058366203514008966,,,,,,,,,,,,,0.037621801134893204,,,,,0.02617652136208532,,,,0.02996565943682011,0.032189682151923645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04527794283296631,,,,,,,,,,,,,,,,0.037621801134893204,,,,,,,,,,,,,,,,,,,,,0.07145446419505162,0.04527794283296631,0.07145446419505162,0.05071006181593587,0.07145446419505162,0.058366203514008966,0.07145446419505162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
