,người,dân,tp,hcm,trước,phiên,xử,vụ,án,cháy,itc,ngày,mai,11,bị,can,trong,sẽ,đưa,ra,xét,sơ,thẩm,tại,tand,sáng,nay,bên,di,ảnh,con,gái,độc,nhất,của,mình,đã,tử,nạn,hỏa,hoạn,này,ông,phan,ngọc,tấn,cho,biết,dù,sức,khỏe,yếu,vẫn,đến,tòa,theo,giấy,triệu,tập,vì,gia,đình,chờ,đợi,từ,lâu,nhà,trung,tâm,thương,mại,quốc,tế,làm,chết,60,đó,có,4,ngước,ngoài,70,do,bỏng,ngạt,và,nhảy,trên,tầng,cao,xuống,thiệt,hại,tài,sản,lên,31,tỷ,đồng,ngôi,nhỏ,chung,cư,35e,hồ,hảo,hớn,phường,cô,giang,quận,1,trở,nên,vắng,lặng,chị,thị,thúy,giảng,viên,công,ty,bảo,hiểm,aia,gặp,nhớ,lại,vào,buổi,trưa,định,mệnh,khi,xảy,cách,đây,2,năm,chỉ,10,phút,sau,mặt,nơi,hiện,trường,bàng,hoàng,những,cột,khói,lửa,bốc,còn,qua,làn,nước,mắt,một,học,nghẹn,ngào,kể,ở,phía,để,hướng,dẫn,mọi,thoát,rồi,không,bao,giờ,quay,cuộc,sống,dừng,tuổi,24,chủ,tịch,ubnd,lê,thanh,hải,truy,tặng,bằng,khen,gương,hy,sinh,dũng,cảm,cứu,chúng,tôi,muốn,rõ,nguyên,nhân,trách,nhiệm,liên,quan,gây,bài,xã,hội,phán,quyết,thổ,lộ,tiếng,thở,dài,bàn,thờ,trần,tuyết,ngụ,đặt,gánh,trái,cây,vai,vỉa,hè,góc,chợ,bến,thành,đi,bán,dạo,quanh,khu,vực,cùng,lân,cận,chứng,kiến,dữ,dội,tuy,thân,nhưng,mong,được,chia,sẻ,phần,nào,nỗi,đau,tang,tóc,quá,lớn,giỗ,các,âm,thầm,vài,quả,hàng,nguyện,cầu,vong,hồn,siêu,nói,nghỉ,nghe,đầu,tiên,kế,tiếp,dõi,truyền,hình,riêng,gì,số,cũng,hẹn,nhau,dự,kết,điều,tra,thấy,nguyễn,văn,phương,là,tư,kinh,doanh,vũ,blue,3,cải,tạo,sửa,chữa,chấp,hành,biện,pháp,an,tòan,phòng,trang,trí,vật,liệu,dễ,trình,thợ,sắt,tiệm,thông,nam,hàn,giàn,khung,đèn,vẩy,nhiệt,độ,rất,khoảng,600,700,c,bắn,xung,bắt,mút,xốp,ốp,bác,sang,nhìn,nhiều,việc,triển,khai,kém,lúng,túng,thiết,thiếu,vọng,toà,dành,bản,nghiêm,khắc,ngăn,chặn,vi,tắc,coi,thường,quy,luật,dựng,cái,toàn
10,,,,,0.04020939005899684,,,,0.04020939005899684,,,,,,,,0.01852206029901218,,,,,,,,,,,,,,0.03453035657680138,0.03453035657680138,,,0.020847174955711333,,,,,,,,0.030125355985526098,,,0.04020939005899684,,,,,,,,,0.023483172545606185,,,,,,,,0.04821353819789144,0.04821353819789144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04821353819789144,0.04020939005899684,,,,,,,,,,,,,0.0618967198189815,0.04821353819789144,0.0618967198189815,0.0618967198189815,0.0618967198189815,0.0618967198189815,0.0618967198189815,0.0618967198189815,0.0618967198189815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.008316027073025875,0.018053195536692455,,,,,,0.008316027073025875,,0.007382200735052915,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010543465224557878,,,,,0.03610639107338491,,,0.015503425401829191,,0.00935995610256427,0.013525670034317837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021646894701094113,,,,0.021646894701094113,,,,,0.021646894701094113,,,0.021646894701094113,,,,,,,,,,,,,,,,,,,,0.018053195536692455,,,0.021646894701094113,,,0.023819452474855073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010543465224557878,,,,,0.021646894701094113,,,,,,,,,,0.015503425401829191,,,,,,,,,,,,,0.021646894701094113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021646894701094113,0.015503425401829191,0.027790364000359034,0.021646894701094113,0.021646894701094113,0.021646894701094113,0.021646894701094113,0.027790364000359034,0.027790364000359034,0.027790364000359034,0.021646894701094113,0.018053195536692455,0.021646894701094113,0.021646894701094113,0.021646894701094113,0.027790364000359034,0.027790364000359034,0.021646894701094113,0.027790364000359034,0.027790364000359034,0.021646894701094113,0.027790364000359034,0.027790364000359034,0.021646894701094113,0.021646894701094113,0.027790364000359034,0.027790364000359034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,0.013144687954137676,,0.011668639871535253,,,,,0.02450541434482679,,0.013144687954137676,,,,,,,,,,,,,,,,,,,,,,0.021379284892954,,,0.02853569617090098,,,,,0.014794769323408041,0.021379284892954,,,,,,,,,,,,,0.034216059366245534,0.02853569617090098,,,,,,,,,,,,,,,,0.02450541434482679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03765010229896447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021379284892954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021379284892954,,,,,,,,,,,,,,,,,,,0.02450541434482679,,,,,,,,,,,,,,,,,,,,,,,,,,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.034216059366245534,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.04392670438766429,0.034216059366245534,0.034216059366245534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,0.018935938048044974,0.018935938048044974,,,,,0.011642437902236227,,,,,,,0.018935938048044974,,,,,,,,,,,0.01310393854358998,0.02527447375136944,,,0.03787187609608995,,,,,,,,0.01310393854358998,,,,,,,,0.014760851314381028,,,,,,,,,,,,0.02170479556256087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03030565258153176,,,,,,,,,,,,,,,,0.01667361673239855,,,,,,,,,,,,,0.02527447375136944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03030565258153176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03787187609608995,,,,,,,,,,,,,,,,,,,,,0.03030565258153176,0.03030565258153176,0.03030565258153176,0.03030565258153176,,,,0.03030565258153176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03890650960050265,0.04340959112512174,0.03030565258153176,0.03890650960050265,0.03890650960050265,0.03030565258153176,0.03890650960050265,0.03890650960050265,0.03890650960050265,0.03890650960050265,0.03890650960050265,0.03890650960050265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,0.0315930921892118,,,,,0.07100976768016865,,,,,,0.05426198890640217,,,0.037882065726914695,,,,,,,,,,,,,,,0.0315930921892118,,,,,,,,,,,,,,,,,,0.0315930921892118,0.018451064142976287,0.037882065726914695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02084202091549819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018451064142976287,,,,,,0.037882065726914695,,,,0.027130994453201086,,,,,,,0.027130994453201086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027130994453201086,,,,,,,,,,0.0315930921892118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04863313700062831,0.04863313700062831,0.04863313700062831,0.037882065726914695,0.04863313700062831,0.04863313700062831,0.04863313700062831,0.04863313700062831,0.04863313700062831,0.04863313700062831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.017716753329489913,0.03846115570860567,,,,0.033029036725636104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022462165043623306,,,,,,,,,,0.019940776044593447,0.028815557899198874,,,,,,,0.022462165043623306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025372895027563014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033029036725636104,,,,,,,,,,,,,0.028815557899198874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033029036725636104,,,,,,,,,,0.03846115570860567,0.04611729740667876,0.04611729740667876,0.09223459481335752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.04611729740667876,0.059205558087721426,0.059205558087721426,0.059205558087721426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,0.007276523688897642,,0.0193782769295139,0.023669922560056216,,,,,,,,,,,,,0.011834961280028108,,,,,,,,,,,,,0.009225532071488143,,,,,,,,,,0.016379923179487475,,,,,,,,,,,,,,,,,,,,,0.018941032863457347,0.018941032863457347,0.018941032863457347,0.018941032863457347,0.018941032863457347,0.018941032863457347,,,,,,,,,,,,,,,,0.018941032863457347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157965460946059,,0.018941032863457347,,,,,,,,,,,,,0.027130994453201086,,,,,,,,,,,,,,,,,,,,,,,,,,0.011834961280028108,,,,,,,,,0.018941032863457347,,,,,,,,,,,,,,,,,,,,0.018941032863457347,0.011834961280028108,,,,,,,,,,0.018941032863457347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013565497226600543,,,,0.018941032863457347,,,,,,,,,,0.018941032863457347,,,,,,,,,,,,,,0.024316568500314155,0.024316568500314155,0.024316568500314155,0.018941032863457347,0.024316568500314155,0.024316568500314155,0.024316568500314155,0.018941032863457347,0.024316568500314155,0.024316568500314155,0.024316568500314155,0.027130994453201086,0.024316568500314155,0.024316568500314155,0.024316568500314155,0.024316568500314155,0.024316568500314155,0.037882065726914695,0.024316568500314155,0.018941032863457347,0.024316568500314155,0.018941032863457347,0.018941032863457347,0.024316568500314155,0.018941032863457347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,0.02782521815519945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08159214156566244,,,,,,,,,,,0.0584359880530485,,,0.03974075353871816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08159214156566244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08159214156566244,,,,,,,,,,,,,0.08159214156566244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0584359880530485,,,,,,,,,,,,,,0.10474829507827638,0.10474829507827638,0.10474829507827638,0.10474829507827638,0.10474829507827638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,0.017716753329489913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033029036725636104,,,,,,,,,,,,0.03846115570860567,,,,,,,,,,,,,,,,,,,,,,0.033029036725636104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04611729740667876,,,0.06605807345127221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.11841111617544285,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.059205558087721426,0.04611729740667876,0.04611729740667876,0.059205558087721426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3798339223448152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808639180087964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,0.022607989751099553,,,,,,,,,,0.0474792402931019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055287911331120654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06629361502210072,,,,,,,,,,,,,0.06629361502210072,,,,,,,,,,,,,,,,,0.06629361502210072,,,,,,,,,,,,,,,,,,,,,,,,0.06629361502210072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06629361502210072,,,,0.08510798975109955,0.08510798975109955,0.08510798975109955,0.08510798975109955,0.08510798975109955,0.08510798975109955,0.08510798975109955,0.08510798975109955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.009055229479517066,,,,,,,0.009055229479517066,,0.03215358542378603,0.01472795181514609,,,,0.016881507659769566,,0.009055229479517066,,,,,,,,,,,,,,,,,,0.010191952200569985,,,,,,,,,,,,0.010191952200569985,0.01472795181514609,,,,0.023571063118969147,,,,,,,,,,0.0196579240288429,,,,,,,,,,,,,,,,,,,,,,,,0.016881507659769566,,,,,,,,,,,,,,,,,,,,,,,,,0.0196579240288429,0.016881507659769566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011480662133407468,,,0.023571063118969147,,,,,,,0.016881507659769566,,,,,0.016881507659769566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,0.0196579240288429,,,,0.01472795181514609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,0.047142126237938294,0.023571063118969147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,0.016881507659769566,,,,,,0.023571063118969147,,,,,,,0.023571063118969147,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,0.03026061857816873,0.023571063118969147,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,,,,,,,,,,,,,,,,,
22,0.009055229479517066,,,,,0.016881507659769566,,,0.0196579240288429,,,0.01472795181514609,0.023571063118969147,,,,,0.016881507659769566,,,,,,,,,,,,,,,,0.023571063118969147,0.010191952200569985,,,,,,,,0.01472795181514609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196579240288429,,,,,,,,,,,,,,,0.016881507659769566,,,0.022961324266814936,,,,,,,,,,,,,,,,,0.016881507659769566,,,,,,0.01472795181514609,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03376301531953913,,,,,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,0.023571063118969147,,,,0.016881507659769566,,,,,,,,0.023571063118969147,,0.023571063118969147,0.023571063118969147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023571063118969147,,,,,,,,,,,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873,0.03026061857816873
